bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.6724853515625,0.003354961844845347,0.0015845227495771268,0.6724853515625,,245,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A1E25D0>,-0.008516419554233512,0.0060005004937124795,0.029033840095891984,0.005259082476482569,2.9859809651323345e-05,57.39735647811984,2025/06/17 17:37,3a,6654.0
0.4149932861328125,0.0020891728121624166,0.0032572887968195987,0.4149932861328125,,937,False,False,<Math.KDJ.KDJ_Item object at 0x000002414991B4D0>,-0.0018526688059830056,0.014772690182127235,0.03325071797622048,0.004998594126237959,7.426135964870029e-05,57.62295096049783,2025/06/20 16:37,3a,2587.0
0.3600006103515625,0.0017796263893407372,0.003737103219344719,0.3600006103515625,,1807,False,False,<Math.KDJ.KDJ_Item object at 0x000002414877F2F0>,-0.10085872914161029,-0.06277065842994034,0.0761761414233399,0.002121848945136877,-0.000309796180491941,48.545615505401486,2025/06/24 18:30,3a,3611.0
