bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,0.4399986267089844,0.00741487404074089,1.1000022888183594,0.018175847331429556,3.0,0.32727260116729495,0.4399986267089844,0.00741487404074089,0.004842970869359171,0.4399986267089844,,351,False,False,74.60892093856226,61.053464814007754,70.09043556371076,0.005348171911387018,0.020195714024026756,0.02969508422527948,0.05202409959614492,0.00033839198517060303,56.208944686785486,2025/06/18 19:47,"2s,3b",5958.0
0.2749977111816406,0.00477924412245589,0.4139976501464844,0.007143556275540499,0.66424944944576,,,,,,,0.2749977111816406,0.00477924412245589,0.005521043821236807,0.2749977111816406,,557,False,False,46.72672509602773,75.90685058762286,56.4534335932261,-0.0018827382517959796,-0.010636411853305106,-0.01750734720301825,0.010291402233658212,-0.00018408191488181232,51.23185774046147,2025/06/20 16:54,"2,3b",5466.0
