feature,coef,abs_coef
k_range_over_atr,2.4898853137218477,2.4898853137218477
k_atr_14,2.314694417796535,2.314694417796535
p,-1.3450202188372546,1.3450202188372546
vix_slope40,1.1834526067130835,1.1834526067130835
vix_vol_10,-1.0815058926015804,1.0815058926015804
k_above_ma_100,0.9760157619715548,0.9760157619715548
k_close_pos,-0.9185891012086906,0.9185891012086906
vix_ret1,0.9063647672986038,0.9063647672986038
vix_vol_20,0.6174970362854042,0.6174970362854042
dp_maxK,0.5509048630375526,0.5509048630375526
k_ret_5,0.5459951903301594,0.5459951903301594
k_ret_10,-0.5275159853033266,0.5275159853033266
ctx_days_since_last_buy,0.5118324458103775,0.5118324458103775
vix_vol_40,-0.48744591043416385,0.48744591043416385
vix_ret_10,0.4680589880197978,0.4680589880197978
k_vol_5,-0.46507358901309304,0.46507358901309304
k_gap,0.46251780258753755,0.46251780258753755
vix_atr_14,-0.44701060589140934,0.44701060589140934
k_ret1,0.40881194156147277,0.40881194156147277
ctx_days_since_last_bsp,-0.3988317722275437,0.3988317722275437
k_vol_20,0.38460287490700595,0.38460287490700595
k_above_ma_20,0.38177582810866767,0.38177582810866767
dp_minK,-0.3702759987181104,0.3702759987181104
vix_above_ma_50,0.3653688203627161,0.3653688203627161
k_vol_40,-0.34819621246806043,0.34819621246806043
vix_above_ma_100,-0.3472110983772875,0.3472110983772875
vix_ret_40,-0.34377946228656825,0.34377946228656825
rg_up,-0.3396559445736231,0.3396559445736231
k_ret_40,-0.3024829896747378,0.3024829896747378
vix_range_over_atr,0.3001760658273455,0.3001760658273455
rg_down,0.2918006368189571,0.2918006368189571
vix_vol_5,-0.2884757507752283,0.2884757507752283
vix_ret_5,-0.2833010389601369,0.2833010389601369
k_slope40,-0.27373602187259893,0.27373602187259893
bd_buy,0.24911225593741848,0.24911225593741848
ctx_last_dir_buy,0.24911225593741848,0.24911225593741848
ctx_last_dir_sell,-0.19492365849716373,0.19492365849716373
bd_sell,-0.19492365849716373,0.19492365849716373
k_ret_20,0.17523636894222083,0.17523636894222083
vix_close_pos,0.15639350596902485,0.15639350596902485
vix_gap,0.12097577285088183,0.12097577285088183
ctx_density_total,-0.12021465202407794,0.12021465202407794
ctx_density_sell,-0.1095765048690984,0.1095765048690984
rg_unknown,0.10204390519492204,0.10204390519492204
k_vol_10,0.09081017153548843,0.09081017153548843
vix_ret_20,0.07242422541004634,0.07242422541004634
vix_level,-0.07054029083842925,0.07054029083842925
ctx_days_since_last_sell,-0.0695786395078257,0.0695786395078257
ctx_has_bsp,0.05418859744024998,0.05418859744024998
ctx_density_imb,0.04551648184322462,0.04551648184322462
k_above_ma_50,0.024948352928740307,0.024948352928740307
vix_above_ma_20,-0.017545015414759498,0.017545015414759498
ctx_density_buy,-0.016548228907756472,0.016548228907756472
bd_none,0.0,0.0
