feature,coef,abs_coef
k_close_pos,-1.6416358570971772,1.6416358570971772
k_above_ma_100,1.3332149120016832,1.3332149120016832
k_range_over_atr,1.296648211204134,1.296648211204134
k_vol_z_60,0.7884955299180078,0.7884955299180078
k_gap,0.7556500259716372,0.7556500259716372
k_vol_5,-0.7535540907995514,0.7535540907995514
bd_buy,0.734323175536969,0.734323175536969
ctx_last_dir_buy,0.734323175536969,0.734323175536969
k_slope40,-0.7216854820183781,0.7216854820183781
ctx_days_since_last_buy,0.7096430318652187,0.7096430318652187
ctx_density_buy,-0.66712553775101,0.66712553775101
ctx_density_imb,-0.642386635981141,0.642386635981141
k_vol_jump,0.5918487772440413,0.5918487772440413
ctx_density_total,-0.590771432866325,0.590771432866325
ctx_days_since_last_bsp,-0.5676113099428702,0.5676113099428702
k_vol_ratio_5,0.5215754206542708,0.5215754206542708
ctx_density_sell,-0.40016413636599113,0.40016413636599113
ctx_has_bsp,0.3839555725614963,0.3839555725614963
bd_sell,-0.3503676029754449,0.3503676029754449
ctx_last_dir_sell,-0.3503676029754449,0.3503676029754449
rg_unknown,0.3323825013704198,0.3323825013704198
k_vol_z_20,0.32753175561205145,0.32753175561205145
k_vol_ratio_60,0.3160108145933214,0.3160108145933214
k_ret_20,0.29878129729564257,0.29878129729564257
k_ret_40,-0.2918733417141603,0.2918733417141603
k_vol_10,-0.2448387428751905,0.2448387428751905
k_above_ma_20,0.22612341128359584,0.22612341128359584
rg_up,0.19258883428511075,0.19258883428511075
dp_maxK,0.18935556532594092,0.18935556532594092
k_ret1,-0.17974565311285903,0.17974565311285903
k_ret_5,0.16266239027127743,0.16266239027127743
rg_down,-0.1410157630939961,0.1410157630939961
k_ret_10,-0.1389785548518852,0.1389785548518852
k_vol_40,-0.12503351973820523,0.12503351973820523
k_vol_20,0.09424918870808996,0.09424918870808996
p,-0.06276391710818822,0.06276391710818822
k_vol_ratio_20,-0.060731235375625726,0.060731235375625726
dp_minK,-0.04827955559995035,0.04827955559995035
k_atr_14,-0.025838716421248447,0.025838716421248447
k_above_ma_50,-0.01448869881112346,0.01448869881112346
ctx_days_since_last_sell,-0.012719465748269905,0.012719465748269905
bd_none,0.0,0.0
