feature,coef,abs_coef
k_range_over_atr,2.489508915176916,2.489508915176916
k_atr_14,2.313319159630508,2.313319159630508
p,-1.3503263912157448,1.3503263912157448
vix_slope40,1.1842985006105093,1.1842985006105093
vix_vol_10,-1.0821683096892656,1.0821683096892656
k_above_ma_100,0.9751460239019403,0.9751460239019403
k_close_pos,-0.9206480735820685,0.9206480735820685
vix_ret1,0.9073939996271511,0.9073939996271511
vix_vol_20,0.6170006631019794,0.6170006631019794
dp_maxK,0.5510457479153228,0.5510457479153228
k_ret_5,0.5462954251047184,0.5462954251047184
k_ret_10,-0.5276014889282942,0.5276014889282942
ctx_days_since_last_buy,0.5111018396285509,0.5111018396285509
vix_vol_40,-0.48759921867784634,0.48759921867784634
vix_ret_10,0.4684741317618221,0.4684741317618221
k_vol_5,-0.4648852562771842,0.4648852562771842
k_gap,0.46268507043733315,0.46268507043733315
vix_atr_14,-0.4460724296964091,0.4460724296964091
k_ret1,0.40999444692835907,0.40999444692835907
ctx_days_since_last_bsp,-0.3997554483138474,0.3997554483138474
k_vol_20,0.3840143647642371,0.3840143647642371
k_above_ma_20,0.3820117226013299,0.3820117226013299
dp_minK,-0.3709958820175805,0.3709958820175805
vix_above_ma_50,0.36583348837590046,0.36583348837590046
k_vol_40,-0.3492641283798544,0.3492641283798544
vix_above_ma_100,-0.34616566363111606,0.34616566363111606
rg_up,-0.34544291477406364,0.34544291477406364
vix_ret_40,-0.34294176972011975,0.34294176972011975
k_ret_40,-0.30272360110225105,0.30272360110225105
vix_range_over_atr,0.2997381368289294,0.2997381368289294
vix_vol_5,-0.28845822618186784,0.28845822618186784
rg_down,0.28667270998429534,0.28667270998429534
vix_ret_5,-0.28336083333408085,0.28336083333408085
k_slope40,-0.27400158515306455,0.27400158515306455
bd_buy,0.24109522768652034,0.24109522768652034
ctx_last_dir_buy,0.24109522768652034,0.24109522768652034
ctx_last_dir_sell,-0.20345571646811447,0.20345571646811447
bd_sell,-0.20345571646811447,0.20345571646811447
k_ret_20,0.1754354736937703,0.1754354736937703
vix_close_pos,0.15562574706184565,0.15562574706184565
ctx_density_total,-0.12137052564998704,0.12137052564998704
vix_gap,0.12027541631834734,0.12027541631834734
ctx_density_sell,-0.10956306334951202,0.10956306334951202
rg_unknown,0.09640971600819054,0.09640971600819054
k_vol_10,0.09083757758016814,0.09083757758016814
vix_ret_20,0.07282446800211619,0.07282446800211619
vix_level,-0.0721634286658767,0.0721634286658767
ctx_days_since_last_sell,-0.07150396324332262,0.07150396324332262
ctx_density_imb,0.0452157383299695,0.0452157383299695
ctx_has_bsp,0.03763951121840873,0.03763951121840873
k_above_ma_50,0.025256925320259617,0.025256925320259617
ctx_density_buy,-0.01836716357852675,0.01836716357852675
vix_above_ma_20,-0.017067813464667365,0.017067813464667365
bd_none,0.0,0.0
