bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.977508544921875,0.0037680900614815932,3.3905029296875,0.013168535804608798,1.0,0.7139063906390639,0.977508544921875,,329,True,False,51.016742937292705,21.338997057369056,41.124160977318155,-0.2284769401164713,-0.20622955377342578,0.04449477268609103,0.0022829141476439566,-0.0007962134476034123,40.50990825117021,2025/06/18 19:18,2s,11790.0
0.920013427734375,0.003551764012160848,3.3905029296875,0.013168535804608798,2.0,0.8112421242124213,0.920013427734375,,340,True,False,30.198679844018713,-8.172029623559176,17.408443354826083,-0.16084706607222193,-0.19418555931343917,-0.06667698648243447,0.004300553764429964,-0.0007503832977992842,33.49244665446477,2025/06/18 19:29,2s,7401.0
0.82000732421875,0.0031633644022730544,3.3905029296875,0.013168535804608798,3.0,0.7257065706570657,0.82000732421875,,362,True,False,50.58801740098576,2.5188075279225473,34.564947443298024,0.020327228441452596,0.008658106570237578,-0.023338243742430036,0.017298766742594496,3.3456749497976546e-05,42.70901015218004,2025/06/18 19:51,2s,34776.0
2.029998779296875,0.0078085885670073725,2.97998046875,0.011336327934352203,1.0,0.7080534163526134,2.029998779296875,,439,False,False,85.33576357609142,104.57726029214794,91.74959581477694,0.12129543948050328,0.24843919360409927,0.254287508247192,0.006068688312559637,0.000951976539082203,74.905968412411,2025/06/20 14:38,2s,17085.0
2.17999267578125,0.008371386064760641,2.97998046875,0.011336327934352203,2.0,0.9060400622644601,2.17999267578125,,492,False,False,85.71024413465598,88.14680572083316,86.52243133004836,0.3228025674685958,0.3807843526601573,0.115963570383123,0.00959666799503379,0.0014544486099341376,72.78289929205442,2025/06/20 15:40,2s,12537.0
0.75,0.002883838885216031,2.97998046875,0.011336327934352203,3.0,0.3120801245289202,0.75,,587,False,False,75.43363494366544,105.22263997565184,85.36330328766091,-0.002541848484275788,0.054419306064289685,0.11392230909713094,0.004792577121762583,0.00020894915395863902,62.72197950269051,2025/06/20 17:15,2s,15597.0
0.420013427734375,0.0016117168760446503,1.504913330078125,0.005804646848572204,1.0,0.3887413055380934,0.420013427734375,,720,True,False,44.940399813734516,14.727960643797331,34.86958675708879,0.0910208532701989,0.09280157018048385,0.0035614338205698925,0.000999345733509212,0.00035667135775705014,58.761494889996975,2025/06/20 19:30,2s,14129.0
0.364990234375,0.0014014369181136659,1.504913330078125,0.005804646848572204,2.0,0.4584997870744023,0.364990234375,,737,True,False,34.3925751526882,63.95987094213184,44.24834041583608,0.015992176776141905,0.004330854318709498,-0.023322644914864812,0.004018005810279064,1.6643221843189282e-05,54.975841338021965,2025/06/20 19:47,2s,20659.0
0.81500244140625,0.0031048896023750908,2.029998779296875,0.007667896253602305,1.0,0.2931042258602805,0.81500244140625,,857,False,False,77.83597311563233,108.05910002135113,87.91034875087192,-0.09215116190844534,-0.02840670998728001,0.12748890384233066,0.00493719385932602,-0.00010798823676685857,56.987229163359686,2025/06/23 15:32,2s,22672.0
0.70001220703125,0.0026687466245090487,1.25,0.004747977559778324,1.0,0.7840087890625,0.70001220703125,,1096,False,False,87.38883841968097,97.77744031213197,90.85170571716463,0.08288264485400208,0.12441012353849601,0.08305495736898785,0.0038213113414923955,0.00047371835977705,68.80112940951517,2025/06/23 19:32,2s,21354.0
1.839996337890625,0.006829979137258758,6.89501953125,0.026317371170261984,1.0,0.1928953331917003,1.839996337890625,,1161,True,False,28.767554552925688,-3.711746813663737,17.941120764062546,0.5319257553254358,0.32045717144734454,-0.4229371677561826,0.0211167362387461,0.0011959642147242216,46.69772328135001,2025/06/24 14:08,2s,34311.0
