bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
4.569999694824219,0.06576485588304946,11,0.008905028379989145,4.569999694824219,,491,True,False,13.822836013670887,-6.380710785324702,7.088320414005691,0.6424503498718236,0.17668079403198078,-0.9315391116796856,,0.0026670326049475454,38.88661894340066,2025/07/07 15:00,3a,178782.0
