date,equity,cash,pos,qty,bucket_next,prev_reg_score,prev_reg_slope,prev_reg_above_ma,analog_sim,analog_fwd_mean,analog_fwd_winrate,flip_mode_today,flip_days_left,th_buy_today,th_sell_today,th_buy_bull,th_buy_side,th_buy_bear,th_sell_bull,th_sell_side,th_sell_bear,bucket_today,reg_score,reg_slope,reg_above_ma
2019-10-22,100000.0,100000.0,0,0.0,side,0.03719454035104228,0.0003579942691174131,0.024080371695793357,0.45084738651981043,-0.3538349167931695,0.5333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-23,100000.0,100000.0,0,0.0,side,0.02358861392986944,0.0003033160681111068,0.015119110483690745,0.4555456944539381,0.34092174709945433,0.5666666666666667,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-24,100000.0,100000.0,0,0.0,bull,0.025718871654966825,0.00024055828713729363,0.016664797862369962,0.45201963042198906,0.22697879181215902,0.7,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-25,100000.0,100000.0,0,0.0,bull,0.03864734264070158,0.00021919775477623,0.025326499584248596,0.45070352088358157,0.0735003645687831,0.6,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-28,100000.0,100000.0,0,0.0,bull,0.04896019347091898,0.00027639227668886245,0.03208734442723493,0.4437388718542522,0.39432074616142,0.5333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-29,100000.0,100000.0,0,0.0,bull,0.06246986084826709,0.0003527269792644662,0.040941119940315795,0.4373942399382354,0.19806316568738544,0.5666666666666667,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-30,100000.0,100000.0,0,0.0,bull,0.049138320914229,0.00035325258113335826,0.03205237544721928,0.43953916783425084,0.18295189905292364,0.6666666666666666,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-10-31,100000.0,100000.0,0,0.0,bull,0.055190176351292475,0.0004163728903736805,0.03596070512011429,0.44798605928623686,0.3295326374299727,0.6333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-01,100000.0,100000.0,0,0.0,bull,0.0548981751458051,0.0005425493279332616,0.03551368477467021,0.44702415993061495,0.8434798885532925,0.6666666666666666,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-04,100000.0,100000.0,0,0.0,bull,0.06767184859549688,0.000692877864588226,0.043728810001154805,0.45058191728584224,-0.23235680297875258,0.5,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-05,100000.0,100000.0,0,0.0,bull,0.07485287516384712,0.0008507292610723344,0.04820045825375341,0.44487419880872064,0.08240286013672768,0.5666666666666667,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-06,100000.0,100000.0,0,0.0,bull,0.07360546845757476,0.0009909651631019687,0.047088381978845906,0.4476869599590882,0.014633973187637307,0.5333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-07,100000.0,100000.0,0,0.0,bull,0.0680426980870567,0.0011497239330081012,0.04306235085868826,0.4481387466012887,0.5554390760485476,0.6,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-08,100000.0,100000.0,0,0.0,bull,0.07131940713919421,0.0013296757574188416,0.04488691991129179,0.44884860803207977,0.13057198333543613,0.6666666666666666,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2019-11-11,100000.0,100000.0,0,0.0,bull,0.07591625265007389,0.0015035787903024365,0.04760367751944439,0.45375090039259613,0.4387571582250989,0.7,,0.0,2.1999999999999993,0.2999999999999998,2.1999999999999993,0.3,0.3,0.2999999999999998,0.3,0.3,,,,
2019-11-12,100000.0,100000.0,0,0.0,bull,0.07203718428972918,0.001647069672967613,0.04473065018055089,0.45765687906461755,0.5610319521013423,0.7666666666666667,,0.0,2.1499999999999995,0.3999999999999998,2.1499999999999995,0.3,0.3,0.3999999999999998,0.3,0.3,,,,
2019-11-13,100000.0,100000.0,0,0.0,bull,0.07445853245765312,0.0018106502384220534,0.04601772116159131,0.4583145356774674,0.752349482607693,0.6333333333333333,,0.0,2.1499999999999995,0.4999999999999998,2.1499999999999995,0.3,0.3,0.4999999999999998,0.3,0.3,,,,
2019-11-14,100000.0,100000.0,0,0.0,bull,0.07315371668530019,0.0019650277925812505,0.04483908887170429,0.46246554668057416,1.0083566419950534,0.7666666666666667,,0.0,2.4499999999999993,-0.5,2.4499999999999993,0.3,0.3,-0.5,0.3,0.3,,,,
2019-11-15,100000.0,100000.0,0,0.0,bull,0.07079252240728247,0.0021142509572198284,0.042966513023748654,0.46474533106485655,1.062919235426734,0.7,,0.0,-0.5,0.6499999999999997,-0.5,0.3,0.3,0.6499999999999997,0.3,0.3,,,,
2019-11-18,100000.0,100000.0,0,0.0,bull,0.08082279081855351,0.0022411761377796394,0.049399508270143055,0.44983177344720887,0.9559181119707809,0.6666666666666666,,0.0,1.0999999999999996,-0.5,1.0999999999999996,0.3,0.3,-0.5,0.3,0.3,,,,
2019-11-19,100000.0,100000.0,0,0.0,bull,0.08046723022920844,0.002353387504632067,0.0489380451435415,0.44544193900716395,0.4588107798516383,0.6333333333333333,,0.0,1.1999999999999997,0.6999999999999997,1.1999999999999997,0.3,0.3,0.6999999999999997,0.3,0.3,,,,
2019-11-20,100000.0,100000.0,0,0.0,bull,0.08088472449601215,0.002407588871696494,0.04910797192061511,0.44135704419225286,-0.1532906847259071,0.5333333333333333,,0.0,-0.5,0.6999999999999997,-0.5,0.3,0.3,0.6999999999999997,0.3,0.3,,,,
2019-11-21,100000.0,100000.0,0,0.0,bull,0.0700584125091268,0.0024679363453714177,0.04176973564867503,0.4487608554615108,0.21535590728944148,0.6333333333333333,,0.0,0.8499999999999996,-0.5,0.8499999999999996,0.3,0.3,-0.5,0.3,0.3,,,,
2019-11-22,100000.0,100000.0,0,0.0,bull,0.06529922996096517,0.0024943897124667077,0.03854404054904337,0.44251353058761544,0.5122348717189472,0.6,,0.0,-0.5,0.7999999999999998,-0.5,0.3,0.3,0.7999999999999998,0.3,0.3,,,,
2019-11-25,100000.0,100000.0,0,0.0,bull,0.06472029812997791,0.0024633504054658176,0.03822016460905364,0.4445786896012136,0.43779823957389064,0.6,,0.0,-0.5,0.7999999999999998,-0.5,0.3,0.3,0.7999999999999998,0.3,0.3,,,,
2019-11-26,100000.0,100000.0,0,0.0,bull,0.08123385301244365,0.0024975228733619035,0.04916085626157196,0.4574750662097842,-0.01004206360745199,0.4666666666666667,,0.0,-0.5,0.7999999999999998,-0.5,0.3,0.3,0.7999999999999998,0.3,0.3,,,,
2019-11-27,100000.0,100000.0,0,0.0,bull,0.08228072077265125,0.002492456385197867,0.04986890107803843,0.4613881838050646,0.560341095187902,0.6666666666666666,,0.0,-0.5,0.7999999999999998,-0.5,0.3,0.3,0.7999999999999998,0.3,0.3,,,,
2019-11-29,100000.0,100000.0,0,0.0,bull,0.09090097793018839,0.0024295482512160806,0.05574155545102677,0.4630888356855542,-0.03383296150809793,0.5,,0.0,0.4999999999999998,-0.5,0.4999999999999998,0.3,0.3,-0.5,0.3,0.3,,,,
2019-12-02,100000.0,100000.0,0,0.0,bull,0.08152161760488524,0.0023707184961524624,0.049606308077618566,0.4620084215684354,-0.16060963338210413,0.5,,0.0,0.4999999999999998,-0.5,0.4999999999999998,0.3,0.3,-0.5,0.3,0.3,,,,
2019-12-03,100000.0,100000.0,0,0.0,bull,0.06328242679348883,0.002312191174134208,0.03756390218072414,0.4589855009616335,0.6819991455217197,0.6666666666666666,,0.0,1.8999999999999995,0.44999999999999973,1.8999999999999995,0.3,0.3,0.44999999999999973,0.3,0.3,,,,
2019-12-04,100000.0,100000.0,0,0.0,bull,0.049034562057963485,0.0021996711213814065,0.028290365795879513,0.4571988501494552,-0.20487011623453158,0.5,,0.0,1.8499999999999996,1.0499999999999996,1.8499999999999996,0.3,0.3,1.0499999999999996,0.3,0.3,,,,
2019-12-05,100000.0,100000.0,0,0.0,bull,0.05406600707568574,0.002034889928785895,0.031974224859552036,0.45613525408499656,-0.2730132483999647,0.4666666666666667,,0.0,1.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.3,1.0999999999999996,0.3,0.3,,,,
2019-12-06,100000.0,100000.0,0,0.0,bull,0.054701108906919226,0.001898226192995833,0.032670953551954485,0.45540203657153866,-0.03788796336615669,0.43333333333333335,,0.0,1.4999999999999996,1.2999999999999996,1.4999999999999996,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2019-12-09,100000.0,100000.0,0,0.0,bull,0.06853797118440164,0.0018151524857151046,0.042061675818170885,0.45117607086815514,0.4355304992327883,0.6333333333333333,,0.0,0.44999999999999973,1.0999999999999996,0.44999999999999973,0.3,0.3,1.0999999999999996,0.3,0.3,,,,
2019-12-10,100000.0,100000.0,0,0.0,bull,0.05855780483276533,0.0017490976445726626,0.03554034126603156,0.45394351862882354,0.3901394301161716,0.6666666666666666,,0.0,0.6999999999999997,-0.5,0.6999999999999997,0.3,0.3,-0.5,0.3,0.3,,,,
2019-12-11,100000.0,100000.0,0,0.0,bull,0.054645148820776854,0.00166728097168585,0.033095537270479536,0.4569146947107656,0.6617145448080296,0.6333333333333333,,0.0,0.5499999999999998,1.0999999999999996,0.5499999999999998,0.3,0.3,1.0999999999999996,0.3,0.3,,,,
2019-12-12,100000.0,100000.0,0,0.0,bull,0.05998424240127075,0.001641219132892019,0.036707056668396465,0.4575512147940819,-0.04454811123298632,0.5333333333333333,,0.0,-0.5,1.2499999999999996,-0.5,0.3,0.3,1.2499999999999996,0.3,0.3,,,,
2019-12-13,100000.0,100000.0,0,0.0,bull,0.06798262914535443,0.0016220181005191935,0.04207771656253123,0.45492362225272664,0.23589790882109912,0.7,,0.0,-0.5,-0.5,-0.5,0.3,0.3,-0.5,0.3,0.3,,,,
2019-12-16,100000.0,100000.0,0,0.0,bull,0.06976501992598068,0.001612337031965526,0.04328533922005606,0.4582740399926169,-0.26614418145490315,0.5666666666666667,,0.0,1.6499999999999995,-0.5,1.6499999999999995,0.3,0.3,-0.5,0.3,0.3,,,,
2019-12-17,100000.0,100000.0,0,0.0,bull,0.08215613391156963,0.0015892844442948505,0.05159218705245672,0.4521462947465541,0.09075545988027597,0.6,,0.0,1.6999999999999993,2.2499999999999996,1.6999999999999993,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-18,100000.0,100000.0,0,0.0,bull,0.07970256955063876,0.0015858257118023056,0.04996339494348789,0.45010493116650424,-0.01318198563556788,0.5333333333333333,,0.0,0.6499999999999997,2.2499999999999996,0.6499999999999997,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-19,100000.0,100000.0,0,0.0,bull,0.0769620538959614,0.0015394976295270476,0.04822904067158684,0.4525976269215915,-0.2598686910775868,0.5333333333333333,,0.0,-0.5,2.2999999999999994,-0.5,0.3,0.3,2.2999999999999994,0.3,0.3,,,,
2019-12-20,100000.0,100000.0,0,0.0,bull,0.08296196018280483,0.0015068232212446797,0.05229432701271386,0.4501187074941227,-0.813076490690999,0.5,,0.0,0.6999999999999997,2.2499999999999996,0.6999999999999997,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-23,100000.0,100000.0,0,0.0,bull,0.08569607206003722,0.0015087386614200792,0.05411323738385132,0.44916740110066694,-0.1953076739348344,0.5333333333333333,,0.0,1.2999999999999996,2.2499999999999996,1.2999999999999996,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-24,100000.0,100000.0,0,0.0,bull,0.08324259376566596,0.0015266720302953133,0.05244171844985335,0.4550217866813089,0.5210592089341538,0.6333333333333333,,0.0,1.4499999999999995,2.2499999999999996,1.4499999999999995,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-26,100000.0,100000.0,0,0.0,bull,0.08092773781745578,0.00156936218047536,0.050813100850686466,0.4502198831653422,0.26650345667979525,0.6666666666666666,,0.0,1.4499999999999995,2.2499999999999996,1.4499999999999995,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-27,100000.0,100000.0,0,0.0,bull,0.09174171238364041,0.0016011381205964913,0.05795886534790062,0.4482491350950125,0.39599180175173315,0.6666666666666666,,0.0,1.4499999999999995,2.2499999999999996,1.4499999999999995,0.3,0.3,2.2499999999999996,0.3,0.3,,,,
2019-12-30,100000.0,100000.0,0,0.0,bull,0.08727718163247536,0.0016321638997940809,0.054920459955395406,0.4506298929991848,0.4734651041963885,0.6,,0.0,1.7999999999999994,0.7499999999999998,1.7999999999999994,0.3,0.3,0.7499999999999998,0.3,0.3,,,,
2019-12-31,100000.0,100000.0,0,0.0,bull,0.07399486440263829,0.0016256927197840184,0.046078524162190826,0.45803105512330666,0.1268295423344527,0.5666666666666667,,0.0,1.6999999999999993,0.4999999999999998,1.6999999999999993,0.3,0.3,0.4999999999999998,0.3,0.3,,,,
2020-01-02,100000.0,100000.0,0,0.0,bull,0.07378078004494089,0.0016470091160593675,0.04589316846450853,0.45070158152604384,0.646132698577954,0.6,,0.0,1.6999999999999993,0.9999999999999996,1.6999999999999993,0.3,0.3,0.9999999999999996,0.3,0.3,,,,
2020-01-03,100000.0,100000.0,0,0.0,bull,0.09669002115558543,0.0017400892071193898,0.06097983568948484,0.4523476551656111,-0.15448514985882103,0.5,,0.0,1.6999999999999993,0.9999999999999996,1.6999999999999993,0.3,0.3,0.9999999999999996,0.3,0.3,,,,
2020-01-06,101473.49590434047,0.0,1,470.76546464551365,bull,0.07880441032485988,0.0017871324983932124,0.04896200855312016,0.45493218482711606,0.6775440289808258,0.7333333333333333,,0.0,1.6999999999999993,0.9999999999999996,1.6999999999999993,0.3,0.3,0.9999999999999996,0.3,0.3,,,,
2020-01-07,100060.50881379776,0.0,1,472.2954253459726,bull,0.08547797390119055,0.001836363500814895,0.05331258893249724,0.45473807553999923,1.3540045320371565,0.7666666666666667,,0.0,2.3999999999999995,-0.5,2.3999999999999995,0.3,0.3,-0.5,0.3,0.3,,,,
2020-01-08,101656.86735146715,101656.86735146715,0,0.0,bull,0.08209693172551787,0.0018836818881273975,0.050963924040757114,0.4499558263607815,0.7050545967464409,0.6,,0.0,2.4499999999999993,1.3499999999999996,2.4499999999999993,0.3,0.3,1.3499999999999996,0.3,0.3,,,,
2020-01-09,101656.86735146715,101656.86735146715,0,0.0,bull,0.0908504360039979,0.0019600897684593,0.056646777799080006,0.45383547758566245,-0.03719225093518892,0.5666666666666667,,0.0,2.4499999999999993,1.2999999999999996,2.4499999999999993,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2020-01-10,101656.86735146715,101656.86735146715,0,0.0,bull,0.10121894728885192,0.0020479181300175424,0.06338346193253286,0.4541895376774924,-0.07683755243076969,0.5,,0.0,1.4999999999999996,1.2999999999999996,1.4999999999999996,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2020-01-13,102444.34940124243,102444.34940124243,0,0.0,bull,0.09390826791103377,0.002121343385696796,0.058362825169295585,0.4548657974155291,-0.2749400111500293,0.5666666666666667,,0.0,1.7499999999999996,0.5999999999999996,1.7499999999999996,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-14,102444.34940124243,102444.34940124243,0,0.0,bull,0.10880734047422608,0.0022225901717397396,0.0680930466393379,0.45477870275615573,-0.31163938628827864,0.5333333333333333,,0.0,1.5999999999999996,0.5499999999999998,1.5999999999999996,0.3,0.3,0.5499999999999998,0.3,0.3,,,,
2020-01-15,102541.95067354004,0.0,1,464.9795976671656,bull,0.09915776142856772,0.002289144415530564,0.06152688545465068,0.45425616830289356,0.02682831274785604,0.5666666666666667,,0.0,1.5999999999999996,0.5999999999999996,1.5999999999999996,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-16,103444.01109301433,0.0,1,464.9795976671656,bull,0.09678130214705458,0.0023687372981156607,0.05978339350180506,0.4486722678146908,-0.6778382771399208,0.5666666666666667,,0.0,1.5999999999999996,0.5999999999999996,1.5999999999999996,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-17,103564.90578840779,103564.90578840779,0,0.0,bull,0.10890297101191011,0.0024709398458377806,0.06766010098293118,0.4477868528100506,-0.22065085049765673,0.6,,0.0,-0.5,0.5999999999999996,-0.5,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-21,103564.90578840779,103564.90578840779,0,0.0,bull,0.11358093245530777,0.0025799224298364426,0.07056077677719896,0.4484267926288549,-0.1234143631237591,0.5333333333333333,,0.0,-0.5,0.5999999999999996,-0.5,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-22,103263.34965351336,103263.34965351336,0,0.0,bull,0.10945135733603933,0.0026465172045953577,0.06767453714816885,0.45583570551495384,0.04166010331746574,0.6,,0.0,-0.5,0.5999999999999996,-0.5,0.3,0.3,0.5999999999999996,0.3,0.3,,,,
2020-01-23,103240.4751087525,0.0,1,458.15423408517125,bull,0.1102387672771823,0.0026955430075891215,0.06810142550294329,0.4557338506142224,0.2780158944632472,0.6,,0.0,1.7999999999999994,1.0999999999999996,1.7999999999999994,0.3,0.3,1.0999999999999996,0.3,0.3,,,,
2020-01-24,102039.38427051896,0.0,1,459.11983923743065,bull,0.11194779888852549,0.0027392289772831552,0.06915340797111735,0.45899741203817923,0.5204365532830583,0.6666666666666666,,0.0,2.2499999999999996,-0.5,2.2499999999999996,0.3,0.3,-0.5,0.3,0.3,,,,
2020-01-27,100437.05603158033,100437.05603158033,0,0.0,bull,0.09528111829329787,0.002777227065324531,0.057966291398216185,0.4670159516064588,0.860733452021312,0.7666666666666667,,0.0,2.2499999999999996,2.0999999999999996,2.2499999999999996,0.3,0.3,2.0999999999999996,0.3,0.3,,,,
2020-01-28,100437.05603158033,100437.05603158033,0,0.0,bull,0.05991840308092804,0.002729949697892027,0.03448570265816797,0.4701393918001655,-0.05427897510228766,0.5666666666666667,,0.0,2.0499999999999994,2.499999999999999,2.0499999999999994,0.3,0.3,2.499999999999999,0.3,0.3,,,,
2020-01-29,100437.05603158033,100437.05603158033,0,0.0,bull,0.08085997495611837,0.0027532479117466425,0.048400154147252294,0.4704798569525206,0.1656136561293559,0.6,,0.0,2.0499999999999994,2.4499999999999993,2.0499999999999994,0.3,0.3,2.4499999999999993,0.3,0.3,,,,
2020-01-30,100437.05603158033,100437.05603158033,0,0.0,bull,0.0803771395454311,0.002751369463577005,0.04808202076980006,0.46868182594137264,0.14526847716107424,0.5666666666666667,,0.0,1.5999999999999996,2.4499999999999993,1.5999999999999996,0.3,0.3,2.4499999999999993,0.3,0.3,,,,
2020-01-31,98449.89494089283,0.0,1,449.58395716911514,bull,0.082916668264827,0.0027082198873964766,0.04986133906842505,0.4668877258610315,0.3673924989309137,0.6666666666666666,,0.0,2.499999999999999,-0.5,2.499999999999999,0.3,0.3,-0.5,0.3,0.3,,,,
2020-02-03,99182.71679107849,99182.71679107849,0,0.0,bull,0.0551605315389824,0.0025590517314970375,0.03165558422966086,0.4665799049033454,-0.033351055820345275,0.5,,0.0,0.9499999999999997,1.9999999999999996,0.9499999999999997,0.3,0.3,1.9999999999999996,0.3,0.3,,,,
2020-02-04,99182.71679107849,99182.71679107849,0,0.0,bull,0.07546249166671289,0.002468408074677467,0.045371511628453653,0.46843093952221077,0.35742418283794647,0.5333333333333333,,0.0,0.7999999999999998,2.0999999999999996,0.7999999999999998,0.3,0.3,2.0999999999999996,0.3,0.3,,,,
2020-02-05,98544.58080511668,0.0,1,431.1729634877124,bull,0.10749055416898183,0.0024505174457322295,0.06675933455452343,0.46390424110323264,-0.25794474717786986,0.5,,0.0,0.9499999999999997,1.3499999999999996,0.9499999999999997,0.3,0.3,1.3499999999999996,0.3,0.3,,,,
2020-02-06,99252.5438446255,0.0,1,431.7770349429199,bull,0.10882374634002855,0.002464089282430316,0.06762098566182506,0.4610735018496839,0.05069980301906677,0.6666666666666666,,0.0,-0.5,1.2999999999999996,-0.5,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2020-02-07,98662.02728165341,0.0,1,431.13978011559783,bull,0.1183949847548507,0.002471486709997503,0.07398701641657213,0.46292269865482416,0.19449445108242014,0.5666666666666667,,0.0,1.2999999999999996,-0.5,1.2999999999999996,0.3,0.3,-0.5,0.3,0.3,,,,
2020-02-10,98860.35158050658,98860.35158050658,0,0.0,bull,0.10763367976692625,0.0024373132297800548,0.06688116005172406,0.4600434772611622,-0.39817888757456704,0.5,,0.0,1.2999999999999996,-0.5,1.2999999999999996,0.3,0.3,-0.5,0.3,0.3,,,,
2020-02-11,98860.35158050658,98860.35158050658,0,0.0,bull,0.12288386728228891,0.002445463502929128,0.07703165118233435,0.4632686484197336,-0.6306759686972399,0.4666666666666667,,0.0,-0.5,1.2999999999999996,-0.5,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2020-02-12,99178.63157085776,99178.63157085776,0,0.0,bull,0.11931768012603959,0.002459638779048824,0.07462584252592874,0.46325439034596644,0.037184853229315466,0.5333333333333333,,0.0,-0.5,1.2999999999999996,-0.5,0.3,0.3,1.2999999999999996,0.3,0.3,,,,
2020-02-13,99178.63157085776,99178.63157085776,0,0.0,bull,0.13075447690007858,0.0025000785553140866,0.08216949415609087,0.46400037955691736,-0.47726336953418846,0.5666666666666667,,0.0,-0.5,1.4499999999999995,-0.5,0.3,0.3,1.4499999999999995,0.3,0.3,,,,
2020-02-14,99594.63507599148,99594.63507599148,0,0.0,bull,0.12420386340426576,0.002551203140443528,0.07770016932195678,0.4631152928935173,-0.31073082193773194,0.5333333333333333,,0.0,-0.5,1.4499999999999995,-0.5,0.3,0.3,1.4499999999999995,0.3,0.3,,,,
2020-02-18,99594.63507599148,99594.63507599148,0,0.0,bull,0.12401393654831244,0.0025940622197371463,0.07748783325940067,0.46803572013274586,0.22436717930648858,0.6666666666666666,,0.0,-0.5,1.4499999999999995,-0.5,0.3,0.3,1.4499999999999995,0.3,0.3,,,,
2020-02-19,100377.0133133188,100377.0133133188,0,0.0,bull,0.11992919796965579,0.0026199011852975156,0.07471299627584216,0.46686899841697194,-0.024352005748845683,0.7,,0.0,-0.5,1.4499999999999995,-0.5,0.3,0.3,1.4499999999999995,0.3,0.3,,,,
2020-02-20,99290.38800004877,0.0,1,424.46301299610457,bull,0.1304983300155987,0.002683321732725741,0.08163224321161433,0.46504857055231674,0.032056814557144646,0.7,,0.0,1.6999999999999993,-0.5,1.6999999999999993,0.3,0.3,-0.5,0.3,0.3,,,,
2020-02-21,97668.93929040366,0.0,1,424.46301299610457,bull,0.11114717351039476,0.002706182590542686,0.06868575049251113,0.46527128924076144,0.7761196038547272,0.6666666666666666,,0.0,1.8999999999999995,1.1999999999999997,1.8999999999999995,0.3,0.3,1.1999999999999997,0.3,0.3,,,,
2020-02-24,93860.55386996339,93860.55386996339,0,0.0,side,0.07641563399533119,0.002640491858391083,0.04566277228010529,0.46898011480603774,0.3151908597157286,0.6666666666666666,,0.0,0.3,0.3,1.8999999999999995,0.3,0.3,1.1999999999999997,0.3,0.3,,,,
2020-02-25,92858.53220666494,0.0,1,429.56253044670837,bear,0.012867778229086267,0.002417242101356231,0.0037440346166783822,0.4694192460833345,0.3203849769051525,0.6333333333333333,,0.0,0.3,0.3,1.8999999999999995,0.3,0.3,1.1999999999999997,0.3,0.3,,,,
