side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir_raw,signal_dir_eff,bsp_type,pred_ret,ret_th,bucket,flip_mode,analog_sim,analog_fwd_mean,pnl,entry_px,entry_idx
buy,24833,209.0,544.5978592069893,0.0,OPEN_LONG pred_ret=3.03% [bull] eff=buy raw=sell,2020/04/15 10:45,sell,buy,2s,3.03367280960083,1.8999999999999995,bull,bear_to_bull,0.46670574764321665,-0.4721511539954012,,,
sell,24839,208.71,544.5978592069893,0.0,CLOSE_LONG pred_ret=3.13% [bull] eff=sell raw=buy,2020/04/15 11:15,buy,sell,2,3.134361982345581,1.1999999999999997,bull,bear_to_bull,0.46670574764321665,-0.4721511539954012,-157.93337917002256,209.0,24833.0
buy,24854,208.99,543.8682195085446,0.0,OPEN_LONG pred_ret=2.91% [bull] eff=buy raw=sell,2020/04/15 12:30,sell,buy,2s,2.9067792892456055,1.8999999999999995,bull,bear_to_bull,0.46670574764321665,-0.4721511539954012,,,
sell,24892,209.68,543.8682195085446,0.0,CLOSE_LONG pred_ret=3.42% [bull] eff=sell raw=buy,2020/04/15 15:40,buy,sell,2s,3.415132522583008,1.1999999999999997,bull,bear_to_bull,0.46670574764321665,-0.4721511539954012,375.2690714608945,208.99,24854.0
buy,24943,211.57,539.0097285368986,0.0,OPEN_LONG pred_ret=2.45% [side] eff=buy raw=sell,2020/04/16 04:00,sell,buy,1,2.4469521045684814,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,24953,211.43,539.0097285368986,0.0,CLOSE_LONG pred_ret=1.98% [side] eff=sell raw=buy,2020/04/16 04:50,buy,sell,3a,1.9826929569244385,-0.5,side,bear_to_bull,0.4688156261212129,0.025396921803021014,-75.46136199515846,211.57,24943.0
buy,24963,211.62,538.5257863366245,0.0,OPEN_LONG pred_ret=2.89% [side] eff=buy raw=sell,2020/04/16 05:40,sell,buy,2,2.8919193744659424,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,24984,210.69,538.5257863366245,0.0,CLOSE_LONG pred_ret=2.45% [side] eff=sell raw=buy,2020/04/16 07:30,buy,sell,1p,2.447014093399048,-0.5,side,bear_to_bull,0.4688156261212129,0.025396921803021014,-500.82898129306443,211.62,24963.0
buy,25020,211.375,536.7805933684845,0.0,OPEN_LONG pred_ret=2.21% [side] eff=buy raw=sell,2020/04/16 10:30,sell,buy,2s,2.213252067565918,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,25042,211.62,536.7805933684845,0.0,CLOSE_LONG pred_ret=2.35% [side] eff=sell raw=buy,2020/04/16 12:20,buy,sell,2,2.3455312252044678,-0.5,side,bear_to_bull,0.4688156261212129,0.025396921803021014,131.51124537528113,211.375,25020.0
buy,25068,212.18,535.3638852325322,0.0,OPEN_LONG pred_ret=2.42% [side] eff=buy raw=sell,2020/04/16 14:30,sell,buy,1,2.4185149669647217,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,25075,211.74,535.3638852325322,0.0,CLOSE_LONG pred_ret=2.72% [side] eff=sell raw=buy,2020/04/16 15:05,buy,sell,2s,2.7217748165130615,-0.5,side,bear_to_bull,0.4688156261212129,0.025396921803021014,-235.56010950231294,212.18,25068.0
buy,25081,213.01,532.1719593405774,0.0,OPEN_LONG pred_ret=2.45% [side] eff=buy raw=sell,2020/04/16 15:35,sell,buy,1,2.4460158348083496,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,25111,216.7,532.1719593405774,0.0,CLOSE_LONG pred_ret=2.18% [side] eff=sell raw=buy,2020/04/16 18:05,buy,sell,3a,2.1787400245666504,-0.5,side,bear_to_bull,0.4688156261212129,0.025396921803021014,1963.7145299667293,213.01,25081.0
buy,25122,218.63,527.4741050592467,0.0,OPEN_LONG pred_ret=4.25% [side] eff=buy raw=sell,2020/04/16 19:00,sell,buy,1p,4.250539779663086,1.6999999999999993,side,bear_to_bull,0.4688156261212129,0.025396921803021014,,,
sell,25190,216.69,527.4741050592467,0.0,CLOSE_LONG pred_ret=2.20% [bull] eff=sell raw=buy,2020/04/17 08:40,buy,sell,1p,2.2015202045440674,-0.5,bull,bear_to_bull,0.46916480816435424,-0.15521516333352592,-1023.2997638149374,218.63,25122.0
buy,25408,215.4899,530.41169829903,0.0,OPEN_LONG pred_ret=2.50% [bull] eff=buy raw=sell,2020/04/20 11:05,sell,buy,1p,2.4957735538482666,2.4499999999999993,bull,bear_to_bull,0.46957539834752865,-0.10573799932470977,,,
sell,25448,213.78,530.41169829903,0.0,CLOSE_LONG pred_ret=3.27% [bull] eff=sell raw=buy,2020/04/20 14:25,buy,sell,1p,3.273801565170288,-0.5,bull,bear_to_bull,0.46957539834752865,-0.10573799932470977,-906.9509629215139,215.4899,25408.0
buy,25612,205.1398,552.7518934032628,0.0,OPEN_LONG pred_ret=1.77% [bull] eff=buy raw=sell,2020/04/21 12:10,sell,buy,3a,1.7687371969223022,-0.5,bull,bear_to_bull,0.47301773898896154,0.16838547787923636,,,
sell,25617,204.19,552.7518934032628,0.0,CLOSE_LONG pred_ret=5.74% [bull] eff=sell raw=buy,2020/04/21 12:35,buy,sell,2,5.736258029937744,-0.5,bull,bear_to_bull,0.47301773898896154,0.16838547787923636,-525.0037483544247,205.1398,25612.0
buy,25623,205.38,549.5491728211716,0.0,OPEN_LONG pred_ret=1.68% [bull] eff=buy raw=sell,2020/04/21 13:05,sell,buy,1p,1.6766550540924072,-0.5,bull,bear_to_bull,0.47301773898896154,0.16838547787923636,,,
sell,25648,205.8,549.5491728211716,0.0,CLOSE_LONG pred_ret=6.02% [bull] eff=sell raw=buy,2020/04/21 15:10,buy,sell,2s,6.016626834869385,-0.5,bull,bear_to_bull,0.47301773898896154,0.16838547787923636,230.81065258490082,205.38,25623.0
buy,25653,206.56,547.5272064610627,0.0,OPEN_LONG pred_ret=1.44% [bull] eff=buy raw=sell,2020/04/21 15:35,sell,buy,2,1.4395333528518677,-0.5,bull,bear_to_bull,0.47301773898896154,0.16838547787923636,,,
sell,25706,207.66,547.5272064610627,0.0,CLOSE_LONG pred_ret=3.01% [side] eff=sell raw=sell,2020/04/22 04:00,sell,sell,2,3.014694929122925,-0.5,side,,0.4782807587144785,0.008211537899269776,602.2799271071659,206.56,25653.0
buy,25730,208.32,545.7925292516527,0.0,OPEN_LONG pred_ret=4.21% [side] eff=buy raw=buy,2020/04/22 06:00,buy,buy,3a,4.206584930419922,1.6999999999999993,side,,0.4782807587144785,0.008211537899269776,,,
sell,25742,208.05,545.7925292516527,0.0,CLOSE_LONG pred_ret=2.51% [side] eff=sell raw=sell,2020/04/22 07:00,sell,sell,2,2.5117557048797607,-0.5,side,,0.4782807587144785,0.008211537899269776,-147.3639828979363,208.32,25730.0
buy,26039,210.06,540.5700071922611,0.0,OPEN_LONG pred_ret=4.80% [bull] eff=buy raw=buy,2020/04/23 16:05,buy,buy,1p,4.802334308624268,-0.5,bull,,0.4662552162603159,0.6374497368037895,,,
sell,26099,210.04,540.5700071922611,0.0,CLOSE_LONG pred_ret=3.13% [bull] eff=sell raw=sell,2020/04/24 05:10,sell,sell,2s,3.1343891620635986,2.3999999999999995,bull,,0.4666234546826345,-0.4394592582236753,-10.811400143850753,210.06,26039.0
buy,26130,210.76,538.7233076042063,0.0,OPEN_LONG pred_ret=5.25% [bull] eff=buy raw=buy,2020/04/24 07:45,buy,buy,2,5.248507976531982,-0.5,bull,,0.4666234546826345,-0.4394592582236753,,,
sell,26138,210.9,538.7233076042063,0.0,CLOSE_LONG pred_ret=2.88% [bull] eff=sell raw=sell,2020/04/24 08:25,sell,sell,2s,2.8774726390838623,2.3999999999999995,bull,,0.4666234546826345,-0.4394592582236753,75.42126306459684,210.76,26130.0
buy,26148,211.07,538.2894090762643,0.0,OPEN_LONG pred_ret=4.94% [bull] eff=buy raw=buy,2020/04/24 09:15,buy,buy,2,4.936415672302246,-0.5,bull,,0.4666234546826345,-0.4394592582236753,,,
sell,26161,210.92,538.2894090762643,0.0,CLOSE_LONG pred_ret=3.09% [bull] eff=sell raw=sell,2020/04/24 10:20,sell,sell,2s,3.0927586555480957,2.3999999999999995,bull,,0.4666234546826345,-0.4394592582236753,-80.74341136144271,211.07,26148.0
buy,26169,210.45,539.4915759675251,0.0,OPEN_LONG pred_ret=5.37% [bull] eff=buy raw=buy,2020/04/24 11:00,buy,buy,2s,5.374882698059082,-0.5,bull,,0.4666234546826345,-0.4394592582236753,,,
sell,26178,211.23,539.4915759675251,0.0,CLOSE_LONG pred_ret=3.25% [bull] eff=sell raw=sell,2020/04/24 11:45,sell,sell,2s,3.2454657554626465,2.3999999999999995,bull,,0.4666234546826345,-0.4394592582236753,420.8034292546702,210.45,26169.0
buy,26195,211.645,538.4337243573924,0.0,OPEN_LONG pred_ret=4.79% [bull] eff=buy raw=buy,2020/04/24 13:10,buy,buy,2s,4.79121208190918,-0.5,bull,,0.4666234546826345,-0.4394592582236753,,,
sell,26201,212.2301,538.4337243573924,0.0,CLOSE_LONG pred_ret=3.32% [bull] eff=sell raw=sell,2020/04/24 13:40,sell,sell,1,3.3232693672180176,2.3999999999999995,bull,,0.4666234546826345,-0.4394592582236753,315.03757212150106,211.645,26195.0
buy,26302,216.49,527.8388986269196,0.0,OPEN_LONG pred_ret=4.56% [bull] eff=buy raw=buy,2020/04/27 06:20,buy,buy,3a,4.5557661056518555,-0.5,bull,,0.46306225486864205,-0.26107019042361873,,,
sell,26315,216.58,527.8388986269196,0.0,CLOSE_LONG pred_ret=2.46% [bull] eff=sell raw=sell,2020/04/27 07:25,sell,sell,2,2.4570116996765137,-0.5,bull,,0.46306225486864205,-0.26107019042361873,47.50550087642456,216.49,26302.0
buy,26339,216.18,528.8155641808596,0.0,OPEN_LONG pred_ret=4.77% [bull] eff=buy raw=buy,2020/04/27 09:25,buy,buy,1p,4.772047996520996,-0.5,bull,,0.46306225486864205,-0.26107019042361873,,,
sell,26346,216.36,528.8155641808596,0.0,CLOSE_LONG pred_ret=2.51% [bull] eff=sell raw=sell,2020/04/27 10:00,sell,sell,2s,2.5148956775665283,-0.5,bull,,0.46306225486864205,-0.26107019042361873,95.18680155255834,216.18,26339.0
buy,26355,215.628,530.6107530848072,0.0,OPEN_LONG pred_ret=4.68% [bull] eff=buy raw=buy,2020/04/27 10:45,buy,buy,2,4.681532859802246,-0.5,bull,,0.46306225486864205,-0.26107019042361873,,,
sell,26363,216.18,530.6107530848072,0.0,CLOSE_LONG pred_ret=2.22% [bull] eff=sell raw=sell,2020/04/27 11:25,sell,sell,2s,2.223208427429199,-0.5,bull,,0.46306225486864205,-0.26107019042361873,292.8971357028247,215.628,26355.0
buy,26382,215.305,532.7671563682851,0.0,OPEN_LONG pred_ret=4.68% [bull] eff=buy raw=buy,2020/04/27 13:00,buy,buy,2,4.67787504196167,-0.5,bull,,0.46306225486864205,-0.26107019042361873,,,
sell,26395,215.11,532.7671563682851,0.0,CLOSE_LONG pred_ret=2.10% [bull] eff=sell raw=sell,2020/04/27 14:05,sell,sell,3a,2.0991673469543457,-0.5,bull,,0.46306225486864205,-0.26107019042361873,-103.88959549181196,215.305,26382.0
buy,26431,215.19,532.5690924596023,0.0,OPEN_LONG pred_ret=4.55% [bull] eff=buy raw=buy,2020/04/27 17:05,buy,buy,2,4.545051097869873,-0.5,bull,,0.46306225486864205,-0.26107019042361873,,,
sell,26466,216.32,532.5690924596023,0.0,CLOSE_LONG pred_ret=5.06% [bull] eff=sell raw=sell,2020/04/28 04:00,sell,sell,1p,5.056886672973633,-0.5,bull,,0.4637263451215182,-0.7817752592010374,601.8030744793482,215.19,26431.0
buy,26518,217.44,529.8259109679046,0.0,OPEN_LONG pred_ret=1.22% [bull] eff=buy raw=buy,2020/04/28 08:30,buy,buy,1p,1.2228171825408936,0.5499999999999998,bull,,0.4637263451215182,-0.7817752592010374,,,
sell,26652,213.99,529.8259109679046,0.0,CLOSE_LONG pred_ret=4.53% [bull] eff=sell raw=sell,2020/04/28 19:40,sell,sell,1p,4.527395725250244,-0.5,bull,,0.4637263451215182,-0.7817752592010374,-1827.899392839265,217.44,26518.0
buy,26876,220.99,513.0433353908408,0.0,OPEN_LONG pred_ret=1.35% [bull] eff=buy raw=buy,2020/04/30 06:45,buy,buy,1p,1.3461230993270874,0.5999999999999996,bull,,0.4604227483652046,0.35897130433627117,,,
sell,26887,221.54,513.0433353908408,0.0,CLOSE_LONG pred_ret=5.01% [bull] eff=sell raw=sell,2020/04/30 07:40,sell,sell,2s,5.006438255310059,-0.5,bull,,0.4604227483652046,0.35897130433627117,282.17383446495364,220.99,26876.0
buy,26894,220.39,515.7204071077947,0.0,OPEN_LONG pred_ret=1.51% [bull] eff=buy raw=buy,2020/04/30 08:15,buy,buy,1,1.5085887908935547,0.5999999999999996,bull,,0.4604227483652046,0.35897130433627117,,,
sell,26908,220.01,515.7204071077947,0.0,CLOSE_LONG pred_ret=4.82% [bull] eff=sell raw=sell,2020/04/30 09:25,sell,sell,3a,4.822249889373779,-0.5,bull,,0.4604227483652046,0.35897130433627117,-195.97375470095963,220.39,26894.0
buy,26910,218.65,518.9281809640333,0.0,OPEN_LONG pred_ret=1.51% [bull] eff=buy raw=buy,2020/04/30 09:35,buy,buy,1,1.505184531211853,0.5999999999999996,bull,,0.4604227483652046,0.35897130433627117,,,
sell,26950,218.285,518.9281809640333,0.0,CLOSE_LONG pred_ret=5.04% [bull] eff=sell raw=sell,2020/04/30 12:55,sell,sell,3a,5.043959617614746,-0.5,bull,,0.4604227483652046,0.35897130433627117,-189.4087860518769,218.65,26910.0
buy,26974,217.73,520.2509437456208,0.0,OPEN_LONG pred_ret=1.63% [bull] eff=buy raw=buy,2020/04/30 14:55,buy,buy,2,1.631887435913086,0.5999999999999996,bull,,0.4604227483652046,0.35897130433627117,,,
sell,26979,219.09,520.2509437456208,0.0,CLOSE_LONG pred_ret=5.32% [bull] eff=sell raw=sell,2020/04/30 15:20,sell,sell,1p,5.318488121032715,-0.5,bull,,0.4604227483652046,0.35897130433627117,707.5412834940514,217.73,26974.0
buy,26984,218.22,522.3250814097153,0.0,OPEN_LONG pred_ret=1.37% [bull] eff=buy raw=buy,2020/04/30 15:45,buy,buy,2s,1.373587727546692,0.5999999999999996,bull,,0.4604227483652046,0.35897130433627117,,,
sell,26985,219.13,522.3250814097153,0.0,CLOSE_LONG pred_ret=5.43% [bull] eff=sell raw=sell,2020/04/30 15:50,sell,sell,1p,5.43090295791626,-0.5,bull,,0.4604227483652046,0.35897130433627117,475.31582408283913,218.22,26984.0
buy,27128,213.5001,536.0985549389012,0.0,OPEN_LONG pred_ret=1.22% [bull] eff=buy raw=buy,2020/05/01 11:45,buy,buy,2s,1.2165744304656982,0.9499999999999997,bull,,0.45805676254276656,-0.0802958281656075,,,
sell,27155,212.58,536.0985549389012,0.0,CLOSE_LONG pred_ret=3.72% [bull] eff=sell raw=sell,2020/05/01 14:00,sell,sell,3a,3.724536418914795,-0.5,bull,,0.45805676254276656,-0.0802958281656075,-493.26428039927805,213.5001,27128.0
buy,27176,212.78,535.594655554618,0.0,OPEN_LONG pred_ret=0.95% [bull] eff=buy raw=buy,2020/05/01 15:45,buy,buy,2,0.9542433619499207,0.9499999999999997,bull,,0.45805676254276656,-0.0802958281656075,,,
sell,27222,211.43,535.594655554618,0.0,CLOSE_LONG pred_ret=3.97% [bull] eff=sell raw=sell,2020/05/01 19:55,sell,sell,3a,3.9651951789855957,-0.5,bull,,0.46326171092422463,0.7963014588257674,-723.0527849987313,212.78,27176.0
buy,27227,211.23,536.1017754292141,0.0,OPEN_LONG pred_ret=2.10% [bull] eff=buy raw=buy,2020/05/04 04:20,buy,buy,1p,2.102715015411377,0.9499999999999997,bull,,0.46326171092422463,0.7963014588257674,,,
sell,27249,211.34,536.1017754292141,0.0,CLOSE_LONG pred_ret=2.16% [bull] eff=sell raw=sell,2020/05/04 06:10,sell,sell,3a,2.1566267013549805,-0.5,bull,,0.46326171092422463,0.7963014588257674,58.97119529722086,211.23,27227.0
buy,27258,210.78,537.5260898529751,0.0,OPEN_LONG pred_ret=2.64% [bull] eff=buy raw=buy,2020/05/04 07:05,buy,buy,2,2.642847776412964,0.9499999999999997,bull,,0.46326171092422463,0.7963014588257674,,,
sell,27265,211.41,537.5260898529751,0.0,CLOSE_LONG pred_ret=2.26% [bull] eff=sell raw=sell,2020/05/04 07:40,sell,sell,1p,2.25823974609375,-0.5,bull,,0.46326171092422463,0.7963014588257674,338.6414366073719,210.78,27258.0
buy,27371,214.69,529.3138509283966,0.0,OPEN_LONG pred_ret=1.49% [bull] eff=buy raw=buy,2020/05/04 16:30,buy,buy,3a,1.4897912740707397,0.9499999999999997,bull,,0.46326171092422463,0.7963014588257674,,,
sell,27413,217.16,529.3138509283966,0.0,CLOSE_LONG pred_ret=2.88% [bull] eff=sell raw=sell,2020/05/05 04:00,sell,sell,1,2.8835978507995605,2.4499999999999993,bull,,0.4604047123031878,0.15775960147697876,1307.405211793139,214.69,27371.0
buy,27646,219.11,524.6031484989759,0.0,OPEN_LONG pred_ret=1.51% [bull] eff=buy raw=buy,2020/05/06 08:00,buy,buy,1,1.5135713815689087,-0.5,bull,,0.4729245968974747,0.3855264082417372,,,
sell,27658,219.37,524.6031484989759,0.0,CLOSE_LONG pred_ret=5.17% [bull] eff=sell raw=sell,2020/05/06 09:00,sell,sell,2s,5.174704074859619,2.4499999999999993,bull,,0.4729245968974747,0.3855264082417372,136.39681860972897,219.11,27646.0
buy,27671,218.33,527.1020596629887,0.0,OPEN_LONG pred_ret=1.94% [bull] eff=buy raw=buy,2020/05/06 10:05,buy,buy,2,1.9436454772949219,-0.5,bull,,0.4729245968974747,0.3855264082417372,,,
sell,27679,220.52,527.1020596629887,0.0,CLOSE_LONG pred_ret=5.46% [bull] eff=sell raw=sell,2020/05/06 10:45,sell,sell,1p,5.459526062011719,2.4499999999999993,bull,,0.4729245968974747,0.3855264082417372,1154.353510661944,218.33,27671.0
buy,27685,220.01,528.3239225348043,0.0,OPEN_LONG pred_ret=1.84% [bull] eff=buy raw=buy,2020/05/06 11:15,buy,buy,2s,1.836708426475525,-0.5,bull,,0.4729245968974747,0.3855264082417372,,,
sell,27697,220.33,528.3239225348043,0.0,CLOSE_LONG pred_ret=5.88% [bull] eff=sell raw=sell,2020/05/06 12:15,sell,sell,2,5.8836541175842285,2.4499999999999993,bull,,0.4729245968974747,0.3855264082417372,169.06365521114878,220.01,27685.0
buy,27730,220.015,529.0803347594184,0.0,OPEN_LONG pred_ret=1.72% [bull] eff=buy raw=buy,2020/05/06 15:00,buy,buy,2s,1.7187217473983765,-0.5,bull,,0.4729245968974747,0.3855264082417372,,,
sell,27763,218.59,529.0803347594184,0.0,CLOSE_LONG pred_ret=5.44% [bull] eff=sell raw=sell,2020/05/06 17:50,sell,sell,2,5.440735340118408,2.4499999999999993,bull,,0.4729245968974747,0.3855264082417372,-753.9394770321622,220.015,27730.0
buy,27776,218.25,529.9045607104755,0.0,OPEN_LONG pred_ret=1.92% [bull] eff=buy raw=buy,2020/05/06 18:55,buy,buy,1p,1.9228694438934326,-0.5,bull,,0.4729245968974747,0.3855264082417372,,,
sell,27781,218.45,529.9045607104755,0.0,CLOSE_LONG pred_ret=5.28% [bull] eff=sell raw=sell,2020/05/06 19:20,sell,sell,2s,5.2832560539245605,2.4499999999999993,bull,,0.4729245968974747,0.3855264082417372,105.98091214208907,218.25,27776.0
buy,28359,226.23,511.68125928127733,0.0,OPEN_LONG pred_ret=1.81% [bull] eff=buy raw=buy,2020/05/11 19:45,buy,buy,1p,1.8144844770431519,1.3499999999999996,bull,,0.47144549100782274,0.13173808698283992,,,
sell,28378,226.25,511.68125928127733,0.0,CLOSE_LONG pred_ret=2.41% [bull] eff=sell raw=sell,2020/05/12 05:25,sell,sell,2s,2.4111595153808594,-0.5,bull,,0.4790719328528675,0.3959901644624979,10.233625185630782,226.23,28359.0
buy,28407,227.35,509.20556372284585,0.0,OPEN_LONG pred_ret=2.57% [bull] eff=buy raw=buy,2020/05/12 08:00,buy,buy,1,2.571451187133789,1.3499999999999996,bull,,0.4790719328528675,0.3959901644624979,,,
sell,28418,227.47,509.20556372284585,0.0,CLOSE_LONG pred_ret=2.17% [bull] eff=sell raw=sell,2020/05/12 08:55,sell,sell,2s,2.1714677810668945,-0.5,bull,,0.4790719328528675,0.3959901644624979,61.10466764674382,227.35,28407.0
buy,28494,225.26,514.2013210513884,0.0,OPEN_LONG pred_ret=3.06% [bull] eff=buy raw=buy,2020/05/12 15:15,buy,buy,1,3.059206008911133,1.3499999999999996,bull,,0.4790719328528675,0.3959901644624979,,,
sell,28554,222.43,514.2013210513884,0.0,CLOSE_LONG pred_ret=2.95% [bull] eff=sell raw=sell,2020/05/13 04:15,sell,sell,3a,2.947208881378174,1.9499999999999993,bull,,0.4706780396368146,0.9919184265741142,-1455.189738575421,225.26,28494.0
buy,28562,221.93,515.359797420179,0.0,OPEN_LONG pred_ret=2.58% [bull] eff=buy raw=buy,2020/05/13 04:55,buy,buy,2,2.5790293216705322,-0.5,bull,,0.4706780396368146,0.9919184265741142,,,
sell,28572,222.91,515.359797420179,0.0,CLOSE_LONG pred_ret=2.36% [bull] eff=sell raw=sell,2020/05/13 05:45,sell,sell,1p,2.3568663597106934,1.9499999999999993,bull,,0.4706780396368146,0.9919184265741142,505.0526014717702,221.93,28562.0
buy,28618,221.75,518.05570436497,0.0,OPEN_LONG pred_ret=3.06% [bull] eff=buy raw=buy,2020/05/13 09:35,buy,buy,2s,3.0554327964782715,-0.5,bull,,0.4706780396368146,0.9919184265741142,,,
sell,28624,223.44,518.05570436497,0.0,CLOSE_LONG pred_ret=2.79% [bull] eff=sell raw=sell,2020/05/13 10:05,sell,sell,2,2.7881457805633545,1.9499999999999993,bull,,0.4706780396368146,0.9919184265741142,875.5141403767981,221.75,28618.0
buy,28634,222.48,520.2911119350454,0.0,OPEN_LONG pred_ret=2.47% [bull] eff=buy raw=buy,2020/05/13 10:55,buy,buy,2s,2.4707155227661133,-0.5,bull,,0.4706780396368146,0.9919184265741142,,,
sell,28654,219.0,520.2911119350454,0.0,CLOSE_LONG pred_ret=5.49% [bull] eff=sell raw=sell,2020/05/13 12:35,sell,sell,2,5.492564678192139,1.9499999999999993,bull,,0.4706780396368146,0.9919184265741142,-1810.6130695339525,222.48,28634.0
buy,28687,216.9,525.3285085927844,0.0,OPEN_LONG pred_ret=3.03% [bull] eff=buy raw=buy,2020/05/13 15:20,buy,buy,1p,3.029273271560669,-0.5,bull,,0.4706780396368146,0.9919184265741142,,,
sell,28693,219.45,525.3285085927844,0.0,CLOSE_LONG pred_ret=7.08% [bull] eff=sell raw=sell,2020/05/13 15:50,sell,sell,2s,7.083458423614502,1.9499999999999993,bull,,0.4706780396368146,0.9919184265741142,1339.5876969115911,216.9,28687.0
buy,28743,219.48,525.2567031651473,0.0,OPEN_LONG pred_ret=3.37% [bull] eff=buy raw=buy,2020/05/14 04:00,buy,buy,2,3.3719351291656494,-0.5,bull,,0.46607738040601493,0.0760618179967583,,,
sell,28753,220.0,525.2567031651473,0.0,CLOSE_LONG pred_ret=4.55% [bull] eff=sell raw=sell,2020/05/14 04:50,sell,sell,2s,4.552829265594482,-0.5,bull,,0.46607738040601493,0.0760618179967583,273.133485645882,219.48,28743.0
buy,28777,219.5,526.4531876826078,0.0,OPEN_LONG pred_ret=3.59% [bull] eff=buy raw=buy,2020/05/14 06:50,buy,buy,2s,3.5929038524627686,-0.5,bull,,0.46607738040601493,0.0760618179967583,,,
sell,28808,218.09,526.4531876826078,0.0,CLOSE_LONG pred_ret=4.46% [bull] eff=sell raw=sell,2020/05/14 09:25,sell,sell,2s,4.463013648986816,-0.5,bull,,0.46607738040601493,0.0760618179967583,-742.2989946324752,219.5,28777.0
buy,28820,216.09,531.325724011754,0.0,OPEN_LONG pred_ret=3.94% [bull] eff=buy raw=buy,2020/05/14 10:25,buy,buy,1,3.9408018589019775,-0.5,bull,,0.46607738040601493,0.0760618179967583,,,
sell,28828,218.22,531.325724011754,0.0,CLOSE_LONG pred_ret=5.57% [bull] eff=sell raw=sell,2020/05/14 11:05,sell,sell,2s,5.567718029022217,-0.5,bull,,0.46607738040601493,0.0760618179967583,1131.7237921450337,216.09,28820.0
buy,28835,217.81,532.3258780305999,0.0,OPEN_LONG pred_ret=3.29% [bull] eff=buy raw=buy,2020/05/14 11:40,buy,buy,2,3.290498971939087,-0.5,bull,,0.46607738040601493,0.0760618179967583,,,
sell,28850,219.22,532.3258780305999,0.0,CLOSE_LONG pred_ret=2.72% [bull] eff=sell raw=sell,2020/05/14 12:55,sell,sell,1p,2.71635103225708,-0.5,bull,,0.46607738040601493,0.0760618179967583,750.5794880231441,217.81,28835.0
buy,28862,219.0,532.8606346204024,0.0,OPEN_LONG pred_ret=3.07% [bull] eff=buy raw=buy,2020/05/14 13:55,buy,buy,2s,3.0712332725524902,-0.5,bull,,0.46607738040601493,0.0760618179967583,,,
sell,28876,220.11,532.8606346204024,0.0,CLOSE_LONG pred_ret=2.99% [bull] eff=sell raw=sell,2020/05/14 15:05,sell,sell,1,2.987074851989746,-0.5,bull,,0.46607738040601493,0.0760618179967583,591.4753044286539,219.0,28862.0
buy,28991,218.18,537.5742702644458,0.0,OPEN_LONG pred_ret=2.53% [bull] eff=buy raw=buy,2020/05/15 09:05,buy,buy,2s,2.5280895233154297,2.499999999999999,bull,,0.4605348025998042,0.7490314066136718,,,
sell,28996,218.9,537.5742702644458,0.0,CLOSE_LONG pred_ret=5.35% [bull] eff=sell raw=sell,2020/05/15 09:30,sell,sell,2,5.351142406463623,-0.5,bull,,0.4605348025998042,0.7490314066136718,387.05347459040036,218.18,28991.0
buy,29316,227.24,517.8446037708466,0.0,OPEN_LONG pred_ret=2.31% [bull] eff=buy raw=buy,2020/05/19 04:25,buy,buy,1p,2.306325912475586,2.2999999999999994,bull,,0.4558635481599312,0.6292764113103501,,,
sell,29322,227.81,517.8446037708466,0.0,CLOSE_LONG pred_ret=4.46% [bull] eff=sell raw=sell,2020/05/19 04:55,sell,sell,2s,4.45967435836792,-0.5,bull,,0.4558635481599312,0.6292764113103501,295.171424149379,227.24,29316.0
buy,29337,226.97,519.7611102129645,0.0,OPEN_LONG pred_ret=2.32% [bull] eff=buy raw=buy,2020/05/19 06:20,buy,buy,1,2.3186700344085693,2.2999999999999994,bull,,0.4558635481599312,0.6292764113103501,,,
sell,29342,227.55,519.7611102129645,0.0,CLOSE_LONG pred_ret=4.59% [bull] eff=sell raw=sell,2020/05/19 06:45,sell,sell,2s,4.59346342086792,-0.5,bull,,0.4558635481599312,0.6292764113103501,301.4614439235259,226.97,29337.0
buy,29448,228.15,518.394217089459,0.0,OPEN_LONG pred_ret=2.33% [bull] eff=buy raw=buy,2020/05/19 15:35,buy,buy,2s,2.328545570373535,2.2999999999999994,bull,,0.4558635481599312,0.6292764113103501,,,
sell,29490,227.45,518.394217089459,0.0,CLOSE_LONG pred_ret=4.46% [bull] eff=sell raw=sell,2020/05/19 19:05,sell,sell,2,4.462056636810303,-0.5,bull,,0.4558635481599312,0.6292764113103501,-362.8759519626301,228.15,29448.0
buy,30016,229.245,514.3351640253765,0.0,OPEN_LONG pred_ret=2.00% [bull] eff=buy raw=buy,2020/05/22 15:15,buy,buy,2,1.9999312162399292,-0.5,bull,,0.46790130698358023,0.31443093910306685,,,
sell,30032,229.89,514.3351640253765,0.0,CLOSE_LONG pred_ret=3.94% [bull] eff=sell raw=sell,2020/05/22 16:35,sell,sell,2s,3.9358601570129395,-0.5,bull,,0.46790130698358023,0.31443093910306685,331.7461807963585,229.245,30016.0
