bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.13000106811523438,0.0023945674327305656,0.5597991943359375,0.010418706358869866,0.23222803717938234,0.13000106811523438,0.0023945674327305656,0.00344980686848766,0.13000106811523438,,216,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149554350>,0.009014834117543155,0.00531237411706087,-0.007404920000964571,0.0027695998209289817,9.800966398233225e-05,51.13806946534589,2025/06/17 17:06,"2,3b",4361.0
0.4500007629394531,0.008187786943879111,1.0099983215332031,0.01872100662187597,0.44554605027099503,0.4500007629394531,0.008187786943879111,0.003214123342626267,0.4500007629394531,,438,True,False,<Math.KDJ.KDJ_Item object at 0x00000241490B6A50>,0.03608524934039344,0.006788843878979378,-0.05859281092282813,0.005503633480012448,0.00012423982048744584,48.269062733204976,2025/06/18 14:18,"2,3b",7878.0
0.20999908447265625,0.0038609870716899385,0.654998779296875,0.011899333292491689,0.3206098867819037,,,,0.20999908447265625,,647,False,False,<Math.KDJ.KDJ_Item object at 0x00000241491387D0>,-0.022463471478523803,-0.010684916612682116,0.023557109731683373,0.005677611121924855,-0.00019602678775201105,46.937684252192476,2025/06/18 18:00,2,20477.0
0.17000198364257812,0.0031511025252729877,0.3800010681152344,0.007093542473026166,0.44737238367715704,,,,0.17000198364257812,,928,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149AA9B50>,-0.007330108342494942,-0.014453946714041876,-0.014247676743093868,0.0037188688635010777,-0.00026839210087008827,44.59919306643272,2025/06/20 16:16,2,4397.0
0.1399993896484375,0.002601735478080237,0.1699981689453125,0.003149280666671708,0.8235346916793824,,,,0.1399993896484375,,971,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149AABB90>,0.0045535230121639975,0.010929697123131632,0.012752348221935269,0.006116808644818033,0.00020280535212348968,63.03385544723743,2025/06/20 17:00,2,4968.0
0.14999771118164062,0.0028322831150806886,0.279998779296875,0.0053150868958777376,0.535708446866485,,,,0.14999771118164062,,1444,True,False,<Math.KDJ.KDJ_Item object at 0x00000241493EDFD0>,-0.004508629529263511,-0.00656801602460888,-0.004118772990690739,0.002082878106303713,-0.0001242591188183552,42.610134014704684,2025/06/23 18:32,2,2282.0
0.220001220703125,0.004159599607523976,0.2700004577636719,0.005079015397642365,0.8148179544780232,,,,0.220001220703125,,1590,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148334DD0>,0.02252513318878501,0.020285959497400086,-0.004478347382769851,0.005400120151111139,0.00038250867669555597,56.52282991056829,2025/06/24 14:30,2,8408.0
0.22265243530273438,0.004180481455492559,0.436798095703125,0.008269057797250508,0.5097376510864249,,,,0.22265243530273438,,1639,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148337290>,0.028961279724539612,0.011934710142426752,-0.03405313916422572,0.005517922134565145,0.00022464055388160594,46.49147480859922,2025/06/24 15:28,2,13174.0
0.18999862670898438,0.003579476641951147,0.25,0.004687792826109038,0.7599945068359375,,,,0.18999862670898438,,1683,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148EBD3D0>,-0.005974786718733985,0.009387407176546958,0.030724387790561886,0.005819436279840231,0.00017655986277241676,63.963119074077895,2025/06/24 16:12,2,9714.0
0.20000076293945312,0.0037700427109475486,0.34999847412109375,0.006641337173703142,0.5714332425068119,,,,0.20000076293945312,,1902,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148F7F890>,0.01086187348199856,-0.008905059258566439,-0.03953386548113,,-0.00016816883248658724,31.54479541215413,2025/06/24 19:51,2,16711.0
