bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
6.199951171875,0.00576203640508829,8,29.719970703125,0.028405369376205646,12,0.20861229083321695,6.199951171875,0.00576203640508829,8,0.0067306352246917465,6.199951171875,"2,3b",,3b,buy,True,0,False,62.616543097082186,14.115321482648142,46.44946922560417,1072.0,173,5.110979133331893,4.7925291720875975,-0.6368999224885901,,,,0,0.004494492122278932,62.818944986407764,2025/07/16 14:55,8076.0
7.6700439453125,0.007128293629472583,9,29.719970703125,0.028405369376205646,12,0.25807710316840954,7.6700439453125,0.007128293629472583,9,0.0067306352246917465,7.6700439453125,"2,3b",,3b,buy,True,0,False,52.06646633707794,-11.233994222947558,30.966312817069443,1068.3299560546875,174,4.9320280918041455,4.216223925693157,-1.4316083322219768,,,,1,0.003953471743691842,54.26805069722783,2025/07/16 15:00,9148.0
7.969970703125,0.007407035969447026,10,29.719970703125,0.028405369376205646,12,0.2681688613605185,7.969970703125,0.007407035969447026,10,0.0067306352246917465,7.969970703125,"2,3b",,3b,buy,True,0,False,45.125940256440025,3.4827837726125495,31.2448880951642,1070.5550537109375,175,4.724453524059916,3.8941552530829995,-1.6605965419538329,,,,2,0.003650436148683122,58.0007651842047,2025/07/16 15:05,8680.0
14.841552734375,0.013793264623025093,13,29.719970703125,0.028405369376205646,12,0.49937979019657774,14.841552734375,0.013793264623025093,13,0.0067306352246917465,14.841552734375,"2,3b",,3b,buy,True,0,False,31.246722789719364,-3.7268331487257953,19.588870810237644,1062.300048828125,178,3.76148861731498,2.0464418984854547,-3.4300934376590506,,,,3,0.0019187585885133045,43.296200168896,2025/07/16 15:20,8826.0
17.1700439453125,0.015957289912000464,15,29.719970703125,0.028405369376205646,12,0.5777274855626658,17.1700439453125,0.015957289912000464,15,0.0067306352246917465,17.1700439453125,"2,3b",,3b,buy,True,0,False,23.018461266955274,-3.5765832318287423,14.15344643402727,1059.2850341796875,180,2.799553671252851,0.7336572051128769,-4.131792932279948,,,,4,0.0006883388648585524,39.9874884642273,2025/07/16 15:30,13071.0
