feature,coef,abs_coef
k_range_over_atr,3.350522703416854,3.350522703416854
k_close_pos,-1.029129790202357,1.029129790202357
vix_slope40,0.8573737365185298,0.8573737365185298
vix_atr_14,-0.8549795369334628,0.8549795369334628
vix_ret1,0.8484019371762253,0.8484019371762253
k_above_ma_100,0.8373810432285685,0.8373810432285685
ctx_days_since_last_bsp,-0.8334006249829493,0.8334006249829493
k_atr_14,0.690660506639568,0.690660506639568
vix_range_over_atr,0.643946844149422,0.643946844149422
dp_maxK,0.6133230948092824,0.6133230948092824
k_ret1,0.5863055248967255,0.5863055248967255
k_above_ma_20,0.5737588555342377,0.5737588555342377
k_vol_20,0.5586243292576019,0.5586243292576019
ctx_days_since_last_buy,0.5203902192045987,0.5203902192045987
vix_vol_40,0.5167703776465875,0.5167703776465875
vix_ret_40,-0.46835405944944797,0.46835405944944797
k_vol_10,0.4669396208247435,0.4669396208247435
vix_level,-0.37055400273696426,0.37055400273696426
vix_gap,-0.34712779069503813,0.34712779069503813
k_vol_40,-0.29487934427691354,0.29487934427691354
ctx_density_total,-0.2826097001101249,0.2826097001101249
p,-0.2699291335314127,0.2699291335314127
k_slope40,-0.2691192032169887,0.2691192032169887
k_ret_20,-0.2646040628439408,0.2646040628439408
bd_buy,0.2623177418691706,0.2623177418691706
ctx_last_dir_buy,0.2623177418691706,0.2623177418691706
k_gap,0.25152458062802807,0.25152458062802807
bd_sell,-0.23271622978590187,0.23271622978590187
ctx_last_dir_sell,-0.23271622978590187,0.23271622978590187
ctx_density_buy,-0.22834436963633817,0.22834436963633817
k_ret_5,0.2220744395021761,0.2220744395021761
vix_ret_10,-0.2199811804374514,0.2199811804374514
vix_above_ma_50,0.21183024425562785,0.21183024425562785
vix_above_ma_100,-0.20325272874369138,0.20325272874369138
vix_vol_10,-0.19733195745872942,0.19733195745872942
k_ret_40,-0.19598814103206819,0.19598814103206819
dp_minK,0.1893398317714327,0.1893398317714327
k_ret_10,-0.18058005267240548,0.18058005267240548
vix_vol_20,0.17779560745221507,0.17779560745221507
rg_up,-0.17448261682299399,0.17448261682299399
vix_vol_5,0.16820127869304288,0.16820127869304288
vix_close_pos,0.1532884760131716,0.1532884760131716
rg_unknown,0.1489917117332948,0.1489917117332948
ctx_density_sell,-0.13581689105818462,0.13581689105818462
ctx_days_since_last_sell,-0.13236210648317764,0.13236210648317764
k_vol_5,-0.0938758379381506,0.0938758379381506
k_above_ma_50,0.09034722935022832,0.09034722935022832
ctx_density_imb,-0.08505438065905654,0.08505438065905654
vix_ret_20,-0.07081556755049827,0.07081556755049827
rg_down,0.05509241717295454,0.05509241717295454
vix_above_ma_20,0.03134469174852384,0.03134469174852384
ctx_has_bsp,0.02960151208326487,0.02960151208326487
vix_ret_5,-0.007827923320282499,0.007827923320282499
bd_none,0.0,0.0
