side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,11681,150.37,665.0262685376072,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-02 04:00:00,0.08794167063536508,3.5675923824310303,1.2999999999999996,FORCE_BUY,,,
sell,15047,162.81,665.0262685376072,0.0,5m SELL signal,2019-01-29 05:05:00,0.20438430318127618,1.1058292388916016,1.0999999999999996,FREE,8272.926780607831,150.37,11681.0
buy,15114,161.901,668.7600865998841,0.0,5m BUY signal,2019-01-29 10:45:00,0.20438430318127618,2.637913465499878,2.499999999999999,FREE,,,
sell,15192,162.89,668.7600865998841,0.0,5m SELL signal,2019-01-29 17:15:00,0.20438430318127618,1.2236182689666748,1.0999999999999996,FREE,661.4037256472692,161.901,15114.0
buy,15543,167.86,648.9594334937156,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-31 15:00:00,0.15747795387269253,1.1626697778701782,0.6499999999999997,FORCE_BUY,,,
sell,18370,174.551,648.9594334937156,0.0,5m SELL signal,2019-02-25 11:05:00,0.23433414723772805,1.2434561252593994,1.1999999999999997,FREE,4342.187569506434,167.86,15543.0
buy,18385,173.83,651.6511423561038,0.0,5m BUY signal,2019-02-25 12:20:00,0.23433414723772805,1.5353217124938965,0.7499999999999998,FREE,,,
sell,18396,173.75,651.6511423561038,0.0,5m SELL signal,2019-02-25 13:15:00,0.23433414723772805,1.296754240989685,1.1999999999999997,FREE,-52.132091388496455,173.83,18385.0
buy,18422,173.67,651.9513213817761,0.0,5m BUY signal,2019-02-25 15:25:00,0.23433414723772805,1.4601213932037354,0.7499999999999998,FREE,,,
sell,19208,175.4,651.9513213817761,0.0,5m SELL signal,2019-03-04 04:00:00,0.204565860845328,1.084758996963501,-0.5,FREE,1127.8757859904845,173.67,18422.0
buy,19296,174.1,656.8194242984695,0.0,5m BUY signal,2019-03-04 11:25:00,0.204565860845328,1.1100199222564697,1.0499999999999996,FREE,,,
sell,19319,173.4,656.8194242984695,0.0,5m SELL signal,2019-03-04 13:20:00,0.204565860845328,1.1860058307647705,-0.5,FREE,-459.7735970089212,174.1,19296.0
buy,19753,172.94,658.5664864886933,0.0,5m BUY signal,2019-03-07 04:00:00,0.24670738192781042,1.3313201665878296,0.8499999999999996,FREE,,,
sell,20481,175.77,658.5664864886933,0.0,5m SELL signal,2019-03-13 04:00:00,0.21173751425837684,2.8655078411102295,0.7999999999999998,FREE,1863.7431567630101,172.94,19753.0
buy,20949,178.55,648.3126929718153,0.0,FORCE_BUY->first acceptable 5m signal,2019-03-15 12:55:00,0.1821302180229152,0.8505522608757019,0.4999999999999998,FORCE_BUY,,,
sell,21213,179.04,648.3126929718153,0.0,5m SELL signal,2019-03-19 05:25:00,0.20310971134518,0.600296139717102,-0.5,FREE,317.67321955617695,178.55,20949.0
buy,21438,178.59,649.9462710659825,0.0,5m BUY signal,2019-03-20 09:35:00,0.21219693501409653,1.5327563285827637,0.2999999999999998,FREE,,,
sell,21444,179.0699,649.9462710659825,0.0,5m SELL signal,2019-03-20 10:05:00,0.21219693501409653,0.24896222352981567,-0.5,FREE,311.90921548455617,178.59,21438.0
buy,21463,178.81,650.8909667533044,0.0,5m BUY signal,2019-03-20 11:40:00,0.21219693501409653,1.7674481868743896,0.2999999999999998,FREE,,,
sell,21472,178.86,650.8909667533044,0.0,5m SELL signal,2019-03-20 12:25:00,0.21219693501409653,0.29830649495124817,-0.5,FREE,32.544548337672616,178.81,21463.0
buy,21473,178.48,652.2767722629765,0.0,5m BUY signal,2019-03-20 12:30:00,0.21219693501409653,1.532964825630188,0.2999999999999998,FREE,,,
sell,21490,178.9,652.2767722629765,0.0,5m SELL signal,2019-03-20 13:55:00,0.21219693501409653,0.7162574529647827,-0.5,FREE,273.9562443504605,178.48,21473.0
buy,21504,180.29,647.2478482325503,0.0,5m BUY signal,2019-03-20 15:05:00,0.21219693501409653,1.8102774620056152,0.2999999999999998,FREE,,,
sell,22080,178.54,647.2478482325503,0.0,5m SELL signal,2019-03-25 16:35:00,0.20063477800752874,0.8741101622581482,-0.5,FREE,-1132.683734406963,180.29,21504.0
buy,22202,179.61,643.391964943152,0.0,5m BUY signal,2019-03-26 11:45:00,0.22858543469850345,1.6806590557098389,1.6499999999999995,FREE,,,
sell,22220,179.57,643.391964943152,0.0,5m SELL signal,2019-03-26 13:15:00,0.22858543469850345,0.8849311470985413,0.4999999999999998,FREE,-25.735678597739245,179.61,22202.0
buy,22224,178.91,645.7654415339657,0.0,5m BUY signal,2019-03-26 13:35:00,0.22858543469850345,1.8256953954696655,1.6499999999999995,FREE,,,
sell,22241,178.8,645.7654415339657,0.0,5m SELL signal,2019-03-26 15:00:00,0.22858543469850345,0.817323625087738,0.4999999999999998,FREE,-71.03419856872668,178.91,22224.0
buy,22246,178.33,647.4673972201709,0.0,5m BUY signal,2019-03-26 15:25:00,0.22858543469850345,1.8315106630325317,1.6499999999999995,FREE,,,
sell,22341,179.06,647.4673972201709,0.0,5m SELL signal,2019-03-27 07:50:00,0.2150908795233443,0.9440197348594666,0.8999999999999997,FREE,472.65119997071815,178.33,22246.0
buy,22745,178.63,649.0259874950669,0.0,5m BUY signal,2019-03-29 10:50:00,0.20180416565485795,1.9605311155319214,-0.5,FREE,,,
sell,22750,179.2189,649.0259874950669,0.0,5m SELL signal,2019-03-29 11:15:00,0.20180416565485795,0.9287538528442383,0.7999999999999998,FREE,382.2114040358419,178.63,22745.0
buy,22759,179.2897,648.7696925717408,0.0,5m BUY signal,2019-03-29 12:00:00,0.20180416565485795,1.6796071529388428,-0.5,FREE,,,
sell,22793,179.685,648.7696925717408,0.0,5m SELL signal,2019-03-29 14:50:00,0.20180416565485795,0.8494033217430115,0.7999999999999998,FREE,256.4586594736038,179.2897,22759.0
buy,22799,179.44,649.6554960418706,0.0,5m BUY signal,2019-03-29 15:20:00,0.20180416565485795,1.726051688194275,-0.5,FREE,,,
sell,26721,189.3,649.6554960418706,0.0,5m SELL signal,2019-05-02 05:05:00,0.20259255504075488,0.965181827545166,0.8499999999999996,FREE,6405.603190972853,179.44,22799.0
buy,26795,188.65,651.8939061793062,0.0,5m BUY signal,2019-05-02 11:15:00,0.20259255504075488,1.0852848291397095,-0.5,FREE,,,
sell,27646,184.3,651.8939061793062,0.0,5m SELL signal,2019-05-09 04:40:00,0.2406394525578015,1.211893081665039,-0.5,FREE,-2835.7384918799785,188.65,26795.0
buy,27656,184.36,651.6817471731728,0.0,5m BUY signal,2019-05-09 05:35:00,0.2406394525578015,1.3711973428726196,1.1999999999999997,FREE,,,
sell,27670,184.65,651.6817471731728,0.0,5m SELL signal,2019-05-09 06:45:00,0.2406394525578015,0.9747035503387451,-0.5,FREE,188.98770668021493,184.36,27656.0
buy,27684,184.62,651.7876428096974,0.0,5m BUY signal,2019-05-09 07:55:00,0.2406394525578015,1.2232720851898193,1.1999999999999997,FREE,,,
sell,27703,183.82,651.7876428096974,0.0,5m SELL signal,2019-05-09 09:30:00,0.2406394525578015,1.1891478300094604,-0.5,FREE,-521.4301142477653,184.62,27684.0
buy,27769,184.19,650.4783348785415,0.0,5m BUY signal,2019-05-09 15:00:00,0.2406394525578015,1.2570635080337524,1.1999999999999997,FREE,,,
sell,27775,184.93,650.4783348785415,0.0,5m SELL signal,2019-05-09 15:30:00,0.2406394525578015,0.8251280188560486,-0.5,FREE,481.3539678101267,184.19,27769.0
buy,27873,184.39,652.3833096647796,0.0,5m BUY signal,2019-05-10 08:00:00,0.23327055215628986,1.718229055404663,1.6499999999999995,FREE,,,
sell,27885,183.98,652.3833096647796,0.0,5m SELL signal,2019-05-10 09:00:00,0.23327055215628986,1.1213035583496094,1.0499999999999996,FREE,-267.47715696255744,184.39,27873.0
buy,27879,183.38,654.517838979857,0.0,5m BUY signal,2019-05-10 09:05:00,0.23327055215628986,2.313826084136963,1.6499999999999995,FREE,,,
sell,27933,183.55,654.517838979857,0.0,5m SELL signal,2019-05-10 13:00:00,0.23327055215628986,1.1551944017410278,1.0499999999999996,FREE,111.26803262658609,183.38,27879.0
buy,28081,179.345,669.863945717766,0.0,5m BUY signal,2019-05-13 10:05:00,0.24630081533958278,2.387603998184204,2.1999999999999993,FREE,,,
sell,28273,180.19,669.863945717766,0.0,5m SELL signal,2019-05-14 10:15:00,0.21603342098669032,3.1881086826324463,-0.5,FREE,566.0350341315116,179.345,28081.0
buy,28803,183.55,657.6016582886639,0.0,5m BUY signal,2019-05-17 07:50:00,0.2614656651240419,1.3982768058776855,1.3499999999999996,FREE,,,
sell,28838,184.58,657.6016582886639,0.0,5m SELL signal,2019-05-17 10:45:00,0.2614656651240419,3.7526614665985107,-0.5,FREE,677.3297080373245,183.55,28803.0
buy,28889,183.75,660.5720494526345,0.0,5m BUY signal,2019-05-17 15:00:00,0.2614656651240419,1.3840479850769043,1.3499999999999996,FREE,,,
sell,29149,181.23,660.5720494526345,0.0,5m SELL signal,2019-05-21 05:30:00,0.20845318850196204,1.0248950719833374,-0.5,FREE,-1664.6415646206456,183.75,28889.0
buy,29172,181.27,660.4262841192748,0.0,5m BUY signal,2019-05-21 07:25:00,0.20845318850196204,2.1937224864959717,1.0999999999999996,FREE,,,
