bsp1_bi_amp,bsp1_bi_amp_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
2.550018310546875,0.007587307978019062,,,,,,,2.550018310546875,2236991.714739445,33,False,False,65.57862811732561,114.91267826330662,82.02331149931928,0.16898687050967207,0.325011942780975,0.3120501445426059,0.007057685285416484,0.0009628917168615648,62.47774187767596,2025/06/18 15:00,1p,3649.0
1.42999267578125,0.0042372662949782276,1.42999267578125,0.0042372662949782276,1.910003662109375,0.005635060018651781,3.0,0.9790531580040583,1.42999267578125,1.2081805563042962,730,False,False,82.63216706207213,84.93479508851908,83.39970973755445,0.22691875712614568,0.28001178928866466,0.10618606432503797,,0.0008280684911761774,63.35299869503364,2025/06/25 13:46,"1p,2s",985.0
