bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1399993896484375,0.0017393389658847856,0.3000030517578125,0.003736958848026032,1.0,0.7666700574741875,,,,0.1399993896484375,,92,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A48AF90>,-0.015917534122988984,-0.014195898979892263,0.0034432702861934422,0.0023646850655192663,-0.00017654786414403963,54.11593542246483,2025/06/17 15:03,2s,9510.0
0.149993896484375,0.0018704812559891554,0.20999908447265625,0.002607388652663529,1.0,0.04759309718437784,0.149993896484375,0.0018704812559891554,0.0017423695371136581,0.149993896484375,,158,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148F3B1D0>,<Math.KDJ.KDJ_Item object at 0x0000024148F3B1D0>,-0.02500426274509763,-0.009444413882491176,0.031119697725212905,0.009833125742379817,-0.00011765448899221102,57.84233996608009,2025/06/17 16:17,"2s,3b",6145.0
0.2050018310546875,0.0025673366934518774,0.20999908447265625,0.002639837541376636,1.0,0.5476475930971844,,,,0.2050018310546875,,361,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148BD9490>,-0.00027869389452102946,-0.01706926321455171,-0.03358113864006136,0.0032921971536403693,-0.00021406609811306577,37.50907274206933,2025/06/17 19:44,2s,7220.0
0.3600006103515625,0.004536297978614238,1.0572052001953125,0.013230411672322317,1.0,0.8229270404849535,,,,0.3600006103515625,,465,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241499184D0>,0.04817370770088909,0.057717169612061525,0.019086923822344865,0.003073290803191866,0.0007259654837333207,72.34703257780856,2025/06/18 15:00,2s,10436.0
0.2050018310546875,0.002579450581825942,1.0572052001953125,0.013230411672322317,2.0,0.7850905679439995,,,,0.2050018310546875,,521,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414A642150>,0.011691653589084302,0.019417649655878222,0.01545199213358784,0.003214150535192258,0.00024390016901403431,58.6930511825332,2025/06/18 16:16,2s,19805.0
0.256103515625,0.0032245146105535035,1.0572052001953125,0.013230411672322317,3.0,0.7850905679439995,,,,0.256103515625,,556,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414A642E10>,0.001278194178838235,0.019520976645850396,0.03648556493402432,0.006777119897830458,0.00024533857438799816,65.93286017246493,2025/06/18 16:51,2s,4995.0
0.18500518798828125,0.0023247698382948046,0.5100021362304688,0.006444303009398018,1.0,0.5000074797672296,,,,0.18500518798828125,,646,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148369AF0>,0.012744999791533939,0.005120493981920049,-0.01524901161922778,0.0042194940239530035,6.444235142882674e-05,46.614377384622365,2025/06/18 18:23,2s,3439.0
0.3300018310546875,0.00417882519885504,0.6400070190429688,0.008027179130769616,1.0,0.328131891711469,0.3300018310546875,0.00417882519885504,0.0023301869867191163,0.3300018310546875,,719,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149DDF530>,<Math.KDJ.KDJ_Item object at 0x0000024149DDF530>,-0.04694461709533944,-0.030918240118737117,0.032052753953204643,0.027112250228737513,-0.00039028416087724736,55.35617063166161,2025/06/18 19:36,"2s,3b",9148.0
0.28000640869140625,0.0036784865815572927,0.9150009155273438,0.012159480605014535,1.0,0.3551959043116459,,,,0.28000640869140625,,1208,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241485D8AD0>,-0.003750542421130797,-0.02816047926008025,-0.04881987367789891,0.0037579598611739854,-0.0003706616212110955,37.52860439359592,2025/06/23 14:55,2s,4870.0
0.1750030517578125,0.002261751880553312,0.21999359130859375,0.0028313204626653553,1.0,0.31818970001734004,,,,0.1750030517578125,,1686,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149439850>,0.011848480477924486,0.0174555192846384,0.011214077613427825,0.004706711525471551,0.00022525179421044214,64.37563992408968,2025/06/24 17:03,2s,4839.0
0.149993896484375,0.0019352803277179688,0.2700042724609375,0.003498144471093208,1.0,0.37035885843458605,,,,0.149993896484375,,1816,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149FD4AD0>,0.0006017540184387958,-0.00985561943954849,-0.020914746915974572,0.004653777588192217,-0.00012730013724245593,41.05131634301667,2025/06/24 19:17,2s,11346.0
