Feature,Importance
bsp2s_bi_amp_rate,12.01976490020752
volume,3.4414761066436768
macd_value,3.3128745555877686
rsi,3.2584900856018066
ppo,3.0160958766937256
bsp2s_bi_amp,3.010312795639038
kdj_d,3.0086426734924316
bsp2s_break_bi_amp_rate,2.9705495834350586
bsp2s_break_bi_amp,2.9654831886291504
bsp2s_retrace_rate,2.8886122703552246
kdj_k,2.794008493423462
bsp2s_lv,2.7397873401641846
kdj_j,2.718266487121582
macd_dea,2.6038835048675537
macd_diff,2.585601329803467
