Feature,Importance
bsp3_bi_amp_rate,3.1799979209899902
volume,2.4548635482788086
ppo,2.3768839836120605
macd_dea,2.2036869525909424
bsp3_zs_height,2.1274209022521973
kdj_d,2.09627103805542
rsi,2.0894558429718018
kdj_k,2.0375149250030518
macd_diff,1.9457308053970337
kdj_j,1.9071253538131714
macd_value,1.7517006397247314
bsp3_bi_amp,1.6120280027389526
