bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,0.23000335693359375,0.0017436428227454485,0.23000335693359375,,635,False,False,,-0.049795163532577666,-0.02554903595722635,0.04849225515070263,-0.00027096437732453474,50.41466400344802,2025/06/17 17:42,3b,30487.0
,,,0.2563934326171875,0.3899993896484375,1.0,0.025626980711295433,0.2563934326171875,0.002123858368371606,0.2563934326171875,,801,True,False,,0.058583493105805295,0.040285153350069436,-0.03659667951147172,0.00042613394074089185,52.420664708495714,2025/06/18 14:01,"2s,3b",28150.0
0.839996337890625,1.377197265625,0.6099317496897713,,,,,0.839996337890625,0.0017888895204568613,0.839996337890625,,1166,True,False,,0.08494868706978602,-0.00014631931725261893,-0.17019001277407728,-1.527815434596064e-06,40.76867031257395,2025/06/20 13:53,"2,3b",28100.0
,,,0.350006103515625,0.8300018310546875,1.0,0.44578545822226306,0.350006103515625,0.0011463173343168754,0.350006103515625,,1608,True,False,,-0.004722105801619773,-0.029269628764723166,-0.04909504592620678,-0.0003037472495122783,32.395032680895596,2025/06/23 15:01,"2s,3b",36281.0
0.24990081787109375,0.48000335693359375,0.5206230628625924,,,,,0.24990081787109375,0.000985898921766086,0.24990081787109375,,1713,True,False,,0.051665632686815344,0.03890587626594311,-0.025519512841744474,0.0004031171874399056,54.13376319089171,2025/06/23 16:56,"2,3b",15254.0
