bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.1074981689453125,0.29000091552734375,1.0,0.9310331219910026,0.1074981689453125,,900,True,False,,-0.01499663214753692,-0.019178095993474642,-0.008362927691875445,-0.00034005289588844213,34.855325668781276,2025/06/18 17:00,2s,651.0
0.18999862670898438,0.2700004577636719,1.0,0.7407423105723449,0.18999862670898438,,995,False,False,,0.004762533607144575,0.016145093859790904,0.022765120505292658,0.0002865977039732234,63.481086031845116,2025/06/18 18:42,2s,2783.0
0.24000167846679688,0.2700004577636719,2.0,0.6666666666666666,0.24000167846679688,,1036,False,False,,0.016286986850242647,0.03191945722628731,0.03126494075208932,0.0005669843705150279,65.55712857529564,2025/06/18 19:24,2s,2748.0
0.3300018310546875,0.2700004577636719,3.0,0.4814846211446898,0.3300018310546875,,1079,False,False,,-0.020357601508925204,0.0024857021745532393,0.045686607366956886,4.422781700086427e-05,62.081111877646755,2025/06/20 13:40,2s,3193.0
0.2650032043457031,0.9799995422363281,1.0,0.3163280796882846,0.2650032043457031,,1465,True,False,,0.060961644261777206,0.02845748633084355,-0.06500831586186731,0.0005007689352548545,44.83077775644336,2025/06/23 14:02,2s,2635.0
0.16500091552734375,0.9799995422363281,2.0,0.16326522668265206,0.16500091552734375,,1491,True,False,,0.02855333341546548,0.018177647567924282,-0.0207513716950824,0.00031920374456515427,53.48222884584322,2025/06/23 14:30,2s,1210.0
0.154998779296875,0.9799995422363281,3.0,0.12244794687447694,0.154998779296875,,1516,True,False,,0.013698347133079875,0.000585655031407839,-0.02622538420334407,1.0273581155552895e-05,41.13304199460511,2025/06/23 15:01,2s,2761.0
0.34999847412109375,0.4249992370605469,1.0,0.7176490651730978,0.34999847412109375,,1675,False,False,,0.027013620667038375,0.028991372620879474,0.003955503907682199,0.0005093164623838688,70.3326477527371,2025/06/23 18:04,2s,1578.0
0.17499923706054688,0.4249992370605469,2.0,0.4588236350091104,0.17499923706054688,,1733,False,False,,-0.013118351920068366,0.004961129052212243,0.03615896194456122,8.732945888732194e-05,67.87385479675524,2025/06/23 19:04,2s,4568.0
0.049999237060546875,0.34999847412109375,1.0,0.4571444141689373,0.049999237060546875,,1742,True,False,,0.010402383720099984,0.012825099436014398,0.004845431431828827,0.0002256628992795585,52.4885133256647,2025/06/23 19:14,2s,1463.0
