bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,10.105033103527944,18.43127112793418,1.0,0.9356971670872786,,,10.105033103527944,,101,True,False,,-1.1428657715167212,-1.4395082214504384,-0.5932848998674345,-0.04042769948312074,35.352585192884234,2000/05/26,2s,3930900.0
,15.625381927719953,15.232783757844885,1.0,0.5110640777719303,,,15.625381927719953,,349,False,False,,1.048453395077448,1.3833085092268007,0.6697102282987055,0.04190499454642589,69.42507764631759,2001/05/22,2s,7624700.0
,4.758388613867531,15.232783757844885,2.0,0.18385777491753913,,,4.758388613867531,,372,False,False,,-0.6110427387146695,-0.4373339241949985,0.34741762903934204,-0.013791241423080653,53.467996360262696,2001/06/25,2s,3949800.0
,4.271874355289551,15.232783757844885,3.0,0.14369714991499574,,,4.271874355289551,,399,False,False,,-0.39669265111697116,-0.12626237538180263,0.5408605514703371,-0.004138425794732669,58.42743343167281,2001/08/02,2s,3150300.0
,4.176414675085319,9.504371254386118,1.0,0.15978917101380108,,,4.176414675085319,,490,True,False,,0.21602871874984694,-0.07526232757567186,-0.5825820926510377,-0.0027346999209484023,41.85622040129568,2001/12/17,2s,4994000.0
,6.287030240818066,5.977919520971362,1.0,0.8714660444346024,,,6.287030240818066,,552,False,False,,0.4474983618572401,0.7260502917300613,0.5571038597456424,0.026487941041396686,63.86900427142283,2002/03/19,2s,4539700.0
,2.959836318326065,5.977919520971362,2.0,0.7831957641877823,,,2.959836318326065,,574,False,False,,0.06102217020841285,-0.002941902825529752,-0.12792814606788522,-0.00010535992271636818,51.451154990194375,2002/04/19,2s,4745300.0
,3.4497231555070194,5.977919520971362,3.0,0.24367664808553824,3.4497231555070194,0.05842267867702558,3.4497231555070194,,594,False,False,,-0.7356171719251723,-0.4852137512727346,0.5008068413048754,-0.019040145728535223,51.83222245471165,2002/05/17,"2s,3b",5207000.0
,2.705066186996124,3.2073642567235936,1.0,0.6453262246277929,,,2.705066186996124,,759,False,False,,0.0566888955767749,0.19550380004978507,0.27762980894602035,0.008951865591774145,57.42873677329747,2003/01/13,2s,3894100.0
,1.9164912743354314,3.5519136497164503,1.0,0.37655761548189687,,,1.9164912743354314,,1233,True,False,,0.2521133185389764,0.07434732520104959,-0.3555319866758536,0.0026862197641616095,44.34643508185932,2004/11/30,2s,5238800.0
,1.645787597058984,3.917959153313806,1.0,0.5035024290790578,,,1.645787597058984,,1453,True,False,,0.11787006790231928,0.06009758057494352,-0.11554497465475153,0.0020928277872099186,42.31153605720166,2005/10/13,2s,6526900.0
,1.7415962447493065,3.917959153313806,2.0,0.33995507738575115,,,1.7415962447493065,,1469,True,False,,0.12098652284857345,0.08684859795539523,-0.06827584978635642,0.0030006506578202697,46.5092178137163,2005/11/04,2s,6272500.0
,1.9031186954751433,8.43937160597796,1.0,0.28927840607734706,,,1.9031186954751433,,1673,True,False,,0.5394173877600594,0.413873510646944,-0.25108775422623086,0.011298209829578588,48.047873297191344,2006/08/29,2s,4728100.0
,10.148488568358417,4.608075599972544,1.0,0.21446525703614347,,,10.148488568358417,,1938,False,False,,0.07895857555536116,0.5395741844096875,0.9212312177086527,0.012387473333390533,58.16226061635826,2007/09/19,2s,17633900.0
,5.959455361266102,4.608075599972544,2.0,0.1292479576544278,,,5.959455361266102,,1953,False,False,,0.4838537576279752,0.777427261357353,0.5871470074587555,0.017506465764000875,56.99421455562733,2007/10/10,2s,7604300.0
,4.695053723801827,12.746124284316082,1.0,0.20580874446515907,,,4.695053723801827,,2342,True,False,,0.16621772845353483,-0.16218213292289008,-0.6567997227528498,-0.009927116178843062,43.49772312892751,2009/04/28,2s,27676600.0
,3.1958648995926673,3.4448873752087614,1.0,0.48881493679414495,,,3.1958648995926673,,2518,False,False,,-0.2186104230384228,0.11785293359220006,0.6729267132612458,0.005350226258506739,67.31610608196341,2010/01/07,2s,18693000.0
