date,equity,cash,pos,qty,bucket_next,prev_reg_score,prev_reg_slope,prev_reg_above_ma,analog_sim,analog_fwd_mean,analog_fwd_winrate,flip_mode_today,flip_days_left,th_buy_today,th_sell_today,th_buy_bull,th_buy_side,th_buy_bear,th_sell_bull,th_sell_side,th_sell_bear,bucket_today,reg_score,reg_slope,reg_above_ma
2017-11-13,100000.0,100000.0,0,0.0,bull,0.06511537724072168,0.001731760509603364,0.03994673047460773,0.4544979553889957,0.6421267099303678,0.7333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-14,100000.0,100000.0,0,0.0,bull,0.0655715890726221,0.0017948983899307585,0.04012459593521989,0.4584265536870138,0.4007785990250465,0.6333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-15,100000.0,100000.0,0,0.0,bull,0.058221809091552335,0.0018408681998842893,0.03513280299459964,0.4569414333258678,0.3936097382269813,0.6,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-16,100000.0,100000.0,0,0.0,bull,0.04939681962047973,0.0018483032036293583,0.029234606673061103,0.4553650915026168,-0.016925298082987778,0.43333333333333335,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-17,100000.0,100000.0,0,0.0,bull,0.06727888255043062,0.001869452637018225,0.0411136830929173,0.45027185251766483,-0.07804501724387662,0.43333333333333335,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-20,100000.0,100000.0,0,0.0,bull,0.05925013688531211,0.001860223786572986,0.03577964368372877,0.4540426388046098,0.15838676857089581,0.5333333333333333,,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
2017-11-21,100000.0,100000.0,0,0.0,bull,0.056183258641926866,0.0017952998861103446,0.03386490598906389,0.45107751000878027,0.20927074780638746,0.5666666666666667,,0.0,-0.5,1.3999999999999995,-0.5,0.3,0.3,1.3999999999999995,0.3,0.3,,,,
2017-11-22,100000.0,100000.0,0,0.0,bull,0.07097764395359159,0.0017658728691210593,0.04378668356415227,0.4485635135264535,0.30067141296329364,0.6,,0.0,-0.5,1.3999999999999995,-0.5,0.3,0.3,1.3999999999999995,0.3,0.3,,,,
2017-11-24,100000.0,100000.0,0,0.0,bull,0.07092438749228633,0.001759913418640632,0.043763098157576286,0.446340060405523,0.4313561681186451,0.6666666666666666,,0.0,-0.5,1.3999999999999995,-0.5,0.3,0.3,1.3999999999999995,0.3,0.3,,,,
2017-11-27,100000.0,100000.0,0,0.0,bull,0.07438130956208377,0.0017519465916876471,0.046083646524680555,0.4427298834221673,0.6627074924686919,0.7333333333333333,,0.0,-0.5,1.3999999999999995,-0.5,0.3,0.3,1.3999999999999995,0.3,0.3,,,,
2017-11-28,100000.0,100000.0,0,0.0,bull,0.0715635964307172,0.001755143727566953,0.0441987768320109,0.44506557432599647,0.39981116159794006,0.6333333333333333,,0.0,-0.5,1.3999999999999995,-0.5,0.3,0.3,1.3999999999999995,0.3,0.3,,,,
2017-11-29,100000.0,100000.0,0,0.0,bull,0.07326814630969157,0.0017577684006572542,0.045329894071813204,0.4463654654008419,0.14690777177171557,0.7,,0.0,1.6999999999999993,0.5499999999999998,1.6999999999999993,0.3,0.3,0.5499999999999998,0.3,0.3,,,,
2017-11-30,100000.0,100000.0,0,0.0,bull,0.044073843905549734,0.001690550444185734,0.026001461715328356,0.4524600548154354,0.6519653711213128,0.7333333333333333,,0.0,1.6999999999999993,0.5499999999999998,1.6999999999999993,0.3,0.3,0.5499999999999998,0.3,0.3,,,,
2017-12-01,100000.0,100000.0,0,0.0,bull,0.054822624084935115,0.0016475883880423593,0.03325323928053869,0.4573460071865108,0.50849782646926,0.6333333333333333,,0.0,1.6999999999999993,1.3499999999999996,1.6999999999999993,0.3,0.3,1.3499999999999996,0.3,0.3,,,,
2017-12-04,100000.0,100000.0,0,0.0,side,0.04607320080678185,0.001615144278422744,0.027485178647675745,0.45973963181856586,0.6862929255036596,0.7666666666666667,,0.0,0.3,0.3,1.6999999999999993,0.3,0.3,1.3499999999999996,0.3,0.3,,,,
2017-12-05,100000.0,100000.0,0,0.0,side,0.026382103193294478,0.0015367778055131998,0.014514513184503253,0.45197364716687266,0.8550235577881345,0.7666666666666667,,0.0,1.5499999999999994,0.3,1.6999999999999993,1.5499999999999994,0.3,1.3499999999999996,0.3,0.3,,,,
2017-12-06,100000.0,100000.0,0,0.0,side,0.025095873196952334,0.0014500664253446394,0.013830449280612278,0.4470929283919074,0.7125997787206021,0.7,,0.0,1.5999999999999996,1.9999999999999996,1.6999999999999993,1.5999999999999996,0.3,1.3499999999999996,1.9999999999999996,0.3,,,,
2017-12-07,100000.0,100000.0,0,0.0,bull,0.02964959755032835,0.001376056894200019,0.017014284578485528,0.44794560078790524,0.7831472692051759,0.7333333333333333,,0.0,1.6999999999999993,1.3499999999999996,1.6999999999999993,1.5999999999999996,0.3,1.3499999999999996,1.9999999999999996,0.3,,,,
2017-12-08,100000.0,100000.0,0,0.0,bull,0.03270824480544358,0.0013185150071420228,0.01916846652267834,0.448257458588121,0.6099215629197886,0.7,,0.0,1.6999999999999993,1.3499999999999996,1.6999999999999993,1.5999999999999996,0.3,1.3499999999999996,1.9999999999999996,0.3,,,,
2017-12-11,100000.0,100000.0,0,0.0,bull,0.03720187019562764,0.00126263927124383,0.022275968254597434,0.4494721072965537,0.4414753162448015,0.6666666666666666,,0.0,-0.5,1.8499999999999996,-0.5,1.5999999999999996,0.3,1.8499999999999996,1.9999999999999996,0.3,,,,
2017-12-12,100000.0,100000.0,0,0.0,bull,0.04690101450896728,0.0012412418813760704,0.028784859243226046,0.45182357718703825,0.4296272172665058,0.6,,0.0,1.3999999999999995,1.7999999999999994,1.3999999999999995,1.5999999999999996,0.3,1.7999999999999994,1.9999999999999996,0.3,,,,
2017-12-13,100000.0,100000.0,0,0.0,bull,0.04270138841215606,0.0012187875898810945,0.026030017095008517,0.4536178951346321,0.3761604275381192,0.6333333333333333,,0.0,1.3999999999999995,1.9499999999999993,1.3999999999999995,1.5999999999999996,0.3,1.9499999999999993,1.9999999999999996,0.3,,,,
2017-12-14,100000.0,100000.0,0,0.0,bull,0.043560150028963254,0.001199853250623685,0.026640393518061467,0.4564210926916947,0.44831388366891484,0.6666666666666666,,0.0,1.3999999999999995,2.2499999999999996,1.3999999999999995,1.5999999999999996,0.3,2.2499999999999996,1.9999999999999996,0.3,,,,
2017-12-15,100000.0,100000.0,0,0.0,bull,0.04037743065307607,0.0011651391129845062,0.0245880088760817,0.4513277355762152,0.4201548809643137,0.7,,0.0,1.3999999999999995,2.3999999999999995,1.3999999999999995,1.5999999999999996,0.3,2.3999999999999995,1.9999999999999996,0.3,,,,
2017-12-18,100000.0,100000.0,0,0.0,bull,0.055700348235134416,0.001148850841380109,0.03483586380732939,0.4514708989905939,0.5804115366828592,0.6666666666666666,,0.0,1.3999999999999995,1.5499999999999994,1.3999999999999995,1.5999999999999996,0.3,1.5499999999999994,1.9999999999999996,0.3,,,,
2017-12-19,100000.0,100000.0,0,0.0,bull,0.06321627590758776,0.0011543663929407678,0.039835451152510304,0.4519843739164844,0.6112283586101582,0.7333333333333333,,0.0,1.7499999999999996,-0.5,1.7499999999999996,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2017-12-20,100000.0,100000.0,0,0.0,bull,0.05174106139781867,0.0011008421078146271,0.03229235671624986,0.45071997033068034,0.20390851387156758,0.6,,0.0,1.6499999999999995,1.9499999999999993,1.6499999999999995,1.5999999999999996,0.3,1.9499999999999993,1.9999999999999996,0.3,,,,
2017-12-21,100000.0,100000.0,0,0.0,bull,0.047874005958292255,0.0010376343735524133,0.02984073522509001,0.45499006051738833,0.3111116191224328,0.6333333333333333,,0.0,1.7499999999999996,-0.5,1.7499999999999996,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2017-12-22,100000.0,100000.0,0,0.0,bull,0.04588434943041572,0.0009485888156119125,0.02869238865571999,0.4566343807344138,0.385224218571375,0.6,,0.0,1.6499999999999995,-0.5,1.6499999999999995,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2017-12-26,100000.0,100000.0,0,0.0,bull,0.0418377771492048,0.0008306242705361209,0.02623060289173096,0.4574985724858844,0.42804503912631764,0.6,,0.0,1.0999999999999996,0.5499999999999998,1.0999999999999996,1.5999999999999996,0.3,0.5499999999999998,1.9999999999999996,0.3,,,,
2017-12-27,100000.0,100000.0,0,0.0,bull,0.031771065034673134,0.0007904185899806516,0.01959987284315412,0.45740230592881326,0.4720276002238288,0.7,,0.0,1.0999999999999996,0.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2017-12-28,100000.0,100000.0,0,0.0,bull,0.030322932382301174,0.0007528788913682367,0.018709530472130975,0.45826697272290084,0.4956897880266286,0.6666666666666666,,0.0,1.0999999999999996,0.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2017-12-29,100000.0,100000.0,0,0.0,side,0.0305737637521448,0.0007281720479734046,0.018926165072149725,0.4518687165691032,0.6373621622464746,0.6,,0.0,1.5999999999999996,1.9999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2018-01-02,100000.0,100000.0,0,0.0,bull,0.019590335998359153,0.0006739237700276984,0.011712376458850704,0.4573017186013749,0.4450006165680919,0.5666666666666667,,0.0,1.0999999999999996,0.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2018-01-03,100000.0,100000.0,0,0.0,bull,0.044141875208027696,0.0006714416474002184,0.02808503351055136,0.45266563174269336,0.48958577963007077,0.5333333333333333,,0.0,1.0999999999999996,0.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2018-01-04,100089.75159156161,100089.75159156161,0,0.0,bull,0.057027733180482786,0.0007330705237074024,0.03655234773957372,0.45629558028235956,0.4017710531093296,0.6333333333333333,,0.0,1.0999999999999996,0.5999999999999996,1.0999999999999996,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2018-01-05,100226.04067813803,100226.04067813803,0,0.0,bull,0.05743487964601557,0.0008060242244509004,0.03667787131510858,0.4589127576082957,0.11794529279543166,0.5,,0.0,-0.5,1.3999999999999995,-0.5,1.5999999999999996,0.3,1.3999999999999995,1.9999999999999996,0.3,,,,
2018-01-08,100349.4337722324,0.0,1,616.9654704717639,bull,0.07053929404617124,0.000909997512410767,0.04520620100595929,0.45947676622684297,0.0691171469629429,0.5333333333333333,,0.0,-0.5,1.3999999999999995,-0.5,1.5999999999999996,0.3,1.3999999999999995,1.9999999999999996,0.3,,,,
2018-01-09,100164.34413109085,0.0,1,616.9654704717639,bull,0.07394530430575076,0.001034088089822198,0.04722869335752278,0.4558411755101354,0.22659403890977317,0.6333333333333333,,0.0,2.3999999999999995,0.44999999999999973,2.3999999999999995,1.5999999999999996,0.3,0.44999999999999973,1.9999999999999996,0.3,,,,
2018-01-10,100100.60462814725,100100.60462814725,0,0.0,bull,0.07117429904648981,0.0011286570151399983,0.04519221866737988,0.4532708409543308,0.14945539554864956,0.6333333333333333,,0.0,2.2999999999999994,0.44999999999999973,2.2999999999999994,1.5999999999999996,0.3,0.44999999999999973,1.9999999999999996,0.3,,,,
2018-01-11,100100.60462814725,100100.60462814725,0,0.0,bull,0.06553782278071248,0.0012038863522653015,0.041284109149277715,0.4531034397899082,0.33790616077415553,0.7,,0.0,2.2999999999999994,0.7499999999999998,2.2999999999999994,1.5999999999999996,0.3,0.7499999999999998,1.9999999999999996,0.3,,,,
2018-01-12,100100.60462814725,100100.60462814725,0,0.0,bull,0.07415135932220816,0.0012987222697068011,0.046836795008725174,0.45261066930602395,0.321091518946975,0.6666666666666666,,0.0,2.4499999999999993,0.7499999999999998,2.4499999999999993,1.5999999999999996,0.3,0.7499999999999998,1.9999999999999996,0.3,,,,
2018-01-16,100100.60462814725,100100.60462814725,0,0.0,bull,0.0834815660001005,0.00139517453378154,0.05286402826583725,0.4484505557589637,0.3660536138652596,0.7333333333333333,,0.0,1.8999999999999995,-0.5,1.8999999999999995,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2018-01-17,100100.60462814725,100100.60462814725,0,0.0,bull,0.07673366145421574,0.0014498467805723087,0.048256080741665874,0.45274756388891196,0.7286788496176634,0.8,,0.0,1.8999999999999995,-0.5,1.8999999999999995,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2018-01-18,100209.60050760442,100209.60050760442,0,0.0,bull,0.09125452557108342,0.0015790757383711042,0.05767819890398007,0.4573691298654739,0.6016360002534406,0.7333333333333333,,0.0,1.4999999999999996,1.0499999999999996,1.4999999999999996,1.5999999999999996,0.3,1.0499999999999996,1.9999999999999996,0.3,,,,
2018-01-19,100299.97713143885,0.0,1,602.5108255627972,bull,0.0893107292444427,0.0016810711069585756,0.05617834394904464,0.45875527426062634,0.29936798091886463,0.6333333333333333,,0.0,1.4499999999999995,-0.5,1.4499999999999995,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2018-01-22,101197.71826152742,101197.71826152742,0,0.0,bull,0.09203173278338816,0.0017775870252453286,0.057799314471768115,0.4585957462713581,0.31367366786388995,0.6333333333333333,,0.0,1.4499999999999995,-0.5,1.4499999999999995,1.5999999999999996,0.3,-0.5,1.9999999999999996,0.3,,,,
2018-01-23,101533.85785696225,101533.85785696225,0,0.0,bull,0.10659871319984579,0.0019399052213491168,0.06718599835719896,0.45236248648399807,0.3047269012065665,0.5666666666666667,,0.0,-0.5,0.8999999999999997,-0.5,1.5999999999999996,0.3,0.8999999999999997,1.9999999999999996,0.3,,,,
2018-01-24,101048.5659181876,0.0,1,599.1258503390703,bull,0.1173114829545965,0.0021224038952281877,0.07396284751260795,0.4509726847441355,0.13033813708798117,0.4666666666666667,,0.0,1.2499999999999996,0.8999999999999997,1.2499999999999996,1.5999999999999996,0.3,0.8999999999999997,1.9999999999999996,0.3,,,,
2018-01-25,101132.44353723507,0.0,1,599.1258503390703,bull,0.10434821254638794,0.0022791834866358845,0.06500710805765353,0.45002050320139303,-0.06893677583029359,0.4,,0.0,1.4999999999999996,0.44999999999999973,1.4999999999999996,1.5999999999999996,0.3,0.44999999999999973,1.9999999999999996,0.3,,,,
2018-01-26,102389.53690628156,0.0,1,598.5242117629132,bull,0.10124064643958045,0.002418887236671096,0.06265598981971143,0.4537156223420422,0.36392649243530106,0.6666666666666666,,0.0,1.5499999999999994,0.7499999999999998,1.5499999999999994,1.5999999999999996,0.3,0.7499999999999998,1.9999999999999996,0.3,,,,
2018-01-29,101868.82084204782,0.0,1,598.5242117629132,bull,0.12276403661578497,0.0026100048778699356,0.07662268132145011,0.44938218303996524,0.3716899580093935,0.6,,0.0,2.1499999999999995,0.9999999999999996,2.1499999999999995,1.5999999999999996,0.3,0.9999999999999996,1.9999999999999996,0.3,,,,
2018-01-30,100965.04928228582,0.0,1,598.5242117629132,bull,0.11179798282956618,0.0026992290559825854,0.06913353044107895,0.45674097992492524,0.46969887091015133,0.6666666666666666,,0.0,2.349999999999999,0.6499999999999997,2.349999999999999,1.5999999999999996,0.3,0.6499999999999997,1.9999999999999996,0.3,,,,
2018-01-31,101312.19332510832,101312.19332510832,0,0.0,bull,0.09560116369016172,0.0027715037332059016,0.058191101660362676,0.45430900079442293,0.5906001779900278,0.7,,0.0,2.2499999999999996,0.6999999999999997,2.2499999999999996,1.5999999999999996,0.3,0.6999999999999997,1.9999999999999996,0.3,,,,
2018-02-01,101240.3417177483,0.0,1,599.4809433784244,bull,0.09938756568040914,0.002826822297133957,0.060604732526004845,0.45065167782681714,0.6308864668524651,0.6333333333333333,,0.0,2.349999999999999,0.5999999999999996,2.349999999999999,1.5999999999999996,0.3,0.5999999999999996,1.9999999999999996,0.3,,,,
2018-02-02,98170.99928765077,0.0,1,599.4809433784244,bull,0.08298821516340452,0.002789050572020917,0.049747375631561175,0.44386044038536754,0.548811635392714,0.7333333333333333,,0.0,2.4499999999999993,1.1999999999999997,2.4499999999999993,1.5999999999999996,0.3,1.1999999999999997,1.9999999999999996,0.3,,,,
2018-02-05,93878.71573306125,0.0,1,599.4809433784244,side,0.04912490455253231,0.0026622303802127886,0.027425475607929295,0.45341432791598013,0.7376368983947444,0.7,,0.0,1.5999999999999996,1.9999999999999996,2.4499999999999993,1.5999999999999996,0.3,1.1999999999999997,1.9999999999999996,0.3,,,,
2018-02-06,94537.01708748285,94537.01708748285,0,0.0,side,-0.012932664177784626,0.002391618486008784,-0.013405013090540652,0.4548437666112553,0.8649433750291884,0.8,,0.0,1.7999999999999994,-0.5,2.4499999999999993,1.7999999999999994,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-07,92538.25615498383,92538.25615498383,0,0.0,side,0.024526431143378886,0.0022241351592238007,0.011902683777138323,0.4677035169370085,0.763251376563291,0.7,,0.0,2.499999999999999,-0.5,2.4499999999999993,2.499999999999999,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-08,92538.25615498383,92538.25615498383,0,0.0,bear,0.003526533907535598,0.0020161155405529754,-0.0016812084760822188,0.4700054953218948,0.9178390223066819,0.8333333333333334,,0.0,0.3,0.3,2.4499999999999993,2.499999999999999,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-09,91349.66082596216,91349.66082596216,0,0.0,bear,-0.06019681007896667,0.001673527075127149,-0.04347826086956541,0.46485601741227756,1.0391071558303318,0.7333333333333333,,0.0,0.3,0.3,2.4499999999999993,2.499999999999999,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-12,92355.79908743012,0.0,1,581.8787744923773,side,-0.03617618768117216,0.0013913677712320861,-0.026900193996578947,0.4638367872789478,0.7408570978847233,0.6333333333333333,,0.0,2.499999999999999,-0.5,2.4499999999999993,2.499999999999999,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-13,92041.58454920424,92041.58454920424,0,0.0,side,-0.011834682780433066,0.0011804706581126918,-0.010250729836514094,0.46258151673748904,0.4627589690115345,0.6333333333333333,,0.0,-0.5,-0.5,2.4499999999999993,-0.5,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-14,92041.58454920424,92041.58454920424,0,0.0,side,-0.005610166305211278,0.0009822628440495438,-0.005704636558239939,0.46714297772316604,0.646517809817198,0.6333333333333333,,0.0,-0.5,-0.5,2.4499999999999993,-0.5,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-15,93601.42275480236,93601.42275480236,0,0.0,bull,0.02049294658878557,0.000890819230534443,0.011880325931454827,0.46718003403647085,0.7580531607775464,0.7,,0.0,2.4499999999999993,1.1999999999999997,2.4499999999999993,-0.5,0.3,1.1999999999999997,-0.5,0.3,,,,
2018-02-16,93601.42275480236,93601.42275480236,0,0.0,bull,0.046157692515924574,0.0008848548411553282,0.029002085328305727,0.467463717824262,0.5552057922214837,0.7,,0.0,0.6999999999999997,-0.5,0.6999999999999997,-0.5,0.3,-0.5,-0.5,0.3,,,,
2018-02-20,93109.46357183586,93109.46357183586,0,0.0,bull,0.03678915101101095,0.0008314884121160593,0.02286312384977518,0.46878551518865436,0.5196957931988332,0.6666666666666666,,0.0,-0.5,2.4499999999999993,-0.5,-0.5,0.3,2.4499999999999993,-0.5,0.3,,,,
2018-02-21,93109.46357183586,93109.46357183586,0,0.0,bull,0.03743801439189307,0.0007728407676423462,0.023412994725977354,0.46866947197566017,0.49062139832900314,0.6666666666666666,,0.0,-0.5,2.499999999999999,-0.5,-0.5,0.3,2.499999999999999,-0.5,0.3,,,,
2018-02-22,94161.13038670793,0.0,1,568.4685485794973,side,0.030795643648836198,0.0006952418923911397,0.019139945314441853,0.4684849511855663,0.1884989725098059,0.6666666666666666,,0.0,-0.5,-0.5,-0.5,-0.5,0.3,2.499999999999999,-0.5,0.3,,,,
