bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.3899993896484375,0.004208475206155021,12,0.009526945249011376,0.3899993896484375,3a,13,3a,buy,True,1,False,37.67592241133205,15.085957702469017,30.145934175044374,92.36000061035156,281,0.279049409995575,0.20210794628037831,-0.15388292743039333,1,0.01647165466588576,,0,0.0021914850191338273,56.750072445176876,2025/07/17 17:25,103066.0
0.3899993896484375,0.004208475206155021,12,0.009526945249011376,0.3899993896484375,3a,14,3a,buy,True,1,False,37.67592241133205,15.085957702469017,30.145934175044374,92.36000061035156,281,0.279049409995575,0.20210794628037831,-0.15388292743039333,1,0.01647165466588576,,1,0.0021914850191338273,56.750072445176876,2025/07/17 17:25,103066.0
0.30500030517578125,0.003147415603094178,5,0.004948166797929871,0.30500030517578125,3a,15,3a,buy,True,0,False,70.7739130526102,26.921501270046065,56.156442458422156,96.66999816894531,646,0.22916757589450829,0.20879502883705925,-0.04074509411489807,0.326204,,673,2,0.0021647134818097644,60.23051500671423,2025/07/24 15:20,193228.0
0.375,0.0038697694104931593,6,0.004948166797929871,0.375,3a,15,3a,buy,True,0,False,60.25453732097283,-2.8617170688513625,39.2157858576981,96.55000305175781,647,0.22020208486881138,0.18434012076602357,-0.0717239282055756,0.401071,,673,3,0.001911032526514987,54.44737777559334,2025/07/24 15:25,163337.0
0.41500091552734375,0.004282554261958321,7,0.004948166797929871,0.41500091552734375,3a,15,3a,buy,True,0,False,49.01830987101526,-18.3990548287301,26.54585497110014,96.49500274658203,648,0.20790008022630552,0.15869206165628214,-0.09841603714004676,0.443852,,673,4,0.0016450991422852666,51.98361111086534,2025/07/24 15:30,154789.0
0.41500091552734375,0.004282554261958321,8,0.004948166797929871,0.41500091552734375,3a,15,3a,buy,True,0,False,41.121486564143424,-6.259453277087573,25.327839950399756,96.58499908447266,649,0.19511369757163624,0.1439681669529591,-0.10229106123735426,0.443852,,673,5,0.0014923230246895137,55.52960524244874,2025/07/24 15:35,132849.0
0.5049972534179688,0.00521126112975978,9,0.004948166797929871,0.5049972534179688,3a,15,3a,buy,True,0,False,33.48270579134982,-12.34997884541179,18.205144245762618,96.41999816894531,650,0.17961680264676627,0.1176292229472864,-0.12397515939895976,0.540105,,673,6,0.0012193520365842469,48.463082644687844,2025/07/24 15:40,95005.0
0.5049972534179688,0.00521126112975978,10,0.004948166797929871,0.5049972534179688,3a,15,3a,buy,True,0,False,28.342758720588037,-2.4969237039826737,18.062864579064467,96.4800033569336,651,0.1637813486842618,0.100439532834244,-0.1266836317000356,0.540105,,673,7,0.001041153520308806,50.909688892936856,2025/07/24 15:45,111760.0
0.5400009155273438,0.005572477398789374,18,0.004948166797929871,0.5400009155273438,3a,15,3a,buy,True,0,False,37.08062583432833,8.658620725680379,27.606624131445678,96.37999725341797,659,0.07534555511763585,0.028893018227933,-0.09290507377940571,0.577543,,673,8,0.00029943627067594903,45.3375948391135,2025/07/24 16:25,126374.0
0.5800018310546875,0.005985262250254537,19,0.004948166797929871,0.5800018310546875,3a,15,3a,buy,True,0,False,31.835812734649274,0.36693413657496876,21.34618653529117,96.3550033569336,660,0.06299026215293395,0.01356909029412634,-0.09884234371761522,0.620324,,673,9,0.0001406396235473782,44.35319369718632,2025/07/24 16:30,98805.0
0.6399993896484375,0.006604400162122176,20,0.004948166797929871,0.6399993896484375,3a,15,3a,buy,True,0,False,27.773088648790896,3.3967441336406523,19.647640477074148,96.33000183105469,661,0.05027503104750849,-0.000585893374193347,-0.10172184884340367,0.684493,,673,10,-6.0733175874647936e-06,43.339481722080876,2025/07/24 16:35,58955.0
0.6749954223632812,0.006965537700491563,21,0.004948166797929871,0.6749954223632812,3a,15,3a,buy,True,0,False,24.030919728728172,1.577906208351834,16.546581888602727,96.2750015258789,662,0.037008666402363014,-0.01605679217821887,-0.10613091716116377,0.721922,,673,11,-0.00016646818570300172,41.113325908780446,2025/07/24 16:40,126753.0
0.7549972534179688,0.007791107403421886,22,0.004948166797929871,0.7549972534179688,3a,15,3a,buy,True,0,False,21.099894328169,3.513741924813999,15.237843527050668,96.21499633789062,663,0.023050608722677356,-0.03278162199606527,-0.11166446143748525,0.807486,,673,12,-0.0003399250410939256,38.7733389791045,2025/07/24 16:45,72808.0
0.81500244140625,0.008410324045949732,23,0.004948166797929871,0.81500244140625,3a,15,3a,buy,True,0,False,18.037607169252883,-0.33611578424381605,11.91303285142065,96.11499786376953,664,0.007742761446556451,-0.05348862765792717,-0.12246277820896724,0.871663,,673,13,-0.0005547813709487618,35.17986694708661,2025/07/24 16:50,93884.0
0.839996337890625,0.008668245688787778,24,0.004948166797929871,0.839996337890625,3a,15,3a,buy,True,0,False,15.450101695703038,-0.07493114559602532,10.27509074860335,96.0999984741211,665,-0.007865598970657169,-0.07029904063951165,-0.12486688333770896,0.898394,,673,14,-0.0007293140129747669,34.66096345319225,2025/07/24 16:55,102852.0
0.850799560546875,0.008779728303640853,25,0.004948166797929871,0.850799560546875,3a,15,3a,buy,True,0,False,12.818415521543198,-2.971701523415838,7.555043173223519,96.06500244140625,666,-0.023384513129724626,-0.08546016976599446,-0.12415131327253967,0.909948,,673,15,-0.0008868243372696296,33.42228536456746,2025/07/24 17:00,74152.0
0.8549957275390625,0.008823030166754687,29,0.004948166797929871,0.8549957275390625,3a,15,3a,buy,True,0,False,16.371113140850376,30.677677900929964,21.139968060876907,96.15499877929688,670,-0.06548640651919095,-0.09497794920427793,-0.058983085370173965,0.914436,,673,16,-0.0009862198360448809,41.66799528138708,2025/07/24 17:20,103136.0
0.875,0.009029461957817371,30,0.004948166797929871,0.875,3a,15,3a,buy,True,0,False,15.830095916958914,12.583992573610153,14.748061469175994,96.03500366210938,671,-0.07277072529727156,-0.10190800040959402,-0.05827455022464492,0.935831,,673,17,-0.0010583990500140936,36.823245191309155,2025/07/24 17:25,97806.0
0.8850021362304688,0.009132677853348713,31,0.004948166797929871,0.8850021362304688,3a,15,3a,buy,True,0,False,15.34621104876189,12.442901839579761,14.378441312367848,96.05000305175781,672,-0.07921251033094182,-0.10497965046562285,-0.051534280269362076,0.946529,,673,18,-0.0010904978686492206,37.79683485268995,2025/07/24 17:30,65846.0
0.93499755859375,0.00964859986968501,32,0.004948166797929871,0.93499755859375,3a,15,3a,buy,True,1,False,14.392055895608548,8.667124976688502,12.483745589301865,95.98999786376953,673,-0.08556532891469557,-0.11097660324971059,-0.050822548670030054,1,0.0032301506163456813,,19,-0.0011530387822483723,35.4436452664648,2025/07/24 17:35,94501.0
0.5100021362304688,0.0054945285273353345,18,0.005169393204669673,0.5100021362304688,3a,,3a,buy,True,0,False,48.290188764191306,15.833090754901846,37.47115609442815,92.4000015258789,1192,0.1993051093471589,0.14634153187763843,-0.10592715493904092,,,,20,0.0015843872082121208,51.860022201354006,2025/08/04 15:20,91554.0
0.5199966430664062,0.005602204748718633,20,0.005169393204669673,0.5199966430664062,3a,,3a,buy,True,0,False,34.15856910006814,-8.831383195769014,19.828585001455757,92.31999969482422,1194,0.16698815948014736,0.09968234882687455,-0.13461162130654564,,,,21,0.0010792835668116609,48.76430544331107,2025/08/04 15:30,77670.0
0.6100006103515625,0.006571866110290206,21,0.005169393204669673,0.6100006103515625,3a,,3a,buy,True,0,False,27.64666932369996,-11.42472933450913,14.622869770963597,92.2300033569336,1195,0.1483899874667338,0.07399729941307953,-0.14878537610730852,,,,22,0.0008012690404847658,45.30271217949252,2025/08/04 15:35,62034.0
0.9800033569335938,0.010558105582370953,22,0.005169393204669673,0.9800033569335938,3a,,3a,buy,True,0,False,21.812159837239783,-13.194897081521276,10.14314086431943,91.8499984741211,1196,0.12325531623480808,0.022716631307105217,-0.20107736985540572,,,,23,0.0002460824695354974,34.24779232621184,2025/08/04 15:40,130809.0
1.0449981689453125,0.011258329803717756,23,0.005169393204669673,1.0449981689453125,3a,,3a,buy,True,0,False,18.626999642007544,-0.4839615293858728,12.256679251543073,91.92500305175781,1197,0.09625702535722139,-0.011736138153125353,-0.21598632702069348,,,,24,-0.00012717367518884015,37.49016566253906,2025/08/04 15:45,90617.0
