bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.12999725341796875,0.0014779972794232835,0.5349960327148438,0.006045836203301427,0.24298732227657116,,,,0.12999725341796875,,145,False,False,63.474977806658885,60.75741912663031,62.569124913316024,-0.03899301193207967,-0.026336358873365384,0.025313306117428575,0.00232731830828644,-0.0002990852544166304,42.04990820810336,2025/06/18 16:16,2,4400.0
0.05999755859375,0.0006814806675356181,0.160003662109375,0.0018207062711662965,0.3749761586877742,,,,0.05999755859375,,211,True,False,54.691914805213706,45.23376959387481,51.53919973476741,0.015382017708227714,0.015615535376781509,0.00046703533710758943,0.0012479496761756599,0.00017746809394432852,58.63515767906599,2025/06/18 17:22,2,5669.0
0.26999664306640625,0.0030712846299513824,0.37999725341796875,0.004303967034517717,0.7105226173027888,,,,0.26999664306640625,,293,False,False,70.37941985583339,80.47998196572084,73.74627389246254,-0.002452749248420557,0.012929636027323,0.030764770551487113,0.003685608381916864,0.00014681715266175432,55.843226760834796,2025/06/18 18:44,2,5341.0
0.29000091552734375,0.003278328267338265,0.6049957275390625,0.006886297927519409,0.47934374133017227,,,,0.29000091552734375,,340,True,False,23.871870187191007,-0.4028607354913589,15.780293212963553,0.07003751978089787,0.0498219042756034,-0.04043123101058893,0.001928072728543939,0.0005647652412483656,51.76826448509112,2025/06/18 19:31,2,12981.0
0.5499954223632812,0.00624710832171607,0.6399993896484375,0.00721695294819574,0.859368667000453,,,,0.5499954223632812,,423,False,False,77.19554131781896,73.41020663189084,75.93376308917625,0.03786845648684238,0.039982810970798255,0.0042287089679117484,0.0049666421740614695,0.00045206040525541154,58.57184995218231,2025/06/20 14:25,2,6805.0
0.08499908447265625,0.0009628896403670717,0.285003662109375,0.0032390461305685197,0.2982385694399829,,,,0.08499908447265625,,558,True,False,33.53988357268696,57.20169531200695,41.42715415246029,0.027516343339504323,0.020916789963550286,-0.013199106751908073,0.004308847294458806,0.00023715985863243186,58.402531257924444,2025/06/20 16:50,2,6095.0
0.23999786376953125,0.002721681366964618,0.3899993896484375,0.004403289951362932,0.6153801009429164,,,,0.23999786376953125,,649,False,False,92.24600991609229,98.27376962641407,94.2552631528662,0.014973222388520691,0.032443909246396174,0.03494137371575097,0.007238174653946292,0.0003673420208774525,69.97829377089236,2025/06/20 18:21,2,2541.0
0.14130401611328125,0.0016106692204077469,0.17000579833984375,0.0019415920863414665,0.8311717452766683,,,,0.14130401611328125,,899,True,False,38.759344629357095,-0.16295633855915526,25.785244306718344,-0.005472287937247388,-0.008718969346631411,-0.0064933628187680455,0.0018415692936830045,-9.945798224987857e-05,41.71741354037766,2025/06/23 16:16,2,3998.0
0.42000579833984375,0.004795134329263045,1.160003662109375,0.013070463798415493,0.3620728210254926,0.42000579833984375,0.004795134329263045,0.00189205511879933,0.42000579833984375,,1178,False,False,84.31495304136642,92.16635716642693,86.93208774971993,-0.04722122206025605,-0.0041730689376464625,0.08609630624521918,0.0067038285758917555,-4.7469450642192076e-05,55.11426831278469,2025/06/24 14:27,"2,3b",12363.0
0.1399993896484375,0.0015968905278023427,0.25,0.002859757552463652,0.55999755859375,,,,0.1399993896484375,,1251,True,False,35.7674753861684,-16.05611325927437,18.492945837687476,-0.0016439285526247012,-0.004231325893428561,-0.00517479468160772,0.0033131602830084412,-4.8314045611729534e-05,43.0688084575345,2025/06/24 15:47,2,4693.0
0.7750015258789062,0.008900901901863397,1.44000244140625,0.01626937528698582,0.5381945916161573,0.7750015258789062,0.008900901901863397,0.0011376390487507887,0.7750015258789062,,1528,False,False,57.44168955741739,89.03199520131935,67.97179143871804,-0.07077148902015834,-0.03290392151431831,0.07573513501168005,,-0.0003748555353163599,50.429212380520866,2025/06/25 13:54,"2,3b",7030.0
