date,equity,prob_today,gate_today,cash,pos
2018-11-23,100000.0,0.0965639363965808,HOLD,100000.0,0
2018-11-26,100000.0,0.09483317228981472,HOLD,100000.0,0
2018-11-27,100000.0,0.09313023172022385,HOLD,100000.0,0
2018-11-28,100000.0,0.09313023172022385,HOLD,100000.0,0
2018-11-29,100000.0,0.12664988780910819,HOLD,100000.0,0
2018-11-30,100000.0,0.12459594794531487,HOLD,100000.0,0
2018-12-03,100000.0,0.16841953570326762,HOLD,100000.0,0
2018-12-04,100000.0,0.30672790606876454,TRADE,100000.0,0
2018-12-06,100000.0,0.09477111420594113,HOLD,100000.0,0
2018-12-07,100000.0,0.13101994110827778,HOLD,100000.0,0
2018-12-10,100000.0,0.09477111420594113,HOLD,100000.0,0
2018-12-11,100000.0,0.09477111420594113,HOLD,100000.0,0
2018-12-12,100000.0,0.09477111420594113,HOLD,100000.0,0
2018-12-13,100000.0,0.12692412216601753,HOLD,100000.0,0
2018-12-14,100000.0,0.140617410174001,HOLD,100000.0,0
2018-12-17,100000.0,0.09477111420594113,HOLD,100000.0,0
2018-12-18,100000.0,0.09725621500547164,HOLD,100000.0,0
2018-12-19,100000.0,0.09725621500547164,HOLD,100000.0,0
2018-12-20,100000.0,0.09979063052487971,HOLD,100000.0,0
2018-12-21,100000.0,0.10237488358333446,HOLD,100000.0,0
2018-12-24,100000.0,0.10237488358333446,HOLD,100000.0,0
2018-12-26,100000.0,0.10237488358333446,HOLD,100000.0,0
2018-12-27,100000.0,0.10500948594951096,HOLD,100000.0,0
2018-12-28,100000.0,0.10500948594951096,HOLD,100000.0,0
2018-12-31,100000.0,0.10500948594951096,HOLD,100000.0,0
2019-01-02,100000.0,0.10500948594951096,HOLD,100000.0,0
2019-01-03,100000.0,0.10500948594951096,HOLD,100000.0,0
2019-01-04,100000.0,0.10500948594951096,HOLD,100000.0,0
2019-01-07,100000.0,0.10314463024104922,HOLD,100000.0,0
2019-01-08,100000.0,0.12451597473677911,HOLD,100000.0,0
2019-01-09,100000.0,0.17819566168985698,HOLD,100000.0,0
2019-01-10,100496.06872165605,0.24694711115602816,TRADE,100496.06872165605,0
2019-01-11,100502.3180870799,0.2781119691615071,TRADE,0.0,1
2019-01-14,99877.52904939302,0.25448816896959314,TRADE,99877.52904939302,0
2019-01-15,100273.84947385637,0.20062816296695893,TRADE,0.0,1
2019-01-16,100014.48861181045,0.367007953840329,FORCE_SELL,0.0,1
2019-01-17,101095.1588703352,0.3857405415513445,FORCE_SELL,0.0,1
2019-01-18,102169.6538702398,0.48018728759242135,FORCE_SELL,0.0,1
2019-01-22,99971.26180146945,0.5828687720528483,FORCE_SELL,0.0,1
2019-01-23,100181.22059455425,0.3916238920257944,FORCE_SELL,0.0,1
2019-01-24,100533.21033590233,0.4215461916599019,FORCE_SELL,0.0,1
2019-01-25,102120.25180127867,0.5013306888146383,FORCE_SELL,0.0,1
2019-01-28,100144.16904283341,0.6311191990081203,FORCE_SELL,0.0,1
2019-01-29,100366.47835315851,0.5095087979012526,FORCE_SELL,0.0,1
2019-01-30,102947.73645637762,0.42518619738545754,FORCE_SELL,0.0,1
2019-01-31,103682.59223217446,0.6822992352121143,FORCE_SELL,0.0,1
2019-02-01,103342.95300806666,0.7600806449397639,FORCE_SELL,0.0,1
2019-02-04,104195.13869764618,0.7564145363020377,FORCE_SELL,0.0,1
2019-02-05,105473.41723201546,0.7599912572782879,FORCE_SELL,0.0,1
2019-02-06,105034.97386998542,0.7635328040021372,FORCE_SELL,0.0,1
2019-02-07,103509.68499081049,0.7670390137083944,FORCE_SELL,0.0,1
2019-02-08,104114.86033558434,0.7670390137083944,FORCE_SELL,0.0,1
2019-02-11,104201.31395626633,0.7670390137083944,FORCE_SELL,0.0,1
2019-02-12,105868.63378370451,0.7670390137083944,FORCE_SELL,0.0,1
2019-02-13,105386.96361133347,0.7670390137083944,FORCE_SELL,0.0,1
2019-02-14,105362.26257685291,0.7705097404482537,FORCE_SELL,0.0,1
2019-02-15,106313.25240435469,0.7705097404482537,FORCE_SELL,0.0,1
2019-02-19,106368.82973193597,0.7597285202970068,FORCE_SELL,0.0,1
2019-02-20,106276.20085263385,0.7632754324918384,FORCE_SELL,0.0,1
2019-02-21,105837.75749060379,0.766786919862413,FORCE_SELL,0.0,1
2019-02-22,106813.44835258614,0.766786919862413,FORCE_SELL,0.0,1
2019-02-25,106893.72671464799,0.7631913599587669,FORCE_SELL,0.0,1
2019-02-26,107109.86076635293,0.7667045624039369,FORCE_SELL,0.0,1
2019-02-27,106980.18033532998,0.7667045624039369,FORCE_SELL,0.0,1
2019-02-28,107060.4586973918,0.7667045624039369,FORCE_SELL,0.0,1
2019-03-01,107789.1392145685,0.7667045624039369,FORCE_SELL,0.0,1
2019-03-04,107480.37628356143,0.7667045624039369,FORCE_SELL,0.0,1
2019-03-05,107665.63404216566,0.7701821667881261,FORCE_SELL,0.0,1
2019-03-06,106869.02568016743,0.7701821667881261,FORCE_SELL,0.0,1
2019-03-07,105689.55128372042,0.7701821667881261,FORCE_SELL,0.0,1
2019-03-08,105800.70593888297,0.7701821667881261,FORCE_SELL,0.0,1
2019-03-11,108326.38671452079,0.7362610736362786,FORCE_SELL,0.0,1
2019-03-12,108486.94343864448,0.7593903631566775,FORCE_SELL,0.0,1
2019-03-13,109487.33533510739,0.7629441184521744,FORCE_SELL,0.0,1
2019-03-14,109203.27343858087,0.7664623391535312,FORCE_SELL,0.0,1
2019-03-15,110123.38697298196,0.7664623391535312,FORCE_SELL,0.0,1
2019-03-18,110290.11895572576,0.7592262654197869,FORCE_SELL,0.0,1
2019-03-19,110419.79938674874,0.759145419201664,FORCE_SELL,0.0,1
2019-03-20,111092.90257634416,0.762704087302837,FORCE_SELL,0.0,1
2019-03-21,112859.02654170459,0.7662271435555154,FORCE_SELL,0.0,1
2019-03-22,110185.13955918337,0.7697144439890432,FORCE_SELL,0.0,1
2019-03-25,110358.04680054732,0.7697144439890432,FORCE_SELL,0.0,1
2019-03-26,110568.00559363214,0.7697144439890432,FORCE_SELL,0.0,1
2019-03-27,109697.29412819218,0.7697144439890432,FORCE_SELL,0.0,1
2019-03-28,110512.42826605086,0.7697144439890432,FORCE_SELL,0.0,1
2019-03-29,111080.55205910387,0.7697144439890432,FORCE_SELL,0.0,1
2019-04-01,112519.38731759682,0.7661502541508961,FORCE_SELL,0.0,1
2019-04-02,112723.17085206148,0.7625479181307084,FORCE_SELL,0.0,1
2019-04-03,113637.10912784243,0.7660741012528396,FORCE_SELL,0.0,1
2019-04-04,113334.52145545548,0.7695644795925387,FORCE_SELL,0.0,1
2019-04-05,114180.53188641487,0.7695644795925387,FORCE_SELL,0.0,1
2019-04-08,114347.26386915868,0.7587527560364574,FORCE_SELL,0.0,1
2019-04-09,113822.36688644666,0.762319222578156,FORCE_SELL,0.0,1
2019-04-10,114767.18145532829,0.762319222578156,FORCE_SELL,0.0,1
2019-04-11,114297.86180019756,0.7658499573403698,FORCE_SELL,0.0,1
2019-04-12,114791.88248980885,0.7693448170033109,FORCE_SELL,0.0,1
2019-04-15,114785.70723118872,0.7657766471895322,FORCE_SELL,0.0,1
2019-04-16,115150.04748977706,0.7692729656997055,FORCE_SELL,0.0,1
2019-04-17,115477.33619664457,0.7727332599359215,FORCE_SELL,0.0,1
2019-04-18,115711.99602420993,0.7727332599359215,FORCE_SELL,0.0,1
2019-04-22,116156.6146448601,0.7656320748035466,FORCE_SELL,0.0,1
2019-04-23,117607.80042059334,0.7656320748035466,FORCE_SELL,0.0,1
2019-04-24,118003.0169722824,0.7656320748035466,FORCE_SELL,0.0,1
2019-04-25,117070.55292064106,0.7656320748035466,FORCE_SELL,0.0,1
2019-04-26,117712.77981713576,0.7656320748035466,FORCE_SELL,0.0,1
2019-04-29,117157.00654132303,0.7620242358926212,FORCE_SELL,0.0,1
2019-04-30,117805.40869643788,0.7620242358926212,FORCE_SELL,0.0,1
2019-05-01,116397.44973104564,0.7620242358926212,FORCE_SELL,0.0,1
2019-05-02,116317.1713689838,0.7620242358926212,FORCE_SELL,0.0,1
2019-05-03,118169.74895502623,0.7620242358926212,FORCE_SELL,0.0,1
2019-05-06,116650.63533447143,0.7583783854002744,FORCE_SELL,0.0,1
2019-05-07,115008.01654151382,0.7583783854002744,FORCE_SELL,0.0,1
2019-05-08,114717.77938636717,0.6576181353169587,FORCE_SELL,0.0,1
2019-05-09,114168.18136917458,0.618644693581002,FORCE_SELL,0.0,1
2019-05-10,114365.7896450191,0.550564796834322,FORCE_SELL,0.0,1
2019-05-13,109857.85085231587,0.5370684371432749,FORCE_SELL,0.0,1
2019-05-14,111271.98507632824,0.2194818124279896,TRADE,111271.98507632824,0
2019-05-15,111363.10199827088,0.2924876066670788,TRADE,111363.10199827088,0
2019-05-16,111363.10199827088,0.4072939648559344,FORCE_SELL,111363.10199827088,0
2019-05-17,111363.10199827088,0.4920897186486419,FORCE_SELL,111363.10199827088,0
2019-05-20,111363.10199827088,0.36312343203054004,FORCE_SELL,111363.10199827088,0
2019-05-21,112467.84723631458,0.21217007150990977,TRADE,112467.84723631458,0
2019-05-22,112964.69999279587,0.2789505852978813,TRADE,0.0,1
2019-05-23,111674.03385755587,0.23765610118800398,TRADE,111674.03385755587,0
2019-05-24,111674.03385755587,0.14559365960024978,HOLD,111674.03385755587,0
2019-05-28,111674.03385755587,0.1396507331339684,HOLD,111674.03385755587,0
2019-05-29,111674.03385755587,0.12111023272532058,HOLD,111674.03385755587,0
2019-05-30,111674.03385755587,0.10959977990997188,HOLD,111674.03385755587,0
2019-05-31,111674.03385755587,0.10959977990997188,HOLD,111674.03385755587,0
2019-06-03,111674.03385755587,0.1057567976131805,HOLD,111674.03385755587,0
2019-06-04,111674.03385755587,0.10833613562263936,HOLD,111674.03385755587,0
2019-06-05,111674.03385755587,0.10833613562263936,HOLD,111674.03385755587,0
2019-06-06,111674.03385755587,0.10833613562263936,HOLD,111674.03385755587,0
2019-06-07,111674.03385755587,0.12671076669187922,HOLD,111674.03385755587,0
2019-06-10,110947.10768110312,0.22506032569994314,TRADE,0.0,1
2019-06-11,111637.67803072785,0.3067996537348757,TRADE,111637.67803072785,0
2019-06-12,111582.72589865589,0.3158658654300865,TRADE,111582.72589865589,0
2019-06-13,112040.13345318112,0.268459055425365,TRADE,0.0,1
2019-06-14,112070.64778263135,0.31768132959974205,TRADE,0.0,1
2019-06-17,112818.02957028753,0.2761469570964014,TRADE,0.0,1
2019-06-18,113296.4879384086,0.3283151308006972,TRADE,113296.4879384086,0
2019-06-19,113296.4879384086,0.4680129481842869,FORCE_SELL,113296.4879384086,0
2019-06-20,113296.4879384086,0.5085914005916715,FORCE_SELL,113296.4879384086,0
2019-06-21,113296.4879384086,0.6021788537956766,FORCE_SELL,113296.4879384086,0
2019-06-24,113296.4879384086,0.5893830416426681,FORCE_SELL,113296.4879384086,0
2019-06-25,113296.4879384086,0.5694735927167417,FORCE_SELL,113296.4879384086,0
2019-06-26,113296.4879384086,0.40086879326276553,FORCE_SELL,113296.4879384086,0
2019-06-27,113296.4879384086,0.45070984525408014,FORCE_SELL,113296.4879384086,0
2019-06-28,113296.4879384086,0.4934312210034346,FORCE_SELL,113296.4879384086,0
2019-07-01,113296.4879384086,0.511007669011499,FORCE_SELL,113296.4879384086,0
2019-07-02,113296.4879384086,0.6477453367286854,FORCE_SELL,113296.4879384086,0
2019-07-03,113296.4879384086,0.6872943514658065,FORCE_SELL,113296.4879384086,0
2019-07-05,113296.4879384086,0.7295122861733632,FORCE_SELL,113296.4879384086,0
2019-07-08,113296.4879384086,0.7295122861733632,FORCE_SELL,113296.4879384086,0
2019-07-09,113296.4879384086,0.6833317017367778,FORCE_SELL,113296.4879384086,0
2019-07-10,113296.4879384086,0.7294646805194145,FORCE_SELL,113296.4879384086,0
2019-07-11,113296.4879384086,0.7333386123806303,FORCE_SELL,113296.4879384086,0
2019-07-12,113296.4879384086,0.7371312511859256,FORCE_SELL,113296.4879384086,0
2019-07-15,113296.4879384086,0.7332375391651764,FORCE_SELL,113296.4879384086,0
2019-07-16,113296.4879384086,0.7370320231800176,FORCE_SELL,113296.4879384086,0
2019-07-17,113296.4879384086,0.7370320231800176,FORCE_SELL,113296.4879384086,0
2019-07-18,113296.4879384086,0.7370320231800176,FORCE_SELL,113296.4879384086,0
2019-07-19,113296.4879384086,0.7370320231800176,FORCE_SELL,113296.4879384086,0
2019-07-22,113296.4879384086,0.7370320231800176,FORCE_SELL,113296.4879384086,0
2019-07-23,113296.4879384086,0.7331373734670448,FORCE_SELL,113296.4879384086,0
2019-07-24,113296.4879384086,0.7331373734670448,FORCE_SELL,113296.4879384086,0
2019-07-25,113296.4879384086,0.7369336817640988,FORCE_SELL,113296.4879384086,0
2019-07-26,113296.4879384086,0.7369336817640988,FORCE_SELL,113296.4879384086,0
2019-07-29,113296.4879384086,0.733038103131178,FORCE_SELL,113296.4879384086,0
2019-07-30,113296.4879384086,0.7368362151211462,FORCE_SELL,113296.4879384086,0
2019-07-31,113296.4879384086,0.7368362151211462,FORCE_SELL,113296.4879384086,0
2019-08-01,113296.4879384086,0.6476675730580631,FORCE_SELL,113296.4879384086,0
2019-08-02,113296.4879384086,0.5865506358142204,FORCE_SELL,113296.4879384086,0
2019-08-05,113296.4879384086,0.42072967653844096,FORCE_SELL,113296.4879384086,0
2019-08-06,113296.4879384086,0.14480188275622075,HOLD,113296.4879384086,0
2019-08-07,113500.62010619653,0.2184049325073541,TRADE,0.0,1
2019-08-08,114343.38416591533,0.248028413371857,TRADE,114343.38416591533,0
2019-08-09,114343.38416591533,0.421418248441102,FORCE_SELL,114343.38416591533,0
2019-08-12,113347.08391049434,0.3205776553611905,TRADE,113347.08391049434,0
2019-08-13,113742.10750939828,0.21906870751393312,TRADE,113742.10750939828,0
2019-08-14,113742.10750939828,0.37772079438089096,FORCE_SELL,113742.10750939828,0
2019-08-15,113742.10750939828,0.14853533892456366,HOLD,113742.10750939828,0
2019-08-16,113742.10750939828,0.13798586127881368,HOLD,113742.10750939828,0
2019-08-19,113833.43540724055,0.22274346979851692,TRADE,0.0,1
2019-08-20,113711.62810183996,0.3412669652583272,TRADE,0.0,1
2019-08-21,115141.96446027346,0.2710570642014178,TRADE,115141.96446027346,0
2019-08-22,114930.97357791656,0.3389748803076735,TRADE,0.0,1
2019-08-23,115601.71103029638,0.30377255184479546,TRADE,0.0,1
2019-08-26,117169.21337024386,0.10901034931782584,HOLD,0.0,1
2019-08-27,117372.29059647188,0.17669654010494476,HOLD,0.0,1
2019-08-28,117289.79047331675,0.16352497403452151,HOLD,0.0,1
2019-08-29,119123.8316726885,0.1835906977016927,HOLD,0.0,1
2019-08-30,120078.34352500654,0.2902273657909095,TRADE,120078.34352500654,0
2019-09-03,120710.7941650277,0.27231141876539733,TRADE,0.0,1
2019-09-04,122492.74328421403,0.2042135751175464,TRADE,122492.74328421403,0
2019-09-05,122492.74328421403,0.311989349755616,TRADE,122492.74328421403,0
2019-09-06,122492.74328421403,0.48036917093900855,FORCE_SELL,122492.74328421403,0
2019-09-09,122492.74328421403,0.46172160519376076,FORCE_SELL,122492.74328421403,0
2019-09-10,122492.74328421403,0.43373592905260383,FORCE_SELL,122492.74328421403,0
2019-09-11,122492.74328421403,0.4042585885369456,FORCE_SELL,122492.74328421403,0
2019-09-12,122492.74328421403,0.4975722054972023,FORCE_SELL,122492.74328421403,0
2019-09-13,122492.74328421403,0.5395334455661563,FORCE_SELL,122492.74328421403,0
2019-09-16,122492.74328421403,0.5000450447074426,FORCE_SELL,122492.74328421403,0
2019-09-17,122492.74328421403,0.4562249690330614,FORCE_SELL,122492.74328421403,0
2019-09-18,122492.74328421403,0.5046979259446976,FORCE_SELL,122492.74328421403,0
2019-09-19,122492.74328421403,0.5020549358475292,FORCE_SELL,122492.74328421403,0
2019-09-20,122492.74328421403,0.5228880438371442,FORCE_SELL,122492.74328421403,0
2019-09-23,122492.74328421403,0.41556607935159817,FORCE_SELL,122492.74328421403,0
2019-09-24,122492.74328421403,0.40675044441057306,FORCE_SELL,122492.74328421403,0
2019-09-25,123447.8292589467,0.2939212756113293,TRADE,123447.8292589467,0
2019-09-26,123447.8292589467,0.3999955285893435,FORCE_SELL,123447.8292589467,0
2019-09-27,123447.8292589467,0.36942178472767057,FORCE_SELL,123447.8292589467,0
2019-09-30,123881.08303582549,0.2635975614029347,TRADE,123881.08303582549,0
2019-10-01,124039.69629388842,0.3449911327497511,TRADE,0.0,1
2019-10-02,122042.86368435515,0.27720965865765346,TRADE,0.0,1
2019-10-03,123416.74190834152,0.16593712615760137,HOLD,0.0,1
2019-10-04,123997.63220246308,0.23896961145913562,TRADE,123997.63220246308,0
2019-10-07,123997.63220246308,0.3642590078089264,FORCE_SELL,123997.63220246308,0
2019-10-08,122250.35464067708,0.34277191716890437,TRADE,0.0,1
2019-10-09,122636.94297838883,0.22747247677911486,TRADE,122636.94297838883,0
2019-10-10,122739.22508562087,0.3075515968097668,TRADE,122739.22508562087,0
2019-10-11,122739.22508562087,0.37723883412476295,FORCE_SELL,122739.22508562087,0
2019-10-14,122739.22508562087,0.5015328430132866,FORCE_SELL,122739.22508562087,0
2019-10-15,122739.22508562087,0.49604028494573826,FORCE_SELL,122739.22508562087,0
2019-10-16,122739.22508562087,0.6110703763856775,FORCE_SELL,122739.22508562087,0
2019-10-17,122739.22508562087,0.5769601426470172,FORCE_SELL,122739.22508562087,0
2019-10-18,122739.22508562087,0.5948659577345351,FORCE_SELL,122739.22508562087,0
2019-10-21,122739.22508562087,0.494197739024233,FORCE_SELL,122739.22508562087,0
2019-10-22,122739.22508562087,0.5747953422995857,FORCE_SELL,122739.22508562087,0
2019-10-23,122739.22508562087,0.48465950265010044,FORCE_SELL,122739.22508562087,0
2019-10-24,122739.22508562087,0.498856406634555,FORCE_SELL,122739.22508562087,0
2019-10-25,122739.22508562087,0.5842354232600722,FORCE_SELL,122739.22508562087,0
2019-10-28,122739.22508562087,0.6491247569412844,FORCE_SELL,122739.22508562087,0
2019-10-29,122739.22508562087,0.7168908142651566,FORCE_SELL,122739.22508562087,0
2019-10-30,122739.22508562087,0.6546282475913191,FORCE_SELL,122739.22508562087,0
2019-10-31,122739.22508562087,0.6901517725980807,FORCE_SELL,122739.22508562087,0
2019-11-01,122739.22508562087,0.6884841862947428,FORCE_SELL,122739.22508562087,0
2019-11-04,122739.22508562087,0.7168908142651566,FORCE_SELL,122739.22508562087,0
2019-11-05,122739.22508562087,0.7208329932422107,FORCE_SELL,122739.22508562087,0
2019-11-06,122739.22508562087,0.7247422430445648,FORCE_SELL,122739.22508562087,0
2019-11-07,122739.22508562087,0.7247422430445648,FORCE_SELL,122739.22508562087,0
2019-11-08,122739.22508562087,0.7286182277167831,FORCE_SELL,122739.22508562087,0
2019-11-11,122739.22508562087,0.7286182277167831,FORCE_SELL,122739.22508562087,0
2019-11-12,122739.22508562087,0.7286182277167831,FORCE_SELL,122739.22508562087,0
2019-11-13,122739.22508562087,0.7324606296498063,FORCE_SELL,122739.22508562087,0
2019-11-14,122739.22508562087,0.7324606296498063,FORCE_SELL,122739.22508562087,0
2019-11-15,122739.22508562087,0.7324606296498063,FORCE_SELL,122739.22508562087,0
2019-11-18,122739.22508562087,0.7324606296498063,FORCE_SELL,122739.22508562087,0
2019-11-19,122739.22508562087,0.7362691494896231,FORCE_SELL,122739.22508562087,0
2019-11-20,122739.22508562087,0.7400435060285676,FORCE_SELL,122739.22508562087,0
2019-11-21,122739.22508562087,0.7400435060285676,FORCE_SELL,122739.22508562087,0
2019-11-22,122739.22508562087,0.7400435060285676,FORCE_SELL,122739.22508562087,0
2019-11-25,122739.22508562087,0.7400435060285676,FORCE_SELL,122739.22508562087,0
2019-11-26,122739.22508562087,0.7437834360798196,FORCE_SELL,122739.22508562087,0
2019-11-27,122739.22508562087,0.7474886943356918,FORCE_SELL,122739.22508562087,0
2019-11-29,122739.22508562087,0.7474886943356918,FORCE_SELL,122739.22508562087,0
2019-12-02,122739.22508562087,0.7474886943356918,FORCE_SELL,122739.22508562087,0
2019-12-03,122739.22508562087,0.7511590532103141,FORCE_SELL,122739.22508562087,0
2019-12-04,122739.22508562087,0.692618951250147,FORCE_SELL,122739.22508562087,0
2019-12-05,122739.22508562087,0.7204235819320143,FORCE_SELL,122739.22508562087,0
2019-12-06,122739.22508562087,0.7238219621262634,FORCE_SELL,122739.22508562087,0
2019-12-09,122739.22508562087,0.7511590532103141,FORCE_SELL,122739.22508562087,0
2019-12-10,122739.22508562087,0.7476068577246975,FORCE_SELL,122739.22508562087,0
2019-12-11,122739.22508562087,0.7274160177783565,FORCE_SELL,122739.22508562087,0
2019-12-12,122739.22508562087,0.7547165232951634,FORCE_SELL,122739.22508562087,0
2019-12-13,122739.22508562087,0.758394250033241,FORCE_SELL,122739.22508562087,0
2019-12-16,122739.22508562087,0.758394250033241,FORCE_SELL,122739.22508562087,0
2019-12-17,122739.22508562087,0.7619587197970215,FORCE_SELL,122739.22508562087,0
2019-12-18,122739.22508562087,0.7654875533966804,FORCE_SELL,122739.22508562087,0
2019-12-19,122739.22508562087,0.768980608993392,FORCE_SELL,122739.22508562087,0
2019-12-20,122739.22508562087,0.7724377612338714,FORCE_SELL,122739.22508562087,0
2019-12-23,122739.22508562087,0.7724377612338714,FORCE_SELL,122739.22508562087,0
2019-12-24,122739.22508562087,0.7758589010016453,FORCE_SELL,122739.22508562087,0
2019-12-26,122739.22508562087,0.7758589010016453,FORCE_SELL,122739.22508562087,0
2019-12-27,122739.22508562087,0.7792439351578807,FORCE_SELL,122739.22508562087,0
