bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.795013427734375,0.005801324187709392,17,0.795013427734375,1p,12,1p,sell,0.5474901502992301,False,0,False,78.74847044900882,100.9888553654163,86.16193208781131,137.81500244140625,131,0.004620896353754138,0.06576056452152557,0.12227933633554286,0.302518,,237,0,0.0004784231984474507,62.975400935474106,2025/07/15 17:55,10117.0
0.809906005859375,0.005909997413443613,18,0.809906005859375,1p,12,1p,sell,0.5794101566414681,False,0,False,82.35318128239538,103.98144628271473,89.56260294916851,137.82699584960938,132,0.020796961206580422,0.08550122061788556,0.12940851882261029,0.308184,,237,1,0.0006219155580541105,63.29138683212574,2025/07/15 18:00,14124.0
2.6179962158203125,0.01921577877142124,10,2.6179962158203125,1p,12,1p,sell,2.635410345992659,False,0,False,59.83553273501991,68.53097170415373,62.73401239139785,138.3249969482422,234,0.09290971980563993,0.16059856729350486,0.13537769497572985,0.996197,,237,2,0.001173655948067348,73.4779286498235,2025/07/17 13:30,110488.0
2.62799072265625,0.019289137254954666,13,2.62799072265625,1p,12,1p,sell,2.9108998598931235,False,1,False,69.79650708151111,96.19422356976949,78.59574591093057,138.52999877929688,237,0.2100385817860496,0.401918314119456,0.3837594646668128,1,0.011593581529206073,,3,0.00293022825355976,67.94450944304178,2025/07/17 13:45,50611.0
1.9083099365234375,0.013902885129639126,20,1.9083099365234375,1p,13,1p,sell,0.26469533831886033,False,1,False,82.90777497134215,98.78275200966254,88.19943398411561,139.16830444335938,264,0.28177313224517325,0.33256281614646355,0.10157936780258059,1,0.006670333118652921,,4,0.002406238686548996,70.30747724172384,2025/07/17 16:00,55249.0
1.970001220703125,0.01426193550325612,28,1.970001220703125,1p,14,1p,sell,0.9885112695924908,False,0,False,58.98108171560608,69.33243244676692,62.43153195932636,139.97500610351562,575,0.11344273661996988,0.13425119562754162,0.04161691801514347,0.703575,,605,5,0.0009619539432249418,61.891180904840624,2025/07/23 15:55,31520.0
2.17498779296875,0.015745947412468264,46,2.17498779296875,1p,14,1p,sell,0.9885112695924908,False,0,False,66.01658033841318,101.34438927837101,77.79251665173246,140.30499267578125,593,0.09604182604428614,0.11941889016512164,0.046754128241670995,0.776785,,605,6,0.0008541535941612549,71.09477325839892,2025/07/23 17:25,21549.0
2.5999908447265625,0.0188227810962025,49,2.5999908447265625,1p,14,1p,sell,0.9885112695924908,False,0,False,83.08630289935756,112.89697606307303,93.0231939539294,140.72999572753906,596,0.1406531018489128,0.2188963384390945,0.1564864731803634,0.928572,,605,7,0.001563926991618655,79.21831599149881,2025/07/23 17:40,11965.0
2.6100006103515625,0.01889524736183025,55,2.6100006103515625,1p,14,1p,sell,0.9885112695924908,False,0,False,84.65791494803157,93.70059324727347,87.67214104777887,140.72999572753906,602,0.21495376978383982,0.25083931677738747,0.0717710939870953,0.932147,,605,8,0.001789205202222997,71.89653256684139,2025/07/23 18:10,30060.0
2.69000244140625,0.01947442515251056,57,2.69000244140625,1p,14,1p,sell,0.9885112695924908,False,0,False,85.67066019345057,94.8608205875633,88.73404699148816,140.82000732421875,604,0.2279164026856461,0.25518766094285183,0.05454251651441144,0.960719,,605,9,0.0018192485625162069,70.59662572869262,2025/07/23 18:20,20390.0
2.79998779296875,0.020270670339469107,58,2.79998779296875,1p,14,1p,sell,0.9885112695924908,False,1,False,85.78784063328914,86.49092327232052,86.02220151296626,140.8000030517578,605,0.233960013073257,0.25813445462370055,0.048348883100887086,1,0.014971868737811266,,10,0.0018397424123207475,69.57945471662893,2025/07/23 18:25,26944.0
2.220001220703125,0.017232020407904627,48,2.220001220703125,1p,,1p,sell,0.22852910640192073,False,0,False,91.18364927489873,96.60047728467976,92.9892586114924,131.02999877929688,1246,0.23891315686881773,0.30012278357523314,0.12241925341283083,,,,11,0.0023054029703720984,82.59832283969381,2025/08/04 19:50,197297.0
2.3000030517578125,0.017853007987797705,49,2.3000030517578125,1p,,1p,sell,0.22852910640192073,False,0,False,90.64405394577413,87.40648197102658,89.56486328752496,130.99000549316406,1247,0.25480615691490066,0.31837815709923234,0.12714400036866336,,,,12,0.0024445088296237206,80.17885050758113,2025/08/04 19:55,377116.0
3.05999755859375,0.023752212334876583,50,3.05999755859375,1p,,1p,sell,0.2596071230219252,False,0,False,88.44959075380555,75.28281160199415,84.06066436986842,131.47500610351562,1248,0.2773933388210236,0.36774206644551555,0.18069745524898384,,,,13,0.002821546779612984,85.6633499229686,2025/08/05 13:30,86765.0
3.05999755859375,0.023752212334876583,51,3.05999755859375,1p,,1p,sell,0.2897064234607938,False,0,False,85.7947348329939,69.86559930812405,80.48502299137061,131.49000549316406,1249,0.3025993178015333,0.40342323372357214,0.20164783184407764,,,,14,0.0030932817893445236,85.79426445824528,2025/08/05 13:35,36269.0
3.1399993896484375,0.02437319991476966,54,3.1399993896484375,1p,,1p,sell,0.31380653760722804,False,0,False,82.67939004979898,89.52678409081165,84.96185473013654,131.9199981689453,1252,0.37833087505293744,0.4875421365277077,0.21842252294954057,,,,15,0.003730827781867641,86.69599229134073,2025/08/05 13:50,124589.0
