bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4499969482421875,0.0033870009496833223,0.964996337890625,0.007211421143254616,1.0,0.47667689193890134,,,,0.4499969482421875,,128,False,False,78.16284069494021,109.5089146395666,88.61153200981568,-0.0343016307941131,0.006922622873133832,0.08244850733449387,0.002963050631572634,5.199274129914938e-05,57.43689400372387,2025/06/18 15:54,2s,3858.0
0.1850128173828125,0.0013919634858990367,0.964996337890625,0.007211421143254616,2.0,0.2590683406596882,,,,0.1850128173828125,,154,False,False,58.512440591664074,96.97072755674452,71.33186958002422,-0.025143648534258038,-0.022596373947266102,0.005094549173983873,0.0017281065047377907,-0.0001697932145397643,49.642954917818585,2025/06/18 16:20,2s,3293.0
0.4300079345703125,0.0032363057904160972,0.964996337890625,0.007211421143254616,3.0,0.4663198507321084,,,,0.4300079345703125,,198,False,False,65.38431644305237,106.78474653748378,79.18445980786284,0.029664518544423913,0.036969327980301614,0.014609618871755402,0.0014629206283141077,0.00027762714924068043,61.1411623993856,2025/06/18 17:05,2s,1988.0
0.1450042724609375,0.0010893976718781902,0.964996337890625,0.007211421143254616,4.0,0.4145030201448405,,,,0.1450042724609375,,208,False,False,52.1223723537191,62.373101891165504,55.53928219953457,0.022420979997137595,0.017873484059293787,-0.009094991875687616,0.004577865743726548,0.00013420308971209526,55.03936504782554,2025/06/18 17:15,2s,6126.0
0.8600006103515625,0.006483719951062357,0.964996337890625,0.007211421143254616,5.0,0.6735713608045286,,,,0.8600006103515625,,295,False,False,75.41368240739862,96.9614619547329,82.59627558984339,0.06917156437588093,0.09460838641089708,0.05087364407003231,0.010711555623829588,0.0007104387966469273,61.95951513529106,2025/06/18 18:42,2s,10423.0
0.3600006103515625,0.0027245939381509206,0.6500091552734375,0.004891700266316844,1.0,0.4000093898917815,,,,0.3600006103515625,,363,False,False,60.414422494378705,75.07574688177651,65.30153062351131,-0.06603694183958034,-0.054715274893965216,0.022643333891230244,0.00581179138452573,-0.00041326100849834764,44.2259439671155,2025/06/18 19:50,2s,28832.0
0.25,0.0018859384777032437,1.0399932861328125,0.007915315404246424,1.0,0.11538066522880995,,,,0.25,,566,True,False,34.817379950950794,-2.091366405761107,22.514464498713494,0.03968052992099339,0.020536500641043176,-0.03828805855990043,0.0024941564291734307,0.0001551357240810311,48.49961107322724,2025/06/20 16:51,2s,3392.0
0.834991455078125,0.006347331324269153,0.44000244140625,0.003317268119955894,1.0,0.4204466638923568,,,,0.834991455078125,,652,False,False,83.70034458868676,89.5644364730071,85.6550418834602,0.06405934965394125,0.08294663739707175,0.03777457548626101,0.005325390794334198,0.0006278437122994134,73.20217935303485,2025/06/20 18:20,2s,4289.0
0.44000244140625,0.003362133856673945,1.7350006103515625,0.013134491042948244,1.0,0.5475484807176465,,,,0.44000244140625,,1199,False,False,59.974242546795146,104.3603191652805,74.7696014196236,0.00034520388177188276,-0.005076493181292108,-0.01084339412612798,0.005406987040429342,-3.8692581610607245e-05,50.84851117420778,2025/06/24 14:45,2s,6936.0
0.8600006103515625,0.006584996708728424,1.7350006103515625,0.013134491042948244,2.0,0.6340090585286488,,,,0.8600006103515625,,1223,False,False,78.97857325248998,92.26386896522155,83.40700515673383,0.0018505834585093694,0.05180412138946622,0.09990707586191369,0.0034992141364211817,0.00039505633352110095,60.299523336929745,2025/06/24 15:09,2s,9126.0
0.9199981689453125,0.0070228867858420805,1.7350006103515625,0.013134491042948244,3.0,0.8991337232311684,,,,0.9199981689453125,,1243,False,False,65.51651550876895,83.53029734653549,71.52110945469113,0.06994563578369054,0.10426166694165317,0.06863206231592528,0.004434441049104223,0.0007938096976429217,72.39863567641052,2025/06/24 15:34,2s,53238.0
0.584991455078125,0.004434441049104223,0.8600006103515625,0.006584996708728424,1.0,0.14534873405368962,0.584991455078125,0.004434441049104223,0.003362133856673945,0.584991455078125,,1279,True,False,35.80797625414841,39.62725290318561,37.08106847049414,-0.015038335639917286,-0.02129980196247061,-0.01252293264510665,0.0026648709546957996,-0.000162022560105228,44.980917094921054,2025/06/24 16:13,"2s,3b",6920.0
0.274993896484375,0.00208827050600062,0.8600006103515625,0.006584996708728424,2.0,0.05814304217455333,,,,0.274993896484375,,1312,True,False,27.983895466111058,47.9495974833619,34.63912947186134,-0.0069295014687457,-0.019282335219543256,-0.024705667501595113,0.0034243736070447973,-0.00014662788034776214,46.367776710231006,2025/06/24 16:46,2s,4772.0
