bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.25,0.0028415547904192917,0.25,0.5645199459590468,611,True,False,33.38741542498839,-11.529586142215742,18.41508156925368,-0.019906296579234012,-0.032376806983805295,-0.024941020809142567,0.010885605438480585,-0.00036834702250392856,33.81878220518972,2025/06/20 18:11,1p,1600.0
2.4000015258789062,0.027450549210816234,2.4000015258789062,1.0981802059119032,1023,False,False,82.55255661698767,110.18191594717584,91.76234306038373,0.06252626378783882,0.07916296088434649,0.03327339419301534,0.0026717743323154577,0.0008832166153823662,70.4789929498188,2025/06/23 19:05,1p,5475.0
0.1999969482421875,0.0022293718680552713,0.1999969482421875,0.3403586174243928,1068,True,False,25.71350233831612,68.79738923019534,40.074797968942526,-0.015767794903963666,-0.015264315242774273,0.001006959322378785,0.022008727222516046,-0.0001703258690474215,53.381465093090725,2025/06/23 19:50,1p,24654.0
1.3300018310546875,0.014526014269534617,1.3300018310546875,0.558847599843284,1463,False,False,87.66933692082884,104.44603688320063,93.26157024161944,0.1989329217441656,0.2483174548049618,0.09876906612159242,0.0068898632129796135,0.00269446685452457,79.54969740289167,2025/06/25 14:09,1p,4584.0
