bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
4.260002136230469,0.026885096357542205,4.260002136230469,,530,True,False,,0.8457256016341329,0.8946522479306935,0.09785329259312125,0.008342805814740947,54.54499298850758,2025/01/15 20:30,3a,633848.0
