bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.12999725341796875,0.0019298879489319867,0.42499542236328125,0.006267444885188916,1.0,0.24705143164886456,0.12999725341796875,0.0019298879489319867,0.0023531428192053306,0.12999725341796875,,245,False,False,<Math.KDJ.KDJ_Item object at 0x00000241486CD310>,<Math.KDJ.KDJ_Item object at 0x00000241486CD310>,-0.029456162065121232,-0.020899851617315335,0.017112620895611795,0.01214994400324936,-0.0003098214197823455,44.72155716612205,2025/06/17 17:36,"2s,3b",5842.0
0.2873992919921875,0.004293386338665779,0.4929962158203125,0.007415149451672775,1.0,0.6600328081958587,,,,0.2873992919921875,,459,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A3F9A30>,0.008666912294857934,-0.009837496336587037,-0.037008817262889945,0.003492672518883874,-0.00014728740995323422,39.48999029842424,2025/06/18 14:42,2s,7380.0
0.2653961181640625,0.0039679230843900565,0.4929962158203125,0.007415149451672775,2.0,0.726159893528119,,,,0.2653961181640625,,482,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A3FAB70>,-0.026762744560941736,-0.03651916832981783,-0.01951284753775219,0.007505253368150795,-0.0005473450489524496,39.13974189277618,2025/06/18 15:13,2s,1909.0
0.125,0.0018627523097662498,0.34000396728515625,0.0050363495263865046,1.0,0.1764837877257938,,,,0.125,,702,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149FD7650>,-0.02764487985138043,-0.029267022126177267,-0.003244284549593676,0.002379944282612823,-0.0004353265515235699,48.30269247280389,2025/06/18 19:02,2s,4488.0
0.19940185546875,0.0029730409479059206,0.34000396728515625,0.0050363495263865046,2.0,0.29235947492426795,,,,0.19940185546875,,723,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149FD6930>,-0.007991238603900077,0.0063279902715436265,0.028638457750887407,0.007021101525608942,9.417874427549457e-05,60.42987656945308,2025/06/18 19:23,2s,11804.0
0.5579071044921875,0.008352265828797853,0.34000396728515625,0.0050363495263865046,3.0,0.5441265567149108,,,,0.5579071044921875,,768,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149FD4710>,-0.014156323174967103,0.028292972684369033,0.08489859171867227,0.00853692448933012,0.0004215266816377098,62.28249193587799,2025/06/20 13:38,2s,11657.0
0.2550048828125,0.0037921759595059504,0.48999786376953125,0.007337494350500652,1.0,0.5714285714285714,,,,0.2550048828125,,831,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149055670>,-0.0002753732750110444,-0.013424899671576895,-0.026299052793131703,0.007613108710163062,-0.00020000625257812532,40.86874733008731,2025/06/20 14:41,2s,7746.0
0.1199951171875,0.0017848447299701736,0.37999725341796875,0.005629588939525463,1.0,0.6052562892766077,,,,0.1199951171875,,962,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149058B90>,0.015715258395771568,0.020606273751454296,0.009782030711365457,0.008464719968363217,0.00030625728110927414,62.708843147858445,2025/06/20 17:01,2s,1400.0
0.1300048828125,0.0019400817589619195,0.2151031494140625,0.00322107626264213,1.0,0.5346527629992197,,,,0.1300048828125,,1082,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414927AE70>,-0.00033836685894747114,-0.009091133992328082,-0.01750553426676122,0.0023923993522771544,-0.00013581663217296166,39.75568968139617,2025/06/20 19:01,2s,4896.0
0.20000457763671875,0.003025787931220949,1.0,0.0148986883057141,1.0,0.18000030517578125,,,,0.20000457763671875,,1320,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241485DB3B0>,6.291220643113611e-05,0.01157244603972174,0.023019067666581208,0.004072462443933159,0.00017479479302212654,53.653522984308694,2025/06/23 16:47,2s,5360.0
0.470001220703125,0.006996147939387766,0.529998779296875,0.007995154200891428,1.0,0.2075487994472275,,,,0.470001220703125,,1531,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414925D7F0>,0.022586645036964805,0.0001312372347257451,-0.04491081560447812,0.009893624211771226,1.9631077700289676e-06,47.58753115887395,2025/06/24 13:50,2s,9402.0
0.654998779296875,0.009700092772983459,0.625,0.009162879466190686,1.0,0.952001953125,,,,0.654998779296875,,1828,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148369250>,0.028716488958241904,0.03273774384146577,0.008042509766447735,0.009093616072262832,0.00048107520138817856,64.49016668460486,2025/06/24 18:55,2s,115637.0
0.375,0.005550621870209042,0.625,0.009162879466190686,2.0,0.55999755859375,,,,0.375,,1877,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241493D8650>,0.026049391723675173,0.03961057675356017,0.027122370059769987,0.005372751554965783,0.0005840600150108694,63.365927234092375,2025/06/24 19:44,2s,17025.0
0.36499786376953125,0.005372751554965783,0.654998779296875,0.009700092772983459,1.0,0.9313003773936542,,,,0.36499786376953125,,1892,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241493D9250>,-0.008210185389005902,-0.037041071417220905,-0.057661772056430007,,-0.0005464773997273175,24.90935933783092,2025/06/24 19:59,2s,377124.0
