feature,coef,abs_coef
k_range_over_atr,3.0832615649365382,3.0832615649365382
k_vol_5,1.1946153935786816,1.1946153935786816
k_close_pos,-1.0685732630760236,1.0685732630760236
ctx_days_since_last_bsp,-0.9892503964214922,0.9892503964214922
vix_slope40,0.8874853421290855,0.8874853421290855
vix_vol_20,-0.8648850827986035,0.8648850827986035
vix_ret_5,-0.8594198591710654,0.8594198591710654
vix_level,-0.6056986761747506,0.6056986761747506
ctx_density_buy,-0.5932366644855366,0.5932366644855366
vix_gap,-0.5393355845443203,0.5393355845443203
ctx_days_since_last_buy,0.536041384429828,0.536041384429828
vix_vol_10,-0.47194657130153517,0.47194657130153517
k_vol_20,0.4618552020259243,0.4618552020259243
vix_range_over_atr,0.4354385660053104,0.4354385660053104
k_above_ma_100,0.4311379716782583,0.4311379716782583
k_gap,-0.40610780083669124,0.40610780083669124
vix_ret1,0.3964093838503482,0.3964093838503482
vix_ret_40,0.3962220618911973,0.3962220618911973
vix_ret_20,0.3850442612620466,0.3850442612620466
vix_above_ma_100,0.3749369377835218,0.3749369377835218
k_above_ma_50,0.3709645647880515,0.3709645647880515
ctx_density_imb,-0.36955316915729214,0.36955316915729214
k_above_ma_20,0.3676647254155787,0.3676647254155787
k_ret1,0.3580349211114558,0.3580349211114558
k_atr_14,0.3422799263293018,0.3422799263293018
k_vol_10,0.33278959459319263,0.33278959459319263
vix_atr_14,-0.3299358024265385,0.3299358024265385
vix_vol_5,0.31599956155226167,0.31599956155226167
p,0.29063881253829144,0.29063881253829144
vix_close_pos,0.27523136322225844,0.27523136322225844
vix_above_ma_50,0.2717491544664425,0.2717491544664425
dp_minK,-0.24969535516923505,0.24969535516923505
ctx_density_sell,0.2267814361221947,0.2267814361221947
vix_vol_40,-0.18605290499744734,0.18605290499744734
bd_buy,0.17736233577657,0.17736233577657
ctx_last_dir_buy,0.17736233577657,0.17736233577657
ctx_last_dir_sell,-0.17469827284139874,0.17469827284139874
bd_sell,-0.17469827284139874,0.17469827284139874
vix_ret_10,-0.17024414163662094,0.17024414163662094
k_vol_40,0.15271072840712085,0.15271072840712085
rg_unknown,0.14561778727436256,0.14561778727436256
rg_down,-0.13064458531541298,0.13064458531541298
ctx_days_since_last_sell,-0.12528197908152278,0.12528197908152278
ctx_density_total,-0.12499409280883586,0.12499409280883586
k_ret_5,-0.12149084791587969,0.12149084791587969
k_ret_40,0.04430025286253521,0.04430025286253521
k_ret_10,0.03825212224018909,0.03825212224018909
k_slope40,0.02437503282295466,0.02437503282295466
k_ret_20,-0.017137691502571422,0.017137691502571422
dp_maxK,-0.01245764088991667,0.01245764088991667
rg_up,-0.012309139023774496,0.012309139023774496
vix_above_ma_20,-0.004414129509997453,0.004414129509997453
ctx_has_bsp,0.002664062935174506,0.002664062935174506
bd_none,0.0,0.0
