bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
47.519989013671875,58.38999938964844,1.0,0.7514983744254434,47.519989013671875,,197,True,False,,-7.3710970528024236,-8.089398980915945,-1.436603856227043,-0.041939910018925386,28.13145895483636,2024/11/04 15:30,2s,1421916.0,
38.91998291015625,45.412384033203125,1.0,0.8191573934880882,38.91998291015625,,669,False,False,,1.9187795423317773,4.947508014653067,6.057456944642579,0.017607623931665928,72.36320485691218,2025/02/13 19:30,2s,2184256.0,
16.668304443359375,76.20001220703125,1.0,0.12071262137944237,16.668304443359375,,1149,True,False,,2.5843087913940312,1.901164551960278,-1.3662884788675065,0.007201371921637983,48.02080828319813,2025/05/23 15:30,2s,1320458.0,
26.409988403320312,76.20001220703125,2.0,0.33950139411643615,26.409988403320312,,1183,True,False,,-3.985426569441601,-3.963959808349955,0.04293352218329183,-0.015769019841594237,36.63827366766102,2025/06/02 14:30,2s,758607.0,
17.884994506835938,16.668304443359375,1.0,0.07279008837632532,17.884994506835938,,1196,False,False,,0.029775303733023995,1.539431371549938,3.019312135633828,0.006072499148225943,57.056931816103905,2025/06/04 13:30,2s,2283177.0,
21.474990844726562,76.20001220703125,3.0,0.3866141994023041,21.474990844726562,2.311192173149058,1208,True,False,,0.7124754886978966,-0.5864818754049281,-2.5979147282056494,-0.0023113665063187253,31.937490943210435,2025/06/05 18:30,"1,2s",1612451.0,1
22.319992065429688,16.668304443359375,2.0,0.12348517998414463,22.319992065429688,,1224,False,False,,0.264433621585962,0.7583290725454219,0.9877909019189198,0.0029842532442836333,54.96600759977052,2025/06/10 13:30,2s,1727860.0,
