bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.13990020751953125,0.007780879370485826,0.4650001525878906,0.026263776028899052,1.0,0.7094637275732791,0.13990020751953125,,617,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A417530>,-0.01482036135751425,-0.015856011364252964,-0.002071300013477429,0.0053194844627860605,-0.0008864162412393431,26.848446598057933,2025/06/18 17:35,2s,28901.0
0.05999946594238281,0.00337454801041983,0.18500137329101562,0.01031222785862273,1.0,0.4594614099841227,0.05999946594238281,,726,False,False,<Math.KDJ.KDJ_Item object at 0x000002414841D430>,-0.006750357231816766,-0.0012980001069493596,0.010904714249734812,0.005605402500807736,-7.283937441550167e-05,51.75371317784768,2025/06/18 19:24,2s,15815.0
0.13000106811523438,0.007299330264654537,0.2550010681152344,0.014018749897109082,1.0,0.01961194967612608,0.13000106811523438,,878,False,False,<Math.KDJ.KDJ_Item object at 0x00000241487BC230>,0.0023585690055860885,0.0072101285056191955,0.009703119000066214,0.008918608843314291,0.00040296908991141895,60.55510536056703,2025/06/20 15:36,2s,17128.0
0.10000038146972656,0.005640179585538403,0.37039947509765625,0.020577748616536457,1.0,0.541035860676842,0.10000038146972656,,1251,False,False,<Math.KDJ.KDJ_Item object at 0x000002414877E570>,0.0035428609060349273,0.0051498489331791575,0.0032139760542884603,0.019068993496508098,0.00028934152447662655,57.371377413433706,2025/06/23 15:35,2s,35501.0
0.07499885559082031,0.004133306899903145,0.12999916076660156,0.007123241685841181,1.0,0.7692239975351027,0.07499885559082031,,1753,False,False,<Math.KDJ.KDJ_Item object at 0x00000241495ECF50>,0.0018526481324320845,0.006077247633356819,0.00844919900184947,0.0038419153382136476,0.00033404736456343876,60.589855677560074,2025/06/24 17:38,2s,44967.0
0.04000091552734375,0.002203907237910063,0.12999916076660156,0.007123241685841181,2.0,0.5384626670774829,0.04000091552734375,,1783,False,False,<Math.KDJ.KDJ_Item object at 0x00000241495EE8D0>,-0.0035043798918167916,-0.000495200490714609,0.006018358802204365,0.003298591068135126,-2.72406996412152e-05,57.19467316420367,2025/06/24 18:08,2s,5474.0
0.07000160217285156,0.0038610924110981395,0.12999916076660156,0.007123241685841181,3.0,0.6153880012324486,0.07000160217285156,,1884,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D57650>,0.008127479671188891,0.007402236191452971,-0.0014504869594718396,0.0038462417163957147,0.0004071985063084117,55.60400904392616,2025/06/24 19:49,2s,46004.0
