date,equity,cash,pos,buy_th,sell_th
2025-12-30,2379469.6382910856,0.0,1,0.8499999999999996,2.3999999999999995
2025-12-31,456864.6394317388,456864.6394317388,0,0.9499999999999997,-0.5
2026-01-02,456864.6394317388,456864.6394317388,0,-0.5,-0.5
2026-01-05,2400408.2603625124,0.0,1,0.4999999999999998,-0.5
2026-01-06,452549.4207606195,452549.4207606195,0,0.6999999999999997,-0.5
2026-01-07,2408593.877652116,0.0,1,0.9999999999999996,-0.5
2026-01-08,2391567.965610645,0.0,1,0.8999999999999997,2.499999999999999
2026-01-09,456001.5872915766,456001.5872915766,0,0.1499999999999999,2.2499999999999996
2026-01-12,2406411.0341235576,0.0,1,1.9999999999999996,-0.5
2026-01-13,456908.895389353,456908.895389353,0,1.7999999999999994,1.6499999999999995
2026-01-14,2371370.89182978,0.0,1,-0.5,2.4499999999999993
2026-01-15,456758.5697100541,456758.5697100541,0,-0.5,2.4499999999999993
2026-01-16,2400208.7059694077,0.0,1,0.9499999999999997,1.6999999999999993
2026-01-20,2353234.0625747177,0.0,1,0.9499999999999997,1.6999999999999993
2026-01-21,453879.8811747357,453879.8811747357,0,1.0999999999999996,-0.5
2026-01-22,454631.9933099459,454631.9933099459,0,0.4999999999999998,-0.5
2026-01-23,2475420.9245482986,0.0,1,0.6499999999999997,-0.5
2026-01-26,456647.81440552755,456647.81440552755,0,-0.5,2.0499999999999994
2026-01-27,458449.44673594914,458449.44673594914,0,-0.5,2.3999999999999995
2026-01-28,2522587.4058232335,0.0,1,-0.5,1.6999999999999993
2026-01-29,2520890.7286813343,0.0,1,1.6499999999999995,-0.5
2026-01-30,2482278.336674341,0.0,1,2.0999999999999996,-0.5
2026-02-02,2506716.8076307983,0.0,1,-0.5,1.4499999999999995
2026-02-03,2447786.7228767397,0.0,1,-0.5,1.6999999999999993
2026-02-04,469585.62517678016,469585.62517678016,0,1.1499999999999997,-0.5
2026-02-05,2363073.2410291918,0.0,1,0.5499999999999998,-0.5
2026-02-06,473846.2398240633,473846.2398240633,0,-0.5,2.499999999999999
2026-02-09,2446204.535492353,0.0,1,1.4499999999999995,1.4499999999999995
2026-02-10,470310.6106735511,470310.6106735511,0,1.5999999999999996,1.9499999999999993
2026-02-11,470113.6466854979,470113.6466854979,0,-0.5,-0.5
2026-02-12,2403508.846730441,0.0,1,0.7999999999999998,1.8499999999999996
2026-02-13,465763.52440151904,465763.52440151904,0,1.7499999999999996,-0.5
2026-02-17,2409298.679368526,0.0,1,2.499999999999999,1.4499999999999995
2026-02-18,470016.61771014886,470016.61771014886,0,1.9999999999999996,2.349999999999999
2026-02-19,470094.5338519721,470094.5338519721,0,1.8999999999999995,2.2499999999999996
2026-02-20,2395530.281955366,0.0,1,1.8999999999999995,2.1999999999999993
2026-02-23,474423.21280088526,474423.21280088526,0,-0.5,2.349999999999999
2026-02-24,474974.3836224678,474974.3836224678,0,1.2999999999999996,2.349999999999999
2026-02-25,474974.3836224678,474974.3836224678,0,-0.5,1.9999999999999996
2026-02-26,2405280.1320896335,0.0,1,1.2499999999999996,1.6999999999999993
2026-02-27,2401348.817832862,0.0,1,1.3999999999999995,1.6999999999999993
2026-03-02,477032.9525795038,477032.9525795038,0,1.3999999999999995,1.6999999999999993
2026-03-03,2385115.7165552024,0.0,1,1.3999999999999995,1.6999999999999993
2026-03-04,478287.8754755935,478287.8754755935,0,0.9499999999999997,2.4499999999999993
2026-03-05,474574.33297825546,474574.33297825546,0,1.2499999999999996,-0.5
2026-03-06,2384483.959177699,0.0,1,-0.5,2.4499999999999993
2026-03-09,2404072.941378857,0.0,1,-0.5,2.4499999999999993
2026-03-10,479384.30194475764,479384.30194475764,0,-0.5,2.4499999999999993
