bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.2299957275390625,0.007859397620057907,5,1.839996337890625,0.011897040568488046,9,0.6684772693347486,1.2299957275390625,2,13,2,buy,True,0,False,53.96933241404371,-13.776940092039524,31.387241578682634,155.3199005126953,135,0.15302147725472207,0.09548925243404938,-0.11506444964134538,0.582936,,160,0,0.0006138274772470604,46.299431885017846,2025/07/15 18:15,243823.0
1.4600067138671875,0.009329116382537939,9,1.839996337890625,0.011897040568488046,9,0.7934834889622344,1.4600067138671875,2,13,2,buy,True,0,False,32.77045474879464,7.812839762305558,24.45124975329828,155.25999450683594,139,0.09890637700266179,0.03241876536918653,-0.13297522326695052,0.691946,,160,1,0.00020841097177328558,45.47097394637089,2025/07/15 18:35,299236.0
1.5,0.009584664536741214,10,1.839996337890625,0.011897040568488046,9,0.8152190138158658,1.5,2,13,2,buy,True,0,False,28.219511029024986,0.9138487104070805,19.117623589485685,155.1199951171875,140,0.07771729303055278,-0.00703904285788326,-0.16951267177687207,0.7109,,160,2,-4.526130705306403e-05,43.49764136832349,2025/07/15 18:40,451778.0
1.6779937744140625,0.010722004948332668,11,1.839996337890625,0.011897040568488046,9,0.9119549533113297,1.6779937744140625,2,13,2,buy,True,0,False,23.600435771151336,-4.1140157760905325,14.362285255404046,154.87069702148438,141,0.050621816296905056,-0.057760090637685835,-0.21676381386918178,0.795257,,160,3,-0.0003715144409818122,40.15575749716829,2025/07/15 18:45,405949.0
1.7303924560546875,0.011056820805461262,12,1.839996337890625,0.011897040568488046,9,0.9404325543595442,1.7303924560546875,2,13,2,buy,True,0,False,20.02887221506289,-1.4005091214677918,12.885745102885995,154.87449645996094,142,0.02118995713246493,-0.09653747952529557,-0.235454873315521,0.820091,,160,4,-0.0006211084530051522,40.23112530162387,2025/07/15 18:50,282084.0
2.1100006103515625,0.013497956189160559,5,2.20001220703125,0.014274670884582088,13,0.9590858648911084,2.1100006103515625,2,13,2,buy,True,1,False,43.282358316908855,-13.590722212721147,24.32466480703219,154.2740020751953,160,-0.08066493914663878,-0.11297213628364489,-0.06461439427401222,1,0.012125596422115418,,5,-0.0007287655173792133,38.412617606873724,2025/07/16 13:50,726793.0
0.9900054931640625,0.005511052641548331,7,5.8300018310546875,0.03354238486246634,18,0.16981220964470325,0.9900054931640625,2,,2,buy,True,0,False,63.93178879430476,38.12275905459309,55.328778881067535,178.70010375976562,959,0.13021757750691995,0.16300642367860974,0.06557769234337957,,,,6,0.0009117673610654581,48.86754081204775,2025/07/30 15:25,555427.0
1.1699981689453125,0.006513015881321208,8,5.8300018310546875,0.03354238486246634,18,0.20068572924164105,1.1699981689453125,2,,2,buy,True,0,False,56.67334137980339,13.122656892795248,42.15644655080067,178.65499877929688,960,0.12975398391269077,0.12789960953577406,-0.003708748753833424,,,,7,0.0007154366160759924,48.21006388499271,2025/07/30 15:30,527925.0
1.2097015380859375,0.0067340321876868435,13,5.8300018310546875,0.03354238486246634,18,0.20749591048877838,1.2097015380859375,2,,2,buy,True,0,False,47.55156782315933,18.449192981870027,37.85077620939623,178.4492950439453,965,0.11766894118226334,0.07959199048502796,-0.07615390139447076,,,,8,0.000445107389344046,44.71315222973202,2025/07/30 15:55,466186.0
1.529998779296875,0.008517027301799466,14,5.8300018310546875,0.03354238486246634,18,0.2624353857226984,1.529998779296875,2,,2,buy,True,0,False,41.087780110968,2.305053837819969,28.160204686585324,178.22500610351562,966,0.09818752052236483,0.020261837882770806,-0.15585136527918805,,,,9,0.00011333928706326879,41.95927625873928,2025/07/30 16:00,570473.0
2.0,0.01156738039677089,5,6.079986572265625,0.03644638715576257,8,0.3289480949058621,2.0,2,,2,buy,True,0,False,69.74503226764537,47.05340518130299,62.18115657219791,170.9600067138672,1109,-1.3276593720390732,-0.9371474525305246,0.7810238390170974,,,,10,-0.005443500376190059,42.74211612578385,2025/08/01 14:55,775383.0
2.4063873291015625,0.013917798808843638,6,6.079986572265625,0.03644638715576257,8,0.3957882637567824,2.4063873291015625,2,,2,buy,True,0,False,63.66688986622026,27.19803545766962,51.51060506337005,170.83999633789062,1110,-1.2417652376684951,-0.8981887001861821,0.687153074964626,,,,11,-0.005220167668406182,42.16822355714609,2025/08/01 15:00,670926.0
1.850006103515625,0.011297747197041986,5,5.9499969482421875,0.03770593683886438,16,0.3109255550227087,1.850006103515625,2,,2,buy,True,0,False,71.19320192677235,19.68123332933075,54.02254572762515,161.99009704589844,1361,-0.9428195694187037,-0.46652469782972616,0.9525897431779551,,,,12,-0.002866722422449389,43.36447131408583,2025/08/06 16:25,1146869.0
2.2700042724609375,0.013862621511211832,6,5.9499969482421875,0.03770593683886438,16,0.3815135187811427,2.2700042724609375,2,,2,buy,True,0,False,62.061358101941714,7.2702951529579565,43.79767045228046,162.00999450683594,1362,-0.8448210264025373,-0.4528268543378715,0.7839883441293316,,,,13,-0.0027834736513113467,43.54357657089576,2025/08/06 16:30,1306157.0
2.9398040771484375,0.017953001997853053,8,5.9499969482421875,0.03770593683886438,16,0.49408497226489273,2.9398040771484375,2,,2,buy,True,0,False,45.314377036046295,-7.098380668573242,27.843457801173116,161.02999877929688,1364,-0.7083448910153327,-0.4932941985647403,0.43010138490118477,,,,14,-0.0030352791587681433,37.117828301884664,2025/08/06 16:40,1442498.0
