bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.30500030517578125,0.006237862814609148,17,0.8549995422363281,0.01718592044696137,27,0.35672569411911675,,,,,,,,,0.30500030517578125,0.006237862814609148,17,0.0011177012180051535,0.30500030517578125,"2,3b",,3b,sell,False,0,False,55.805432796709965,111.19824266294057,74.26970275212017,49.20000076293945,900,-0.0521056306476699,-0.028329665593744835,0.047551930107850124,,,,0,-0.0005768998225017542,59.74488738607618,2025/07/29 17:00,16389.0
0.345001220703125,0.0071458415374083695,10,1.0200004577636719,0.020689664777862746,18,0.3382363390890357,,,,,,,,,0.345001220703125,0.0071458415374083695,10,0.003154228352097338,0.345001220703125,"2,3b",,3b,sell,False,0,False,33.5285079042713,79.65992660343191,48.905647470658174,48.54999923706055,1012,-0.18193660680618148,-0.1815605906722908,0.0007520322677813662,,,,1,-0.003726651471087307,40.546714505881475,2025/07/30 19:50,180398.0
0.43000030517578125,0.008906385999333771,11,1.0200004577636719,0.020689664777862746,18,0.4215687374479687,,,,,,,,,0.43000030517578125,0.008906385999333771,11,0.003154228352097338,0.43000030517578125,"2,3b",,3b,sell,False,0,False,44.185251796981646,108.12571515324376,65.49873958240235,48.70500183105469,1013,-0.1765062093957957,-0.15478461975425262,0.043443179283086164,,,,2,-0.0031771269465306166,48.88223742798694,2025/07/30 19:55,305050.0
0.23499679565429688,0.00493172692820732,14,1.6499977111816406,0.033468513929332463,51,0.14242249795971212,,,,,,,,,0.23499679565429688,0.00493172692820732,14,0.003154228352097338,0.23499679565429688,"2,3b",,3b,sell,False,0,False,62.63496600622758,90.40987506925758,71.89326902723758,47.880001068115234,1049,-0.11282566047379079,-0.07831505560871221,0.06902120973015716,,,,3,-0.0016349257364874097,47.611113768290025,2025/07/31 16:25,13465.0
0.31999969482421875,0.006715628217775096,15,1.6499977111816406,0.033468513929332463,51,0.19393947800997371,,,,,,,,,0.31999969482421875,0.006715628217775096,15,0.003154228352097338,0.31999969482421875,"2,3b",,3b,sell,False,0,False,68.84403712131562,106.09846381184389,81.26217935149171,47.970001220703125,1050,-0.10241763494176052,-0.06078553281363952,0.08326420425624201,,,,4,-0.001268839984462999,54.259930852625324,2025/07/31 16:30,41286.0
0.3599967956542969,0.007555021702544567,16,1.6499977111816406,0.033468513929332463,51,0.2181801788055126,,,,,,,,,0.3599967956542969,0.007555021702544567,16,0.003154228352097338,0.3599967956542969,"2,3b",,3b,sell,False,0,False,74.24248058328644,106.63314135511126,85.03936750722805,47.9900016784668,1051,-0.09088678504759859,-0.04476338547095082,0.09224679915329553,,,,5,-0.0009342721532229922,55.608238420918234,2025/07/31 16:35,45062.0
0.4199981689453125,0.008814232014603605,17,1.6499977111816406,0.033468513929332463,51,0.2545446979102366,,,,,,,,,0.4199981689453125,0.008814232014603605,17,0.003154228352097338,0.4199981689453125,"2,3b",,3b,sell,False,0,False,79.33534824645623,109.89255422547504,89.52108357279585,48.064998626708984,1052,-0.07785295492605601,-0.025717634439885728,0.10427064097234057,,,,6,-0.0005366352158780767,60.330375443305485,2025/07/31 16:40,172539.0
0.4199981689453125,0.008814232014603605,18,1.6499977111816406,0.033468513929332463,51,0.2545446979102366,,,,,,,,,0.4199981689453125,0.008814232014603605,18,0.003154228352097338,0.4199981689453125,"2,3b",,3b,sell,False,0,False,83.0531101244226,105.3596813922208,90.48863388035534,48.04499816894531,1053,-0.06470199381804169,-0.012098149385984414,0.10520768886411455,,,,7,-0.0002523979298120093,58.541895743229645,2025/07/31 16:45,20756.0
0.4199981689453125,0.008814232014603605,20,1.6499977111816406,0.033468513929332463,51,0.2545446979102366,,,,,,,,,0.4199981689453125,0.008814232014603605,20,0.003154228352097338,0.4199981689453125,"2,3b",,3b,sell,False,0,False,86.409136687386,99.91662146961977,90.91163161479726,48.06999969482422,1055,-0.04090676048686457,0.0064160494132252666,0.09464561980017967,,,,8,0.00013381376049692432,59.19932797650295,2025/07/31 16:55,12213.0
0.4099998474121094,0.00879450572298702,5,1.0400009155273438,0.02182125301840123,23,0.39423027546491585,,,,,,,,,0.4099998474121094,0.00879450572298702,5,0.0022177535015125037,0.4099998474121094,"2,3b",,3b,sell,False,0,False,28.300458577325898,93.62889125542449,50.07660280335876,47.025001525878906,1267,-0.15973437748041008,-0.17788685361352208,-0.03630495226622399,,,,9,-0.003771289861495495,42.41907238949782,2025/08/05 15:05,36650.0
