bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.11500167846679688,0.002404383735401187,5,0.001471045417064223,0.11500167846679688,3a,8,3a,buy,True,0,False,55.607914194439736,26.963231236857823,46.059686541912434,47.744998931884766,59,0.03161440485759802,0.024456026929868813,-0.014316755855458413,0.76667,,68,0,0.0005123311758020793,51.22360055030428,2025/07/14 18:25,27675.0
0.125,0.0026134224381074763,7,0.001471045417064223,0.125,3a,8,3a,buy,True,0,False,46.98021545083056,10.234038851478218,34.73148991771311,47.71500015258789,61,0.02773854276877933,0.018406291422294885,-0.01866450269296889,0.833325,,68,1,0.0003855843808584303,47.79317611278006,2025/07/14 18:35,53421.0
0.14000320434570312,0.0029271001251520534,8,0.001471045417064223,0.14000320434570312,3a,8,3a,buy,True,0,False,40.22895575508258,-0.2786024194053027,26.726436363586622,47.70500183105469,62,0.024809721906003397,0.01309443845489966,-0.023430566902207475,0.933345,,68,2,0.0002743222098950799,46.785300786929824,2025/07/14 18:40,44589.0
0.15000152587890625,0.003136138827858343,14,0.001471045417064223,0.15000152587890625,3a,8,3a,buy,True,1,False,51.41310319624709,56.69991992096848,53.17537543782089,47.76499938964844,68,0.01579793668653911,0.010502753891564964,-0.010590365589948289,1,0.005033512211271502,,3,0.0002199850671014699,52.54673968853524,2025/07/14 19:10,58928.0
0.21500015258789062,0.004303445887266073,5,0.01588612416693688,0.21500015258789062,3a,9,3a,buy,True,1,False,54.96438019355735,-2.454056103973656,35.824901427713684,49.78499984741211,612,0.09521292364122938,0.0738080683786464,-0.04280971052516597,1,0.00472410524469698,,4,0.0014834382423059764,52.914453420474786,2025/07/23 19:00,50477.0
0.31999969482421875,0.006405118108252192,18,0.01588612416693688,0.31999969482421875,3a,10,3a,buy,True,0,False,58.22724598180234,23.63809707549143,46.697529679698704,49.66999816894531,625,0.042940396273495496,0.014464328987862984,-0.05695213457126502,0.780487,,627,5,0.0002904555427256876,38.541860087560195,2025/07/24 13:35,29383.0
0.37999725341796875,0.007606030031655268,19,0.01588612416693688,0.37999725341796875,3a,10,3a,buy,True,0,False,50.22900746031469,2.239576331388804,34.2325304173394,49.59000015258789,626,0.033469313446857954,-0.004415017859692227,-0.07576866261310036,0.926823,,627,6,-8.868470558752595e-05,33.633994363257585,2025/07/24 13:40,16131.0
0.4099998474121094,0.008206562348387542,20,0.01588612416693688,0.4099998474121094,3a,10,3a,buy,True,1,False,43.16046326464539,0.7491980906295908,29.023374873306786,49.630001068115234,627,0.023582398936616723,-0.015965259104348206,-0.07909531608192985,1,0.007769972596538595,,7,-0.0003207682037553049,37.892703901918516,2025/07/24 13:45,37477.0
0.31999969482421875,0.006451606948963502,18,0.0011177012180051535,0.31999969482421875,3a,,3a,buy,True,0,False,36.50414236197487,-13.150119686752134,19.95272167906587,49.29999923706055,801,0.0370550550639298,0.00938282652887068,-0.055344457070118244,,,,8,0.00018982320361338,39.86360634435649,2025/07/28 15:15,27184.0
0.3249969482421875,0.006552358029038153,19,0.0011177012180051535,0.3249969482421875,3a,,3a,buy,True,0,False,30.50611933470554,-5.4820188289104195,18.51007328016689,49.32500076293945,802,0.029568003823712892,-0.00038020113715475645,-0.0598964099217353,,,,9,-7.693020750318567e-06,42.16760208990239,2025/07/28 15:20,22282.0
0.3299980163574219,0.006653186018334235,20,0.0011177012180051535,0.3299980163574219,3a,,3a,buy,True,0,False,25.81831196488948,-2.308532254006856,16.44269722525737,49.310001373291016,803,0.02181010373537809,-0.009221496617961122,-0.06206320070667842,,,,10,-0.00018661971887074782,41.1490211234247,2025/07/28 15:25,21125.0
0.3400001525878906,0.0068548419969263995,24,0.0011177012180051535,0.3400001525878906,3a,,3a,buy,True,0,False,20.760487232253862,24.7268537263459,22.082609396951206,49.314998626708984,807,-0.004367558134728677,-0.026085337188817448,-0.04343555810817754,,,,11,-0.0005281750865667055,42.077737437469715,2025/07/28 15:45,26097.0
