bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
3.149993896484375,0.011038279953681979,3.149993896484375,0.9024137562726471,206,True,False,<Math.KDJ.KDJ_Item object at 0x00000241485969F0>,-0.47577262462276515,-0.5016537888367907,-0.05176232842805106,0.0027637969524594267,-0.0017714632263549919,23.02258380855946,2025/06/17 18:29,1p,3675.0
1.89752197265625,0.006598240702606835,1.89752197265625,0.3145528451909725,350,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148BCBBF0>,0.19221359137218055,0.25473041651156336,0.12503365027876562,0.006485831838347794,0.0008830366480754394,64.36781803260912,2025/06/18 15:24,1p,3240.0
1.43499755859375,0.004990861973934628,1.43499755859375,1.5484554598442792,430,True,False,<Math.KDJ.KDJ_Item object at 0x000002414882AA50>,-0.10720151268878567,-0.21714263761339225,-0.21988224984921317,0.003269260534612848,-0.0007568211777414566,40.3726114916759,2025/06/18 18:10,1p,2911.0
1.365020751953125,0.004765634838730849,1.365020751953125,6.9789357153525655,450,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148829D30>,0.04316913149332162,0.16954472538589016,0.25275118778513705,0.0101113762446759,0.0005907002223642484,62.74748975977245,2025/06/18 18:40,1p,529.0
2.30999755859375,0.008047089731205898,2.30999755859375,0.33109472079105445,508,True,False,<Math.KDJ.KDJ_Item object at 0x000002414844E990>,-0.22056925486185852,-0.30836966457599146,-0.1756008194282659,0.015206274178281387,-0.001079577428516727,28.804365605868057,2025/06/18 19:58,1p,9131.0
1.5050048828125,0.0050132574411791584,1.5050048828125,0.13710896993694505,1163,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A66E450>,0.39089216301269536,0.39845617139042133,0.015128016755451945,,0.0013252521477666935,60.9787641918439,2025/06/24 19:58,1p,19761.0
