bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.3400039672851562,0.01200075159714393,1.3400039672851562,0.5622549191709719,426,True,False,15.928093268035546,9.66545877551706,13.84054843719605,-0.1796282698797182,-0.19492498800407532,-0.030593436248714245,0.00571063501777299,-0.0017597402808413613,35.67645458112045,2025/06/20 14:41,1p,18860.0
0.23999786376953125,0.002159419336760268,0.23999786376953125,0.036921824798454635,553,False,False,64.63363938259701,56.91845607814639,62.0619116144468,0.06096754596936861,0.05755541973961442,-0.006824252459508379,0.004219730677845486,0.0005175756840181538,61.16769721300326,2025/06/20 17:00,1p,6340.0
0.3600006103515625,0.003239454865913714,0.3600006103515625,0.4345671819627347,601,True,False,20.05015391067643,-9.571982688865269,10.176108377495863,-0.04290048773555567,-0.0564638509694646,-0.027126726467817858,0.007312496276391131,-0.0005089423295135532,34.276668561194086,2025/06/20 17:49,1p,1204.0
0.8600006103515625,0.007536592811774527,0.8600006103515625,0.7633252476753177,843,True,False,6.064479520833615,14.122818607619177,8.750592549762136,-0.10662487667958123,-0.14541070717893945,-0.07757166099871643,0.00512142897178532,-0.0012802186541186942,32.002727115588584,2025/06/23 15:37,1p,3152.0
0.6399002075195312,0.005647834334682045,0.6399002075195312,0.7550532720763297,884,False,False,92.37084417349212,93.42493960499127,92.72220931732517,0.05576635184026213,0.08801501804840939,0.06449733241629452,0.005090414416595734,0.0007741734033239001,67.47683577103871,2025/06/23 16:18,1p,2369.0
0.5699996948242188,0.005007904554142593,0.5699996948242188,0.37752598184937497,922,True,False,18.359408641597913,5.009625069834492,13.909480784343438,-0.04737215614211077,-0.06654184729363521,-0.03833938230304888,0.005209680687775938,-0.000586385040873755,35.15505172848218,2025/06/23 16:57,1p,5794.0
0.40899658203125,0.0035726152986147387,0.40899658203125,8.57903801315156e-07,974,False,False,78.24168623743994,97.45587304922017,84.64641517470001,0.17255124789117124,0.16778291795172606,-0.009536659878890352,0.007659476526181062,0.0014655897568647176,76.33533904409009,2025/06/23 17:49,1p,4993.0
5.290000915527344,0.04605607598308328,5.290000915527344,8.584704009775484,1149,True,False,42.93803669058588,37.94306043016566,41.27304460377914,-0.3932376327685803,-0.31391355881220306,0.1586481479127545,0.032531704949302506,-0.0028495465705704495,36.60127069074913,2025/06/24 14:15,1p,17217.0
0.6299972534179688,0.005563872072246045,0.6299972534179688,1.115234656930016,1326,False,False,73.41619727230581,78.35067113829746,75.06102189430302,0.10009285492712179,0.09986048524241653,-0.00046473936941052174,0.00404004112073433,0.0008789824391318404,68.60023390149824,2025/06/24 17:23,1p,10400.0
1.4899978637695312,0.013088526982617258,1.4899978637695312,1.1513541073050169,1484,True,False,42.347317376924494,46.042454658508774,43.57902980411925,-0.06140760407270281,-0.11225022347903746,-0.1016852388126693,0.01682242470242475,-0.0009911291712996152,37.860586177789976,2025/06/25 13:33,1p,6724.0
