bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.3899993896484375,0.0034651210935026846,0.9200057983398438,0.008241564283579469,0.4239097083433538,,,,0.3899993896484375,,296,True,False,16.221393193461886,11.964058762527408,14.802281716483726,0.01569832156738114,-0.02379417935337358,-0.07898500184150944,0.003031350987780725,-0.00021175555340107875,42.26120906722856,2025/06/18 18:58,2,4546.0
0.8900070190429688,0.008034730035343721,1.7600021362304688,0.0156402928581056,0.5056851924902573,0.8900070190429688,0.008034730035343721,0.003031350987780725,0.8900070190429688,,395,False,False,71.81580040607363,83.67408146049979,75.76856075754903,-0.08204114753516063,-0.011932643298337098,0.14021700847364707,0.01200075159714393,-0.00010710158953920477,51.779153464694446,2025/06/20 14:10,"2,3b",7115.0
0.3600006103515625,0.0032447104123806475,0.6299972534179688,0.00571063501777299,0.5714320314865274,,,,0.3600006103515625,,449,True,False,22.785043139025298,-6.813440384531816,12.918881964506259,-0.018084519531374074,-0.032134434132260026,-0.028099829201771905,0.004611648007223331,-0.0002901179166695037,40.16084748419184,2025/06/20 15:09,2,5154.0
0.21999359130859375,0.0019835324501368766,0.46999359130859375,0.004219730677845486,0.4680778533512978,,,,0.21999359130859375,,585,False,False,60.656208111244624,115.1523292334779,78.82158181865572,-0.03586813409397897,-0.01799398480494574,0.03574829857806647,0.003239454865913714,-0.0001620348815620771,56.026796774101726,2025/06/20 17:33,2,2998.0
0.2400054931640625,0.002150972299923952,0.8100051879882812,0.007312496276391131,0.2963011801938419,,,,0.2400054931640625,,671,True,False,60.35542962354221,4.590071084454536,41.76697677717965,0.07374350145340085,0.06353311508786419,-0.020420772731073317,0.0021556089550757883,0.0005704145016455312,51.85003869148907,2025/06/20 19:00,2,3664.0
0.6598968505859375,0.00581662624111205,0.8371963500976562,0.007325366416853557,0.7882223214529813,,,,0.6598968505859375,,822,False,False,64.06531346512568,124.40618189340873,84.17893627455337,0.0026726073202289332,0.025560404356880895,0.04577559407330392,0.007536592811774527,0.00022454712312761936,59.940988539059965,2025/06/23 15:11,2,8460.0
0.5298995971679688,0.004655183946622792,0.5800018310546875,0.00512142897178532,0.9136171108363369,,,,0.5298995971679688,,867,True,False,18.482451799437904,-13.18118913547572,7.927904821133363,-0.010802482218300888,-0.0422839102973569,-0.06296285615811202,0.005647834334682045,-0.0003724147894664768,34.8113248112934,2025/06/23 16:01,2,3491.0
0.45999908447265625,0.004057860638637391,0.5800018310546875,0.005090414416595734,0.7930993659730078,,,,0.45999908447265625,,906,False,False,64.0693948116444,93.00258172547927,73.71379044958935,-0.04104307446269913,-0.026436865225534234,0.029212418474329788,0.005007904554142593,-0.00023274684336205335,53.185918686803404,2025/06/23 16:41,2,310695.0
0.20499420166015625,0.0018007221385681455,0.589996337890625,0.005209680687775938,0.3474499560337247,,,,0.20499420166015625,,938,True,False,56.147455490642194,17.267141359969273,43.18735078041789,0.04943061842694799,0.060519492913712725,0.022177748973529463,0.009504062844698267,0.0005326586783996313,57.11435774754798,2025/06/23 17:13,2,7909.0
0.8499984741210938,0.007455472837422029,0.8799972534179688,0.007659476526181062,0.9659103716740505,,,,0.8499984741210938,,1078,False,False,52.06491597555201,45.91709217591497,50.015641375673,0.08773772481644689,0.07608321428988063,-0.02330902105313251,0.04605607598308328,0.0006638609188818824,63.32545307024152,2025/06/23 19:33,2,14792.0
0.264495849609375,0.002337888556464412,3.5644989013671875,0.032531704949302506,0.0742028141761878,,,,0.264495849609375,,1227,True,False,39.40170874758438,34.32631267180682,37.709910055658526,0.1484948527048346,0.1120381387103464,-0.07291342798897638,0.002259211900530326,0.0009928093787424305,59.48845500185865,2025/06/24 15:44,2,6672.0
0.43999481201171875,0.003880024745072935,0.45999908447265625,0.00404004112073433,0.9565123646194418,,,,0.43999481201171875,,1347,False,False,73.36468932784106,112.97103294649321,86.56680386739177,0.00016493841838292265,0.027411785868324046,0.05449369489988225,0.013088526982617258,0.0002412874108773195,62.84402509756488,2025/06/24 17:44,2,3460.0
0.6099014282226562,0.005338773105983071,1.8899993896484375,0.01682242470242475,0.3226992725834188,,,,0.6099014282226562,,1503,True,False,55.25607479505559,-17.725820007182236,30.92877652764298,0.15766390055437116,0.14535380561001432,-0.024620189888713673,,0.0012788360604721425,49.26922582738288,2025/06/25 13:52,2,2098.0
