side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,102767,255.94,390.7165741970774,0.0,5m BUY signal,2019-01-10 04:00:00,0.27223263825501115,2.1708292961120605,-0.5,FREE,,,
sell,102844,257.12,390.7165741970774,0.0,5m SELL signal,2019-01-10 10:25:00,0.27223263825501115,3.6371121406555176,-0.5,FREE,461.04555755255404,255.94,102767.0
buy,102877,257.225,390.5570825446692,0.0,5m BUY signal,2019-01-10 13:10:00,0.27223263825501115,2.5506832599639893,-0.5,FREE,,,
sell,102887,257.79,390.5570825446692,0.0,5m SELL signal,2019-01-10 14:00:00,0.27223263825501115,3.4286458492279053,-0.5,FREE,220.6647516377372,257.225,102877.0
buy,102896,258.06,390.14845504607564,0.0,5m BUY signal,2019-01-10 14:45:00,0.27223263825501115,2.418703556060791,-0.5,FREE,,,
sell,102904,258.62,390.14845504607564,0.0,5m SELL signal,2019-01-10 15:25:00,0.27223263825501115,3.814751386642456,-0.5,FREE,218.48313482580323,258.06,102896.0
buy,103161,256.13,393.94133230787526,0.0,5m BUY signal,2019-01-14 05:15:00,0.24406515188847466,2.418097734451294,1.7999999999999994,FREE,,,
sell,103181,256.72,393.94133230787526,0.0,5m SELL signal,2019-01-14 06:55:00,0.24406515188847466,3.141606092453003,-0.5,FREE,232.42538606165894,256.13,103161.0
buy,103234,257.39,392.9158818527439,0.0,5m BUY signal,2019-01-14 11:20:00,0.24406515188847466,2.630927085876465,1.7999999999999994,FREE,,,
sell,103245,258.05,392.9158818527439,0.0,5m SELL signal,2019-01-14 12:15:00,0.24406515188847466,3.643744468688965,-0.5,FREE,259.3244820228208,257.39,103234.0
buy,103290,257.4,393.90809367560445,0.0,5m BUY signal,2019-01-14 16:00:00,0.24406515188847466,2.1657357215881348,1.7999999999999994,FREE,,,
sell,103326,257.78,393.90809367560445,0.0,5m SELL signal,2019-01-14 19:00:00,0.24406515188847466,3.2708592414855957,-0.5,FREE,149.6850755967279,257.4,103290.0
buy,103444,260.09,390.4095827894087,0.0,5m BUY signal,2019-01-15 12:50:00,0.2221557342027292,2.241473913192749,1.7999999999999994,FREE,,,
sell,103479,260.34,390.4095827894087,0.0,5m SELL signal,2019-01-15 15:45:00,0.2221557342027292,1.4951388835906982,-0.5,FREE,97.60239569735218,260.09,103444.0
buy,103488,259.75,391.29636490238556,0.0,5m BUY signal,2019-01-15 16:30:00,0.2221557342027292,2.132620096206665,1.7999999999999994,FREE,,,
sell,103509,260.31,391.29636490238556,0.0,5m SELL signal,2019-01-15 18:15:00,0.2221557342027292,1.4273297786712646,-0.5,FREE,219.1259643453368,259.75,103488.0
buy,103521,259.92,391.8834901036472,0.0,5m BUY signal,2019-01-15 19:15:00,0.2221557342027292,2.2061562538146973,1.7999999999999994,FREE,,,
sell,103530,260.8,391.8834901036472,0.0,5m SELL signal,2019-01-16 04:00:00,0.2700502444326934,1.2765536308288574,1.0499999999999996,FREE,344.85747129120773,259.92,103521.0
buy,103564,260.16,392.8475331297324,0.0,5m BUY signal,2019-01-16 07:05:00,0.2700502444326934,2.7772908210754395,-0.5,FREE,,,
sell,103594,261.16,392.8475331297324,0.0,5m SELL signal,2019-01-16 09:35:00,0.2700502444326934,1.3408457040786743,1.0499999999999996,FREE,392.8475331297324,260.16,103564.0
buy,103605,261.13,392.8926655388539,0.0,5m BUY signal,2019-01-16 10:30:00,0.2700502444326934,1.975375771522522,-0.5,FREE,,,
sell,103615,261.47,392.8926655388539,0.0,5m SELL signal,2019-01-16 11:20:00,0.2700502444326934,1.1091008186340332,1.0499999999999996,FREE,133.58350628322285,261.13,103605.0
buy,103767,259.82,395.3877502056968,0.0,5m BUY signal,2019-01-17 08:00:00,0.2406704213057592,2.570028066635132,1.4999999999999996,FREE,,,
sell,103773,260.29,395.3877502056968,0.0,5m SELL signal,2019-01-17 08:30:00,0.2406704213057592,1.5308302640914917,0.9999999999999996,FREE,185.8322425966883,259.82,103767.0
buy,103826,261.28,393.8896107663841,0.0,5m BUY signal,2019-01-17 13:15:00,0.2406704213057592,2.3494632244110107,1.4999999999999996,FREE,,,
sell,103832,261.86,393.8896107663841,0.0,5m SELL signal,2019-01-17 13:25:00,0.2406704213057592,1.0757039785385132,0.9999999999999996,FREE,228.4559742445189,261.28,103826.0
buy,103843,261.5677,394.3297795380903,0.0,5m BUY signal,2019-01-17 14:20:00,0.2406704213057592,2.246910333633423,1.4999999999999996,FREE,,,
sell,103941,263.96,394.3297795380903,0.0,5m SELL signal,2019-01-18 06:35:00,0.23703827201243463,1.9751237630844116,0.8499999999999996,FREE,943.3551315889645,261.5677,103843.0
buy,103953,263.98,394.2999038066304,0.0,5m BUY signal,2019-01-18 07:35:00,0.23703827201243463,1.7694196701049805,-0.5,FREE,,,
sell,103972,264.48,394.2999038066304,0.0,5m SELL signal,2019-01-18 09:10:00,0.23703827201243463,1.6449394226074219,0.8499999999999996,FREE,197.1499519033152,263.98,103953.0
