date,timestamp,close,next_open,next_close,p_day,dp_minK,dp_maxK,regime,base_dir,action,action_id,position_after_action,equity_before,equity_after,reward,drawdown_rel,bh_equity
2017-10-25,2017-10-25,147.43,147.34,146.96,0.18003670820019627,0.03388324541349533,-0.007470166185176652,unknown,sell,FORCE_SELL,2.0,0,146541.2050131499,146451.7475862274,0.0,0.004053232452881146,161620.25871519407
2017-10-26,2017-10-26,146.96,149.43,151.24,0.16458810280629946,0.01843464001959852,-0.02291877157907346,unknown,sell,FREE,1.0,0,146451.7475862274,146451.7475862274,0.00605634745365724,0.004661217320813437,161105.02082876564
2017-10-27,2017-10-27,151.24,151.13,151.58,0.1892143480625156,0.04306088527581467,0.009177639862319342,up,sell,FORCE_BUY,0.0,1,146451.7475862274,146887.81776695792,0.0029775689803481775,0.004661217320813437,165796.97434773078
2017-10-30,2017-10-30,151.58,152.07,152.15,0.17149663242152244,0.0253431696348215,-0.01771771564099317,up,sell,FORCE_SELL,2.0,0,146887.81776695792,147362.64974153115,0.0,0.0016975274365704832,166169.69962727473
2017-10-31,2017-10-31,152.15,152.76,152.1,0.16707749198664837,0.02092402919994743,-0.02213685607586724,up,sell,FREE,1.0,0,147362.64974153115,147362.64974153115,-0.0021602513747054353,0.0,166794.56259592195
2017-11-01,2017-11-01,152.1,151.93,151.81,0.16723341581127152,0.002645313004972061,-0.02198093225124409,up,sell,FORCE_BUY,0.0,1,147362.64974153115,147246.25720569896,-0.0007898374251300577,0.0,166739.75005481255
2017-11-02,2017-11-02,151.81,152.36,153.27,0.17734079165017527,0.012752688843875815,-0.011873556412340336,unknown,sell,FORCE_SELL,2.0,0,147246.25720569896,147779.72299492982,0.0,0.0007898374251300113,166421.837316378
2017-11-03,2017-11-03,153.27,153.15,153.79,0.1785571858507873,0.01147969386413894,-0.0106571622117283,up,sell,FREE,1.0,0,147779.72299492982,147779.72299492982,0.0020894547828925747,0.0,168022.36351677263
2017-11-06,2017-11-06,153.79,153.67,153.88,0.18398694944556282,0.01690945745891445,0.005429763594775511,up,sell,FORCE_BUY,0.0,1,147779.72299492982,147981.6735502037,0.0013665647166005712,0.0,168592.41394431045
2017-11-07,2017-11-07,153.88,153.8,154.5,0.17388641262959084,0.006808920642942473,-0.010100536815971978,up,sell,FORCE_SELL,2.0,0,147981.6735502037,147904.7400053375,0.0,0.0,168691.07651830738
2017-11-08,2017-11-08,154.5,153.23,153.69,0.1724645702547176,0.005231154443446073,-0.011522379190845228,up,sell,FREE,1.0,0,147904.7400053375,147904.7400053375,0.0015010115512628097,0.0005198856251623391,169370.75202806402
2017-11-09,2017-11-09,153.69,153.33,153.68,0.17863806352327072,0.006173493268553126,-0.0053488859222921015,unknown,sell,FORCE_BUY,0.0,1,147904.7400053375,148242.3559904798,0.0022826583186590366,0.0005198856251623391,168482.78886209163
2017-11-10,2017-11-10,153.68,153.1,153.87,0.18013403644063283,0.007669466185915241,-0.0038529130049299865,unknown,sell,FORCE_SELL,2.0,0,148242.3559904798,147682.87807224397,0.0,0.0,168471.82635386978
2017-11-13,2017-11-13,153.87,153.33,153.31,0.18811476386829362,0.01565019361357603,0.004127814422730802,unknown,sell,FORCE_BUY,0.0,1,147682.87807224397,147663.61466937794,-0.0001304376182091893,0.0037740760020823464,168680.11401008553
2017-11-14,2017-11-14,153.31,152.65,152.59,0.19179317153864894,0.01932860128393135,0.0036784076703553215,unknown,sell,FREE,1.0,1,147663.61466937794,146970.13216620169,-0.0001965280052407814,0.0039040213388069063,168066.21354966017
2017-11-15,2017-11-15,152.59,153.36,154.54,0.20187216569038635,0.02940759543566876,0.010078994151737408,unknown,sell,FORCE_BUY,0.0,1,146970.13216620169,148848.31394563738,0.007694314032341998,0.008582053460886746,167276.91295768472
2017-11-16,2017-11-16,154.54,154.58,153.95,0.18986300296138192,0.011224939438111203,-0.01200916272900443,up,sell,FORCE_SELL,2.0,0,148848.31394563738,148886.84075136943,0.0,0.0,169414.60206095153
2017-11-17,2017-11-17,153.95,154.06,153.83,0.1880715877049286,0.007937551264295767,-0.013800577985457751,unknown,sell,FREE,1.0,0,148886.84075136943,148886.84075136943,-0.0007464624172400236,0.0,168767.81407586054
2017-11-20,2017-11-20,153.83,154.56,155.5,0.1799550969692675,-0.008116490735661092,-0.021917068721118843,unknown,sell,FORCE_SELL,2.0,0,148886.84075136943,148886.84075136943,0.0,0.0,168636.263977198
2017-11-21,2017-11-21,155.5,155.64,155.69,0.19313256943455723,0.013177472465289719,-0.008739596255829124,up,sell,FORCE_BUY,0.0,1,148886.84075136943,148934.67127075756,0.00032125417630446407,0.0,170467.00285025215
2017-11-22,2017-11-22,155.69,155.85,156.26,0.1762229787464217,-0.003732118222845804,-0.025649186943964647,up,sell,FREE,1.0,1,148934.67127075756,149479.93919178224,0.0013153673403913935,0.0,170675.2905064679
2017-11-24,2017-11-24,156.26,156.21,156.19,0.16765112149229897,-0.008571857254122739,-0.025481447942258262,up,sell,FORCE_SELL,2.0,0,149479.93919178224,149432.10867239413,0.0,0.0,171300.1534751151
2017-11-27,2017-11-27,156.19,156.54,156.59,0.1800479227596787,0.012396801267379742,-0.01308464667487852,up,sell,FORCE_BUY,0.0,1,149432.10867239413,149479.8383608675,0.0003194071802734566,0.0003199795213105037,171223.41591756194
2017-11-28,2017-11-28,156.59,156.41,153.86,0.1682055220876679,0.0005544005953689313,-0.02492704734688933,up,sell,FREE,1.0,1,149479.8383608675,146873.79737022208,-0.008151652707627355,6.745447936953239e-07,171661.91624643718
2017-11-29,2017-11-29,153.86,154.51,155.15,0.1541726078545799,-0.01347851363771907,-0.03895996157997733,unknown,sell,FREE,1.0,1,146873.79737022208,148105.22333283475,0.0020710633615947938,0.017434726262608977,168669.15150186364
2017-11-30,2017-11-30,155.15,154.2,154.49,0.16986314685564555,0.01569053900106565,-0.010184775904033161,unknown,sell,FORCE_SELL,2.0,0,148105.22333283475,147198.35925184088,0.0,0.009196657868476453,170083.3150624863
2017-12-01,2017-12-01,154.49,155.46,152.71,0.18212843825693828,0.027955830402358384,0.002080515497259572,unknown,sell,FREE,1.0,0,147198.35925184088,147198.35925184088,-0.008844718898752102,0.015263452422295227,169359.78951984213
2017-12-04,2017-12-04,152.71,152.68,152.81,0.1503923903883266,-0.0037802174662532884,-0.03173604786861167,unknown,sell,FORCE_BUY,0.0,1,147198.35925184088,147323.69188678154,0.0008514540214827893,0.015263452422295227,167408.4630563473
2017-12-05,2017-12-05,152.81,152.24,153.5,0.18332499167784944,0.03293260128952283,0.0011965534209111561,unknown,sell,FORCE_SELL,2.0,0,147323.69188678154,146774.15648742634,0.0,0.014424994528759059,167518.0881385661
2017-12-06,2017-12-06,153.5,153.49,154.02,0.2101060946220122,0.059713704233685605,0.026781102944162777,unknown,sell,FREE,1.0,0,146774.15648742634,146774.15648742634,0.001726496840184999,0.018101309908110038,168274.50120587592
2017-12-07,2017-12-07,154.02,155.15,154.7,0.20029938281202556,0.04990699242369895,-0.009806711809986657,unknown,sell,FORCE_BUY,0.0,1,146774.15648742634,146348.44994266744,-0.00290041894940396,0.018101309908110038,168844.55163341374
2017-12-08,2017-12-08,154.7,154.77,155.9,0.19230217417224651,0.04190978378391991,-0.017803920449765698,unknown,sell,FORCE_SELL,2.0,0,146348.44994266744,146414.67096074106,0.0,0.020949227475247374,169590.00219250165
2017-12-11,2017-12-11,155.9,155.83,155.69,0.22682569281315668,0.07643330242483007,0.016719598191144464,unknown,sell,FREE,1.0,0,146414.67096074106,146414.67096074106,-0.0004492074696785253,0.020506218075914844,170905.50317912738
2017-12-12,2017-12-12,155.69,156.32,155.99,0.16981249429985126,-0.013512497377998173,-0.05701319851330541,up,sell,FORCE_BUY,0.0,1,146414.67096074106,146105.58164768424,-0.002111054247696975,0.020506218075914844,170675.2905064679
2017-12-13,2017-12-13,155.99,156.26,155.88,0.1477200277852176,-0.022092466514633674,-0.07910566502793909,up,sell,FORCE_SELL,2.0,0,146105.58164768424,146358.47290382162,0.0,0.02257398258483837,171004.16575312434
2017-12-14,2017-12-14,155.88,156.49,157.65,0.15828410849633898,0.010564080711121387,-0.0685415843168177,up,sell,FREE,1.0,0,146358.47290382162,146358.47290382162,0.0037063071122754865,0.020882175259355627,170883.5781626836
2017-12-15,2017-12-15,157.65,158.36,158.64,0.17255607801958414,0.024836050234366552,-0.054269614793572535,up,sell,FORCE_BUY,0.0,1,146358.47290382162,146617.25272456591,0.0017681232634501054,0.020882175259355627,172823.94211795658
2017-12-18,2017-12-18,158.64,158.34,157.7,0.1612646377100161,0.0135446099247985,-0.06556105510314059,up,sell,FREE,1.0,1,146617.25272456591,145748.4918977814,-0.002020967538208962,0.019150974255772907,173909.2304319228
2017-12-19,2017-12-19,157.7,158.25,157.53,0.14209935735273427,-0.005620670432483321,-0.030456720666849874,unknown,sell,FORCE_SELL,2.0,0,145748.4918977814,146256.80940281492,0.0,0.024962863339229712,172878.754659066
2017-12-20,2017-12-20,157.53,157.75,157.55,0.13181767702331348,-0.010281680329420784,-0.04073840099627066,unknown,sell,FORCE_BUY,0.0,1,146256.80940281492,146071.38080135334,-0.0012678288431060558,0.02156228993933461,172692.39201929403
2017-12-21,2017-12-21,157.55,157.31,157.37,0.1633167876495637,0.031499110626250215,-0.009239290370020442,unknown,sell,FREE,1.0,1,146071.38080135334,145904.49506003794,0.0001907062488081257,0.02280278148933233,172714.3170357378
2017-12-22,2017-12-22,157.37,156.49,156.52,0.17460949223561908,0.0427918152123056,0.0020534142160349433,unknown,sell,FORCE_BUY,0.0,1,145904.49506003794,145116.42350382626,0.0001917055402900214,0.02391922388433016,172516.99188774393
2017-12-26,2017-12-26,156.52,156.53,156.54,0.18087959122888855,0.04906191420557507,0.006270098993269468,unknown,sell,FORCE_SELL,2.0,0,145116.42350382626,145125.69493389933,0.0,0.029191312971820284,171585.17868888404
2017-12-27,2017-12-27,156.54,157.04,156.73,0.17478625583968344,0.04296857881636995,-0.006093335389205118,unknown,sell,FREE,1.0,0,145125.69493389933,145125.69493389933,-0.0009870096790626781,0.029129288394320437,171607.10370532775
2017-12-28,2017-12-28,156.73,156.87,155.76,0.173316640228677,0.041498963205363504,-0.007562951000211565,unknown,sell,FREE,1.0,0,145125.69493389933,145125.69493389933,-0.0035379613692866907,0.029129288394320437,171815.3913615435
2017-12-29,2017-12-29,155.76,156.56,158.49,0.1429576435038643,-0.020359144145699393,-0.037921947725024246,unknown,sell,FORCE_BUY,0.0,1,145125.69493389933,146914.73805616828,0.012327542156361782,0.029129288394320437,170752.02806402103
2018-01-02,2018-01-02,158.49,158.64,160.03,0.1668900938487244,0.023932450344860107,-0.01398949738016414,unknown,sell,FORCE_SELL,2.0,0,146914.73805616828,147053.78285841714,0.0,0.01716083876862441,173744.79280859462
2018-01-03,2018-01-03,160.03,160.58,160.31,0.19017435673650773,0.047216713232643426,0.00929476550761918,unknown,sell,FREE,1.0,0,147053.78285841714,147053.78285841714,-0.000840702453605735,0.016230648383207792,175433.0190747643
2018-01-04,2018-01-04,160.31,161.07,161.92,0.15820540734318098,0.01524776383931667,-0.03196894939332676,unknown,sell,FORCE_BUY,0.0,1,147053.78285841714,147829.81635583847,0.005277208667039179,0.016230648383207792,175739.96930497698
2018-01-05,2018-01-05,161.92,161.92,162.55,0.1730423629682689,0.03008471946440458,-0.017131993768238846,up,sell,FORCE_SELL,2.0,0,147829.81635583847,147829.81635583847,0.0,0.011039092234488165,177504.93312869983
2018-01-08,2018-01-08,162.55,162.87,162.56,0.17941669315978434,0.036459049655920034,-0.010757663576723392,up,sell,FREE,1.0,0,147829.81635583847,147829.81635583847,-0.0009516792533922902,0.011039092234488165,178195.57114667835
2018-01-09,2018-01-09,162.56,161.84,162.18,0.16333026134506465,0.005124854001883672,-0.026844095391443085,up,sell,FORCE_BUY,0.0,1,147829.81635583847,148140.38319692216,0.0021008403361344463,0.011039092234488165,178206.53365490024
2018-01-10,2018-01-10,162.18,162.46,163.29,0.18152336090241417,0.02331795355923319,-0.008650995834093567,unknown,sell,FORCE_SELL,2.0,0,148140.38319692216,148396.14412487345,0.0,0.008961443268594226,177789.95834246874
2018-01-11,2018-01-11,163.29,163.15,164.49,0.17937231207807805,0.021166904734897074,-0.002151048824336116,up,sell,FORCE_BUY,0.0,1,148396.14412487345,149614.966270919,0.008213300643579613,0.007250438237858007,179006.79675509757
2018-01-12,2018-01-12,164.49,165.58,164.02,0.1672559216520242,0.003925660306959539,-0.01426743925038998,up,sell,FREE,1.0,1,149614.966270919,149187.46895103736,-0.004710713854330251,0.0,180322.29774172333
2018-01-16,2018-01-16,164.02,164.8,165.79,0.16620092719454974,0.002870665849485088,-0.01532243370786443,up,sell,FORCE_SELL,2.0,0,149187.46895103736,149896.93258828775,0.0,0.0028573165541977154,179807.0598552949
2018-01-17,2018-01-17,165.79,165.53,165.82,0.17385041635254447,0.010520155007479826,-0.007672944549869692,unknown,sell,FORCE_BUY,0.0,1,149896.93258828775,150159.54426261026,0.0017519482873193937,0.0,181747.42381056785
2018-01-18,2018-01-18,165.82,166.31,166.34,0.16343491660442866,-0.0027660105901210763,-0.018088444297985506,unknown,sell,FREE,1.0,1,150159.54426261026,150630.43416139542,9.019301304791227e-05,0.0,181780.31133523348
2018-01-19,2018-01-19,166.34,166.28,168.12,0.183938497420752,0.020503580816323336,0.004566185342673945,up,sell,FORCE_SELL,2.0,0,150630.43416139542,150576.1007115356,0.0,0.0,182350.36176277132
2018-01-22,2018-01-22,168.12,168.64,169.51,0.18548876525511684,0.022053848650688185,0.001550267834364849,up,sell,FORCE_BUY,0.0,1,150576.1007115356,151352.91052901093,0.005158918406072077,0.0003607069856918552,184301.68822626618
2018-01-23,2018-01-23,169.51,169.87,168.41,0.19267881706875456,0.0292439004643259,0.007190051813637716,up,sell,FREE,1.0,1,151352.91052901093,150370.73719657087,-0.004297403897097818,0.0,185825.47686910763
2018-01-24,2018-01-24,168.41,169.57,168.35,0.16696727260566244,0.0035323560012337774,-0.025711544463092123,up,sell,FORCE_SELL,2.0,0,150370.73719657087,151406.4836198713,0.0,0.006489292667099357,184619.60096470072
2018-01-25,2018-01-25,168.35,169.29,170.93,0.1848088360041097,0.02137391939968103,-0.007869981064644871,unknown,sell,FORCE_BUY,0.0,1,151406.4836198713,152873.23672481894,0.009687518459448263,0.0,184553.82591536944
2018-01-26,2018-01-26,170.93,170.57,170.1,0.18881474848290783,0.021847475877245393,-0.0038640685858467305,up,sell,FREE,1.0,1,152873.23672481894,152130.91655585152,-0.001377733481854937,0.0,187382.1530366148
2018-01-29,2018-01-29,170.1,168.55,168.7,0.16715151701646838,0.0001842444108059449,-0.025527300052286178,unknown,sell,FORCE_SELL,2.0,0,152130.91655585152,150744.65599934614,0.0,0.0048557889194407395,186472.26485419864
2018-01-30,2018-01-30,168.7,169.65,169.4,0.18805442851288254,0.0210871559072201,-0.004624388555872022,unknown,sell,FORCE_BUY,0.0,1,150744.65599934614,150522.5153332699,-0.0014736221632772883,0.013923828467793697,184937.51370313528
2018-01-31,2018-01-31,169.4,168.1,167.96,0.20834147320357962,0.04137420059791719,0.019526724720671795,unknown,sell,FREE,1.0,1,150522.5153332699,149242.98509667066,-0.00041641879833426154,0.015376932168843152,185704.88927866696
2018-02-01,2018-02-01,167.96,167.3,164.61,0.19361901254593702,0.026467495529468643,-0.0147224606576426,unknown,sell,FORCE_SELL,2.0,0,149242.98509667066,148656.53373822937,0.0,0.023746809486888502,184126.28809471606
2018-02-02,2018-02-02,164.61,163.07,158.12,0.19365910133812483,0.026507584321656452,-0.01468237186545479,unknown,sell,FREE,1.0,0,148656.53373822937,148656.53373822937,-0.015177531121604193,0.02758300325765912,180453.8478403859
2018-02-05,2018-02-05,158.12,155.81,162.31,0.17754223381303025,0.010390716796561866,-0.030799239390549377,unknown,sell,FORCE_SELL,2.0,0,148656.53373822937,148656.53373822937,0.0,0.02758300325765912,173339.180004385
2018-02-06,2018-02-06,162.31,161.79,160.21,0.245760516907896,0.06821828309486574,0.03741904370431637,unknown,sell,FORCE_BUY,0.0,1,148656.53373822937,147204.7918301609,-0.009765745719760077,0.02758300325765912,177932.4709493532
2018-02-07,2018-02-07,160.21,160.62,153.45,0.20606698048965466,0.028524746676624413,-0.03969353641824133,unknown,sell,FREE,1.0,1,147204.7918301609,140993.54164120957,-0.022319760926410193,0.03707938038141755,175630.34422275817
2018-02-08,2018-02-08,153.45,155.62,156.1,0.2083859941694264,0.03084376035639616,-0.037374522738469584,unknown,sell,FORCE_SELL,2.0,0,140993.54164120957,142987.38970482265,0.0,0.07770944959446069,168219.6886647665
2018-02-09,2018-02-09,156.1,157.7,158.87,0.24738418909602,0.06984195528298975,0.001623672188124009,unknown,sell,FORCE_BUY,0.0,1,142987.38970482265,144048.23463795293,0.007419150285352005,0.06466695696246304,171124.753343565
2018-02-12,2018-02-12,158.87,157.96,159.69,0.2429140884584852,0.06537185464545495,-0.004470100637534807,unknown,sell,FORCE_SELL,2.0,0,144048.23463795293,143223.13302329605,0.0,0.05772758054931187,174161.36812102608
2018-02-13,2018-02-13,159.69,158.75,162.68,0.21903113324961143,0.01296415275995677,-0.02835305584640857,unknown,sell,FREE,1.0,0,143223.13302329605,143223.13302329605,0.012377952755905586,0.06312487331509611,175060.29379522035
2018-02-14,2018-02-14,162.68,164.14,165.7,0.2057723374991696,-0.0002946429904850667,-0.04161185159685041,unknown,sell,FORCE_BUY,0.0,1,143223.13302329605,144584.33740684876,0.009504081881320792,0.06312487331509611,178338.08375356282
2018-02-15,2018-02-15,165.7,165.16,164.96,0.19892626722999196,-0.006846070269177634,-0.04845792186602804,up,sell,FORCE_SELL,2.0,0,144584.33740684876,144113.1512740805,0.0,0.05422073539850993,181648.76123657092
2018-02-16,2018-02-16,164.96,164.38,165.29,0.19456573332009372,-0.00436053390989824,-0.05281845577592628,up,sell,FREE,1.0,0,144113.1512740805,144113.1512740805,0.0027679766394937966,0.05730293698502059,180837.53562815173
2018-02-20,2018-02-20,165.29,166.1,164.82,0.19533759612315735,0.0007718628030636276,-0.04757649233532785,unknown,sell,FORCE_BUY,0.0,1,144113.1512740805,143002.586351559,-0.007706201083684583,0.05730293698502059,181199.2983994738
2018-02-21,2018-02-21,164.82,165.54,164.8,0.20019584712707958,0.005630113806985859,-0.018835286122531852,up,sell,FORCE_SELL,2.0,0,143002.586351559,143627.27912047735,0.0,0.06456755011361279,180684.06051304538
2018-02-22,2018-02-22,164.8,166.13,168.17,0.19954267961612238,0.004976946296028656,-0.006229657883047218,unknown,sell,FREE,1.0,0,143627.27912047735,143627.27912047735,0.006139770059591876,0.060481205228779644,180662.13549660164
2018-02-23,2018-02-23,168.17,168.96,170.4,0.20853183460401825,0.013966101283924531,0.008335987476938672,up,sell,FORCE_BUY,0.0,1,143627.27912047735,144851.37524934506,0.008522727272727293,0.060481205228779644,184356.50076737558
2018-02-26,2018-02-26,170.4,170.45,168.29,0.2047040791287941,0.010138345808700377,-0.003827755475224154,up,sell,FORCE_SELL,2.0,0,144851.37524934506,144893.87858715295,0.0,0.052473942773343094,186801.1401008551
2018-02-27,2018-02-27,168.29,169.25,167.21,0.1937972006226755,-0.0015403955004818504,-0.014734633981342754,up,sell,FREE,1.0,0,144893.87858715295,144893.87858715295,-0.00602658788774002,0.05219591282697384,184488.05086603813
2018-02-28,2018-02-28,167.21,167.3,164.48,0.19140626953585882,-0.0023909310868166778,-0.017125565068159432,unknown,sell,FORCE_BUY,0.0,1,144893.87858715295,142451.5549911232,-0.01685594739988061,0.05219591282697384,183304.09997807498
2018-03-01,2018-03-01,164.48,162.5,165.99,0.20501989825215294,0.013613628716294124,-0.003511936351865308,unknown,sell,FORCE_SELL,2.0,0,142451.5549911232,140736.7320407194,0.0,0.06817204866575428,180311.33523350142
2018-03-02,2018-03-02,165.99,165.21,167.83,0.21678644456371798,0.025380175027859164,0.008254609959699732,unknown,sell,FREE,1.0,0,140736.7320407194,140736.7320407194,0.007929302100357138,0.07938933553128066,181966.6739750055
2018-03-05,2018-03-05,167.83,168.65,168.54,0.2105558564486847,0.019149586912825867,-0.006230588115033298,unknown,sell,FORCE_BUY,0.0,1,140736.7320407194,140644.93814493238,-0.000652238363474722,0.07938933553128066,183983.77548783162
2018-03-06,2018-03-06,168.54,167.25,168.93,0.20435182567168375,0.012945556135824932,-0.012434618892034233,unknown,sell,FORCE_SELL,2.0,0,140644.93814493238,139568.44609433928,0.0,0.07998979312447103,184762.11357158516
2018-03-07,2018-03-07,168.93,169.63,169.86,0.21128262863955116,0.019876359103692343,-0.005503815924166822,unknown,sell,FREE,1.0,0,139568.44609433928,139568.44609433928,0.0006779461180216328,0.0870315230809765,185189.65139223856
2018-03-08,2018-03-08,169.86,171.07,173.16,0.20399690249306823,-0.00035492317861551825,-0.012789542070649751,unknown,sell,FORCE_BUY,0.0,1,139568.44609433928,141273.58464778037,0.012217221020634828,0.0870315230809765,186209.16465687353
2018-03-09,2018-03-09,173.16,173.67,174.08,0.2049679043854661,0.0009710018923978769,-0.011818540178251874,up,sell,FORCE_SELL,2.0,0,141273.58464778037,141689.67108905068,0.0,0.07587758541358448,189826.79237009428
2018-03-12,2018-03-12,174.08,174.48,171.71,0.20318098271873333,-0.0008159197743349,-0.00810164592081783,up,sell,FREE,1.0,0,141689.67108905068,141689.67108905068,-0.00793787253553413,0.07315581115024963,190835.34312650736
2018-03-13,2018-03-13,171.71,172.61,171.68,0.19331789760648754,-0.00986308511224579,-0.01796473103306362,up,sell,FORCE_BUY,0.0,1,141689.67108905068,140926.26575846254,-0.00538786860552698,0.07315581115024963,188237.22867792152
2018-03-14,2018-03-14,171.68,171.8,171.53,0.19482486195963986,0.0015069643531523125,-0.016457766679911306,unknown,sell,FORCE_SELL,2.0,0,140926.26575846254,141024.76967208684,0.0,0.0781495258575683,188204.3411532559
2018-03-15,2018-03-15,171.53,171.82,171.02,0.19371121265156857,0.00039331504508102744,-0.01125669173389754,unknown,sell,FREE,1.0,0,141024.76967208684,141024.76967208684,-0.002328017692934392,0.07750517557275284,188039.90352992766
2018-03-16,2018-03-16,171.02,169.1,167.1,0.19136767408604713,-0.001950223520440414,-0.01360023029941898,unknown,sell,FORCE_BUY,0.0,1,141024.76967208684,139356.8244364619,-0.011827321111768208,0.07750517557275284,187480.81561061172
2018-03-19,2018-03-19,167.1,167.17,167.65,0.19077024536148834,-0.000597428724558785,-0.012410737357244989,unknown,sell,FORCE_SELL,2.0,0,139356.8244364619,139415.20251970878,0.0,0.08841581808519824,183183.51238763428
2018-03-20,2018-03-20,167.65,167.21,166.92,0.19944595318053257,0.008675707819044226,0.004621091220892715,unknown,sell,FORCE_BUY,0.0,1,139415.20251970878,139173.40831642717,-0.0017343460319360071,0.08803394559726263,183786.45033983776
2018-03-21,2018-03-21,166.92,164.61,162.8,0.18002124951817058,-0.01074899584331776,-0.019424703662361986,unknown,sell,FREE,1.0,1,139173.40831642717,135738.263083599,-0.005497843387400503,0.08961561030497632,182986.18723964042
2018-03-22,2018-03-22,162.8,162.61,158.51,0.19636886962795874,0.016347620109788158,-0.0030770835525738283,unknown,sell,FREE,1.0,1,135738.263083599,132161.3764212609,-0.012606850747186593,0.11208615718697652,178469.6338522254
2018-03-23,2018-03-23,158.51,161.72,164.4,0.18797172007796611,0.00795047055979553,-0.011474233102566456,unknown,sell,FORCE_SELL,2.0,0,132161.3764212609,134837.78811965373,0.0,0.13548388682867119,173766.71782503836
2018-03-26,2018-03-26,164.4,165.62,159.08,0.19711601655029412,0.017094767032123537,-0.0023299366302384494,unknown,sell,FORCE_BUY,0.0,1,134837.78811965373,129513.31562658203,-0.039487984542929566,0.11797649471915155,180223.6351677264
2018-03-27,2018-03-27,159.08,158.17,157.25,0.21587516518282204,0.03585391566465146,0.016429212002289473,unknown,sell,FORCE_BUY,0.0,1,129513.31562658203,128023.44029595186,-0.00581652652209641,0.15280582526218228,174391.58079368563
2018-03-28,2018-03-28,157.25,158.1,160.13,0.22817044918702922,0.04814919966885864,0.01229528400420718,unknown,sell,FREE,1.0,1,128023.44029595186,130368.16212776325,0.006419987349778666,0.16255164711137904,172385.44178908135
2018-03-29,2018-03-29,160.13,158.99,155.51,0.24056906310509985,0.05259734302713373,0.012398613918070622,unknown,sell,FORCE_SELL,2.0,0,130368.16212776325,129440.04306933793,0.0,0.14721396026674166,175542.6441569831
2018-04-02,2018-04-02,155.51,156.87,157.26,0.2246460694714373,0.036674349393471195,-0.015922993633662536,unknown,sell,FORCE_BUY,0.0,1,129440.04306933793,129761.84849291823,0.0024861350162554974,0.15328512797607716,170477.965358474
2018-04-03,2018-04-03,157.26,154.22,159.74,0.24453914992081946,0.04742313337052534,0.0039700868157196145,unknown,sell,FREE,1.0,1,129761.84849291823,131808.20093004426,0.017896511477110688,0.1511800804839542,172396.4042973032
2018-04-04,2018-04-04,159.74,161.33,160.65,0.2894337152670954,0.07355855008427334,0.04489456534627592,unknown,sell,FORCE_SELL,2.0,0,131808.20093004426,133120.1768877178,0.0,0.13779413745712088,175115.10633632977
2018-04-05,2018-04-05,160.65,158.88,156.63,0.23711365191077285,0.012467582439335545,-0.05232006335632253,unknown,sell,FORCE_BUY,0.0,1,133120.1768877178,131234.97800807678,-0.014161631419939535,0.1292120207584657,176112.69458452094
2018-04-06,2018-04-06,156.63,157.98,157.73,0.255690550284828,0.0310444808133907,-0.03374316498226737,unknown,sell,FREE,1.0,1,131234.97800807678,132156.63079367904,-0.0007912393973920628,0.14154379916539828,171705.76627932471
2018-04-09,2018-04-09,157.73,160.21,161.21,0.23965886679467055,0.01501279732323324,-0.04977484847242483,unknown,sell,FORCE_SELL,2.0,0,132156.63079367904,134234.53889212784,0.0,0.1355149297220091,172911.64218373163
2018-04-10,2018-04-10,161.21,160.2,160.28,0.257362004459859,0.020248352549086163,-0.032071710807236364,up,sell,FORCE_BUY,0.0,1,134234.53889212784,134301.5723697269,0.0004993757802747023,0.12192256952236766,176726.5950449463
2018-04-11,2018-04-11,160.28,161.25,162.21,0.2639445960106538,0.026830944099880932,-0.025489119256441595,up,sell,FORCE_SELL,2.0,0,134301.5723697269,135114.35328561557,0.0,0.12148407892038134,175707.08178031133
2018-04-12,2018-04-12,162.21,163.02,161.37,0.2589682256757366,0.02185457376496372,-0.004976370334917213,up,sell,FREE,1.0,0,135114.35328561557,135114.35328561557,-0.005060728744939291,0.11616738037129702,177822.84586713443
2018-04-13,2018-04-13,161.37,162.5,162.6,0.24346004840843796,0.0038011816137674126,-0.020484547602215825,up,sell,FORCE_BUY,0.0,1,135114.35328561557,135197.50057994516,0.0006153846153846843,0.11616738037129702,176901.9951764964
2018-04-16,2018-04-16,162.6,164.24,166.1,0.24768443224782702,0.008025565453156469,-0.016260163762826768,unknown,sell,FORCE_SELL,2.0,0,135197.50057994516,136561.11620695077,0.0,0.11562348337460253,178250.38368778775
2018-04-17,2018-04-17,166.1,166.1,166.44,0.26171914398799156,0.018259095579553603,-0.002225452022662222,up,sell,FREE,1.0,0,136561.11620695077,136561.11620695077,0.00102347983142681,0.10670357262881124,182087.26156544616
2018-04-18,2018-04-18,166.44,165.6,164.91,0.2654328891655539,0.021972840757115947,0.0014882931549001222,up,sell,FORCE_SELL,2.0,0,136561.11620695077,136561.11620695077,0.0,0.10670357262881124,182459.98684499014
2018-04-19,2018-04-19,164.91,164.49,162.3,0.24436524020670056,0.0009051917982625945,-0.021067648958853352,unknown,sell,FORCE_BUY,0.0,1,136561.11620695077,134742.95799372674,-0.013313879263177064,0.10670357262881124,180782.7230870423
2018-04-20,2018-04-20,162.3,163.09,161.89,0.23957182171845207,-0.0038882266899858964,-0.025861067447101843,unknown,sell,FORCE_SELL,2.0,0,134742.95799372674,135398.82328525503,0.0,0.11859681340905862,177921.50844113136
