bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.351419975925067,0.12525441674988538,1.351419975925067,,133,False,False,,-0.3953891465952984,-0.2778796113561359,0.23501907047832493,-0.022095029690975408,49.56140673869544,2000/07/13,3a,973200.0
1.2220201456455762,0.039225089685058834,1.2220201456455762,,1240,True,False,,0.3602012717225102,0.221158591743972,-0.2780853599570764,0.010559379370119007,47.76512817962529,2004/12/09,3a,2183800.0
0.4943654663004402,0.06010626444033239,0.4943654663004402,,1427,False,False,,-0.11756220541671233,-0.12697394226437098,-0.018823473695317283,-0.006188125623136537,45.56777303785958,2005/09/07,3a,1735800.0
0.6958510433049696,0.06073989582619838,0.6958510433049696,,1566,True,False,,0.31190554901569345,0.2700578542098242,-0.0836953896117385,0.013301634157582325,58.92283939422591,2006/03/28,3a,1900000.0
0.9056199496023716,0.04152644124915898,0.9056199496023716,,1819,True,False,,0.37418291838719964,0.37426675645449947,0.00016767613459967023,0.0159543289505759,56.59968710203015,2007/03/30,3a,2187200.0
3.2178033838839113,0.0640574046293657,3.2178033838839113,,2032,False,False,,-0.386772525234108,-0.1822395048806058,0.40906604070700436,-0.008074578906052133,53.518530655409315,2008/02/04,3a,2777400.0
1.8129025947146715,0.11002937644546669,1.8129025947146715,,2421,True,False,,0.8467844577787067,0.6097624309476402,-0.4740440536621331,0.03136121943271783,56.194378065887456,2009/08/19,3a,4145800.0
2.02083101648509,0.009634666851251424,2.02083101648509,,3180,True,False,,0.48222433810757315,0.3779386988854938,-0.20857127844415868,0.008628857102083103,57.30050755109826,2012/08/22,3a,2452600.0
2.7043430428936546,0.026454068456563833,2.7043430428936546,,3501,True,False,,1.0402005424863348,0.7460530372469947,-0.5882950104786802,0.009978368097786882,50.658118443659546,2013/12/03,3a,1342800.0
5.954340720814685,0.05934990754576851,5.954340720814685,,3945,False,False,,-2.9804778168949793,-2.61725574629466,0.7264441412006386,-0.031478907077011536,43.20067180301911,2015/09/09,3a,2925400.0
8.068864688940494,0.04961687833186298,8.068864688940494,,4969,True,False,,0.9871331391955342,0.5407201665509973,-0.8928259452890739,0.005190611096852132,46.01736982709212,2019/10/03,3a,674600.0
12.945522673684422,0.09920698459839082,12.945522673684422,,5215,True,False,,2.1067485354420503,0.8391248996214102,-2.53524727164128,0.007512718934438533,43.63920230755315,2020/09/24,3a,1066600.0
6.03756676416441,0.03459125866318286,6.03756676416441,,5468,False,False,,-3.7404726503356853,-3.696122883522719,0.08869953362593286,-0.025996817108239822,35.919766600928114,2021/09/27,3a,980800.0
11.599752857043256,0.03470672496327381,11.599752857043256,,6303,False,False,,-0.8345808157931023,0.22071422664946283,2.1105900848851302,0.0018597363591167447,58.37736400581787,2025/01/24,3a,1731400.0
