bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.5699996948242188,0.005413102358069718,0.003251814098059526,0.5699996948242188,,336,False,False,82.26141417544645,89.94851035623708,84.82377956904332,-0.02222366725203826,0.022924401920249693,0.09029613834457591,0.003872708524347439,0.00021690971452367777,56.00996010908546,2025/06/18 19:24,3a,4695.0
