side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,102767,255.94,390.7165741970774,0.0,5m BUY signal,2019-01-10 04:00:00,0.2725211470098588,2.1708292961120605,-0.5,FREE,,,
sell,102844,257.12,390.7165741970774,0.0,5m SELL signal,2019-01-10 10:25:00,0.2725211470098588,3.6371121406555176,-0.5,FREE,461.04555755255404,255.94,102767.0
buy,102877,257.225,390.5570825446692,0.0,5m BUY signal,2019-01-10 13:10:00,0.2725211470098588,2.5506832599639893,-0.5,FREE,,,
sell,102887,257.79,390.5570825446692,0.0,5m SELL signal,2019-01-10 14:00:00,0.2725211470098588,3.4286458492279053,-0.5,FREE,220.6647516377372,257.225,102877.0
buy,102896,258.06,390.14845504607564,0.0,5m BUY signal,2019-01-10 14:45:00,0.2725211470098588,2.418703556060791,-0.5,FREE,,,
sell,102904,258.62,390.14845504607564,0.0,5m SELL signal,2019-01-10 15:25:00,0.2725211470098588,3.814751386642456,-0.5,FREE,218.48313482580323,258.06,102896.0
buy,103161,256.13,393.94133230787526,0.0,5m BUY signal,2019-01-14 05:15:00,0.24421371330106223,2.418097734451294,1.7999999999999994,FREE,,,
sell,103181,256.72,393.94133230787526,0.0,5m SELL signal,2019-01-14 06:55:00,0.24421371330106223,3.141606092453003,-0.5,FREE,232.42538606165894,256.13,103161.0
buy,103234,257.39,392.9158818527439,0.0,5m BUY signal,2019-01-14 11:20:00,0.24421371330106223,2.630927085876465,1.7999999999999994,FREE,,,
sell,103245,258.05,392.9158818527439,0.0,5m SELL signal,2019-01-14 12:15:00,0.24421371330106223,3.643744468688965,-0.5,FREE,259.3244820228208,257.39,103234.0
buy,103290,257.4,393.90809367560445,0.0,5m BUY signal,2019-01-14 16:00:00,0.24421371330106223,2.1657357215881348,1.7999999999999994,FREE,,,
sell,103326,257.78,393.90809367560445,0.0,5m SELL signal,2019-01-14 19:00:00,0.24421371330106223,3.2708592414855957,-0.5,FREE,149.6850755967279,257.4,103290.0
buy,103444,260.09,390.4095827894087,0.0,5m BUY signal,2019-01-15 12:50:00,0.22222195580903145,2.241473913192749,1.7999999999999994,FREE,,,
sell,103479,260.34,390.4095827894087,0.0,5m SELL signal,2019-01-15 15:45:00,0.22222195580903145,1.4951388835906982,-0.5,FREE,97.60239569735218,260.09,103444.0
buy,103488,259.75,391.29636490238556,0.0,5m BUY signal,2019-01-15 16:30:00,0.22222195580903145,2.132620096206665,1.7999999999999994,FREE,,,
sell,103509,260.31,391.29636490238556,0.0,5m SELL signal,2019-01-15 18:15:00,0.22222195580903145,1.4273297786712646,-0.5,FREE,219.1259643453368,259.75,103488.0
buy,103521,259.92,391.8834901036472,0.0,5m BUY signal,2019-01-15 19:15:00,0.22222195580903145,2.2061562538146973,1.7999999999999994,FREE,,,
sell,103530,260.8,391.8834901036472,0.0,5m SELL signal,2019-01-16 04:00:00,0.27036627452662615,1.2765536308288574,1.0499999999999996,FREE,344.85747129120773,259.92,103521.0
buy,103564,260.16,392.8475331297324,0.0,5m BUY signal,2019-01-16 07:05:00,0.27036627452662615,2.7772908210754395,-0.5,FREE,,,
sell,103594,261.16,392.8475331297324,0.0,5m SELL signal,2019-01-16 09:35:00,0.27036627452662615,1.3408457040786743,1.0499999999999996,FREE,392.8475331297324,260.16,103564.0
buy,103605,261.13,392.8926655388539,0.0,5m BUY signal,2019-01-16 10:30:00,0.27036627452662615,1.975375771522522,-0.5,FREE,,,
sell,103615,261.47,392.8926655388539,0.0,5m SELL signal,2019-01-16 11:20:00,0.27036627452662615,1.1091008186340332,1.0499999999999996,FREE,133.58350628322285,261.13,103605.0
buy,103767,259.82,395.3877502056968,0.0,5m BUY signal,2019-01-17 08:00:00,0.24074806583579197,2.570028066635132,1.4999999999999996,FREE,,,
sell,103773,260.29,395.3877502056968,0.0,5m SELL signal,2019-01-17 08:30:00,0.24074806583579197,1.5308302640914917,0.9999999999999996,FREE,185.8322425966883,259.82,103767.0
buy,103826,261.28,393.8896107663841,0.0,5m BUY signal,2019-01-17 13:15:00,0.24074806583579197,2.3494632244110107,1.4999999999999996,FREE,,,
sell,103832,261.86,393.8896107663841,0.0,5m SELL signal,2019-01-17 13:25:00,0.24074806583579197,1.0757039785385132,0.9999999999999996,FREE,228.4559742445189,261.28,103826.0
buy,103843,261.5677,394.3297795380903,0.0,5m BUY signal,2019-01-17 14:20:00,0.24074806583579197,2.246910333633423,1.4999999999999996,FREE,,,
sell,103941,263.96,394.3297795380903,0.0,5m SELL signal,2019-01-18 06:35:00,0.23700527215621472,1.9751237630844116,0.8499999999999996,FREE,943.3551315889645,261.5677,103843.0
buy,103953,263.98,394.2999038066304,0.0,5m BUY signal,2019-01-18 07:35:00,0.23700527215621472,1.7694196701049805,-0.5,FREE,,,
sell,103972,264.48,394.2999038066304,0.0,5m SELL signal,2019-01-18 09:10:00,0.23700527215621472,1.6449394226074219,0.8499999999999996,FREE,197.1499519033152,263.98,103953.0
buy,104110,264.9,393.67473974623493,0.0,5m BUY signal,2019-01-22 04:50:00,0.2534542454867383,2.8590214252471924,-0.5,FREE,,,
sell,104161,264.86,393.67473974623493,0.0,5m SELL signal,2019-01-22 09:05:00,0.2534542454867383,1.5649826526641846,0.8499999999999996,FREE,-15.746989589835076,264.9,104110.0
buy,104168,264.67,393.95734903535646,0.0,5m BUY signal,2019-01-22 09:40:00,0.2534542454867383,2.311927556991577,-0.5,FREE,,,
sell,104218,262.48,393.95734903535646,0.0,5m SELL signal,2019-01-22 13:50:00,0.2534542454867383,1.2343794107437134,0.8499999999999996,FREE,-862.7665943874298,264.67,104168.0
buy,104224,261.916,394.8056818781608,0.0,5m BUY signal,2019-01-22 14:20:00,0.2534542454867383,2.268693208694458,-0.5,FREE,,,
sell,104326,263.74,394.8056818781608,0.0,5m SELL signal,2019-01-23 07:10:00,0.20556847701187797,0.9350557923316956,0.8999999999999997,FREE,720.1255637457701,261.916,104224.0
buy,104344,263.57,395.0603275734952,0.0,5m BUY signal,2019-01-23 08:40:00,0.20556847701187797,2.308084726333618,-0.5,FREE,,,
sell,104349,263.98,395.0603275734952,0.0,5m SELL signal,2019-01-23 09:05:00,0.20556847701187797,2.6498241424560547,0.8999999999999997,FREE,161.97473430514293,263.57,104344.0
buy,104364,263.76,395.3898440735945,0.0,5m BUY signal,2019-01-23 10:20:00,0.20556847701187797,3.0818943977355957,-0.5,FREE,,,
sell,104393,261.98,395.3898440735945,0.0,5m SELL signal,2019-01-23 12:45:00,0.20556847701187797,1.3370858430862427,0.8999999999999997,FREE,-703.7939224509873,263.76,104364.0
buy,104856,264.47,391.6672263409849,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-28 04:20:00,0.1492165734990566,2.7412819862365723,-0.5,FORCE_BUY,,,
sell,105290,264.96,391.6672263409849,0.0,5m SELL signal,2019-01-30 09:05:00,0.22235423897881557,1.6503324508666992,1.4499999999999995,FREE,191.9169409070639,264.47,104856.0
buy,105554,268.97,385.82796702720503,0.0,5m BUY signal,2019-01-31 15:10:00,0.21788796282146997,1.750420331954956,-0.5,FREE,,,
sell,105562,270.07,385.82796702720503,0.0,5m SELL signal,2019-01-31 15:50:00,0.21788796282146997,2.3020951747894287,2.2499999999999996,FREE,424.4107637299124,268.97,105554.0
buy,105583,270.8,384.78788425050686,0.0,5m BUY signal,2019-01-31 17:35:00,0.21788796282146997,1.4373408555984497,-0.5,FREE,,,
sell,105686,271.145,384.78788425050686,0.0,5m SELL signal,2019-02-01 10:20:00,0.2224163243219616,2.5340614318847656,1.9499999999999993,FREE,132.7518200664135,270.8,105583.0
buy,105692,270.3869,385.86673716479487,0.0,5m BUY signal,2019-02-01 10:50:00,0.2224163243219616,1.378942847251892,0.9999999999999996,FREE,,,
sell,107161,275.13,385.86673716479487,0.0,5m SELL signal,2019-02-13 09:00:00,0.20957464466473066,2.5507700443267822,1.5999999999999996,FREE,1830.2045210463268,270.3869,105692.0
buy,107174,275.34,385.5724391521392,0.0,5m BUY signal,2019-02-13 10:05:00,0.20957464466473066,0.8154889941215515,-0.5,FREE,,,
sell,107180,275.64,385.5724391521392,0.0,5m SELL signal,2019-02-13 10:35:00,0.20957464466473066,2.8205924034118652,1.5999999999999996,FREE,115.67173174564616,275.34,107174.0
buy,107190,275.0,386.469771374166,0.0,5m BUY signal,2019-02-13 11:25:00,0.20957464466473066,1.0893465280532837,-0.5,FREE,,,
sell,107214,275.06,386.469771374166,0.0,5m SELL signal,2019-02-13 13:25:00,0.20957464466473066,2.8891820907592773,1.5999999999999996,FREE,23.18818628245084,275.0,107190.0
buy,107245,274.85,386.76505480872504,0.0,5m BUY signal,2019-02-13 16:00:00,0.20957464466473066,0.9037890434265137,-0.5,FREE,,,
sell,107272,274.75,386.76505480872504,0.0,5m SELL signal,2019-02-13 18:15:00,0.20957464466473066,2.4312314987182617,1.5999999999999996,FREE,-38.676505480881296,274.85,107245.0
buy,107292,275.45,385.7821702984106,0.0,5m BUY signal,2019-02-13 19:55:00,0.20957464466473066,1.1124975681304932,-0.5,FREE,,,
sell,107293,275.5,385.7821702984106,0.0,5m SELL signal,2019-02-14 04:00:00,0.20033515294281304,2.8293893337249756,2.1499999999999995,FREE,19.289108514924916,275.45,107292.0
buy,107482,273.37,388.7880452032488,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-15 04:00:00,0.15875149244502373,1.5083900690078735,0.5499999999999998,FORCE_BUY,,,
sell,107679,277.14,388.7880452032488,0.0,5m SELL signal,2019-02-19 05:15:00,0.21428337460982502,4.654911041259766,1.7499999999999996,FREE,1465.730930416241,273.37,107482.0
buy,107690,276.8,389.2656027732239,0.0,5m BUY signal,2019-02-19 06:15:00,0.21428337460982502,0.9740908741950989,-0.5,FREE,,,
sell,107709,276.97,389.2656027732239,0.0,5m SELL signal,2019-02-19 07:50:00,0.21428337460982502,4.279740810394287,1.7499999999999996,FREE,66.17515247145427,276.8,107690.0
buy,107718,276.72,389.6172810064319,0.0,5m BUY signal,2019-02-19 08:35:00,0.21428337460982502,0.6412292122840881,-0.5,FREE,,,
