bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.11700439453125,0.0014305464387033332,0.002462352494847282,0.11700439453125,,230,True,False,55.9770570818297,21.03177432264127,44.32862949543355,0.04164122487611868,0.028802732432964717,-0.02567698488630793,0.009513553565361672,0.0003525617926194987,46.71081451376379,2025/06/18 17:45,3a,7356.0
