bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,2.0782754725012573,0.07714327944867154,2.0782754725012573,,509,True,False,,0.6625767380125682,0.5369413454785033,-0.25127078506812994,0.022313077424041112,54.436455347559566,2002/01/15,3b,3968800.0
,,,4.998123891683292,6.800359763548922,1.0,0.24104895764795278,4.998123891683292,0.019437348878431755,4.998123891683292,,660,False,False,,-0.27740016371591236,0.2058182333923959,0.9664367942166165,0.009773735622499688,62.261769212518104,2002/08/21,"2s,3b",4865400.0
,,,,,,,1.185657253431934,0.048252551755016256,1.185657253431934,,873,True,False,,0.5194892984081585,0.4121663570394354,-0.21464588273744623,0.018229050626722924,58.41672530186556,2003/06/26,3b,2954400.0
,,,,,,,3.160054470445239,0.07001337865788752,3.160054470445239,,1097,True,False,,-0.058645420010365254,-0.16578491043961918,-0.21427898085850786,-0.006096343353461874,38.31322235944918,2004/05/17,3b,4279300.0
1.6983054563641176,5.260317221362769,0.32285228911045494,,,,,1.6983054563641176,0.059755000958825535,1.6983054563641176,,1880,True,False,,0.6167416725357091,0.533895736050134,-0.1656918729711503,0.013379070851569376,57.45109467024321,2007/06/27,"2,3b",10061200.0
1.8850341478593151,8.235194740898258,0.2288997658425384,,,,,1.8850341478593151,0.06033995505847872,1.8850341478593151,,3086,True,False,,0.535527188983233,0.29015319089051417,-0.49074799618543774,0.007367362088743155,41.11091678578617,2012/04/10,"2,3b",6011100.0
,,,,,,,1.6115544506831299,0.04916690281050026,1.6115544506831299,,3331,True,False,,0.9301560983516481,0.8435823496988419,-0.1731474973056124,0.017921819886869843,59.02730977807514,2013/04/03,3b,6136300.0
1.8081073870621083,7.11083352695605,0.2542750270004013,,,,,1.8081073870621083,0.02810710450622772,1.8081073870621083,,3449,False,False,,-0.8729282232801319,-0.580003740267685,0.5858489660248938,-0.012459171267850427,49.344481588189225,2013/09/19,"2,3b",2886700.0
4.238858311213825,9.861127553323591,0.4298553373630343,,,,,4.238858311213825,0.05490225542224737,4.238858311213825,,4645,True,False,,1.1867209088442956,0.9581827094767021,-0.4570763987351869,0.015233098213095575,49.712526835656575,2018/06/20,"2,3b",5147600.0
42.31799168699129,104.96365197123927,0.4031680576299565,,,,,42.31799168699129,0.10800719518884773,42.31799168699129,,5691,False,False,,3.6767517157766085,5.0576603761819,2.761817320810583,0.03392921772329734,74.78910651660364,2022/08/16,"2,3b",9057600.0
