bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.42889976501464844,0.018551910318669425,11,0.012149543622267243,0.42889976501464844,,403,True,False,39.47855704260908,-7.89726158047948,23.686617501579562,0.20268615856051236,0.16179202692088168,-0.08178826327926136,0.03812250994969357,0.007120417283845842,51.485856212506484,2025/06/25 13:30,3a,956042.0
