bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.97998046875,0.006210145068337918,10,3.78997802734375,0.012030148313062063,13,0.522425316047991,1.97998046875,0.006210145068337918,10,0.003502412001040016,1.97998046875,"2,3b",,3b,buy,True,0,False,40.27070931921593,1.284483675396345,27.27530077127607,316.8500061035156,411,0.3698813132641858,0.2783432991857353,-0.18307602815690094,,,,0,0.0008774964432318649,47.24274650442154,2025/07/21 15:15,7036.0
2.0999755859375,0.006586505894612652,11,3.78997802734375,0.012030148313062063,13,0.5540864803929463,2.0999755859375,0.006586505894612652,11,0.003502412001040016,2.0999755859375,"2,3b",,3b,buy,True,0,False,36.50132718687817,13.88503439285165,28.962562922202665,317.32501220703125,412,0.344977845506081,0.24536397447366198,-0.19922774206483806,,0.004893719379928467,,1,0.0007735045607337361,51.08289270363529,2025/07/21 15:20,11771.0
2.209991455078125,0.00661674088346744,8,9.6300048828125,0.029688334395212474,13,0.2294901697321553,2.209991455078125,0.00661674088346744,8,0.006183219622726249,2.209991455078125,"2,3b",,3b,buy,True,0,False,53.90508878511095,-4.8032883385210425,34.335629743900284,331.9775085449219,719,1.544650735521158,1.4451658167822075,-0.1989698374779012,,,,2,0.0043708144430556276,58.956984913909324,2025/07/25 15:00,21389.0
2.3699951171875,0.007095793764034431,9,9.6300048828125,0.029688334395212474,13,0.24610528717565186,2.3699951171875,0.007095793764034431,9,0.006183219622726249,2.3699951171875,"2,3b",,3b,buy,True,0,False,44.66853404030802,-10.750794428509522,26.19542455070217,331.864990234375,720,1.4998321029991406,1.3205575729110706,-0.3585490601761401,,,,3,0.003992848689509476,58.13405950374633,2025/07/25 15:05,22386.0
2.769989013671875,0.008293380280454716,11,9.6300048828125,0.029688334395212474,13,0.2876414962795827,2.769989013671875,0.008293380280454716,11,0.006183219622726249,2.769989013671875,"2,3b",,3b,buy,True,0,False,30.396549496793774,-13.345694338631588,15.815801551651987,331.2300109863281,722,1.367293128557429,1.0628027489420901,-0.6089807592306777,,,,4,0.0032123017878374427,53.111673498746235,2025/07/25 15:15,23305.0
3.32000732421875,0.009940141689277695,12,9.6300048828125,0.029688334395212474,13,0.3447565566809061,3.32000732421875,0.009940141689277695,12,0.006183219622726249,3.32000732421875,"2,3b",,3b,buy,True,0,False,25.371845880183567,-4.776375819477671,15.322438646963155,331.0899963378906,723,1.2774593422907012,0.9181241972237899,-0.7186702901338227,,,,5,0.0027748668796074532,52.107488091199876,2025/07/25 15:20,20594.0
,,,,,,,0.84002685546875,0.002611455281508447,6,0.004893719379928467,0.84002685546875,3b,,3b,buy,True,0,False,64.7067759730775,14.931424525447966,48.11499215720099,320.8399963378906,537,0.6742471273786842,0.6319015663960954,-0.08469112196517758,,,,0,0.0019735480550814124,60.84669459109735,2025/07/22 19:20,13814.0
,,,,,,,0.990020751953125,0.0030777526988089634,7,0.004893719379928467,0.990020751953125,3b,,3b,buy,True,0,False,53.83007112809632,-11.430157941790668,32.07666143813399,320.67999267578125,538,0.6542234590083292,0.5741287855269093,-0.16018934696283993,,,,1,0.0017929076505187641,57.96141415970581,2025/07/22 19:25,7834.0
,,,,,,,1.07000732421875,0.0033264130305983132,8,0.004893719379928467,1.07000732421875,3b,,3b,buy,True,0,False,47.16845565648022,7.198762826783678,33.84522471324804,321.0,539,0.6329487836835661,0.5478500823845138,-0.17019740259810456,,,,2,0.001710535907397807,61.8570633835296,2025/07/22 19:30,13179.0
,,,,,,,1.410003662109375,0.004383385467250409,10,0.004893719379928467,1.410003662109375,3b,,3b,buy,True,0,False,37.8190194779729,7.2561928142212935,27.631410590055697,320.4150085449219,541,0.5774272102914206,0.4461611565689054,-0.2625321074450304,,,,3,0.0013927832142646296,51.72047238557862,2025/07/22 19:40,20313.0
,,,,,,,1.82720947265625,0.00568038485522912,11,0.004893719379928467,1.82720947265625,3b,,3b,buy,True,0,False,32.43091504923346,0.1022884767968435,21.654706191754588,319.989990234375,542,0.5318963372500454,0.3497728450845443,-0.3642469843310021,,,,4,0.0010919752371359986,45.829922644205055,2025/07/22 19:45,13800.0
