bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.857177734375,0.002456288033527527,1.55718994140625,0.004442387090488933,0.5504644690941872,0.857177734375,,97,False,False,40.04162032229905,91.70592993399634,57.26305685953149,-0.04039427074482103,-0.04699600110092206,-0.013203460712202061,0.004773698580042325,-0.00013446579328603764,56.789704613917905,2025/06/18 15:17,2,13700.0
0.81500244140625,0.002336991639124947,0.884979248046875,0.0025441037791508418,0.9209283078726853,0.81500244140625,,168,True,False,23.864954747406266,38.60028670572892,28.776732066847153,-0.06095812935159267,-0.08223285512036682,-0.0425494515375483,0.003506506469805731,-0.00023611550358194734,43.16135696865442,2025/06/18 16:38,2,7430.0
0.6842041015625,0.0019671733000709655,1.969207763671875,0.005629846676608858,0.34745145442992853,0.6842041015625,,266,False,False,38.430835849584554,95.54987811093369,57.4705166033676,-0.1728524613364103,-0.15877365738077742,0.02815760791126576,0.0027690393016006677,-0.0004557281834192893,50.13555047255368,2025/06/18 18:17,2,18971.0
0.70001220703125,0.002017791363821295,1.120025634765625,0.003238940642867191,0.6249965940982535,0.70001220703125,,322,True,False,56.71630988783789,70.54582037362216,61.326146716432646,-0.3095402606430987,-0.2096134397793321,0.19985364172753317,0.00381262584358115,-0.0006041937905423293,55.920608075057864,2025/06/18 19:13,2,11739.0
1.385009765625,0.0039886815097929405,2.054901123046875,0.005883082226591322,0.6740031187346848,1.385009765625,,395,False,False,47.982159086509206,84.46268756369288,60.14233524557043,0.0839875312636637,0.052436417159754,-0.06310222820781941,0.004354589366905996,0.00015072209736539488,52.59806175032265,2025/06/20 13:56,2,10792.0
1.22589111328125,0.0035061935333292192,2.53399658203125,0.007300440001107806,0.48377772960474025,1.22589111328125,,426,True,False,52.39533681398668,-12.837022625504858,30.651217000822836,0.2994771951682838,0.2433898415391127,-0.11217470725834222,0.004334002324139403,0.0006982395605517345,50.827862848142686,2025/06/20 14:27,2,6459.0
0.600006103515625,0.0017188704011408663,1.589996337890625,0.004534296245039458,0.3773631984031017,0.600006103515625,,520,False,False,61.049917190447005,102.38923107008216,74.82968848365873,-0.15728788455497722,-0.12370164812631401,0.06717247285732642,0.002110318330785329,-0.00035382519064450994,50.34039179124879,2025/06/20 16:10,2,5613.0
0.6199951171875,0.001771920914554007,0.9678955078125,0.002773879251241516,0.6405599697313659,0.6199951171875,,560,True,False,31.406946388940064,25.272624799525857,29.362172525801995,0.022909890506206183,-0.013818132070639422,-0.07345604515369121,0.0037505656297872115,-3.953518871643197e-05,48.39685837014203,2025/06/20 16:50,2,2063.0
1.345001220703125,0.0038459373670604404,1.489990234375,0.004242448309064063,0.90269129936097,1.345001220703125,,734,False,False,82.4192688243997,83.90010503338482,82.9128808940614,0.1232412101246442,0.15980460665770124,0.07312679306611408,0.007249407972983991,0.0004558073945817106,62.62292848070311,2025/06/20 19:44,2,10784.0
2.02398681640625,0.005766344206285612,2.480010986328125,0.007115835718194167,0.8161201009044484,2.02398681640625,,763,True,False,37.378977541912704,-12.543095309621421,20.73828659140133,-0.10380922011980362,-0.17890419226120002,-0.1501899442827928,0.01210398097251253,-0.0005110384878842995,35.387999535312105,2025/06/23 13:44,2,5431.0
0.720001220703125,0.002039894713661225,0.910003662109375,0.002571576213484894,0.7912069485898253,0.720001220703125,,903,False,False,58.99815896281504,107.34642874713268,75.11424889092092,-0.01262325131501443,0.01761044317942151,0.06046738898887188,0.005202432639658391,4.984282565395337e-05,60.25663954693817,2025/06/23 16:17,2,3924.0
1.7332763671875,0.00490064536035827,1.843292236328125,0.005239007092752223,0.9403155576894422,1.7332763671875,,942,True,False,16.992262155072577,-0.6674145118054966,11.105703266113219,-0.10864636864201074,-0.19110807763178173,-0.16492341797954196,0.009603563710763952,-0.000541899311333225,35.27122239965537,2025/06/23 16:57,2,2969.0
0.699981689453125,0.0019463940159309512,0.79998779296875,0.002219537245027124,0.8749904631113146,0.699981689453125,,1328,False,False,66.37883338958295,104.67988099817197,79.14584925911262,-0.01520630723951076,-0.0015920789898018484,0.027228456499417825,0.004579119024148888,-4.42109184235454e-06,56.455901762176566,2025/06/24 17:03,2,5244.0
0.560028076171875,0.0015582738900514687,0.71002197265625,0.001979541616914369,0.7887475285824809,0.560028076171875,,1396,True,False,14.680523397030925,-0.5053503927887242,9.618565467091042,-0.07001552191478473,-0.08826672613616893,-0.03650240844276839,0.002926227879049928,-0.00024582587949081516,36.77735434715345,2025/06/24 18:11,2,1270.0
