feature,importance
feat_bsp2s_break_bi_klu_cnt,0.08042946
feat_bsp2s_break_bi_amp_rate,0.06608995
feat_break_bi_amp_rate,0.0600677
klu_high,0.047777448
klu_low,0.042116296
klu_close,0.03998318
feat_zs_cnt,0.036335267
feat_bsp2s_bi_amp_rate,0.034926794
klu_open,0.033656962
feat_divergence_rate,0.032456446
feat_break_bi_klu_cnt,0.02877902
feat_break_bi_amp,0.027532324
feat_bsp2_break_bi_amp,0.02438326
feat_bsp1_bi_klu_cnt,0.023571402
feat_bsp2_break_bi_amp_rate,0.022840647
feat_bsp2_break_bi_bi_klu_cnt,0.02274357
feat_bsp2s_break_bi_amp,0.021813547
feat_bsp2_bi_amp,0.019359803
feat_volume,0.019113269
feat_bi_amp_rate,0.018361503
feat_bsp2_retrace_rate,0.018322041
feat_bsp2s_lv,0.018165093
feat_bi_klu_cnt,0.017925298
feat_bsp2_bi_klu_cnt,0.015180561
feat_kdj_k,0.0140755
feat_bsp1_bi_amp,0.013889072
feat_rsi,0.013776218
feat_bsp3_bi_klu_cnt,0.011992962
feat_ppo,0.011819501
feat_bsp2s_retrace_rate,0.011072291
feat_kdj_d,0.010929745
feat_bsp3_zs_height,0.010846297
feat_macd_value,0.010835113
feat_macd_dea,0.0097245
feat_bsp1_bi_amp_rate,0.0090237
feat_bsp3_bi_amp,0.008286103
feat_level,0.008223102
feat_macd_diff,0.007820954
high_low_spread_pct,0.0076218997
feat_bsp2_bi_amp_rate,0.007371426
dmi_plus,0.006923895
feat_bi_amp,0.006464159
upper_shadow,0.006428264
lower_shadow,0.0063207364
dmi_minus,0.006274846
dmi_adx,0.00614237
price_change_pct,0.004721741
is_bullish_candle,0.004573181
feat_kdj_j,0.003929118
feat_bsp2s_bi_klu_cnt,0.003351555
feat_bsp2s_bi_amp,0.0026363095
body_size,0.0015798217
feat_bsp3_bi_amp_rate,0.0014147543
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
