bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.0788002014160156,0.02940311370387156,1.1749000549316406,0.03306317883710937,1.0,0.93514462991042,1.0788002014160156,,172,True,False,12.447398075792847,12.62858705688847,12.507794402824722,-0.10030928450629535,-0.12973249553571264,-0.058846422058834585,0.0277665479554832,-0.0036026586581612346,23.52894450840084,2025/06/18 16:42,2s,20719.0
0.625,0.017076503444171488,1.1749000549316406,0.03306317883710937,2.0,0.625501228924034,0.625,,230,True,False,31.32623935802763,55.6808057030215,39.444428139692256,-0.05721520489250757,-0.07373617666390686,-0.033041943542798574,0.013481601971448355,-0.0020365535632069164,43.340803743768,2025/06/18 17:41,2s,27555.0
0.5750007629394531,0.015770728946187237,1.1749000549316406,0.03306317883710937,3.0,0.7021036192380996,0.5750007629394531,,269,True,False,9.326204429720502,2.5840736027134916,7.078827487384832,-0.04144725591949624,-0.06467910836927615,-0.046463704899559824,0.01574480891273203,-0.0017918309169461992,36.5400205795394,2025/06/18 18:20,2s,31662.0
0.6300010681152344,0.017283979559083798,1.1749000549316406,0.03306317883710937,4.0,0.7574263051432987,0.6300010681152344,,309,True,False,18.42272664636631,36.92990916987787,24.59178748753683,-0.03741726477830004,-0.07868764113008808,-0.08254075270357608,0.01702960959097116,-0.002178596886485938,42.571938473965616,2025/06/18 19:01,2s,22480.0
0.4550018310546875,0.01248975644367599,1.1749000549316406,0.03306317883710937,5.0,0.625501228924034,0.4550018310546875,,337,True,False,47.50510502078268,-12.069850081008639,27.64678665351891,0.03012988570799997,0.018785375760792533,-0.022689019894414873,0.008061179369776992,0.0005200427524846122,44.864463694489274,2025/06/18 19:29,2s,164429.0
0.20000076293945312,0.005514980457894114,1.1749000549316406,0.03306317883710937,6.0,0.5488988386099684,0.20000076293945312,,356,True,False,33.747878262946614,8.081236544839783,25.19233102357767,0.007824841485183759,-0.005637471861064114,-0.026924626692495745,0.03673924340477266,-0.0001559557254789902,43.66940714801017,2025/06/18 19:48,2s,39648.0
0.5240020751953125,0.014357795331490163,1.0190010070800781,0.02725330365643687,1.0,0.6369003275620028,0.5240020751953125,,436,False,False,75.33260076491635,89.2271580814865,79.96411987043973,0.027592982803743726,0.04762137713584025,0.040056788664193044,0.0251215638486235,0.001296009356839308,56.11368531225315,2025/06/20 14:38,2s,43210.0
0.2999992370605469,0.00819446140560078,0.7400016784667969,0.020504341239625457,1.0,0.7027017274353436,0.2999992370605469,,533,True,False,41.642327032962775,17.370237513255404,33.55163052639365,0.021991880246032137,0.012370731522793221,-0.019242297446477832,0.010465360480473238,0.00033947081054309697,46.306007297428266,2025/06/20 16:24,2s,20776.0
0.6397018432617188,0.01792384051208652,0.9650001525878906,0.02630144967858913,1.0,0.6266340935055283,0.6397018432617188,,666,False,False,77.36618089660641,79.11316204104241,77.94850794475174,0.09218215492641536,0.09086920798022646,-0.002625893892377801,0.011288257933202452,0.0025136895319886215,69.46388913173692,2025/06/20 18:38,2s,5944.0
0.160400390625,0.004465539265267561,0.9650001525878906,0.02630144967858913,2.0,0.36787906818622046,0.160400390625,,708,False,False,62.7344069303619,112.16269202809929,79.21050196294102,-0.03249820411822647,-0.01647303744869788,0.032050333339057185,0.005820479171627112,-0.0004571916306957617,55.73569597782336,2025/06/20 19:21,2s,15778.0
0.17000198364257812,0.0047393919348981,0.9650001525878906,0.02630144967858913,3.0,0.3264273488055849,0.17000198364257812,,729,False,False,51.2697783680448,74.04262714267023,58.860727959586605,-0.022326892558824325,-0.016369403636268487,0.011914977845111675,0.020532787449180592,-0.00045512815022872433,51.76572687242804,2025/06/20 19:42,2s,59692.0
0.9000015258789062,0.025495794485287642,0.9650001525878906,0.02630144967858913,4.0,0.49223027327459096,0.9000015258789062,,798,False,False,70.58726703413032,71.27296733906172,70.81583380244079,0.07720497220578994,0.08144436457764215,0.00847878474370442,0.022099425972376324,0.002264552296792244,57.67360329666342,2025/06/23 14:21,2s,22219.0
0.13500213623046875,0.0037412259846380334,0.4900016784667969,0.013402671227052212,1.0,0.30612451440627164,0.13500213623046875,,1229,False,False,21.575419396715162,48.15743596983965,30.43609158775666,-0.012636357947620719,-0.02537306915019144,-0.025473422405141444,0.009939276593557606,-0.000700743030595985,48.338630550207505,2025/06/24 15:24,2s,10466.0
