bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,2.3600006103515625,5.279998779296875,1.0,0.28598531919197756,2.3600006103515625,0.016896389618610713,2.3600006103515625,,593,True,False,,0.40282319939463074,0.25118849317433956,-0.30326941244058236,0.0029329615274665257,41.18313216290094,2025/01/29 20:30,"2s,3b",734487.0
7.119998931884766,18.950000762939453,0.37572552217566973,,,,,7.119998931884766,0.05331276594653021,7.119998931884766,,923,False,False,,-2.6315270383428606,-2.007409465280354,1.2482351461250136,-0.031394826663169555,49.08169660097701,2025/04/08 13:30,"2,3b",981126.0
