bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
1.20379638671875,0.006764185416463571,6,1.20379638671875,1,18,1,sell,0.002260822864195914,False,0,False,39.48350623089961,100.78971335501893,59.91890860560605,179.0449981689453,276,-0.10010103441244267,-0.1305091006164787,-0.06081613240807204,0.331277,,312,0,-0.0007295132804246537,52.61136793095503,2025/07/17 17:00,42010.0,1
1.3538055419921875,0.007607093529190505,11,1.3538055419921875,1,18,1,sell,0.22596998289495282,False,0,False,72.55602133965125,86.737145484103,77.28306272113517,179.02000427246094,281,-0.06842936718275884,-0.026048757812901613,0.08476121873971446,0.372559,,312,1,-0.00014557477170189286,51.94659978337963,2025/07/17 17:25,20853.0,1
1.4337921142578125,0.008056541634867914,14,1.4337921142578125,1,18,1,sell,0.35821015563034,False,0,False,77.52440695511223,95.15599274478208,83.40160221833551,179.36500549316406,284,-0.027967912616421193,0.03921430549766569,0.13436443622817376,0.394571,,312,2,0.00021908287398224408,59.19848128977214,2025/07/17 17:40,21345.0,1
1.5238037109375,0.008562320798429727,15,1.5238037109375,1,18,1,sell,0.42994344805482787,False,0,False,81.32773846303826,104.1477275105945,88.93440147889034,179.49000549316406,285,-0.007808968174216538,0.07282680959460208,0.16127155553763725,0.419341,,312,3,0.0004067858838811349,61.562551243818,2025/07/17 17:45,20906.0,1
1.6338043212890625,0.009180419118503827,24,1.6338043212890625,1,18,1,sell,0.42994344805482787,False,0,False,60.597563602964335,99.03935420618065,73.41149380403644,179.5399932861328,294,0.05392629251623775,0.09490383704496708,0.08195508905745866,0.449613,,312,4,0.0005298156269011602,60.11545166127516,2025/07/17 18:30,28550.0,1
1.738800048828125,0.00977039477954279,26,1.738800048828125,1,18,1,sell,0.42994344805482787,False,0,False,71.04764251537932,98.51435995115534,80.20321499397133,179.56500244140625,296,0.07745477552687713,0.12628994287425144,0.09767033469474862,0.478507,,312,5,0.0007048033652201587,60.33398141805279,2025/07/17 18:40,37229.0,1
1.83380126953125,0.010304210862325608,28,1.83380126953125,1,18,1,sell,0.42994344805482787,False,0,False,79.48499686120716,103.88482543930562,87.61827305390665,179.75,298,0.10519370456725444,0.16356519964000427,0.11674299014549966,0.504651,,312,6,0.0009124581399825138,64.05450429506968,2025/07/17 18:50,25353.0,1
1.8838043212890625,0.010585180233234587,29,1.8838043212890625,1,18,1,sell,0.42994344805482787,False,0,False,83.22643142667766,105.67503881950074,90.70930055761869,179.82000732421875,299,0.12080560182193259,0.18325319084064517,0.12489517803742517,0.518411,,312,7,0.001022051303239069,65.41590317888898,2025/07/17 18:55,27347.0,1
2.0637969970703125,0.01159656708072995,30,2.0637969970703125,1,18,1,sell,0.42994344805482787,False,0,False,83.89036150985945,87.87394200895014,85.21822167622301,179.73500061035156,300,0.1346062289296846,0.1898087373606927,0.1104050168620162,0.567944,,312,8,0.0010584228411097015,62.328983090035976,2025/07/17 19:00,42669.0,1
2.08380126953125,0.011708971977056368,31,2.08380126953125,1,18,1,sell,0.42994344805482787,False,0,False,85.97540137906697,98.48564059431209,90.145481117482,180.0500030517578,301,0.15126702047511514,0.21791018665683737,0.13328633236344445,0.573449,,312,9,0.0012147633904670315,68.2988244152189,2025/07/17 19:05,39744.0,1
2.233795166015625,0.012551794349969171,32,2.233795166015625,1,18,1,sell,0.42994344805482787,False,0,False,85.58451057500167,83.23916575061003,84.80272896687113,179.97999572753906,302,0.16738542734774273,0.2318590548382531,0.12894725498102072,0.614726,,312,10,0.0012922052817641784,65.80299251834958,2025/07/17 19:10,38050.0,1
2.3437957763671875,0.013169892670043272,38,2.3437957763671875,1,18,1,sell,0.42994344805482787,False,0,False,62.99071158622781,73.33858263642956,66.44000193629506,180.2550048828125,308,0.20213546123421988,0.2275533803245935,0.05083583818074722,0.644998,,312,11,0.001266939179300443,66.24560941619967,2025/07/17 19:40,73651.0,1
2.4637908935546875,0.013844150568373514,39,2.4637908935546875,1,18,1,sell,0.42994344805482787,False,0,False,67.23094642361946,92.67235544796938,75.71141609840276,180.3800048828125,309,0.21252209706055894,0.25406864036591514,0.08309308661071241,0.67802,,312,12,0.0014141172590523242,68.20518147433505,2025/07/17 19:45,58962.0,1
2.9438018798828125,0.01654135364132275,40,2.9438018798828125,1,18,1,sell,0.42994344805482787,False,0,False,72.59185771975699,104.75732549658218,83.31368031203205,180.88999938964844,310,0.23254380922093842,0.3126306578624565,0.1601736972830361,0.810116,,312,13,0.001739189070458437,74.66703558184685,2025/07/17 19:50,122717.0,1
3.07379150390625,0.017271771117909136,41,3.07379150390625,1,18,1,sell,0.5408448232594693,False,0,False,77.30672422395222,105.5959232491237,86.7364572323427,180.94500732421875,311,0.25790263441822636,0.3593379352073782,0.20287060157830372,0.845888,,312,14,0.0019980468399076147,75.25128458913684,2025/07/17 19:55,407815.0,1
