bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.154998779296875,0.0054423729560461945,6,0.2746009826660156,0.009768661777473047,8,1.0,0.2184969090782802,0.154998779296875,2s,,2s,buy,True,0,False,64.279586128967,2.5049619831822554,43.68804474703875,28.329999923706055,227,0.026313041946911538,0.025120778161401347,-0.002384527571020381,,,,0,0.0008857989165311659,46.290419441609764,2025/07/16 19:25,46559.0
0.19499969482421875,0.006846899506969122,7,0.2746009826660156,0.009768661777473047,8,1.0,0.36416614572480377,0.19499969482421875,2s,,2s,buy,True,0,False,53.41617922193413,-11.764262220262992,31.689365407868422,28.299999237060547,228,0.02435299447352915,0.016512804579999596,-0.015680379787059107,,,,1,0.0005823584106678673,42.894233147103385,2025/07/16 19:30,76946.0
0.3299999237060547,0.011587076159065913,14,0.2746009826660156,0.009768661777473047,8,1.0,0.8557894005695631,0.3299999237060547,2s,,2s,buy,True,0,False,30.284227591946077,15.970416069323463,25.512957084405205,28.18000030517578,235,0.003508851139488349,-0.01543389674109008,-0.03788549576115686,,,,2,-0.0005447720545338453,34.85808278377685,2025/07/17 13:35,92920.0
0.3599987030029297,0.01264040410074605,15,0.2746009826660156,0.009768661777473047,8,1.0,0.9650343821629506,0.3599987030029297,2s,,2s,buy,True,0,False,28.111354201352096,15.074113857788241,23.765607420164145,28.179800033569336,236,-0.0022159351690457874,-0.025115080403182333,-0.04579829046827309,,,,3,-0.0008868403449281037,34.84409101075313,2025/07/17 13:40,27762.0
0.19500160217285156,0.006976801318424851,8,0.6000003814697266,0.021715541067467748,29,1.0,0.7916667991213486,0.19500160217285156,2s,,2s,buy,True,0,False,47.30698243350628,17.467622710401145,37.36052919247123,27.780000686645508,358,-0.020045222141014115,-0.01928362752156687,0.0015231892388944887,,,,4,-0.0006922924912570285,42.435311164176,2025/07/18 17:20,22697.0
0.22500038146972656,0.008050102873988748,9,0.6000003814697266,0.021715541067467748,29,1.0,0.8416647328283101,0.22500038146972656,2s,,2s,buy,True,0,False,41.07487507969986,3.6822309568613605,28.610660372087025,27.75,359,-0.02097063036081117,-0.02467226323999938,-0.007403265758376423,,,,5,-0.00088599416244205,40.04322876051962,2025/07/18 17:25,24434.0
0.24000167846679688,0.0085868218932226,13,0.6000003814697266,0.021715541067467748,29,1.0,0.8666668785941578,0.24000167846679688,2s,,2s,buy,True,0,False,33.15472742636306,9.098677025383324,25.136043959369815,27.719999313354492,363,-0.023983496935518815,-0.030010578612714056,-0.012054163354390482,,,,6,-0.001078423745887058,39.06693572785431,2025/07/18 17:45,18426.0
0.26000022888183594,0.009302333516447896,14,0.6000003814697266,0.021715541067467748,29,1.0,0.8999977747613431,0.26000022888183594,2s,,2s,buy,True,0,False,28.44648646023421,0.1970406634611166,19.030004527976512,27.704999923706055,364,-0.02623090271655641,-0.035220525840706784,-0.017979246248300752,,,,7,-0.0012660572369993766,37.93459336241522,2025/07/18 17:50,16973.0
0.26000022888183594,0.009302333516447896,15,0.6000003814697266,0.021715541067467748,29,1.0,0.8999977747613431,0.26000022888183594,2s,,2s,buy,True,0,False,23.46417152589172,-6.42971808016317,13.499541657206757,27.69499969482422,365,-0.02892447394709933,-0.03969875886927099,-0.02154856984434332,,,,8,-0.0014275059399124392,37.16123709806245,2025/07/18 17:55,14764.0
0.1700000762939453,0.006146062083577728,5,0.7899990081787109,0.02884787298068128,44,1.0,0.8670890201768766,0.1700000762939453,2s,,2s,buy,True,0,False,56.779521321978436,14.98506556986004,42.848036071272304,27.520000457763672,521,-0.017921236508685393,-0.02018927837121609,-0.004536083725061396,,,,9,-0.0007314872240075375,39.14860337805306,2025/07/22 17:55,33715.0
