bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.12469959259033203,0.011648724285759847,0.12469959259033203,1.045916396252025,493,True,False,<Math.KDJ.KDJ_Item object at 0x00000241486C40B0>,-0.0037177711224986114,-0.0148753198504874,-0.022315097455977578,0.015566623752540618,-0.0013967041053213126,29.99534396076821,2025/06/18 15:25,1p,208565.0
0.11960029602050781,0.011251203643735629,0.11960029602050781,1.0258584539286837,638,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148854050>,0.008361229138566137,0.012837925106953918,0.008953391936775561,0.008800390142704258,0.0012031763468981047,74.99337900806788,2025/06/18 18:00,1p,169584.0
0.17930030822753906,0.016479354001609808,0.17930030822753906,0.05659772575590096,804,False,False,<Math.KDJ.KDJ_Item object at 0x000002414841DC10>,0.03304306185275171,0.03318045153787885,0.00027477937025428834,0.04501065851524438,0.003021670346135277,66.83011520227585,2025/06/20 14:16,1p,476095.0
0.15999984741210938,0.015369822262954672,0.15999984741210938,1.155790576273071,1087,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148E64E30>,0.012103995002522778,0.01263853990422703,0.0010690898034085052,0.007568583350596313,0.0012001918211547525,58.57269805839551,2025/06/20 19:09,1p,123038.0
0.2999992370605469,0.028382142452420944,0.2999992370605469,4.437806556579982,1141,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149DDD1F0>,-0.02477581352109089,-0.04926369594615565,-0.04897576485012952,0.04185970754979443,-0.004709147362060155,18.237864868438777,2025/06/23 13:35,1p,163938.0
0.32000064849853516,0.02968466200604778,0.32000064849853516,0.44510167012154445,1611,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149804530>,0.036693682470567215,0.045140506893339705,0.01689364884554498,0.013063103854098488,0.0041115485926811355,77.6691937818973,2025/06/24 15:14,1p,501535.0
