side,signal_idx,exec_idx,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx,entry_signal_idx
sell,255575,255576,255576,504.16,203.4200837425378,0.0,5m SELL signal,2024-02-22 09:25:00,0.23335037384816207,1.4315105676651,1.1999999999999997,FREE,917.4245776788551,499.65,255018.0,255017.0
buy,255583,255584,255584,503.48,203.69482287208598,0.0,5m BUY signal,2024-02-22 10:30:00,0.23335037384816207,2.1155407428741455,1.0999999999999996,FREE,,,,
sell,255606,255607,255607,505.79,203.69482287208598,0.0,5m SELL signal,2024-02-22 11:30:00,0.23335037384816207,1.4290471076965332,1.1999999999999997,FREE,470.53504083451907,503.48,255584.0,255583.0
buy,255661,255662,255662,507.37,203.0604971923298,0.0,5m BUY signal,2024-02-22 16:05:00,0.23335037384816207,1.6100012063980103,1.0999999999999996,FREE,,,,
sell,255769,255770,255770,509.12,203.0604971923298,0.0,5m SELL signal,2024-02-23 09:15:00,0.23776875492625446,2.011183500289917,1.9999999999999996,FREE,355.3558700865771,507.37,255662.0,255661.0
buy,255853,255854,255854,507.58,203.6765836529393,0.0,5m BUY signal,2024-02-23 16:15:00,0.23776875492625446,1.9302538633346558,1.2499999999999996,FREE,,,,
sell,256512,256513,256513,507.85,203.6765836529393,0.0,5m SELL signal,2024-02-29 08:45:00,0.21922838618850807,1.8712012767791748,1.7999999999999994,FREE,54.99267758630149,507.58,255854.0,255853.0
buy,256801,256802,256802,512.23,201.93497649131294,0.0,FORCE_BUY->first acceptable 5m signal,2024-03-01 16:55:00,0.1975468597734519,2.6233971118927,2.4499999999999993,FORCE_BUY,,,,
sell,257221,257222,257222,509.19,201.93497649131294,0.0,5m SELL signal,2024-03-06 05:00:00,0.2534104388974116,1.1540125608444214,-0.5,FREE,-613.8823285335955,512.23,256802.0,256801.0
buy,257771,257772,257772,510.84,201.28273173520407,0.0,5m BUY signal,2024-03-11 04:00:00,0.20401512305047062,1.6170541048049927,0.5499999999999998,FREE,,,,
sell,257959,257960,257960,513.56,201.28273173520407,0.0,5m SELL signal,2024-03-12 04:00:00,0.2240502801048342,1.4620956182479858,1.3999999999999995,FREE,547.4890303197491,510.84,257772.0,257771.0
buy,258345,258346,258346,517.91,199.59212934666525,0.0,5m BUY signal,2024-03-14 04:40:00,0.2682675389323997,1.0854322910308838,0.3999999999999998,FREE,,,,
sell,258351,258352,258352,518.0,199.59212934666525,0.0,5m SELL signal,2024-03-14 05:25:00,0.2682675389323997,1.4939807653427124,-0.5,FREE,17.963291641206226,517.91,258346.0,258345.0
buy,258440,258441,258441,513.82,201.21584018055464,0.0,5m BUY signal,2024-03-14 13:00:00,0.2682675389323997,1.5447779893875122,0.3999999999999998,FREE,,,,
sell,258450,258451,258451,514.36,201.21584018055464,0.0,5m SELL signal,2024-03-14 13:50:00,0.2682675389323997,1.2515865564346313,-0.5,FREE,108.65655369749219,513.82,258441.0,258440.0
buy,258459,258460,258460,514.33,201.22757676058188,0.0,5m BUY signal,2024-03-14 14:35:00,0.2682675389323997,1.3580095767974854,0.3999999999999998,FREE,,,,
sell,258475,258476,258476,514.94,201.22757676058188,0.0,5m SELL signal,2024-03-14 15:55:00,0.2682675389323997,1.1784790754318237,-0.5,FREE,122.7488218239577,514.33,258460.0,258459.0
buy,258518,258519,258519,514.15,201.53676626878158,0.0,5m BUY signal,2024-03-14 19:30:00,0.2682675389323997,1.5259493589401245,0.3999999999999998,FREE,,,,
sell,258549,258550,258550,514.25,201.53676626878158,0.0,5m SELL signal,2024-03-15 06:05:00,0.2448774101930119,1.3287700414657593,1.0499999999999996,FREE,20.15367662688274,514.15,258519.0,258518.0
buy,258572,258573,258573,514.01,201.6308672082662,0.0,5m BUY signal,2024-03-15 08:00:00,0.2448774101930119,2.0659196376800537,1.8499999999999996,FREE,,,,
sell,258713,258714,258714,511.31,201.6308672082662,0.0,5m SELL signal,2024-03-18 04:00:00,0.22982426810131504,1.4884029626846313,1.3999999999999995,FREE,-544.4033414623165,514.01,258573.0,258572.0
buy,258932,258933,258933,511.36,201.6111520499425,0.0,5m BUY signal,2024-03-19 07:05:00,0.20498747772730794,2.334413528442383,2.2999999999999994,FREE,,,,
sell,258980,258981,258981,512.51,201.6111520499425,0.0,5m SELL signal,2024-03-19 11:05:00,0.20498747772730794,1.4113892316818237,1.3999999999999995,FREE,231.85282485742928,511.36,258933.0,258932.0
buy,259476,259477,259477,522.77,197.6542868510359,0.0,5m BUY signal,2024-03-22 05:35:00,0.23879219488094586,1.0945247411727905,-0.5,FREE,,,,
sell,259643,259644,259644,521.1,197.6542868510359,0.0,5m SELL signal,2024-03-25 04:00:00,0.21159576534950023,1.2837903499603271,-0.5,FREE,-330.08265904122186,522.77,259477.0,259476.0
buy,259661,259662,259662,520.42,197.91254924498446,0.0,5m BUY signal,2024-03-25 06:00:00,0.21159576534950023,1.2958661317825317,1.2499999999999996,FREE,,,,
sell,259825,259826,259826,521.13,197.91254924498446,0.0,5m SELL signal,2024-03-26 04:00:00,0.2435137062596819,1.6423619985580444,-0.5,FREE,140.51790996394618,520.42,259662.0,259661.0
buy,259876,259877,259877,521.6,197.7342154678657,0.0,5m BUY signal,2024-03-26 08:30:00,0.2435137062596819,1.875877857208252,1.4499999999999995,FREE,,,,
sell,259988,259989,259989,519.46,197.7342154678657,0.0,5m SELL signal,2024-03-26 18:05:00,0.2435137062596819,1.4645029306411743,-0.5,FREE,-423.1512211012299,521.6,259877.0,259876.0
buy,260061,260062,260062,520.76,197.24060136519228,0.0,FORCE_BUY->first acceptable 5m signal,2024-03-27 08:00:00,0.17834600200388398,1.8024275302886963,1.7999999999999994,FORCE_BUY,,,,
sell,260256,260257,260257,522.86,197.24060136519228,0.0,5m SELL signal,2024-03-28 08:30:00,0.2295379047188486,1.5309287309646606,1.2999999999999996,FREE,414.20526286690824,520.76,260062.0,260061.0
buy,261328,261329,261329,517.23,199.3875467969848,0.0,FORCE_BUY->first acceptable 5m signal,2024-04-08 04:20:00,0.19628658432076537,1.5711513757705688,1.3499999999999996,FORCE_BUY,,,,
sell,261518,261519,261519,518.65,199.3875467969848,0.0,5m SELL signal,2024-04-09 05:05:00,0.21254513995514324,0.7939261794090271,-0.5,FREE,283.13031645171026,517.23,261329.0,261328.0
buy,261534,261535,261535,518.77,199.3414251908479,0.0,5m BUY signal,2024-04-09 06:25:00,0.21254513995514324,1.1335899829864502,0.9499999999999997,FREE,,,,
sell,261541,261542,261542,518.67,199.3414251908479,0.0,5m SELL signal,2024-04-09 07:00:00,0.21254513995514324,1.5244344472885132,-0.5,FREE,-19.934142519089324,518.77,261535.0,261534.0
buy,261575,261576,261576,518.97,199.22619227264983,0.0,5m BUY signal,2024-04-09 09:50:00,0.21254513995514324,1.2027934789657593,0.9499999999999997,FREE,,,,
sell,261592,261593,261593,516.46,199.22619227264983,0.0,5m SELL signal,2024-04-09 11:15:00,0.21254513995514324,0.8480231761932373,-0.5,FREE,-500.05774260434924,518.97,261576.0,261575.0
buy,261745,261746,261746,511.96,200.9773405366293,0.0,5m BUY signal,2024-04-10 08:40:00,0.23464068241328173,0.9975276589393616,-0.5,FREE,,,,
sell,261941,261942,261942,515.65,200.9773405366293,0.0,5m SELL signal,2024-04-11 09:05:00,0.20797371192511263,1.1723904609680176,1.0499999999999996,FREE,741.6063865801617,511.96,261746.0,261745.0
buy,261952,261953,261953,513.81,201.69705853858994,0.0,5m BUY signal,2024-04-11 10:00:00,0.20797371192511263,1.322346806526184,0.9499999999999997,FREE,,,,
sell,261989,261990,261990,516.55,201.69705853858994,0.0,5m SELL signal,2024-04-11 13:05:00,0.20797371192511263,1.6152101755142212,1.0499999999999996,FREE,552.6499403957383,513.81,261953.0,261952.0
buy,262015,262016,262016,518.62,200.89201262602413,0.0,5m BUY signal,2024-04-11 15:30:00,0.20797371192511263,1.8786053657531738,0.9499999999999997,FREE,,,,
sell,262020,262021,262021,519.17,200.89201262602413,0.0,5m SELL signal,2024-04-11 15:40:00,0.20797371192511263,1.8608015775680542,1.0499999999999996,FREE,110.49060694430413,518.62,262016.0,262015.0
buy,262022,262023,262023,518.61,201.10893772787438,0.0,5m BUY signal,2024-04-11 15:50:00,0.20797371192511263,2.1683874130249023,0.9499999999999997,FREE,,,,
sell,262118,262119,262119,517.08,201.10893772787438,0.0,5m SELL signal,2024-04-12 08:00:00,0.28418247407371305,1.2437512874603271,1.0999999999999996,FREE,-307.69667472364233,518.61,262023.0,262022.0
buy,262122,262123,262123,516.27,201.4244668881192,0.0,5m BUY signal,2024-04-12 08:20:00,0.28418247407371305,2.9115569591522217,1.9499999999999993,FREE,,,,
sell,262274,262275,262275,513.74,201.4244668881192,0.0,FORCE_SELL->first acceptable 5m signal,2024-04-15 05:05:00,0.3247012097354303,1.1973609924316406,0.3999999999999998,FORCE_SELL,-509.6039012269361,516.27,262123.0,262122.0
buy,263120,263121,263121,497.09,208.17116743266283,0.0,FORCE_BUY->first acceptable 5m signal,2024-04-19 11:55:00,0.18997537632933656,1.7039527893066406,1.6999999999999993,FORCE_BUY,,,,
sell,264380,264381,264381,509.84,208.17116743266283,0.0,FORCE_SELL->first acceptable 5m signal,2024-04-30 06:50:00,0.30212534508186034,1.2467553615570068,1.1999999999999997,FORCE_SELL,2654.182384766451,497.09,263121.0,263120.0
buy,264547,264548,264548,500.75,211.95005093134063,0.0,5m BUY signal,2024-05-01 04:40:00,0.28524013492811795,1.4090226888656616,1.3999999999999995,FREE,,,,
sell,264660,264661,264661,503.07,211.95005093134063,0.0,5m SELL signal,2024-05-01 14:25:00,0.28524013492811795,1.9834140539169312,1.3499999999999996,FREE,491.7241181607088,500.75,264548.0,264547.0
buy,264673,264674,264674,504.7,211.26552827824355,0.0,5m BUY signal,2024-05-01 15:30:00,0.28524013492811795,1.4490363597869873,1.3999999999999995,FREE,,,,
sell,266055,266056,266056,521.7,211.26552827824355,0.0,5m SELL signal,2024-05-13 05:40:00,0.20886687796052952,2.5939581394195557,2.4499999999999993,FREE,3591.5139807301525,504.7,264674.0,264673.0
buy,266102,266103,266103,521.315,211.4215514665023,0.0,5m BUY signal,2024-05-13 09:45:00,0.20886687796052952,1.2453734874725342,0.5999999999999996,FREE,,,,
sell,266663,266664,266664,530.9,211.4215514665023,0.0,5m SELL signal,2024-05-16 10:40:00,0.2403623507204786,1.3828632831573486,1.2499999999999996,FREE,2026.4755708064083,521.315,266103.0,266102.0
buy,266706,266707,266707,529.32,212.05263672932455,0.0,5m BUY signal,2024-05-16 14:15:00,0.2403623507204786,1.5180264711380005,1.4999999999999996,FREE,,,,
sell,266951,266952,266952,530.08,212.05263672932455,0.0,5m SELL signal,2024-05-20 04:00:00,0.20402760278116963,1.247680425643921,-0.5,FREE,161.16000391428472,529.32,266707.0,266706.0
buy,266997,266998,266998,530.04,212.06863949415208,0.0,5m BUY signal,2024-05-20 08:35:00,0.20402760278116963,1.5472626686096191,1.3999999999999995,FREE,,,,
sell,267013,267014,267014,531.19,212.06863949415208,0.0,5m SELL signal,2024-05-20 09:55:00,0.20402760278116963,0.9654606580734253,-0.5,FREE,243.8789354182942,530.04,266998.0,266997.0
buy,267060,267061,267061,530.16,212.48064850780645,0.0,5m BUY signal,2024-05-20 13:50:00,0.20402760278116963,1.4911621809005737,1.3999999999999995,FREE,,,,
sell,267335,267336,267336,530.85,212.48064850780645,0.0,5m SELL signal,2024-05-22 07:00:00,0.22726426141391146,0.8965901732444763,0.6499999999999997,FREE,146.61164747039805,530.16,267061.0,267060.0
buy,267345,267346,267346,530.48,212.62884983480822,0.0,5m BUY signal,2024-05-22 07:50:00,0.22726426141391146,1.3699413537979126,1.0499999999999996,FREE,,,,
sell,267356,267357,267357,530.62,212.62884983480822,0.0,5m SELL signal,2024-05-22 08:45:00,0.22726426141391146,0.9626230001449585,0.6499999999999997,FREE,29.76803897687025,530.48,267346.0,267345.0
buy,267393,267394,267394,530.5399,212.6609521722041,0.0,5m BUY signal,2024-05-22 11:50:00,0.22726426141391146,1.2864075899124146,1.0499999999999996,FREE,,,,
sell,267398,267399,267399,530.94,212.6609521722041,0.0,5m SELL signal,2024-05-22 12:15:00,0.22726426141391146,0.7949736714363098,0.6499999999999997,FREE,85.08564696411287,530.5399,267394.0,267393.0
buy,267414,267415,267415,530.14,212.98186506641653,0.0,5m BUY signal,2024-05-22 13:35:00,0.22726426141391146,1.5574997663497925,1.0499999999999996,FREE,,,,
sell,267442,267443,267443,529.8,212.98186506641653,0.0,5m SELL signal,2024-05-22 15:55:00,0.22726426141391146,0.7819996476173401,0.6499999999999997,FREE,-72.4138341225884,530.14,267415.0,267414.0
buy,267471,267472,267472,530.4,212.74093535480293,0.0,5m BUY signal,2024-05-22 18:20:00,0.22726426141391146,1.5562236309051514,1.0499999999999996,FREE,,,,
sell,267478,267479,267479,530.6,212.74093535480293,0.0,5m SELL signal,2024-05-22 18:55:00,0.22726426141391146,0.8692560791969299,0.6499999999999997,FREE,42.54818707097026,530.4,267472.0,267471.0
buy,267975,267976,267976,527.62,213.9424970608742,0.0,FORCE_BUY->first acceptable 5m signal,2024-05-28 14:30:00,0.18949088921606885,1.8929986953735352,1.8499999999999996,FORCE_BUY,,,,
sell,268064,268065,268065,527.03,213.9424970608742,0.0,5m SELL signal,2024-05-29 06:15:00,0.2085764204414761,0.9465671181678772,-0.5,FREE,-126.22607326592258,527.62,267976.0,267975.0
buy,268077,268078,268078,526.51,214.1537942792967,0.0,5m BUY signal,2024-05-29 07:20:00,0.2085764204414761,1.131230354309082,1.0999999999999996,FREE,,,,
sell,268143,268144,268144,527.13,214.1537942792967,0.0,5m SELL signal,2024-05-29 12:50:00,0.2085764204414761,0.7736964225769043,-0.5,FREE,132.77535245316494,526.51,268078.0,268077.0
buy,268190,268191,268191,524.64,215.17019209066345,0.0,5m BUY signal,2024-05-29 16:45:00,0.2085764204414761,1.3434815406799316,1.0999999999999996,FREE,,,,
sell,268258,268259,268259,524.07,215.17019209066345,0.0,5m SELL signal,2024-05-30 06:45:00,0.2833543707912191,0.7792953848838806,-0.5,FREE,-122.64700949166446,524.64,268191.0,268190.0
buy,268264,268265,268265,523.84,215.26466586926162,0.0,5m BUY signal,2024-05-30 07:15:00,0.2833543707912191,0.9743068218231201,0.9499999999999997,FREE,,,,
sell,268270,268271,268271,524.109,215.26466586926162,0.0,5m SELL signal,2024-05-30 07:45:00,0.2833543707912191,0.6647719144821167,-0.5,FREE,57.90619511883255,523.84,268265.0,268264.0
buy,268497,268498,268498,520.41,216.79473638875666,0.0,5m BUY signal,2024-05-31 10:50:00,0.28055261204076415,1.54213285446167,1.3999999999999995,FREE,,,,
sell,268529,268530,268530,520.77,216.79473638875666,0.0,5m SELL signal,2024-05-31 13:30:00,0.28055261204076415,1.5465710163116455,-0.5,FREE,78.04610509995535,520.41,268498.0,268497.0
buy,269249,269250,269250,534.0,211.42358589732734,0.0,5m BUY signal,2024-06-06 12:10:00,0.21965177782300616,0.9314499497413635,0.8999999999999997,FREE,,,,
sell,269340,269341,269341,534.94,211.42358589732734,0.0,5m SELL signal,2024-06-07 04:00:00,0.26286501959255043,1.121753454208374,0.9999999999999996,FREE,198.73817074349924,534.0,269250.0,269249.0
buy,269350,269351,269351,534.7,211.5184833362938,0.0,5m BUY signal,2024-06-07 04:55:00,0.26286501959255043,0.9475534558296204,0.6499999999999997,FREE,,,,
sell,269359,269360,269360,534.77,211.5184833362938,0.0,5m SELL signal,2024-06-07 05:45:00,0.26286501959255043,1.2234721183776855,0.9999999999999996,FREE,14.8062938335271,534.7,269351.0,269350.0
buy,269365,269366,269366,534.58,211.5936610680344,0.0,5m BUY signal,2024-06-07 06:15:00,0.26286501959255043,0.964263379573822,0.6499999999999997,FREE,,,,
sell,269399,269400,269400,533.48,211.5936610680344,0.0,5m SELL signal,2024-06-07 09:15:00,0.26286501959255043,1.2290230989456177,0.9999999999999996,FREE,-232.75302717484266,534.58,269366.0,269365.0
buy,269456,269457,269457,534.85,211.05167113503785,0.0,5m BUY signal,2024-06-07 14:00:00,0.26286501959255043,0.6882086396217346,0.6499999999999997,FREE,,,,
sell,269464,269465,269465,535.34,211.05167113503785,0.0,5m SELL signal,2024-06-07 14:40:00,0.26286501959255043,1.0402114391326904,0.9999999999999996,FREE,103.41531885617047,534.85,269457.0,269456.0
buy,269499,269500,269500,533.1,211.93847613099075,0.0,5m BUY signal,2024-06-07 17:35:00,0.26286501959255043,1.0056099891662598,0.6499999999999997,FREE,,,,
sell,269508,269509,269509,533.2,211.93847613099075,0.0,5m SELL signal,2024-06-07 18:20:00,0.26286501959255043,1.4717556238174438,0.9999999999999996,FREE,21.193847613103895,533.1,269500.0,269499.0
buy,269533,269534,269534,532.88,212.06574739724567,0.0,5m BUY signal,2024-06-10 04:50:00,0.2066291458916166,1.0381309986114502,-0.5,FREE,,,,
sell,269549,269550,269550,533.04,212.06574739724567,0.0,5m SELL signal,2024-06-10 06:20:00,0.2066291458916166,1.314155101776123,-0.5,FREE,33.93051958355256,532.88,269534.0,269533.0
buy,269578,269579,269579,533.4,211.9226209085636,0.0,5m BUY signal,2024-06-10 08:45:00,0.2066291458916166,1.1176329851150513,-0.5,FREE,,,,
sell,269594,269595,269595,533.57,211.9226209085636,0.0,5m SELL signal,2024-06-10 10:05:00,0.2066291458916166,1.3624184131622314,-0.5,FREE,36.02684555447123,533.4,269579.0,269578.0
buy,269632,269633,269633,534.52,211.54597178437157,0.0,5m BUY signal,2024-06-10 13:15:00,0.2066291458916166,1.0592679977416992,-0.5,FREE,,,,
sell,269655,269656,269656,535.77,211.54597178437157,0.0,5m SELL signal,2024-06-10 15:10:00,0.2066291458916166,1.2794705629348755,-0.5,FREE,264.43246473046446,534.52,269633.0,269632.0
buy,269662,269663,269663,534.88,211.89796833479053,0.0,5m BUY signal,2024-06-10 15:45:00,0.2066291458916166,0.5969998240470886,-0.5,FREE,,,,
sell,269711,269712,269712,535.35,211.89796833479053,0.0,5m SELL signal,2024-06-11 04:00:00,0.22518286763499507,1.2025710344314575,0.8499999999999996,FREE,99.59204511735733,534.88,269663.0,269662.0
buy,269722,269723,269723,534.55,212.21509184927532,0.0,5m BUY signal,2024-06-11 04:55:00,0.22518286763499507,1.377823829650879,-0.5,FREE,,,,
sell,269756,269757,269757,534.36,212.21509184927532,0.0,5m SELL signal,2024-06-11 08:00:00,0.22518286763499507,0.8785651922225952,0.8499999999999996,FREE,-40.32086745134976,534.55,269723.0,269722.0
buy,269774,269775,269775,533.56,212.5332792574008,0.0,5m BUY signal,2024-06-11 09:30:00,0.22518286763499507,0.7981349229812622,-0.5,FREE,,,,
sell,269783,269784,269784,533.36,212.5332792574008,0.0,5m SELL signal,2024-06-11 10:15:00,0.22518286763499507,0.8597823977470398,0.8499999999999996,FREE,-42.506655851465666,533.56,269775.0,269774.0
buy,269804,269805,269805,533.89,212.3222945264517,0.0,5m BUY signal,2024-06-11 12:00:00,0.22518286763499507,0.7701952457427979,-0.5,FREE,,,,
sell,269826,269827,269827,535.16,212.3222945264517,0.0,5m SELL signal,2024-06-11 13:50:00,0.22518286763499507,0.9828535914421082,0.8499999999999996,FREE,269.6493140485898,533.89,269805.0,269804.0
buy,270151,270152,270152,541.0404,210.01462947827167,0.0,FORCE_BUY->first acceptable 5m signal,2024-06-13 10:25:00,0.17069152528549592,1.5581589937210083,1.2499999999999996,FORCE_BUY,,,,
sell,270826,270827,270827,550.51,210.01462947827167,0.0,5m SELL signal,2024-06-20 05:00:00,0.22675584709458463,1.93807852268219,1.5499999999999994,FREE,1988.7545353074443,541.0404,270152.0,270151.0
buy,270918,270919,270919,545.91,211.78427519936133,0.0,5m BUY signal,2024-06-20 13:05:00,0.22675584709458463,1.7986347675323486,1.5499999999999994,FREE,,,,
sell,271185,271186,271186,545.31,211.78427519936133,0.0,5m SELL signal,2024-06-24 04:00:00,0.2473568333995806,1.1832233667373657,-0.5,FREE,-127.07056511962162,545.91,270919.0,270918.0
buy,271402,271403,271403,543.72,212.4035958010809,0.0,FORCE_BUY->first acceptable 5m signal,2024-06-25 06:40:00,0.16849424836543828,1.9493687152862549,1.5999999999999996,FORCE_BUY,,,,
sell,271982,271983,271983,548.0,212.4035958010809,0.0,5m SELL signal,2024-06-28 08:25:00,0.28704163685369327,0.816074013710022,0.7999999999999998,FREE,909.0873900286205,543.72,271403.0,271402.0
buy,272131,272132,272132,544.59,213.7335803062714,0.0,FORCE_BUY->first acceptable 5m signal,2024-07-01 05:00:00,0.18148149188704024,1.889574408531189,1.7499999999999996,FORCE_BUY,,,,
sell,273016,273017,273017,556.61,213.7335803062714,0.0,5m SELL signal,2024-07-09 05:30:00,0.20581452065649541,1.5330417156219482,0.8999999999999997,FREE,2569.077635281378,544.59,272132.0,272131.0
buy,273038,273039,273039,556.28,213.86037271567147,0.0,5m BUY signal,2024-07-09 07:50:00,0.20581452065649541,1.7212257385253906,-0.5,FREE,,,,
sell,273074,273075,273075,556.64,213.86037271567147,0.0,5m SELL signal,2024-07-09 10:45:00,0.20581452065649541,1.1226098537445068,0.8999999999999997,FREE,76.98973417764465,556.28,273039.0,273038.0
