bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.45000457763671875,0.004137592578134125,1.0900039672851562,0.010123562606315157,0.41284673372110114,,,,0.45000457763671875,,81,True,False,23.883149730848988,22.86415698834859,23.543485483348856,0.004409388027597686,-0.023844425789420143,-0.056507627634035655,0.0017542465671598056,-0.00021982283963945532,41.04656054526399,2025/06/18 14:52,2,2077.0
0.23000335693359375,0.002129069328265809,0.5699996948242188,0.0052486160481857395,0.4035148773273012,0.23000335693359375,0.002129069328265809,0.0017542465671598056,0.23000335693359375,,144,False,False,64.88411987526138,88.4296323897263,72.73262404674968,-0.03813771257794922,-0.024994406487408583,0.026286612181081276,0.0039719221937081104,-0.00023099787669739267,49.02239122717393,2025/06/18 16:12,"2,3b",6690.0
0.25,0.0023127803985085503,0.38500213623046875,0.003574432638593998,0.6493470463507917,,,,0.25,,226,True,False,23.516340742505925,21.925443018019507,22.98604150101045,0.004618411580884789,-0.011988139087719674,-0.03321310133720892,0.03648752852754703,-0.00011105063169407334,40.561832338355465,2025/06/18 17:35,2,7988.0
0.9885025024414062,0.009204791023927412,4.3899993896484375,0.0392735680585955,0.2251714441629041,,,,0.9885025024414062,,288,False,False,49.68120068031408,107.70246482210234,69.02162206091016,-0.2731993969630924,-0.21051553684792168,0.12536772023034148,0.010966191910153522,-0.0019455611345924708,50.92514348972834,2025/06/18 18:37,2,46703.0
0.4575042724609375,0.004222369290927694,1.1624984741210938,0.0108452136173479,0.3935525789028096,,,,0.4575042724609375,,365,True,False,22.25766198627283,22.463914782255742,22.32641291826713,0.020756072709447643,-0.016123182180152185,-0.07375850977919965,0.0209926974328195,-0.00014920269011269504,43.01079138460367,2025/06/18 19:54,2,38682.0
0.529998779296875,0.004920151998615207,2.44000244140625,0.022149622007007187,0.2172123971283488,,,,0.529998779296875,,422,False,False,60.13803886913382,80.94362205700759,67.07323326509174,-0.0929479228653112,-0.04977522380016808,0.08634539813028624,0.00877595333249134,-0.000460571995092182,53.776303259681264,2025/06/20 14:21,2,12504.0
0.5900039672851562,0.005401977299862165,1.9199981689453125,0.01789373825105272,0.30729402601943906,,,,0.5900039672851562,,527,True,False,27.484592144681322,2.409780995769438,19.126321761710695,-0.023360096214343533,-0.05485030871240326,-0.06298042499611946,0.004388289065215488,-0.0005038528509152753,38.58297979370249,2025/06/20 16:17,2,7995.0
0.2350006103515625,0.0021536966957096185,0.26490020751953125,0.002421836298904583,0.8871288269347081,,,,0.2350006103515625,,585,False,False,62.16308648671693,112.34972254754054,78.89196517365814,0.024890649012592286,0.02700869657627436,0.004236095127364149,0.004846811035139659,0.00024729083675895347,63.573094199825064,2025/06/20 17:15,2,7925.0
0.25,0.002349624026454495,1.0499038696289062,0.009965855684867698,0.23811703836120135,0.25,0.002349624026454495,0.002274214598177505,0.25,,1018,True,False,24.566327419430003,5.277063366068802,18.13657273497627,0.05063564700498409,0.028059725886024012,-0.04515184223792015,0.001695716463385052,0.0002642551791205741,48.17560956523721,2025/06/23 18:16,"2,3b",3314.0
0.279998779296875,0.0026160775716185095,0.40000152587890625,0.0037233689355173063,0.6999942779759294,,,,0.279998779296875,,1192,False,False,59.13272910223944,89.01472411212865,69.09339410553584,0.031873282946913314,0.030715780306564966,-0.002315005280696697,0.004379845600560129,0.0002865489467443855,59.595282018347675,2025/06/24 14:42,2,4505.0
0.18999481201171875,0.0017741602251273466,0.25,0.002339947665379486,0.759979248046875,,,,0.18999481201171875,,1263,True,False,34.15655505394663,-2.349345123302257,21.987921661530336,-0.016791627538103482,-0.024671652536397914,-0.015760049996588865,0.0031805082604074325,-0.00023061435065785654,38.8711112854927,2025/06/24 16:01,2,10252.0
0.154998779296875,0.0014476396725381486,0.1699981689453125,0.0015852123492324825,0.9117673458396912,,,,0.154998779296875,,1284,False,False,50.94318088222418,86.40126060756239,62.76254079067025,0.033410352818764144,0.03904598924646052,0.011271272855392755,0.003730487587513906,0.00036459240965246306,60.4032477341373,2025/06/24 16:22,2,10212.0
0.1750030517578125,0.0016292993742774414,0.7600021362304688,0.00712613338356167,0.2302665261255835,0.1750030517578125,0.0016292993742774414,0.0014476396725381486,0.1750030517578125,,1437,True,False,23.001612883214996,15.526871677388861,20.51003248127295,0.012142398851072368,-0.004578975562694154,-0.03344274882753304,0.0020981813105839095,-4.267199376083433e-05,47.87538141354868,2025/06/24 18:55,"2,3b",6853.0
0.34000396728515625,0.0031755297305898107,0.3899993896484375,0.0036292517492194,0.8718064087014359,,,,0.34000396728515625,,1483,False,False,65.28584965879887,59.08996569077419,63.22055500279064,0.016607620117780796,0.024035614427305063,0.014855988619048535,0.024346014374884043,0.00022405239109164708,62.156308525459806,2025/06/24 19:41,2,21669.0
