side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx
buy,584189,427.77,241.18226742190913,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-02-07 05:40:00,2.0773184299468994,-0.5,FORCE_BUY,,,
sell,584798,437.31,241.18226742190913,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-02-12 09:30:00,4.126102924346924,1.8499999999999996,FORCE_SELL,2300.878831205018,427.77,584189.0
buy,585353,434.02,243.01050036006424,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-02-15 08:00:00,2.831141471862793,-0.5,FORCE_BUY,,,
sell,585497,436.89,243.01050036006424,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-02-16 04:00:00,1.7631611824035645,-0.5,FORCE_SELL,697.4401360333854,434.02,585353.0
buy,585689,428.55,247.739721158111,0.0,5m BUY signal,2024-02-20 04:30:00,2.09694504737854,1.9999999999999996,FREE,,,
sell,585826,427.32,247.739721158111,0.0,5m SELL signal,2024-02-20 15:55:00,5.944514751434326,1.6499999999999995,FREE,-304.71985702448103,428.55,585689.0
buy,585841,426.36,248.2975364604653,0.0,5m BUY signal,2024-02-20 17:10:00,2.2661519050598145,1.9999999999999996,FREE,,,
sell,585868,426.45,248.2975364604653,0.0,5m SELL signal,2024-02-20 19:25:00,3.7887346744537354,1.6499999999999995,FREE,22.346778281435668,426.36,585841.0
buy,585999,422.54,250.59517305714348,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-02-21 14:25:00,2.224233627319336,2.0999999999999996,FORCE_BUY,,,
sell,586066,434.1,250.59517305714348,0.0,5m SELL signal,2024-02-22 04:00:00,5.504157066345215,-0.5,FREE,2896.880200540579,422.54,585999.0
buy,586132,433.86,250.73379575002534,0.0,5m BUY signal,2024-02-22 09:30:00,1.8004496097564697,1.7999999999999994,FREE,,,
sell,586305,437.6,250.73379575002534,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-02-23 08:00:00,5.935195446014404,-0.5,FORCE_SELL,937.744396105097,433.86,586132.0
buy,586657,437.43,250.83123933020389,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-02-27 05:40:00,2.604219913482666,-0.5,FORCE_BUY,,,
sell,586846,435.35,250.83123933020389,0.0,5m SELL signal,2024-02-28 05:25:00,8.606698036193848,1.6999999999999993,FREE,-521.7289778068201,437.43,586657.0
buy,586875,435.52,250.73333036922364,0.0,5m BUY signal,2024-02-28 07:50:00,2.5890052318573,-0.5,FREE,,,
sell,586878,435.75,250.73333036922364,0.0,5m SELL signal,2024-02-28 08:05:00,9.266329765319824,1.6999999999999993,FREE,57.668665984925994,435.52,586875.0
buy,586898,434.98,251.17717759066898,0.0,5m BUY signal,2024-02-28 09:45:00,3.6561098098754883,-0.5,FREE,,,
sell,586908,435.39,251.17717759066898,0.0,5m SELL signal,2024-02-28 10:35:00,6.636796474456787,1.6999999999999993,FREE,102.98264281216629,434.98,586898.0
buy,586928,435.83,250.92359716219943,0.0,5m BUY signal,2024-02-28 12:15:00,2.187736749649048,-0.5,FREE,,,
sell,586943,435.965,250.92359716219943,0.0,5m SELL signal,2024-02-28 13:30:00,7.154238224029541,1.6999999999999993,FREE,33.87468561689464,435.83,586928.0
buy,586950,435.57,251.15114915356492,0.0,5m BUY signal,2024-02-28 14:05:00,2.13582444190979,-0.5,FREE,,,
sell,586967,435.56,251.15114915356492,0.0,5m SELL signal,2024-02-28 15:30:00,7.370194435119629,1.6999999999999993,FREE,-2.511511491533365,435.57,586950.0
buy,586973,434.66,251.6711786806394,0.0,5m BUY signal,2024-02-28 16:00:00,2.69490122795105,-0.5,FREE,,,
sell,586997,434.12,251.6711786806394,0.0,5m SELL signal,2024-02-28 18:00:00,12.4402437210083,1.6999999999999993,FREE,-135.90243648755043,434.66,586973.0
buy,587227,439.06,248.83954832788044,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-03-01 05:15:00,1.407889723777771,-0.5,FORCE_BUY,,,
sell,587401,446.5,248.83954832788044,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-03-04 04:00:00,10.32862377166748,2.2499999999999996,FORCE_SELL,1851.36623955943,439.06,587227.0
buy,588405,437.67,253.8598906216981,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-03-11 07:55:00,2.509697675704956,2.4499999999999993,FORCE_BUY,,,
sell,588550,440.43,253.8598906216981,0.0,5m SELL signal,2024-03-12 04:00:00,8.79881763458252,-0.5,FREE,700.6532981158845,437.67,588405.0
buy,588596,439.33,254.4955082205051,0.0,5m BUY signal,2024-03-12 08:00:00,2.216757297515869,2.0999999999999996,FREE,,,
sell,588621,439.595,254.4955082205051,0.0,5m SELL signal,2024-03-12 10:05:00,8.103236198425293,-0.5,FREE,67.44130967844484,439.33,588596.0
buy,588653,440.58,253.92653533113838,0.0,5m BUY signal,2024-03-12 12:45:00,2.4342691898345947,2.0999999999999996,FREE,,,
sell,588664,441.9,253.92653533113838,0.0,5m SELL signal,2024-03-12 13:40:00,7.1429057121276855,-0.5,FREE,335.1830266371009,440.58,588653.0
buy,588793,442.69,253.4733921318079,0.0,5m BUY signal,2024-03-13 08:25:00,2.2341232299804688,2.0999999999999996,FREE,,,
sell,588803,442.83,253.4733921318079,0.0,5m SELL signal,2024-03-13 09:15:00,4.063610076904297,-0.5,FREE,35.48627489844965,442.69,588793.0
buy,588808,441.26,254.3752486917656,0.0,5m BUY signal,2024-03-13 09:40:00,2.6243832111358643,2.0999999999999996,FREE,,,
sell,588820,441.53,254.3752486917656,0.0,5m SELL signal,2024-03-13 10:40:00,5.637414455413818,-0.5,FREE,68.68131714677209,441.26,588808.0
buy,588830,440.1801,255.15534108624007,0.0,5m BUY signal,2024-03-13 11:30:00,2.927842140197754,2.0999999999999996,FREE,,,
sell,588932,442.13,255.15534108624007,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-03-14 04:00:00,9.517489433288574,-0.5,FORCE_SELL,497.527399584063,440.1801,588830.0
buy,589555,434.38,259.70770052594344,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-03-19 08:05:00,1.6593945026397705,1.2499999999999996,FORCE_BUY,,,
sell,589890,447.92,259.70770052594344,0.0,5m SELL signal,2024-03-21 04:00:00,7.2155256271362305,-0.5,FREE,3516.4422651212794,434.38,589555.0
buy,590033,445.79,260.9485928791148,0.0,5m BUY signal,2024-03-21 15:55:00,1.223131537437439,1.1999999999999997,FREE,,,
sell,590068,446.52,260.9485928791148,0.0,5m SELL signal,2024-03-21 18:50:00,6.041043758392334,-0.5,FREE,190.49247280174373,445.79,590033.0
buy,590284,445.71,261.42282132413976,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-03-25 05:25:00,0.8021372556686401,-0.5,FORCE_BUY,,,
sell,590459,446.41,261.42282132413976,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-03-26 04:00:00,6.108543395996094,1.7499999999999996,FORCE_SELL,182.99597492690972,445.71,590284.0
buy,590668,445.08,262.2040120142654,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-03-27 05:30:00,1.508670449256897,0.7499999999999998,FORCE_BUY,,,
sell,590892,444.71,262.2040120142654,0.0,5m SELL signal,2024-03-28 08:30:00,5.721975803375244,2.3999999999999995,FREE,-97.0154844452794,445.08,590668.0
buy,590982,443.89,262.6883826688233,0.0,5m BUY signal,2024-03-28 16:00:00,1.0111377239227295,0.9999999999999996,FREE,,,
sell,591165,445.02,262.6883826688233,0.0,5m SELL signal,2024-04-01 15:50:00,6.661010265350342,2.0499999999999994,FREE,296.83787241576914,443.89,590982.0
buy,591276,439.14,266.2057295060339,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-04-02 09:35:00,1.5350351333618164,1.0999999999999996,FORCE_BUY,,,
sell,591582,443.79,266.2057295060339,0.0,5m SELL signal,2024-04-03 19:30:00,1.276779294013977,-0.5,FREE,1237.8566422030667,439.14,591276.0
buy,592032,440.5,268.1939629908803,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-04-08 09:30:00,1.654714584350586,1.0499999999999996,FORCE_BUY,,,
sell,592594,439.93,268.1939629908803,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-04-11 08:50:00,8.348115921020508,1.3499999999999996,FORCE_SELL,-152.87055890479996,440.5,592032.0
buy,593137,429.78,274.52782851360695,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-04-16 06:10:00,1.4690381288528442,1.3999999999999995,FORCE_BUY,,,
sell,593359,432.39,274.52782851360695,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-04-17 08:45:00,6.227410316467285,-0.5,FORCE_SELL,716.5176324205179,429.78,593137.0
buy,593551,426.86,278.08435498992293,0.0,5m BUY signal,2024-04-18 08:45:00,1.9406969547271729,1.5499999999999994,FREE,,,
sell,593725,421.44,278.08435498992293,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-04-19 07:15:00,2.9548275470733643,-0.5,FORCE_SELL,-1507.2172040453868,426.86,593551.0
buy,594115,419.82,279.15742596101455,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-04-23 07:45:00,1.4673339128494263,1.1499999999999997,FORCE_BUY,,,
sell,594262,427.96,279.15742596101455,0.0,5m SELL signal,2024-04-24 04:00:00,5.282809257507324,2.3999999999999995,FREE,2272.341447322655,419.82,594115.0
buy,594410,422.65,282.66464453868633,0.0,5m BUY signal,2024-04-24 16:20:00,2.053976535797119,1.2999999999999996,FREE,,,
sell,594435,422.15,282.66464453868633,0.0,5m SELL signal,2024-04-24 18:25:00,5.775467395782471,2.3999999999999995,FREE,-141.33232226934317,422.65,594410.0
buy,594451,421.65,282.99983325508464,0.0,5m BUY signal,2024-04-24 19:45:00,1.8160583972930908,1.2999999999999996,FREE,,,
sell,595048,432.3,282.99983325508464,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-04-30 05:40:00,2.5855824947357178,-0.5,FORCE_SELL,3013.948224166661,421.65,594451.0
buy,595423,424.85,287.9624053575923,0.0,5m BUY signal,2024-05-02 04:55:00,2.363656759262085,1.8499999999999996,FREE,,,
sell,595437,425.7,287.9624053575923,0.0,5m SELL signal,2024-05-02 06:05:00,2.8405814170837402,1.3999999999999995,FREE,244.7680445539436,424.85,595423.0
buy,595441,425.37,288.18580520658963,0.0,5m BUY signal,2024-05-02 06:25:00,1.9920721054077148,1.8499999999999996,FREE,,,
sell,595445,425.73,288.18580520658963,0.0,5m SELL signal,2024-05-02 06:50:00,4.913978576660156,1.3999999999999995,FREE,103.7468898743762,425.37,595441.0
buy,595454,425.29,288.4839588295079,0.0,5m BUY signal,2024-05-02 07:35:00,2.101536989212036,1.8499999999999996,FREE,,,
sell,595466,425.57,288.4839588295079,0.0,5m SELL signal,2024-05-02 08:35:00,4.054145812988281,1.3999999999999995,FREE,80.77550847225434,425.29,595454.0
buy,595472,424.98,288.8844612901164,0.0,5m BUY signal,2024-05-02 09:05:00,2.311462640762329,1.8499999999999996,FREE,,,
sell,595494,424.03,288.8844612901164,0.0,5m SELL signal,2024-05-02 10:55:00,6.888162136077881,1.3999999999999995,FREE,-274.4402382256237,424.98,595472.0
buy,596216,439.23,278.88732126869303,0.0,5m BUY signal,2024-05-08 08:00:00,1.3535754680633545,0.8499999999999996,FREE,,,
sell,596235,438.585,278.88732126869303,0.0,5m SELL signal,2024-05-08 09:35:00,7.597258567810059,-0.5,FREE,-179.8823222183178,439.23,596216.0
buy,596255,440.06,277.95254237747065,0.0,5m BUY signal,2024-05-08 11:15:00,1.532872200012207,0.8499999999999996,FREE,,,
sell,596311,440.08,277.95254237747065,0.0,5m SELL signal,2024-05-08 15:55:00,3.212564468383789,-0.5,FREE,5.559050847544357,440.06,596255.0
buy,596423,438.58,278.9031758162189,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-05-09 09:45:00,1.1847918033599854,1.1499999999999997,FORCE_BUY,,,
sell,597298,453.88,278.9031758162189,0.0,5m SELL signal,2024-05-16 04:00:00,7.907618522644043,-0.5,FREE,4267.218589988152,438.58,596423.0
buy,597420,452.37,279.83414779818605,0.0,5m BUY signal,2024-05-16 14:10:00,1.005262851715088,-0.5,FREE,,,
sell,598229,459.59,279.83414779818605,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-05-23 04:00:00,2.3382246494293213,1.1999999999999997,FORCE_SELL,2020.402547102895,452.37,597420.0
buy,598435,454.7,282.8435803531302,0.0,5m BUY signal,2024-05-24 05:25:00,1.7958945035934448,-0.5,FREE,,,
sell,598449,455.07,282.8435803531302,0.0,5m SELL signal,2024-05-24 06:40:00,2.764970302581787,0.8499999999999996,FREE,104.65212473065947,454.7,598435.0
buy,598459,454.87,282.9679427337458,0.0,5m BUY signal,2024-05-24 07:35:00,1.8884114027023315,-0.5,FREE,,,
sell,598463,455.02,282.9679427337458,0.0,5m SELL signal,2024-05-24 07:55:00,3.4458794593811035,0.8499999999999996,FREE,42.445191410055436,454.87,598459.0
buy,598465,454.94,283.01770190071005,0.0,5m BUY signal,2024-05-24 08:05:00,1.856138825416565,-0.5,FREE,,,
sell,598488,455.78,283.01770190071005,0.0,5m SELL signal,2024-05-24 10:00:00,1.0248173475265503,0.8499999999999996,FREE,237.73486959658936,454.94,598465.0
buy,598510,458.64,281.25285228568293,0.0,5m BUY signal,2024-05-24 11:50:00,0.7392680048942566,-0.5,FREE,,,
sell,598517,458.755,281.25285228568293,0.0,5m SELL signal,2024-05-24 12:25:00,12.017036437988281,0.8499999999999996,FREE,32.344078012856095,458.64,598510.0
buy,598525,458.0101,281.71027724130636,0.0,5m BUY signal,2024-05-24 13:05:00,0.9058859348297119,-0.5,FREE,,,
sell,598535,458.67,281.71027724130636,0.0,5m SELL signal,2024-05-24 13:55:00,3.6763272285461426,0.8499999999999996,FREE,185.90061195153618,458.0101,598525.0
buy,598543,458.5,281.8147281619847,0.0,5m BUY signal,2024-05-24 14:35:00,1.3102895021438599,-0.5,FREE,,,
sell,598990,454.55,281.8147281619847,0.0,5m SELL signal,2024-05-30 04:35:00,2.1501805782318115,-0.5,FREE,-1113.1681762398364,458.5,598543.0
buy,599124,450.43,284.392435419555,0.0,5m BUY signal,2024-05-30 15:45:00,2.3048198223114014,2.1499999999999995,FREE,,,
sell,599283,444.6488,284.392435419555,0.0,5m SELL signal,2024-05-31 13:00:00,4.45147705078125,-0.5,FREE,-1644.129547647535,450.43,599124.0
buy,599295,445.1775,284.05468636304084,0.0,5m BUY signal,2024-05-31 14:00:00,1.6694449186325073,1.4499999999999995,FREE,,,
sell,599308,446.42,284.05468636304084,0.0,5m SELL signal,2024-05-31 15:05:00,1.286645770072937,-0.5,FREE,352.93794780608016,445.1775,599295.0
buy,599777,456.43,277.82506208222225,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-06-05 06:45:00,2.4546315670013428,2.2499999999999996,FORCE_BUY,,,
sell,601639,488.27,277.82506208222225,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-06-20 04:00:00,13.545475006103516,2.2999999999999994,FORCE_SELL,8845.94997669795,456.43,599777.0
buy,601877,480.74,282.1767339162263,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-06-21 07:50:00,2.306685447692871,2.2999999999999994,FORCE_BUY,,,
sell,602058,479.64,282.1767339162263,0.0,5m SELL signal,2024-06-24 07:00:00,1.4073975086212158,-0.5,FREE,-310.3944073078553,480.74,601877.0
buy,602083,478.0,283.14487166439073,0.0,5m BUY signal,2024-06-24 09:05:00,2.206521987915039,2.1999999999999993,FREE,,,
sell,602095,479.86,283.14487166439073,0.0,5m SELL signal,2024-06-24 10:05:00,2.4508848190307617,-0.5,FREE,526.6494612957706,478.0,602083.0
buy,602102,476.7,285.0218127058413,0.0,5m BUY signal,2024-06-24 10:40:00,2.323033094406128,2.1999999999999993,FREE,,,
sell,602109,478.33,285.0218127058413,0.0,5m SELL signal,2024-06-24 11:15:00,8.103269577026367,-0.5,FREE,464.58555471052,476.7,602102.0
buy,602132,475.54,286.6940397686526,0.0,5m BUY signal,2024-06-24 13:10:00,2.500638961791992,2.1999999999999993,FREE,,,
sell,602786,483.21,286.6940397686526,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-06-28 04:00:00,7.99591064453125,-0.5,FORCE_SELL,2198.943285025554,475.54,602132.0
buy,602984,478.54,289.49184385131986,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-07-01 05:10:00,1.5777339935302734,1.5499999999999994,FORCE_BUY,,,
sell,604357,494.22,289.49184385131986,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-07-11 12:30:00,4.693553447723389,-0.5,FORCE_SELL,4539.232111588697,478.54,602984.0
buy,608890,462.68,309.22594248335633,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-08-14 08:20:00,1.788157343864441,-0.5,FORCE_BUY,,,
sell,610007,483.5,309.22594248335633,0.0,5m SELL signal,2024-08-22 06:20:00,6.246620178222656,-0.5,FREE,6438.0841225034765,462.68,608890.0
buy,610027,484.67,308.47946683455297,0.0,5m BUY signal,2024-08-22 08:00:00,1.7850942611694336,1.6999999999999993,FREE,,,
sell,610028,484.52,308.47946683455297,0.0,5m SELL signal,2024-08-22 08:05:00,15.825963020324707,-0.5,FREE,-46.27192002519347,484.67,610027.0
buy,610055,482.97,309.46947278439154,0.0,5m BUY signal,2024-08-22 10:20:00,2.0873260498046875,1.6999999999999993,FREE,,,
sell,610077,478.72,309.46947278439154,0.0,5m SELL signal,2024-08-22 12:10:00,11.780843734741211,-0.5,FREE,-1315.245259333664,482.97,610055.0
buy,610093,476.71,310.7743198408759,0.0,5m BUY signal,2024-08-22 13:30:00,3.3575031757354736,1.6999999999999993,FREE,,,
sell,610108,476.545,310.7743198408759,0.0,5m SELL signal,2024-08-22 14:45:00,17.459932327270508,-0.5,FREE,-51.277762773733215,476.71,610093.0
buy,610115,474.91,311.84424048466065,0.0,5m BUY signal,2024-08-22 15:20:00,3.072859287261963,1.6999999999999993,FREE,,,
sell,610130,475.45,311.84424048466065,0.0,5m SELL signal,2024-08-22 16:35:00,8.523863792419434,-0.5,FREE,168.3958898617054,474.91,610115.0
buy,610164,475.9,311.5493678050681,0.0,5m BUY signal,2024-08-22 19:25:00,2.6006007194519043,1.6999999999999993,FREE,,,
sell,610170,477.4,311.5493678050681,0.0,5m SELL signal,2024-08-22 19:55:00,7.185640335083008,-0.5,FREE,467.3240517076021,475.9,610164.0
buy,610219,478.8,310.6384047413105,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-08-23 08:00:00,2.518648147583008,1.6999999999999993,FORCE_BUY,,,
sell,610360,481.11,310.6384047413105,0.0,5m SELL signal,2024-08-26 04:00:00,18.881990432739258,2.3999999999999995,FREE,717.574714952428,478.8,610219.0
buy,610432,478.4699,312.35244454268053,0.0,5m BUY signal,2024-08-26 10:00:00,2.8390426635742188,2.2999999999999994,FREE,,,
sell,610444,475.78,312.35244454268053,0.0,5m SELL signal,2024-08-26 11:00:00,13.303756713867188,2.3999999999999995,FREE,-840.1968405753635,478.4699,610432.0
buy,610453,475.46,312.5626678679942,0.0,5m BUY signal,2024-08-26 11:45:00,3.0497617721557617,2.2999999999999994,FREE,,,
sell,610464,476.3298,312.5626678679942,0.0,5m SELL signal,2024-08-26 12:40:00,30.406354904174805,2.3999999999999995,FREE,271.8670085115807,475.46,610453.0
buy,610470,475.64,313.0159639076362,0.0,5m BUY signal,2024-08-26 13:10:00,2.407407760620117,2.2999999999999994,FREE,,,
sell,610485,474.97,313.0159639076362,0.0,5m SELL signal,2024-08-26 14:25:00,13.133060455322266,2.3999999999999995,FREE,-209.72069581810345,475.64,610470.0
buy,610510,474.501,313.32535100497154,0.0,5m BUY signal,2024-08-26 16:30:00,2.422635078430176,2.2999999999999994,FREE,,,
sell,610541,474.17,313.32535100497154,0.0,5m SELL signal,2024-08-26 19:10:00,11.75079345703125,2.3999999999999995,FREE,-103.71069118263318,474.501,610510.0
buy,610571,476.3,311.92416898179164,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-08-27 05:40:00,2.288799524307251,2.1999999999999993,FORCE_BUY,,,
sell,610752,477.66,311.92416898179164,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-08-28 04:55:00,9.346263885498047,1.8499999999999996,FORCE_SELL,424.2168698152409,476.3,610571.0
buy,611206,473.63,314.57825424031967,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-08-30 11:00:00,2.8454251289367676,2.3999999999999995,FORCE_BUY,,,
sell,611343,473.4,314.57825424031967,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-09-03 06:30:00,6.006134033203125,-0.5,FORCE_SELL,-72.35299847527925,473.63,611206.0
buy,611505,458.86,324.54636611900645,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-09-04 04:00:00,2.773268222808838,2.499999999999999,FORCE_BUY,,,
sell,611909,455.87,324.54636611900645,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-09-06 05:45:00,4.962685585021973,-0.5,FORCE_SELL,-970.3936346958322,458.86,611505.0
buy,612164,450.86,328.1527567818646,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-09-09 11:00:00,2.7318994998931885,2.4499999999999993,FORCE_BUY,,,
sell,612487,457.34,328.1527567818646,0.0,5m SELL signal,2024-09-11 06:05:00,4.941644668579102,2.3999999999999995,FREE,2126.4298639464696,450.86,612164.0
buy,612885,473.63,316.866291802922,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-09-13 07:15:00,1.3756341934204102,1.3499999999999996,FORCE_BUY,,,
sell,613235,475.37,316.866291802922,0.0,5m SELL signal,2024-09-17 05:05:00,29.025707244873047,1.5499999999999994,FREE,551.3473477370871,473.63,612885.0
buy,613403,473.68,317.9968103663972,0.0,5m BUY signal,2024-09-17 19:10:00,2.486647129058838,2.349999999999999,FREE,,,
sell,613409,474.0,317.9968103663972,0.0,5m SELL signal,2024-09-17 19:40:00,4.026917934417725,1.5499999999999994,FREE,101.75897931724494,473.68,613403.0
buy,613418,473.1,318.60175039879994,0.0,5m BUY signal,2024-09-18 04:25:00,2.378577947616577,2.349999999999999,FREE,,,
sell,613425,473.72,318.60175039879994,0.0,5m SELL signal,2024-09-18 05:05:00,4.13285493850708,2.1999999999999993,FREE,197.53308524725742,473.1,613418.0
buy,613486,473.68,318.6286547857615,0.0,5m BUY signal,2024-09-18 10:10:00,2.970097541809082,2.349999999999999,FREE,,,
sell,613492,474.358,318.6286547857615,0.0,5m SELL signal,2024-09-18 10:40:00,4.991218090057373,2.1999999999999993,FREE,216.03022794474543,473.68,613486.0
buy,613499,473.16,319.4353948492355,0.0,5m BUY signal,2024-09-18 11:15:00,2.5368804931640625,2.349999999999999,FREE,,,
sell,613513,473.3,319.4353948492355,0.0,5m SELL signal,2024-09-18 12:25:00,6.953239440917969,2.1999999999999993,FREE,44.72095527888861,473.16,613499.0
buy,613524,473.45,319.33419026749004,0.0,5m BUY signal,2024-09-18 13:20:00,2.617689609527588,2.349999999999999,FREE,,,
sell,613532,476.4,319.33419026749004,0.0,5m SELL signal,2024-09-18 14:00:00,10.169462203979492,2.1999999999999993,FREE,942.035861289092,473.45,613524.0
buy,613544,473.06,321.58882222853816,0.0,5m BUY signal,2024-09-18 15:00:00,2.3872807025909424,2.349999999999999,FREE,,,
sell,613602,474.27,321.58882222853816,0.0,5m SELL signal,2024-09-18 19:50:00,3.579782724380493,2.1999999999999993,FREE,389.1224748965246,473.06,613544.0
buy,613641,481.14,316.9969878171193,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-09-19 07:05:00,2.1737329959869385,-0.5,FORCE_BUY,,,
sell,614552,492.62,316.9969878171193,0.0,5m SELL signal,2024-09-26 04:00:00,11.987893104553223,1.6999999999999993,FREE,3639.1254201405354,481.14,613641.0
buy,614947,485.69,321.5200151093688,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-09-30 05:15:00,1.0331063270568848,0.8499999999999996,FORCE_BUY,,,
sell,615122,488.17,321.5200151093688,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-10-01 04:00:00,16.943296432495117,-0.5,FORCE_SELL,797.3696374712405,485.69,614947.0
buy,615381,477.792,328.50367058456516,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-10-02 09:40:00,2.897064685821533,1.3499999999999996,FORCE_BUY,,,
