date,p_day,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2010-01-04,0.30034887281473743,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.43,0.3,0.3
2010-01-05,0.30284661646850286,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.35,0.3,0.3
2010-01-06,0.40646529250561914,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.24,0.3,0.3
2010-01-07,0.35428728643806656,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.22,0.3,0.3
2010-01-08,0.2972045611589205,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.54,0.3,0.3
2010-01-11,0.4012940092748751,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.31,0.3,0.3
2010-01-12,0.3373856545857146,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,45.95,0.3,0.3
2010-01-13,0.2971479235486899,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.37,0.3,0.3
2010-01-14,0.35120298801228866,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.46,0.3,0.3
2010-01-15,0.35713324349743614,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,45.81,0.3,0.3
2010-01-19,0.27598962866387344,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.55,0.3,0.3
2010-01-20,0.33148072944889156,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,46.06,0.3,0.3
2010-01-21,0.35128936088529894,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,45.3,0.3,0.3
2010-01-22,0.31312348890281744,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.12,0.3,0.3
2010-01-25,0.30217319180404373,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.44,0.3,0.3
2010-01-26,0.28635935235327087,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.33,0.3,0.3
2010-01-27,0.2314437887240263,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.58,0.3,0.3
2010-01-28,0.35132715812788823,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.45,0.3,0.3
2010-01-29,0.4159918456345996,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,42.89,0.3,0.3
2010-02-01,0.23650913722444109,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.31,0.3,0.3
2010-02-02,0.21901452241514363,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.56,0.3,0.3
2010-02-03,0.22143004111334474,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.04,0.3,0.3
2010-02-04,0.30417133348161857,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,42.7,0.3,0.3
2010-02-05,0.21876978083743034,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.02,0.3,0.3
2010-02-08,0.27782342066251625,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,42.69,0.3,0.3
2010-02-09,0.24271007862598812,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.22,0.3,0.3
2010-02-10,0.23156937346794795,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.11,0.3,0.3
2010-02-11,0.2819766273719728,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.63,0.3,0.3
2010-02-12,0.2978485715225523,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,43.86,0.3,0.3
2010-02-16,0.3269377904891833,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.36,0.3,0.3
2010-02-17,0.3428291689735288,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.57,0.3,0.3
2010-02-18,0.35123797766973636,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.53,0.3,0.3
2010-02-19,0.3978272714333861,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.87,0.3,0.3
2010-02-22,0.3834416754479418,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.76,0.3,0.3
2010-02-23,0.3553335877169874,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.3,0.3,0.3
2010-02-24,0.3310819412711077,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.58,0.3,0.3
2010-02-25,0.24065809951423792,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.66,0.3,0.3
2010-02-26,0.32366163401492704,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,44.85,0.3,0.3
2010-03-01,0.3165749184919667,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,45.42,0.3,0.3
2010-03-02,0.4408029621301679,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,45.6,0.3,0.3
2010-03-03,0.4069864196532986,0.2,0.3,FORCE_SELL,-0.0015350877192983172,-0.00043907793633348775,0.0,0.0,FORCE_SELL,100000.0,45.53,0.3,0.3
2010-03-04,0.34543502349123684,0.2,0.3,FORCE_SELL,0.00527009222661407,0.003955943725905236,0.0,0.0,FORCE_BUY,100527.0092226614,45.78,0.3,0.3
2010-03-05,0.3831985078221089,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,46.45,1.3499999999999996,2.2999999999999994
2010-03-08,0.43681454619985777,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,46.46,1.2999999999999996,2.4499999999999993
2010-03-09,0.3741657674063892,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,46.83,1.2999999999999996,2.4499999999999993
2010-03-10,0.2750260096250908,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,47.14,1.2999999999999996,2.4499999999999993
2010-03-11,0.25626351166506073,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,47.35,1.2999999999999996,2.4499999999999993
2010-03-12,0.28434941535158276,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,47.32,1.2999999999999996,2.4499999999999993
2010-03-15,0.2555656788715856,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100527.0092226614,47.25,1.2999999999999996,2.4499999999999993
2010-03-16,0.2821504032727959,0.2,0.3,FREE,0.004438807863031006,0.004018574984723749,0.0006341154090043672,0.004018574984723749,FORCE_BUY,100973.22930164596,47.52,-0.5,-0.5
2010-03-17,0.31620883539766087,0.2,0.3,FORCE_SELL,0.002732814799243304,0.0025225982762244878,0.0,0.0,FORCE_BUY,101249.17043700888,47.7,-0.5,0.5499999999999998
2010-03-18,0.27337991633486575,0.2,0.3,FREE,0.0020973154362415826,-0.0009383142931582523,0.0,-0.0009383142931582523,FORCE_BUY,101461.52188507307,47.78,-0.5,0.6999999999999997
2010-03-19,0.3025641241184139,0.2,0.3,FORCE_SELL,-0.006073298429319279,-0.000416836463631467,0.0020942408376963535,0.0020942408376963535,FORCE_SELL,101674.0067476596,47.46,-0.5,0.8499999999999996
2010-03-22,0.24237071890760653,0.2,0.3,FREE,0.013088452607135571,0.006921800102688948,0.0,0.006921800102688948,FORCE_BUY,103004.76216635392,47.99,-0.5,0.34999999999999987
2010-03-23,0.2803233091084805,0.2,0.3,FREE,0.010462439840970984,0.010462439840970984,0.0,0.010462439840970984,FORCE_BUY,104082.44329385292,48.29,1.3499999999999996,0.8999999999999997
2010-03-24,0.28572918465756986,0.2,0.3,FREE,-0.004765851636966393,-0.004765851636966393,-0.004765851636966393,-0.004765851636966393,FORCE_BUY,103586.40181110144,48.03,1.3499999999999996,1.0999999999999996
2010-03-25,0.30673536565243836,0.2,0.3,FORCE_SELL,-0.005402036152088131,-0.008108691207208552,0.0012466237274048105,0.0012466237274048105,FORCE_SELL,103715.53507743566,47.87,1.2999999999999996,0.7999999999999998
2010-03-26,0.27820337235492804,0.2,0.3,FREE,0.0016649323621229233,0.0016649323621229233,0.0,0.0016649323621229233,FORCE_BUY,103888.21442824099,48.13,1.6499999999999995,1.0499999999999996
2010-03-29,0.2766779515581382,0.2,0.3,FREE,0.001035411058190185,-0.000207082211638037,-0.000207082211638037,-0.000207082211638037,FORCE_BUY,103995.78143427563,48.34,1.7499999999999996,-0.5
2010-03-30,0.25938251561409054,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,103995.78143427563,48.36,1.7499999999999996,-0.5
2010-03-31,0.29141446258323983,0.275,0.3,FREE,0.0008302200083020809,0.006653232004748184,0.0,0.006653232004748184,FREE,104687.68949567294,48.22,1.7499999999999996,-0.5
2010-04-01,0.2832696182391504,0.275,0.3,FREE,-0.001659406762082566,-0.007447026428374032,0.0031113876789048115,-0.007447026428374032,FORCE_SELL,105013.41348290279,48.13,-0.5,0.6499999999999997
2010-04-05,0.2544859343837271,0.285,0.305,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,105013.41348290279,48.61,1.9499999999999993,1.2999999999999996
2010-04-06,0.26151104741922643,0.285,0.305,FORCE_BUY,-0.0017942277131287035,-0.0017942277131287035,0.0,-0.0017942277131287035,FORCE_SELL,105013.41348290279,48.68,0.7999999999999998,-0.5
2010-04-07,0.26625255627073824,0.285,0.305,FORCE_BUY,-0.0006167763157895672,0.0008147710942310645,0.0039062499999999284,-0.0006167763157895672,FORCE_SELL,105423.62212932039,48.61,0.7999999999999998,1.0999999999999996
2010-04-08,0.24068962592235213,0.285,0.305,FORCE_BUY,0.004945394601277597,-0.00020922888354640658,-0.00082423243354629,0.004945394601277597,FORCE_BUY,105944.98354104586,48.77,1.0999999999999996,1.1499999999999997
2010-04-09,0.26091112420486423,0.285,0.305,FORCE_BUY,0.0040941658137154625,0.0040941658137154625,0.0040941658137154625,0.0040941658137154625,FORCE_BUY,106378.73987079426,49.05,1.1499999999999997,1.4999999999999996
2010-04-12,0.2912763791507411,0.285,0.305,FREE,-0.0020358306188924414,-0.0020358306188924414,-0.0020358306188924414,-0.0020358306188924414,FORCE_BUY,106162.1707749661,49.02,1.1999999999999997,1.4999999999999996
2010-04-13,0.24898054719825144,0.285,0.305,FORCE_BUY,0.011649294911097414,0.011649294911097414,0.011649294911097414,0.011649294911097414,FORCE_BUY,107398.88521072596,49.5,1.1999999999999997,1.4999999999999996
2010-04-14,0.2544484642705693,0.285,0.305,FORCE_BUY,0.00929668552950679,0.003838842447332492,0.0036378334680678987,0.00929668552950679,FORCE_BUY,108397.33887274966,49.94,-0.5,-0.5
2010-04-15,0.20956908813690686,0.285,0.305,FORCE_BUY,0.0032122063842601667,0.005019072475406658,0.005019072475406658,0.0032122063842601667,FREE,108941.39297269321,49.97,1.8499999999999996,1.1999999999999997
2010-04-16,0.18274222527320952,0.285,0.305,FORCE_BUY,-0.009403761504601838,-0.008603441376550587,-0.008603441376550587,-0.009403761504601838,FREE,108004.12208477288,49.51,1.8499999999999996,1.1999999999999997
2010-04-19,0.18474838968481092,0.285,0.305,FORCE_BUY,0.0034412955465587597,0.0034412955465587597,0.0034412955465587597,0.0034412955465587597,FORCE_BUY,108375.7961891132,49.57,1.6999999999999993,0.6999999999999997
2010-04-20,0.1995731548965098,0.285,0.305,FORCE_BUY,0.011290322580645013,0.0006048387096773716,0.0006048387096773716,0.011290322580645013,FORCE_BUY,109599.39388802253,50.16,1.9499999999999993,0.7499999999999998
2010-04-21,0.20024708393204552,0.285,0.305,FORCE_BUY,-0.006387225548902151,-0.006387225548902151,-0.006387225548902151,-0.006387225548902151,FORCE_BUY,108899.35783923676,49.78,1.9499999999999993,0.7499999999999998
2010-04-22,0.1868819616039362,0.285,0.305,FORCE_BUY,0.0020020020020017973,-0.0018018018018019365,-0.0018018018018019365,0.0020020020020017973,FORCE_BUY,109117.37457164763,50.05,1.9499999999999993,0.7499999999999998
2010-04-23,0.2073727711517732,0.285,0.305,FORCE_BUY,0.007165605095541385,0.0027866242038216194,0.0027866242038216194,0.007165605095541385,FORCE_BUY,109899.26658689031,50.6,2.4499999999999993,0.5499999999999998
2010-04-26,0.21417112294437035,0.285,0.305,FORCE_BUY,-0.005331753554502359,-0.00217219589257505,-0.00217219589257505,-0.005331753554502359,FREE,109660.54385141327,50.37,2.4499999999999993,0.6999999999999997
2010-04-27,0.17039308912874818,0.285,0.305,FORCE_BUY,-0.01727218582489578,0.003271951552825932,-0.0013897161008536647,-0.01727218582489578,FREE,110019.34783815163,49.5,2.4499999999999993,0.6999999999999997
2010-04-28,0.18553230030428072,0.285,0.305,FORCE_BUY,0.002634245187436562,0.002634245187436562,0.002634245187436562,0.002634245187436562,FORCE_BUY,110309.1657757192,49.48,1.6499999999999995,0.9999999999999996
