bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.12999916076660156,0.005003816899813979,0.09720039367675781,0.003768771753580411,1.0,0.3930064166715724,0.12999916076660156,,393,True,False,<Math.KDJ.KDJ_Item object at 0x000002414977FDD0>,0.01361521354751199,0.007353953793703738,-0.012522519507616504,0.0061702173971590465,0.00028399400288857087,42.248843672375216,2025/06/18 13:42,2s,3537.0
0.06500053405761719,0.0024823576621477643,0.11499977111816406,0.0043759424700701224,1.0,0.7391239447365365,0.06500053405761719,,536,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149789610>,0.0005559768498797225,0.0014106174547201533,0.0017092812096808616,0.004190499441964286,5.3786894701097555e-05,55.254398703939515,2025/06/18 16:24,2s,5926.0
0.10000038146972656,0.003827033474225062,0.2199993133544922,0.008361813676175693,1.0,0.6363628482005843,0.10000038146972656,,672,False,False,<Math.KDJ.KDJ_Item object at 0x00000241484EB710>,0.0054646567544878715,0.01107057918679999,0.011211844864624235,0.008387316705829245,0.00042298499251116896,62.68827870644954,2025/06/18 18:42,2s,4394.0
0.09000015258789062,0.003434464905549304,0.5050010681152344,0.019479308890135685,1.0,0.6237621144708912,0.09000015258789062,,830,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149FD5370>,-0.020491899797018993,-0.019852966373292702,0.0012778668474525828,0.0024890114733795406,-0.0007586945234628537,40.29676626431117,2025/06/20 14:50,2s,1427.0
0.05980110168457031,0.002284228456359019,0.5050010681152344,0.019479308890135685,2.0,0.6134662305583043,0.05980110168457031,,847,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149FD6510>,-0.006665227025645181,-0.007070356577308701,-0.0008102591033270386,0.0053522189590322605,-0.0002703365418907785,41.755904174132844,2025/06/20 15:12,2s,7878.0
0.23999977111816406,0.009139366680362873,0.5050010681152344,0.019479308890135685,3.0,0.811879168775447,0.23999977111816406,,897,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149FD41D0>,-0.038251895645906066,-0.043904548861998904,-0.011305306432185677,0.010760906009643472,-0.0016815856014298454,32.876872145097906,2025/06/20 16:07,2s,4114.0
0.09999847412109375,0.003802223460911028,0.5050010681152344,0.019479308890135685,4.0,0.45544367479208053,0.09999847412109375,,986,True,False,<Math.KDJ.KDJ_Item object at 0x00000241488E9D90>,-0.0039033329902432986,-0.009797049766429922,-0.011787433552373246,0.003053432113605758,-0.00037332007700406617,36.30632557261026,2025/06/20 17:43,2s,3275.0
0.08499908447265625,0.0032362111725826306,0.12000083923339844,0.004587188070846628,1.0,0.8333306842565366,0.08499908447265625,,1108,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A5E2F90>,0.0007345032063050091,-0.00523326601895846,-0.011935538450526938,0.0047746370719211765,-0.00019951766192606403,33.98422667274082,2025/06/20 19:49,2s,23434.0
0.13500022888183594,0.005132112804244037,0.12000083923339844,0.004587188070846628,2.0,0.9166653421282683,0.13500022888183594,,1118,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A5E37D0>,0.000430713010826397,-0.0072430510435737006,-0.015347528108800195,0.008788671821391123,-0.0002761306298429777,38.47119948239422,2025/06/20 19:59,2s,120741.0
0.04720115661621094,0.001767979278342679,0.09059906005859375,0.00338056203872231,1.0,0.39294736842105266,0.04720115661621094,,1692,False,False,<Math.KDJ.KDJ_Item object at 0x00000241470EAF90>,-0.003054568410269886,1.9291684992595037e-05,0.006147720190524962,0.0044868512046320076,7.218245093604114e-07,59.948769476164074,2025/06/24 17:09,2s,2651.0
0.08999824523925781,0.0033637917421889063,0.08499908447265625,0.003192453876907277,1.0,0.5293959249618526,0.08999824523925781,,1830,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148DA4890>,-0.00784116833509245,-0.010195373082645176,-0.004708409495105453,0.00243760076794653,-0.00038191278704437296,44.36421411464763,2025/06/24 19:39,2s,15139.0
