bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.31999969482421875,0.005384480787161461,0.31999969482421875,0.43552439900253254,482,True,False,<Math.KDJ.KDJ_Item object at 0x000002414881AF30>,-0.06580086076638761,-0.07411909494955182,-0.016636468366328427,0.005413630375909338,-0.001250263910616675,37.193739066199136,2025/06/18 15:21,1p,24655.0
0.17000198364257812,0.0028668125772307344,0.17000198364257812,0.43476760386700264,565,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149A201D0>,0.020954391409562744,0.01618648641466791,-0.009535809989789666,0.008407600298248125,0.000272421781953905,47.122136636929255,2025/06/18 16:49,1p,6781.0
0.589996337890625,0.010275101997647139,0.589996337890625,1.1883915575321065,1327,True,False,<Math.KDJ.KDJ_Item object at 0x000002414918AE70>,-0.07162854623598361,-0.07492200273170369,-0.0065869129914401525,0.004575018707656056,-0.0013138939460656245,38.29680298252501,2025/06/23 17:00,1p,14130.0
0.5600013732910156,0.00984704385104261,0.5600013732910156,1.6664536886485561,1361,False,False,<Math.KDJ.KDJ_Item object at 0x00000241491EC830>,0.0661375417489251,0.0981073541045987,0.0639396247113472,0.009751025079492232,0.0017171746986654303,69.79715026802887,2025/06/23 17:34,1p,29681.0
0.36499786376953125,0.006393936579195148,0.36499786376953125,0.3200547458608465,1423,True,False,<Math.KDJ.KDJ_Item object at 0x00000241491EF6B0>,-0.06544345762589293,-0.07496577909500957,-0.01904464293823327,0.010049359706574999,-0.0013168617489366667,24.99538513351264,2025/06/23 18:36,1p,11729.0
0.8380012512207031,0.014543583248089655,0.8380012512207031,0.4964118695849211,1597,False,False,<Math.KDJ.KDJ_Item object at 0x00000241485939B0>,0.039161664000097206,0.04771105386434016,0.017098779728485905,0.005952984564368987,0.0008182808159928026,62.655335189681516,2025/06/24 15:03,1p,14804.0
0.2899971008300781,0.0049699590130871255,0.2899971008300781,0.5448505992659589,1655,True,False,<Math.KDJ.KDJ_Item object at 0x000002414959A570>,-0.0302373252004099,-0.038640957567174894,-0.01680726473352999,0.0034446597229016063,-0.0006643208311773181,33.35883902466806,2025/06/24 16:05,1p,4436.0
0.220001220703125,0.003782039326598691,0.220001220703125,0.9911436256415629,1721,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148C09730>,0.032468086813393554,0.040344736340912846,0.015753299055038583,0.007021747759853469,0.0006922665360644784,67.80612268474499,2025/06/24 17:11,1p,5171.0
0.10000228881835938,0.001722395564123476,0.10000228881835938,2.2218597707202794e-06,1777,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149A70170>,-0.03352329877627823,-0.03207614050690211,0.002894316538752245,0.0024154484447868633,-0.0005527122654032888,38.46466117592267,2025/06/24 18:09,1p,4998.0
0.5,0.008623663400269056,0.5,1.170583364098144,1881,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D10FB0>,0.0552501600225195,0.060984163042576256,0.011468006040113513,,0.0010455659277303698,77.31074853541125,2025/06/24 19:53,1p,22420.0
