bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.44500732421875,0.003204488657490223,1.2700042724609375,0.009062396731783827,0.3503982890990136,0.44500732421875,,156,False,False,53.21492641172429,75.8717885706771,60.767213798041894,-0.1444281738088718,-0.13530250973232683,0.01825132815308994,0.006496061181045477,-0.0009711402579672488,39.4365027461314,2025/06/18 16:26,2,96769.0
0.8899993896484375,0.006381296206056996,1.94000244140625,0.014106031110488812,0.4587619946515652,0.8899993896484375,,340,True,False,38.76360181219521,0.7702723574801098,26.099158660623512,0.11584204887919344,0.05569905457335267,-0.12028598861168155,0.026338532603962198,0.0004008613497211046,47.618852703883604,2025/06/18 19:30,2,169559.0
1.2675018310546875,0.009142231381537132,3.587493896484375,0.025223187824294873,0.35331121602654075,1.2675018310546875,,406,False,False,51.97490206705208,104.72688889474558,69.55889767628325,-0.18752685042325462,-0.13632832747188672,0.1023970459027358,0.01079272193625096,-0.0009769719143837004,53.17051279547946,2025/06/20 14:06,2,295527.0
1.089996337890625,0.007838880359354625,1.7100067138671875,0.012450901117400243,0.6374222563288033,1.089996337890625,,446,True,False,35.58891321044092,2.738067291220773,24.638631237367537,-0.0982581826960556,-0.11303901277563,-0.029561660159148795,0.011017606115548933,-0.0008163058574460493,43.84579420272635,2025/06/20 14:46,2,236828.0
0.9969024658203125,0.007221680716223419,1.4369964599609375,0.010302527272570137,0.6937403769577913,0.9969024658203125,,550,False,False,84.09365493575027,88.30908935569312,85.49879974239788,0.04473310421775428,0.09802891609768949,0.10659162375987041,0.0023726643605071446,0.0007071813939076129,65.94137788133737,2025/06/20 16:38,2,93378.0
0.5,0.003604123227841676,1.988189697265625,0.014539735542365567,0.25148505733012017,0.5,,666,True,False,33.56782949874538,9.481232956144325,25.53896398454503,0.09133793139873465,0.039126175163460175,-0.10442351247054896,0.0024249807457544345,0.0002827905833917945,47.48997442807277,2025/06/20 18:36,2,72403.0
0.7700042724609375,0.005483579849748413,1.7299957275390625,0.012170213167922257,0.4450902740414723,0.7700042724609375,,850,False,False,64.76701847037398,116.52351277666708,82.01918323913834,-0.03145196716375136,-0.014718956708549058,0.0334660209104046,0.03704225254695004,-0.00010441453021955863,55.91857810313656,2025/06/23 15:14,2,81692.0
1.19000244140625,0.00847882001892155,4.3899993896484375,0.03228890241883668,0.27107120885079405,1.19000244140625,,1032,True,False,12.880827699101323,30.888178811202916,18.883278069801854,-0.09090644124267944,-0.14900496140697328,-0.11619704032858769,0.0052457294361068375,-0.00106638167731729,37.45243441010883,2025/06/23 18:26,2,111062.0
0.3499908447265625,0.0024730839044686836,0.55999755859375,0.003941424207325357,0.6249863760217984,0.3499908447265625,,1256,False,False,58.72002484254105,83.51733519618267,66.98579496042159,0.039704429191537154,0.03643121720941167,-0.006546423964250966,0.00387670269893538,0.00025715079719378504,57.404962711025426,2025/06/24 15:49,2,69841.0
0.809906005859375,0.005690339320171801,1.0099945068359375,0.007146861410209179,0.8018914958226949,0.809906005859375,,1300,True,False,44.126144635948236,-6.984653499441237,27.089211924151748,0.09506144336335384,0.05413610898580146,-0.08185066875510477,0.003249714463957227,0.0003817999774522928,45.67512747508595,2025/06/24 16:33,2,82628.0
