feature,coef,abs_coef
k_range_over_atr,3.004456048929628,3.004456048929628
ctx_slope_from_last_sell,-1.3480023324817845,1.3480023324817845
p,-1.3280592423270605,1.3280592423270605
vix_slope40,1.2133662569463706,1.2133662569463706
vix_range_over_atr,1.1775598043482383,1.1775598043482383
k_above_ma_100,1.0569771011928537,1.0569771011928537
k_close_pos,-0.8583398840804407,0.8583398840804407
vix_vol_40,0.7761293317994106,0.7761293317994106
vix_atr_14,-0.711060402859978,0.711060402859978
ctx_slope_from_last_buy,0.7091853396137967,0.7091853396137967
k_ret1,0.6964799906925284,0.6964799906925284
vix_ret1,0.6796286873216577,0.6796286873216577
vix_level,-0.678955379725938,0.678955379725938
k_atr_14,0.6214074306543023,0.6214074306543023
vix_vol_20,-0.6117287739212073,0.6117287739212073
k_gap,0.562968286816266,0.562968286816266
ctx_days_since_last_sell,0.4998548833619044,0.4998548833619044
vix_ret_5,-0.4604564710895149,0.4604564710895149
dp_maxK,0.4357053592199862,0.4357053592199862
vix_ret_10,0.39418165179218867,0.39418165179218867
vix_above_ma_100,-0.377143771927745,0.377143771927745
dp_minK,-0.36925350292668424,0.36925350292668424
k_vol_5,-0.35848616621608714,0.35848616621608714
vix_vol_10,-0.27725122043141526,0.27725122043141526
vix_close_pos,0.27627147050169676,0.27627147050169676
k_above_ma_20,0.2593633795864646,0.2593633795864646
vix_gap,0.2499497686363363,0.2499497686363363
k_vol_40,0.24396421885588246,0.24396421885588246
ctx_days_since_last_buy,0.23732074315615753,0.23732074315615753
ctx_last_dir_buy,0.2303654157399722,0.2303654157399722
bd_buy,0.2303654157399722,0.2303654157399722
k_ret_40,-0.2280629748193377,0.2280629748193377
ctx_density_buy,0.22499631282200871,0.22499631282200871
ctx_density_sell,-0.22202008643751125,0.22202008643751125
vix_above_ma_50,0.22098952261026017,0.22098952261026017
bd_sell,-0.21934633200959308,0.21934633200959308
ctx_last_dir_sell,-0.21934633200959308,0.21934633200959308
k_above_ma_50,0.18402866378427163,0.18402866378427163
k_vol_20,0.17689560449261335,0.17689560449261335
k_vol_10,-0.15521340298696198,0.15521340298696198
k_ret_20,-0.1437948058085157,0.1437948058085157
k_ret_10,-0.10118503761264717,0.10118503761264717
ctx_days_since_last_bsp,-0.08221988073723067,0.08221988073723067
vix_above_ma_20,0.06724703020972109,0.06724703020972109
k_slope40,-0.06033393239637326,0.06033393239637326
ctx_density_total,-0.0575997039906593,0.0575997039906593
vix_vol_5,0.05087583295484388,0.05087583295484388
vix_ret_20,-0.049791085102371735,0.049791085102371735
k_ret_5,-0.04714207988086488,0.04714207988086488
vix_ret_40,-0.04323976908417853,0.04323976908417853
ctx_price_diff_from_last_sell,0.0410776526944866,0.0410776526944866
ctx_density_imb,0.02539591268081871,0.02539591268081871
ctx_price_diff_from_last_buy,0.017877617027845245,0.017877617027845245
rg_up,0.015240800340325178,0.015240800340325178
ctx_has_bsp,0.011019083730382148,0.011019083730382148
rg_down,-0.004221716609948554,0.004221716609948554
bd_none,0.0,0.0
rg_unknown,0.0,0.0
