side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx,exec_idx,exec_ts
buy,206122,12.8725,8213.987396197175,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-01-24 05:00:00,0.8679571151733398,-0.5,FORCE_BUY,,,,206123,2020-01-24 05:05:00
sell,206329,11.7188,8213.987396197175,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-01-27 07:20:00,17.865930557250977,-0.5,FORCE_SELL,-9476.477258992687,12.8725,206122.0,206330,2020-01-27 07:25:00
buy,206506,11.6925,8232.463160021847,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-01-28 06:15:00,2.749959707260132,-0.5,FORCE_BUY,,,,206507,2020-01-28 06:20:00
sell,206898,11.9375,8232.463160021847,0.0,5m SELL signal,2020-01-30 08:25:00,9.73299503326416,-0.5,FREE,2016.953474205346,11.6925,206506.0,206899,2020-01-30 08:30:00
buy,206925,11.9262,8240.263367439822,0.0,5m BUY signal,2020-01-30 10:40:00,2.782841920852661,-0.5,FREE,,,,206926,2020-01-30 10:45:00
sell,206934,11.9987,8240.263367439822,0.0,5m SELL signal,2020-01-30 11:25:00,9.15425968170166,-0.5,FREE,597.4190941393854,11.9262,206925.0,206935,2020-01-30 11:30:00
buy,206948,11.8875,8317.345789013687,0.0,5m BUY signal,2020-01-30 12:35:00,2.8354849815368652,-0.5,FREE,,,,206949,2020-01-30 12:40:00
sell,206959,11.9637,8317.345789013687,0.0,5m SELL signal,2020-01-30 13:30:00,10.284643173217773,-0.5,FREE,633.7817491228433,11.8875,206948.0,206960,2020-01-30 13:35:00
buy,207004,12.6438,7869.962338539287,0.0,5m BUY signal,2020-01-30 17:15:00,1.6247639656066895,-0.5,FREE,,,,207005,2020-01-30 17:20:00
sell,207021,12.625,7869.962338539287,0.0,5m SELL signal,2020-01-30 18:40:00,9.650372505187988,-0.5,FREE,-147.95529196454328,12.6438,207004.0,207022,2020-01-30 18:45:00
buy,207027,12.5787,7898.930296776177,0.0,5m BUY signal,2020-01-30 19:10:00,2.3781752586364746,-0.5,FREE,,,,207028,2020-01-30 19:15:00
sell,207035,12.6387,7898.930296776177,0.0,5m SELL signal,2020-01-30 19:50:00,9.295541763305664,-0.5,FREE,473.93581780657456,12.5787,207027.0,207036,2020-01-30 19:55:00
buy,207037,12.4612,8011.444350613509,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-01-31 04:00:00,2.6798369884490967,2.4450000000000025,FORCE_BUY,,,,207038,2020-01-31 04:05:00
sell,207271,11.9713,8011.444350613509,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-02-03 08:15:00,18.64092254638672,-0.5,FORCE_SELL,-3924.806587365562,12.4612,207037.0,207272,2020-02-03 08:20:00
buy,207432,12.5875,7619.257497874835,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-02-04 06:00:00,2.6298747062683105,1.7950000000000021,FORCE_BUY,,,,207433,2020-02-04 06:05:00
sell,207601,13.4812,7619.257497874835,0.0,5m SELL signal,2020-02-05 04:20:00,11.83814525604248,-0.5,FREE,6809.330425850733,12.5875,207432.0,207602,2020-02-05 04:25:00
buy,207775,13.2375,7759.526661405115,0.0,5m BUY signal,2020-02-05 19:20:00,3.34269642829895,-0.5,FREE,,,,207776,2020-02-05 19:25:00
sell,207918,13.5563,7759.526661405115,0.0,5m SELL signal,2020-02-06 15:55:00,10.933696746826172,-0.5,FREE,2473.737099655947,13.2375,207775.0,207919,2020-02-06 16:00:00
buy,207958,13.5712,7751.007374440445,0.0,5m BUY signal,2020-02-06 19:30:00,2.9311866760253906,-0.5,FREE,,,,207959,2020-02-06 19:35:00
sell,209795,12.3725,7751.007374440445,0.0,5m SELL signal,2020-02-24 06:40:00,3.5296099185943604,-0.5,FREE,-9291.132539741753,13.5712,207958.0,209796,2020-02-24 06:45:00
buy,209807,12.3825,7744.747727863066,0.0,5m BUY signal,2020-02-24 07:40:00,8.56746768951416,2.4200000000000026,FREE,,,,209808,2020-02-24 07:45:00
sell,209835,12.3138,7744.747727863066,0.0,5m SELL signal,2020-02-24 10:00:00,2.4427871704101562,-0.5,FREE,-532.0641689041908,12.3825,209807.0,209836,2020-02-24 10:05:00
buy,209871,11.8588,8041.899228535789,0.0,5m BUY signal,2020-02-24 13:00:00,9.356224060058594,2.4200000000000026,FREE,,,,209872,2020-02-24 13:05:00
sell,209878,11.9962,8041.899228535789,0.0,5m SELL signal,2020-02-24 13:35:00,2.6136393547058105,-0.5,FREE,1104.9569540008135,11.8588,209871.0,209879,2020-02-24 13:40:00
buy,209902,12.1163,7962.185776628263,0.0,5m BUY signal,2020-02-24 15:35:00,7.592971324920654,2.4200000000000026,FREE,,,,209903,2020-02-24 15:40:00
sell,209916,11.9925,7962.185776628263,0.0,5m SELL signal,2020-02-24 16:45:00,2.58681321144104,-0.5,FREE,-985.718599146587,12.1163,209902.0,209917,2020-02-24 16:50:00
buy,209969,12.13,7871.930167041585,0.0,5m BUY signal,2020-02-25 05:10:00,8.912627220153809,-0.5,FREE,,,,209970,2020-02-25 05:15:00
sell,209985,12.1113,7871.930167041585,0.0,5m SELL signal,2020-02-25 06:30:00,13.224876403808594,-0.5,FREE,-147.20509412368415,12.13,209969.0,209986,2020-02-25 06:35:00
buy,210024,12.0794,7892.718829750712,0.0,5m BUY signal,2020-02-25 09:45:00,8.900212287902832,-0.5,FREE,,,,210025,2020-02-25 09:50:00
sell,210048,11.7,7892.718829750712,0.0,5m SELL signal,2020-02-25 11:45:00,12.836159706115723,-0.5,FREE,-2994.497524007423,12.0794,210024.0,210049,2020-02-25 11:50:00
buy,210066,11.3912,8106.6797447225335,0.0,5m BUY signal,2020-02-25 13:15:00,9.495155334472656,-0.5,FREE,,,,210067,2020-02-25 13:20:00
sell,210088,11.2762,8106.6797447225335,0.0,5m SELL signal,2020-02-25 15:05:00,14.14619255065918,-0.5,FREE,-932.2681706430931,11.3912,210066.0,210089,2020-02-25 15:10:00
buy,210093,10.9625,8338.658347771057,0.0,5m BUY signal,2020-02-25 15:30:00,9.398357391357422,-0.5,FREE,,,,210094,2020-02-25 15:35:00
sell,210106,11.15,8338.658347771057,0.0,5m SELL signal,2020-02-25 16:35:00,14.32780933380127,-0.5,FREE,1563.4984402070731,10.9625,210093.0,210107,2020-02-25 16:40:00
buy,210115,11.0325,8427.46798800338,0.0,5m BUY signal,2020-02-25 17:20:00,7.2423834800720215,-0.5,FREE,,,,210116,2020-02-25 17:25:00
sell,210126,11.2163,8427.46798800338,0.0,5m SELL signal,2020-02-25 18:15:00,14.904059410095215,-0.5,FREE,1548.968616195019,11.0325,210115.0,210127,2020-02-25 18:20:00
buy,210138,11.1662,8465.279969357733,0.0,5m BUY signal,2020-02-25 19:15:00,8.338120460510254,-0.5,FREE,,,,210139,2020-02-25 19:20:00
sell,210155,10.8225,8465.279969357733,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-02-26 04:40:00,11.12215518951416,-0.5,FORCE_SELL,-2909.5167254682538,11.1662,210138.0,210156,2020-02-26 04:45:00
buy,211743,7.7494,11822.269139336473,0.0,5m BUY signal,2020-03-09 09:05:00,12.624921798706055,-0.5,FREE,,,,211744,2020-03-09 09:10:00
sell,211754,8.2425,11822.269139336473,0.0,5m SELL signal,2020-03-09 10:10:00,16.161304473876953,-0.5,FREE,5829.560912606816,7.7494,211743.0,211755,2020-03-09 10:15:00
buy,211761,8.0638,12084.25970150312,0.0,5m BUY signal,2020-03-09 10:45:00,7.203193664550781,-0.5,FREE,,,,211762,2020-03-09 10:50:00
sell,211771,8.4288,12084.25970150312,0.0,5m SELL signal,2020-03-09 11:35:00,15.929112434387207,-0.5,FREE,4410.754791048642,8.0638,211761.0,211772,2020-03-09 11:40:00
buy,211782,8.3025,12268.088909609096,0.0,5m BUY signal,2020-03-09 12:30:00,7.424785137176514,-0.5,FREE,,,,211783,2020-03-09 12:35:00
sell,211817,8.0113,12268.088909609096,0.0,5m SELL signal,2020-03-09 15:25:00,14.028903007507324,-0.5,FREE,-3572.4674904781677,8.3025,211782.0,211818,2020-03-09 15:30:00
buy,211823,7.6537,12841.284696493378,0.0,5m BUY signal,2020-03-09 15:55:00,11.906867027282715,-0.5,FREE,,,,211824,2020-03-09 16:00:00
sell,211859,7.8575,12841.284696493378,0.0,5m SELL signal,2020-03-09 18:55:00,15.792532920837402,-0.5,FREE,2617.053821145353,7.6537,211823.0,211860,2020-03-09 19:00:00
buy,213826,4.9575,20353.080081229797,0.0,5m BUY signal,2020-03-24 07:20:00,16.103567123413086,-0.5,FREE,,,,213827,2020-03-24 07:25:00
sell,213843,5.0537,20353.080081229797,0.0,5m SELL signal,2020-03-24 08:45:00,16.535852432250977,-0.5,FREE,1957.9663038143167,4.9575,213826.0,213844,2020-03-24 08:50:00
buy,214380,5.775,17810.971568227018,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-03-27 05:30:00,15.643854141235352,-0.5,FORCE_BUY,,,,214381,2020-03-27 05:35:00
sell,215130,5.445,17810.971568227018,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-04-02 04:00:00,9.722393035888672,-0.5,FORCE_SELL,-5877.620617514917,5.775,214380.0,215131,2020-04-02 04:05:00
buy,215322,5.42,17893.125496124747,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-04-03 04:00:00,9.631568908691406,-0.5,FORCE_BUY,,,,215323,2020-04-03 04:05:00
sell,215895,6.4262,17893.125496124747,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-04-08 04:00:00,30.16057586669922,-0.5,FORCE_SELL,18004.062874200717,5.42,215322.0,215896,2020-04-08 04:05:00
buy,216127,6.65,17290.947829052155,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-04-09 07:30:00,6.2732038497924805,-0.5,FORCE_BUY,,,,216128,2020-04-09 07:35:00
sell,224464,11.03,17290.947829052155,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-06-12 09:20:00,14.198408126831055,-0.5,FORCE_SELL,75734.35149124842,6.65,216127.0,224465,2020-06-12 09:25:00
buy,224589,9.9125,19240.267798683002,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-06-15 04:00:00,9.217022895812988,-0.5,FORCE_BUY,,,,224590,2020-06-15 04:05:00
sell,228470,13.92,19240.267798683002,0.0,5m SELL signal,2020-07-14 13:50:00,17.444902420043945,-0.5,FREE,77105.37320322213,9.9125,224589.0,228471,2020-07-14 13:55:00
buy,228484,13.7188,19522.445677294472,0.0,5m BUY signal,2020-07-14 15:00:00,5.888902187347412,-0.5,FREE,,,,228485,2020-07-14 15:05:00
sell,228493,14.0275,19522.445677294472,0.0,5m SELL signal,2020-07-14 15:45:00,17.82895278930664,-0.5,FREE,6026.578980580803,13.7188,228484.0,228494,2020-07-14 15:50:00
buy,228500,14.0288,19520.636600297115,0.0,5m BUY signal,2020-07-14 16:20:00,5.434880256652832,-0.5,FREE,,,,228501,2020-07-14 16:25:00
sell,228509,14.35,19520.636600297115,0.0,5m SELL signal,2020-07-14 17:05:00,18.585710525512695,-0.5,FREE,6270.028476015419,14.0288,228500.0,228510,2020-07-14 17:10:00
buy,228733,13.805,20291.281073108552,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-07-16 04:00:00,8.519500732421875,-0.5,FORCE_BUY,,,,228734,2020-07-16 04:05:00
sell,235333,18.5375,20291.281073108552,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-04 05:50:00,14.84796142578125,-0.5,FORCE_SELL,96028.48767848626,13.805,228733.0,235334,2020-09-04 05:55:00
buy,235509,16.5,22796.946841984834,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-08 04:45:00,14.96403694152832,-0.5,FORCE_BUY,,,,235510,2020-09-08 04:50:00
sell,247918,19.8875,22796.946841984834,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-12-10 08:05:00,2.964329242706299,-0.5,FORCE_SELL,77224.65742722362,16.5,235509.0,247919,2020-12-10 08:10:00
buy,248060,20.0012,22667.353974760183,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-12-11 04:00:00,5.6709818840026855,-0.5,FORCE_BUY,,,,248061,2020-12-11 04:05:00
sell,250718,21.7975,22667.353974760183,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-05 04:00:00,11.402097702026367,-0.5,FORCE_SELL,40717.36794486169,20.0012,248060.0,250719,2021-01-05 04:05:00
buy,251112,21.61,22864.028147377838,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-01-07 06:00:00,4.816556453704834,-0.5,FORCE_BUY,,,,251113,2021-01-07 06:05:00
sell,253672,22.925,22864.028147377838,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-28 04:45:00,10.008252143859863,-0.5,FORCE_SELL,30066.197013801884,21.61,251112.0,253673,2021-01-28 04:50:00
buy,253855,23.3,22496.044861744074,0.0,5m BUY signal,2021-01-29 04:00:00,7.65100622177124,-0.5,FREE,,,,253856,2021-01-29 04:05:00
sell,253875,23.175,22496.044861744074,0.0,5m SELL signal,2021-01-29 05:40:00,7.52719783782959,-0.5,FREE,-2812.0056077180093,23.3,253855.0,253876,2021-01-29 05:45:00
buy,253920,23.725,21974.534864949164,0.0,5m BUY signal,2021-01-29 09:25:00,3.818002939224243,-0.5,FREE,,,,253921,2021-01-29 09:30:00
sell,253931,23.925,21974.534864949164,0.0,5m SELL signal,2021-01-29 10:20:00,7.5434699058532715,-0.5,FREE,4394.906972989817,23.725,253920.0,253932,2021-01-29 10:25:00
buy,253941,23.215,22646.596883218124,0.0,5m BUY signal,2021-01-29 11:10:00,6.240458011627197,-0.5,FREE,,,,253942,2021-01-29 11:15:00
sell,253950,23.2675,22646.596883218124,0.0,5m SELL signal,2021-01-29 11:55:00,7.664017677307129,-0.5,FREE,1188.946336368916,23.215,253941.0,253951,2021-01-29 12:00:00
buy,253960,22.2,23735.571755868365,0.0,5m BUY signal,2021-01-29 12:45:00,8.195124626159668,-0.5,FREE,,,,253961,2021-01-29 12:50:00
sell,254047,23.28,23735.571755868365,0.0,5m SELL signal,2021-02-01 04:00:00,9.711614608764648,-0.5,FREE,25634.41749633788,22.2,253960.0,254048,2021-02-01 04:05:00
buy,254191,24.2225,22812.018184605866,0.0,5m BUY signal,2021-02-01 16:00:00,5.534394264221191,-0.5,FREE,,,,254192,2021-02-01 16:05:00
sell,254205,24.34,22812.018184605866,0.0,5m SELL signal,2021-02-01 17:10:00,9.215282440185547,-0.5,FREE,2680.4121366911827,24.2225,254191.0,254206,2021-02-01 17:15:00
buy,254229,24.34,22812.018184605866,0.0,5m BUY signal,2021-02-01 19:10:00,5.068014621734619,-0.5,FREE,,,,254230,2021-02-01 19:15:00
sell,257420,22.12,22812.018184605866,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-02-26 04:00:00,9.743420600891113,-0.5,FORCE_SELL,-50642.68036982499,24.34,254229.0,257421,2021-02-26 04:05:00
buy,257719,23.8975,21115.256501453365,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-01 12:55:00,4.938928604125977,-0.5,FORCE_BUY,,,,257720,2021-03-01 13:00:00
sell,263710,27.105,21115.256501453365,0.0,5m SELL signal,2021-04-15 05:00:00,7.857455253601074,-0.5,FREE,67727.18522841166,23.8975,257719.0,263711,2021-04-15 05:05:00
buy,263827,27.735,20635.62384971673,0.0,5m BUY signal,2021-04-15 14:45:00,1.7819856405258179,0.6900000000000011,FREE,,,,263828,2021-04-15 14:50:00
sell,263837,27.8124,20635.62384971673,0.0,5m SELL signal,2021-04-15 15:35:00,7.231741905212402,-0.5,FREE,1597.1972859680914,27.735,263827.0,263838,2021-04-15 15:40:00
buy,263895,27.58,20809.507786724498,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-04-16 04:30:00,1.4354217052459717,-0.5,FORCE_BUY,,,,263896,2021-04-16 04:35:00
sell,280196,32.005,20809.507786724498,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-08-19 09:15:00,2.4930026531219482,-0.5,FORCE_SELL,92082.071956256,27.58,263895.0,280197,2021-08-19 09:20:00
buy,280790,35.6925,18659.61467294579,0.0,5m BUY signal,2021-08-24 12:30:00,2.179309368133545,-0.5,FREE,,,,280791,2021-08-24 12:35:00
sell,280796,35.7597,18659.61467294579,0.0,5m SELL signal,2021-08-24 13:00:00,2.713099718093872,-0.5,FREE,1253.9261060219517,35.6925,280790.0,280797,2021-08-24 13:05:00
buy,280829,35.7888,18644.442474185766,0.0,5m BUY signal,2021-08-24 15:45:00,2.412203788757324,-0.5,FREE,,,,280830,2021-08-24 15:50:00
sell,280842,35.8475,18644.442474185766,0.0,5m SELL signal,2021-08-24 16:50:00,2.9883360862731934,-0.5,FREE,1094.4287732346047,35.7888,280829.0,280843,2021-08-24 16:55:00
buy,280858,35.8375,18649.64496946981,0.0,5m BUY signal,2021-08-24 18:20:00,2.0571320056915283,-0.5,FREE,,,,280859,2021-08-24 18:25:00
sell,280879,35.975,18649.64496946981,0.0,5m SELL signal,2021-08-25 04:10:00,3.797785997390747,-0.5,FREE,2564.326183302152,35.8375,280858.0,280880,2021-08-25 04:15:00
buy,280896,35.905,18686.004115768734,0.0,5m BUY signal,2021-08-25 05:35:00,2.658526659011841,-0.5,FREE,,,,280897,2021-08-25 05:45:00
sell,280925,35.79,18686.004115768734,0.0,5m SELL signal,2021-08-25 08:05:00,4.150209426879883,-0.5,FREE,-2148.8904733134414,35.905,280896.0,280926,2021-08-25 08:10:00
buy,280950,35.8875,18635.23754241346,0.0,5m BUY signal,2021-08-25 10:10:00,2.413144588470459,-0.5,FREE,,,,280951,2021-08-25 10:15:00
sell,280963,35.8312,18635.23754241346,0.0,5m SELL signal,2021-08-25 11:15:00,4.133167743682861,-0.5,FREE,-1049.1638736378823,35.8875,280950.0,280964,2021-08-25 11:20:00
buy,280973,35.7473,18678.975011531646,0.0,5m BUY signal,2021-08-25 12:05:00,3.1284713745117188,-0.5,FREE,,,,280974,2021-08-25 12:10:00
sell,280979,35.8525,18678.975011531646,0.0,5m SELL signal,2021-08-25 12:35:00,3.89188814163208,-0.5,FREE,1965.028171213062,35.7473,280973.0,280980,2021-08-25 12:40:00
buy,280989,35.77,18722.0562370964,0.0,5m BUY signal,2021-08-25 13:25:00,2.6410317420959473,-0.5,FREE,,,,280990,2021-08-25 13:30:00
sell,280997,35.8719,18722.0562370964,0.0,5m SELL signal,2021-08-25 14:05:00,3.7465503215789795,-0.5,FREE,1907.7775305600003,35.77,280989.0,280998,2021-08-25 14:10:00
buy,281045,35.8525,18732.186852562536,0.0,5m BUY signal,2021-08-25 18:25:00,2.518090009689331,-0.5,FREE,,,,281046,2021-08-25 18:30:00
sell,281083,35.62,18732.186852562536,0.0,5m SELL signal,2021-08-26 06:00:00,3.2042670249938965,-0.5,FREE,-4355.233443220822,35.8525,281045.0,281084,2021-08-26 06:05:00
buy,281134,35.395,18851.26418105036,0.0,5m BUY signal,2021-08-26 10:25:00,2.6725962162017822,2.4350000000000027,FREE,,,,281135,2021-08-26 10:30:00
sell,281153,35.7275,18851.26418105036,0.0,5m SELL signal,2021-08-26 12:00:00,2.489096164703369,-0.5,FREE,6268.045340199169,35.395,281134.0,281154,2021-08-26 12:05:00
buy,281188,35.3775,19037.76527534384,0.0,5m BUY signal,2021-08-26 14:55:00,2.4796879291534424,2.4350000000000027,FREE,,,,281189,2021-08-26 15:00:00
sell,281228,35.33,19037.76527534384,0.0,5m SELL signal,2021-08-26 18:20:00,2.675600051879883,-0.5,FREE,-904.2938505788217,35.3775,281188.0,281229,2021-08-26 18:30:00
buy,281657,37.26,18051.643778258127,0.0,5m BUY signal,2021-08-31 08:25:00,4.115184783935547,2.4000000000000026,FREE,,,,281658,2021-08-31 08:30:00
sell,281664,37.3925,18051.643778258127,0.0,5m SELL signal,2021-08-31 09:00:00,2.485826253890991,2.3850000000000025,FREE,2391.842800619207,37.26,281657.0,281665,2021-08-31 09:05:00
buy,281674,37.0,18243.13756698695,0.0,5m BUY signal,2021-08-31 09:50:00,4.056063175201416,2.4000000000000026,FREE,,,,281675,2021-08-31 09:55:00
